nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,9,0.53,"[<ptreeopt.tree.PTree object at 0x1555153c6b50>
 <ptreeopt.tree.PTree object at 0x1555153c6af0>
 <ptreeopt.tree.PTree object at 0x1555153c6a00>]",1,0,3,10
200,17,0.43,"[<ptreeopt.tree.PTree object at 0x1555162df040>
 <ptreeopt.tree.PTree object at 0x1555162df250>
 <ptreeopt.tree.PTree object at 0x1555162df1f0>]",1,0,3,10
300,27,0.43,"[<ptreeopt.tree.PTree object at 0x1555162df040>
 <ptreeopt.tree.PTree object at 0x1555162df250>
 <ptreeopt.tree.PTree object at 0x1555162df1f0>]",1,0,3,10
400,36,0.36,"[<ptreeopt.tree.PTree object at 0x1555162be760>
 <ptreeopt.tree.PTree object at 0x1555162be6d0>
 <ptreeopt.tree.PTree object at 0x1555162be0d0>]",1,0,3,10
500,45,0.36,"[<ptreeopt.tree.PTree object at 0x1555162be760>
 <ptreeopt.tree.PTree object at 0x1555162be6d0>
 <ptreeopt.tree.PTree object at 0x1555162be0d0>]",1,0,3,10
600,55,0.36,"[<ptreeopt.tree.PTree object at 0x1555162be760>
 <ptreeopt.tree.PTree object at 0x1555162be6d0>
 <ptreeopt.tree.PTree object at 0x1555162be0d0>]",1,0,3,10
700,64,0.36,"[<ptreeopt.tree.PTree object at 0x1555162be760>
 <ptreeopt.tree.PTree object at 0x1555162be6d0>
 <ptreeopt.tree.PTree object at 0x1555162be0d0>]",1,0,3,10
800,73,0.36,"[<ptreeopt.tree.PTree object at 0x1555162be760>
 <ptreeopt.tree.PTree object at 0x1555162be6d0>
 <ptreeopt.tree.PTree object at 0x1555162be0d0>]",1,0,3,10
900,83,0.36,"[<ptreeopt.tree.PTree object at 0x1555162be760>
 <ptreeopt.tree.PTree object at 0x1555162be6d0>
 <ptreeopt.tree.PTree object at 0x1555162be0d0>]",1,0,3,10
1000,93,0.36,"[<ptreeopt.tree.PTree object at 0x1555162be760>
 <ptreeopt.tree.PTree object at 0x1555162be6d0>
 <ptreeopt.tree.PTree object at 0x1555162be0d0>]",1,0,3,10
1100,102,0.36,"[<ptreeopt.tree.PTree object at 0x1555162be760>
 <ptreeopt.tree.PTree object at 0x1555162be6d0>
 <ptreeopt.tree.PTree object at 0x1555162be0d0>]",1,0,3,10
1200,112,0.36,"[<ptreeopt.tree.PTree object at 0x1555162be760>
 <ptreeopt.tree.PTree object at 0x1555162be6d0>
 <ptreeopt.tree.PTree object at 0x1555162be0d0>]",1,0,3,10
1300,120,0.36,"[<ptreeopt.tree.PTree object at 0x1555162be760>
 <ptreeopt.tree.PTree object at 0x1555162be6d0>
 <ptreeopt.tree.PTree object at 0x1555162be0d0>]",1,0,3,10
1400,130,0.36,"[<ptreeopt.tree.PTree object at 0x1555162be760>
 <ptreeopt.tree.PTree object at 0x1555162be6d0>
 <ptreeopt.tree.PTree object at 0x1555162be0d0>]",1,0,3,10
1500,139,0.36,"[<ptreeopt.tree.PTree object at 0x1555162be760>
 <ptreeopt.tree.PTree object at 0x1555162be6d0>
 <ptreeopt.tree.PTree object at 0x1555162be0d0>]",1,0,3,10
1600,148,0.29,"[<ptreeopt.tree.PTree object at 0x155514d4a8e0>
 <ptreeopt.tree.PTree object at 0x155514d4a3d0>
 <ptreeopt.tree.PTree object at 0x155514d4a310>]",1,0,3,10
1700,159,0.29,"[<ptreeopt.tree.PTree object at 0x155514d4a8e0>
 <ptreeopt.tree.PTree object at 0x155514d4a3d0>
 <ptreeopt.tree.PTree object at 0x155514d4a310>]",1,0,3,10
1800,167,0.29,"[<ptreeopt.tree.PTree object at 0x155514d4a8e0>
 <ptreeopt.tree.PTree object at 0x155514d4a3d0>
 <ptreeopt.tree.PTree object at 0x155514d4a310>]",1,0,3,10
