nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,13,0.54,"[<ptreeopt.tree.PTree object at 0x155520727490>
 <ptreeopt.tree.PTree object at 0x155520727940>
 <ptreeopt.tree.PTree object at 0x1555207273d0>]",8,0,3,3
200,27,0.5,"[<ptreeopt.tree.PTree object at 0x155528141280>
 <ptreeopt.tree.PTree object at 0x155528141490>
 <ptreeopt.tree.PTree object at 0x155528141370>]",8,0,3,3
300,39,0.5,"[<ptreeopt.tree.PTree object at 0x155528141280>
 <ptreeopt.tree.PTree object at 0x155528141490>
 <ptreeopt.tree.PTree object at 0x155528141370>]",8,0,3,3
400,53,0.5,"[<ptreeopt.tree.PTree object at 0x155528141280>
 <ptreeopt.tree.PTree object at 0x155528141490>
 <ptreeopt.tree.PTree object at 0x155528141370>]",8,0,3,3
500,66,0.5,"[<ptreeopt.tree.PTree object at 0x155528141280>
 <ptreeopt.tree.PTree object at 0x155528141490>
 <ptreeopt.tree.PTree object at 0x155528141370>]",8,0,3,3
600,80,0.5,"[<ptreeopt.tree.PTree object at 0x155528141280>
 <ptreeopt.tree.PTree object at 0x155528141490>
 <ptreeopt.tree.PTree object at 0x155528141370>]",8,0,3,3
700,94,0.5,"[<ptreeopt.tree.PTree object at 0x155528141280>
 <ptreeopt.tree.PTree object at 0x155528141490>
 <ptreeopt.tree.PTree object at 0x155528141370>]",8,0,3,3
800,108,0.5,"[<ptreeopt.tree.PTree object at 0x155528141280>
 <ptreeopt.tree.PTree object at 0x155528141490>
 <ptreeopt.tree.PTree object at 0x155528141370>]",8,0,3,3
900,123,0.5,"[<ptreeopt.tree.PTree object at 0x155528141280>
 <ptreeopt.tree.PTree object at 0x155528141490>
 <ptreeopt.tree.PTree object at 0x155528141370>]",8,0,3,3
1000,139,0.5,"[<ptreeopt.tree.PTree object at 0x155528141280>
 <ptreeopt.tree.PTree object at 0x155528141490>
 <ptreeopt.tree.PTree object at 0x155528141370>]",8,0,3,3
1100,153,0.5,"[<ptreeopt.tree.PTree object at 0x155528141280>
 <ptreeopt.tree.PTree object at 0x155528141490>
 <ptreeopt.tree.PTree object at 0x155528141370>]",8,0,3,3
1200,167,0.5,"[<ptreeopt.tree.PTree object at 0x155528141280>
 <ptreeopt.tree.PTree object at 0x155528141490>
 <ptreeopt.tree.PTree object at 0x155528141370>]",8,0,3,3
1300,181,0.5,"[<ptreeopt.tree.PTree object at 0x155528141280>
 <ptreeopt.tree.PTree object at 0x155528141490>
 <ptreeopt.tree.PTree object at 0x155528141370>]",8,0,3,3
1400,194,0.5,"[<ptreeopt.tree.PTree object at 0x155528141280>
 <ptreeopt.tree.PTree object at 0x155528141490>
 <ptreeopt.tree.PTree object at 0x155528141370>]",8,0,3,3
1500,207,0.5,"[<ptreeopt.tree.PTree object at 0x155528141280>
 <ptreeopt.tree.PTree object at 0x155528141490>
 <ptreeopt.tree.PTree object at 0x155528141370>]",8,0,3,3
1600,221,0.5,"[<ptreeopt.tree.PTree object at 0x155528141280>
 <ptreeopt.tree.PTree object at 0x155528141490>
 <ptreeopt.tree.PTree object at 0x155528141370>]",8,0,3,3
1700,234,0.5,"[<ptreeopt.tree.PTree object at 0x155528141280>
 <ptreeopt.tree.PTree object at 0x155528141490>
 <ptreeopt.tree.PTree object at 0x155528141370>]",8,0,3,3
1800,247,0.5,"[<ptreeopt.tree.PTree object at 0x155528141280>
 <ptreeopt.tree.PTree object at 0x155528141490>
 <ptreeopt.tree.PTree object at 0x155528141370>]",8,0,3,3
1900,262,0.5,"[<ptreeopt.tree.PTree object at 0x155528141280>
 <ptreeopt.tree.PTree object at 0x155528141490>
 <ptreeopt.tree.PTree object at 0x155528141370>]",8,0,3,3
