nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,10,0.65,"[<ptreeopt.tree.PTree object at 0x155516c2a340>
 <ptreeopt.tree.PTree object at 0x155516c2a070>
 <ptreeopt.tree.PTree object at 0x1555172df190>]",1,0,3,3
200,20,0.63,"[<ptreeopt.tree.PTree object at 0x155515df50d0>
 <ptreeopt.tree.PTree object at 0x15552e6ece80>
 <ptreeopt.tree.PTree object at 0x15552e6ecbe0>]",1,0,3,3
300,29,0.36,"[<ptreeopt.tree.PTree object at 0x1555169588e0>
 <ptreeopt.tree.PTree object at 0x155516958bb0>
 <ptreeopt.tree.PTree object at 0x155516958e20>]",1,0,3,3
400,39,0.36,"[<ptreeopt.tree.PTree object at 0x1555169588e0>
 <ptreeopt.tree.PTree object at 0x155516958bb0>
 <ptreeopt.tree.PTree object at 0x155516958e20>]",1,0,3,3
500,49,0.36,"[<ptreeopt.tree.PTree object at 0x1555169588e0>
 <ptreeopt.tree.PTree object at 0x155516958bb0>
 <ptreeopt.tree.PTree object at 0x155516958e20>]",1,0,3,3
600,59,0.36,"[<ptreeopt.tree.PTree object at 0x1555169588e0>
 <ptreeopt.tree.PTree object at 0x155516958bb0>
 <ptreeopt.tree.PTree object at 0x155516958e20>]",1,0,3,3
700,68,0.36,"[<ptreeopt.tree.PTree object at 0x1555169588e0>
 <ptreeopt.tree.PTree object at 0x155516958bb0>
 <ptreeopt.tree.PTree object at 0x155516958e20>]",1,0,3,3
800,78,0.36,"[<ptreeopt.tree.PTree object at 0x1555169588e0>
 <ptreeopt.tree.PTree object at 0x155516958bb0>
 <ptreeopt.tree.PTree object at 0x155516958e20>]",1,0,3,3
900,88,0.36,"[<ptreeopt.tree.PTree object at 0x1555169588e0>
 <ptreeopt.tree.PTree object at 0x155516958bb0>
 <ptreeopt.tree.PTree object at 0x155516958e20>]",1,0,3,3
1000,97,0.36,"[<ptreeopt.tree.PTree object at 0x1555169588e0>
 <ptreeopt.tree.PTree object at 0x155516958bb0>
 <ptreeopt.tree.PTree object at 0x155516958e20>]",1,0,3,3
1100,106,0.36,"[<ptreeopt.tree.PTree object at 0x1555169588e0>
 <ptreeopt.tree.PTree object at 0x155516958bb0>
 <ptreeopt.tree.PTree object at 0x155516958e20>]",1,0,3,3
1200,116,0.35,"[<ptreeopt.tree.PTree object at 0x15552849a340>
 <ptreeopt.tree.PTree object at 0x1555284b9280>
 <ptreeopt.tree.PTree object at 0x1555284b9760>]",1,0,3,3
1300,126,0.35,"[<ptreeopt.tree.PTree object at 0x15552849a340>
 <ptreeopt.tree.PTree object at 0x1555284b9280>
 <ptreeopt.tree.PTree object at 0x1555284b9760>]",1,0,3,3
