nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,18,0.74,"[<ptreeopt.tree.PTree object at 0x155514d7c5b0>
 <ptreeopt.tree.PTree object at 0x155514d7cd30>
 <ptreeopt.tree.PTree object at 0x155514d7c160>]",4,0,3,10
200,38,0.71,"[<ptreeopt.tree.PTree object at 0x155514df2a00>
 <ptreeopt.tree.PTree object at 0x155514df2520>
 <ptreeopt.tree.PTree object at 0x155514df21f0>]",4,0,3,10
300,57,0.71,"[<ptreeopt.tree.PTree object at 0x155514df2a00>
 <ptreeopt.tree.PTree object at 0x155514df2520>
 <ptreeopt.tree.PTree object at 0x155514df21f0>]",4,0,3,10
400,77,0.71,"[<ptreeopt.tree.PTree object at 0x155514df2a00>
 <ptreeopt.tree.PTree object at 0x155514df2520>
 <ptreeopt.tree.PTree object at 0x155514df21f0>]",4,0,3,10
500,95,0.71,"[<ptreeopt.tree.PTree object at 0x155514df2a00>
 <ptreeopt.tree.PTree object at 0x155514df2520>
 <ptreeopt.tree.PTree object at 0x155514df21f0>]",4,0,3,10
600,117,0.71,"[<ptreeopt.tree.PTree object at 0x155514df2a00>
 <ptreeopt.tree.PTree object at 0x155514df2520>
 <ptreeopt.tree.PTree object at 0x155514df21f0>]",4,0,3,10
700,139,0.71,"[<ptreeopt.tree.PTree object at 0x155514df2a00>
 <ptreeopt.tree.PTree object at 0x155514df2520>
 <ptreeopt.tree.PTree object at 0x155514df21f0>]",4,0,3,10
800,160,0.71,"[<ptreeopt.tree.PTree object at 0x155514df2a00>
 <ptreeopt.tree.PTree object at 0x155514df2520>
 <ptreeopt.tree.PTree object at 0x155514df21f0>]",4,0,3,10
900,181,0.69,"[<ptreeopt.tree.PTree object at 0x15552037b880>
 <ptreeopt.tree.PTree object at 0x15552037bfa0>
 <ptreeopt.tree.PTree object at 0x15552037b670>]",4,0,3,10
1000,201,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
1100,219,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
1200,237,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
1300,256,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
1400,274,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
1500,292,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
1600,310,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
1700,329,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
1800,346,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
1900,365,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
2000,381,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
2100,399,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
2200,417,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
2300,436,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
2400,455,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
2500,473,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
2600,491,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
2700,510,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
2800,529,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
2900,547,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
3000,565,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
3100,584,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
3200,603,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
3300,621,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
3400,640,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
3500,658,0.67,"[<ptreeopt.tree.PTree object at 0x155514d5a190>
 <ptreeopt.tree.PTree object at 0x155514d5abe0>
 <ptreeopt.tree.PTree object at 0x155514d5ad60>]",4,0,3,10
