nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,8,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
200,17,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
300,26,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
400,34,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
500,43,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
600,51,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
700,61,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
800,69,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
900,78,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
1000,87,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
1100,96,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
1200,105,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
1300,113,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
1400,122,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
1500,131,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
1600,141,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
1700,150,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
1800,159,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
1900,168,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
2000,177,0.29,"[<ptreeopt.tree.PTree object at 0x155520818220>
 <ptreeopt.tree.PTree object at 0x155520818a00>
 <ptreeopt.tree.PTree object at 0x1555208183d0>]",4,0,3,10
