nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,10,0.58,"[<ptreeopt.tree.PTree object at 0x1555172db2b0>
 <ptreeopt.tree.PTree object at 0x15551709f4f0>
 <ptreeopt.tree.PTree object at 0x15551709f580>]",0,0,3,3
200,20,0.56,"[<ptreeopt.tree.PTree object at 0x155516c76580>
 <ptreeopt.tree.PTree object at 0x155516c764f0>
 <ptreeopt.tree.PTree object at 0x155516c76700>]",0,0,3,3
300,29,0.52,"[<ptreeopt.tree.PTree object at 0x1555172efe50>
 <ptreeopt.tree.PTree object at 0x1555172ef4f0>
 <ptreeopt.tree.PTree object at 0x1555172ef550>]",0,0,3,3
400,38,0.52,"[<ptreeopt.tree.PTree object at 0x1555172efe50>
 <ptreeopt.tree.PTree object at 0x1555172ef4f0>
 <ptreeopt.tree.PTree object at 0x1555172ef550>]",0,0,3,3
500,48,0.52,"[<ptreeopt.tree.PTree object at 0x1555172efe50>
 <ptreeopt.tree.PTree object at 0x1555172ef4f0>
 <ptreeopt.tree.PTree object at 0x1555172ef550>]",0,0,3,3
600,58,0.52,"[<ptreeopt.tree.PTree object at 0x1555172efe50>
 <ptreeopt.tree.PTree object at 0x1555172ef4f0>
 <ptreeopt.tree.PTree object at 0x1555172ef550>]",0,0,3,3
700,67,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
800,75,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
900,85,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
1000,93,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
1100,103,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
1200,112,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
1300,122,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
1400,131,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
1500,140,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
1600,148,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
1700,157,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
1800,166,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
1900,174,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
2000,183,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
2100,193,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
2200,202,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
2300,212,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
2400,221,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
2500,231,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
2600,240,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
2700,249,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
2800,258,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
2900,268,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
3000,279,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
3100,289,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
3200,298,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
3300,306,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
3400,316,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
3500,324,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
3600,334,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
3700,342,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
3800,351,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
3900,360,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
4000,370,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
4100,379,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
4200,389,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
4300,399,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
4400,408,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
4500,418,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
4600,427,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
4700,436,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
4800,447,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
4900,457,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
5000,468,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
5100,477,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
5200,486,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
5300,494,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
5400,503,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
5500,513,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
5600,522,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
5700,532,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
5800,542,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
5900,551,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
6000,560,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
6100,570,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
6200,578,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
6300,588,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
6400,598,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
6500,607,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
6600,615,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
6700,625,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
6800,634,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
6900,644,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
7000,652,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
7100,662,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
7200,671,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
7300,680,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
7400,690,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
7500,698,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
7600,707,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
7700,715,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
7800,724,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
7900,733,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
8000,743,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
8100,752,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
8200,761,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
8300,769,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
8400,778,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
8500,786,0.46,"[<ptreeopt.tree.PTree object at 0x15551737fa90>
 <ptreeopt.tree.PTree object at 0x15551737f550>
 <ptreeopt.tree.PTree object at 0x15551737fe50>]",0,0,3,3
