nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,11,0.5,"[<ptreeopt.tree.PTree object at 0x155517e156a0>
 <ptreeopt.tree.PTree object at 0x15552071efa0>
 <ptreeopt.tree.PTree object at 0x15552071e1f0>]",9,0,3,3
200,22,0.5,"[<ptreeopt.tree.PTree object at 0x155517e156a0>
 <ptreeopt.tree.PTree object at 0x15552071efa0>
 <ptreeopt.tree.PTree object at 0x15552071e1f0>]",9,0,3,3
300,32,0.5,"[<ptreeopt.tree.PTree object at 0x155517e156a0>
 <ptreeopt.tree.PTree object at 0x15552071efa0>
 <ptreeopt.tree.PTree object at 0x15552071e1f0>]",9,0,3,3
400,42,0.48,"[<ptreeopt.tree.PTree object at 0x15551632d910>
 <ptreeopt.tree.PTree object at 0x155520c2f760>
 <ptreeopt.tree.PTree object at 0x1555201095e0>]",9,0,3,3
500,53,0.28,"[<ptreeopt.tree.PTree object at 0x15552018a070>
 <ptreeopt.tree.PTree object at 0x15552018aa00>
 <ptreeopt.tree.PTree object at 0x15552018ab20>]",9,0,3,3
600,63,0.26,"[<ptreeopt.tree.PTree object at 0x15551690f040>
 <ptreeopt.tree.PTree object at 0x15551690fb50>
 <ptreeopt.tree.PTree object at 0x15551690faf0>]",9,0,3,3
700,73,0.26,"[<ptreeopt.tree.PTree object at 0x15551690f040>
 <ptreeopt.tree.PTree object at 0x15551690fb50>
 <ptreeopt.tree.PTree object at 0x15551690faf0>]",9,0,3,3
800,83,0.26,"[<ptreeopt.tree.PTree object at 0x15551690f040>
 <ptreeopt.tree.PTree object at 0x15551690fb50>
 <ptreeopt.tree.PTree object at 0x15551690faf0>]",9,0,3,3
900,94,0.26,"[<ptreeopt.tree.PTree object at 0x15551690f040>
 <ptreeopt.tree.PTree object at 0x15551690fb50>
 <ptreeopt.tree.PTree object at 0x15551690faf0>]",9,0,3,3
1000,103,0.26,"[<ptreeopt.tree.PTree object at 0x15551690f040>
 <ptreeopt.tree.PTree object at 0x15551690fb50>
 <ptreeopt.tree.PTree object at 0x15551690faf0>]",9,0,3,3
1100,113,0.26,"[<ptreeopt.tree.PTree object at 0x15551690f040>
 <ptreeopt.tree.PTree object at 0x15551690fb50>
 <ptreeopt.tree.PTree object at 0x15551690faf0>]",9,0,3,3
1200,123,0.26,"[<ptreeopt.tree.PTree object at 0x15551690f040>
 <ptreeopt.tree.PTree object at 0x15551690fb50>
 <ptreeopt.tree.PTree object at 0x15551690faf0>]",9,0,3,3
1300,134,0.26,"[<ptreeopt.tree.PTree object at 0x15551690f040>
 <ptreeopt.tree.PTree object at 0x15551690fb50>
 <ptreeopt.tree.PTree object at 0x15551690faf0>]",9,0,3,3
1400,144,0.26,"[<ptreeopt.tree.PTree object at 0x15551690f040>
 <ptreeopt.tree.PTree object at 0x15551690fb50>
 <ptreeopt.tree.PTree object at 0x15551690faf0>]",9,0,3,3
1500,153,0.26,"[<ptreeopt.tree.PTree object at 0x15551690f040>
 <ptreeopt.tree.PTree object at 0x15551690fb50>
 <ptreeopt.tree.PTree object at 0x15551690faf0>]",9,0,3,3
1600,163,0.26,"[<ptreeopt.tree.PTree object at 0x15551690f040>
 <ptreeopt.tree.PTree object at 0x15551690fb50>
 <ptreeopt.tree.PTree object at 0x15551690faf0>]",9,0,3,3
1700,174,0.26,"[<ptreeopt.tree.PTree object at 0x15551690f040>
 <ptreeopt.tree.PTree object at 0x15551690fb50>
 <ptreeopt.tree.PTree object at 0x15551690faf0>]",9,0,3,3
1800,184,0.26,"[<ptreeopt.tree.PTree object at 0x15551690f040>
 <ptreeopt.tree.PTree object at 0x15551690fb50>
 <ptreeopt.tree.PTree object at 0x15551690faf0>]",9,0,3,3
