nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,11,0.51,"[<ptreeopt.tree.PTree object at 0x155516250400>
 <ptreeopt.tree.PTree object at 0x155516250f40>
 <ptreeopt.tree.PTree object at 0x1555162500d0>]",6,0,3,3
200,22,0.5,"[<ptreeopt.tree.PTree object at 0x155517a03550>
 <ptreeopt.tree.PTree object at 0x155517a03490>
 <ptreeopt.tree.PTree object at 0x155517a03280>]",6,0,3,3
300,33,0.49,"[<ptreeopt.tree.PTree object at 0x155516918580>
 <ptreeopt.tree.PTree object at 0x1555169183d0>
 <ptreeopt.tree.PTree object at 0x1555169189d0>]",6,0,3,3
400,44,0.49,"[<ptreeopt.tree.PTree object at 0x155516918580>
 <ptreeopt.tree.PTree object at 0x1555169183d0>
 <ptreeopt.tree.PTree object at 0x1555169189d0>]",6,0,3,3
500,55,0.49,"[<ptreeopt.tree.PTree object at 0x155516918580>
 <ptreeopt.tree.PTree object at 0x1555169183d0>
 <ptreeopt.tree.PTree object at 0x1555169189d0>]",6,0,3,3
600,66,0.49,"[<ptreeopt.tree.PTree object at 0x155516918580>
 <ptreeopt.tree.PTree object at 0x1555169183d0>
 <ptreeopt.tree.PTree object at 0x1555169189d0>]",6,0,3,3
700,77,0.49,"[<ptreeopt.tree.PTree object at 0x155516918580>
 <ptreeopt.tree.PTree object at 0x1555169183d0>
 <ptreeopt.tree.PTree object at 0x1555169189d0>]",6,0,3,3
800,88,0.49,"[<ptreeopt.tree.PTree object at 0x155516918580>
 <ptreeopt.tree.PTree object at 0x1555169183d0>
 <ptreeopt.tree.PTree object at 0x1555169189d0>]",6,0,3,3
900,100,0.49,"[<ptreeopt.tree.PTree object at 0x155516918580>
 <ptreeopt.tree.PTree object at 0x1555169183d0>
 <ptreeopt.tree.PTree object at 0x1555169189d0>]",6,0,3,3
1000,110,0.49,"[<ptreeopt.tree.PTree object at 0x155516918580>
 <ptreeopt.tree.PTree object at 0x1555169183d0>
 <ptreeopt.tree.PTree object at 0x1555169189d0>]",6,0,3,3
