nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,43,0.35,"[<ptreeopt.tree.PTree object at 0x15551636ac40>
 <ptreeopt.tree.PTree object at 0x15551636a580>
 <ptreeopt.tree.PTree object at 0x15551636a310>
 <ptreeopt.tree.PTree object at 0x15551636a6a0>
 <ptreeopt.tree.PTree object at 0x15551636a220>
 <ptreeopt.tree.PTree object at 0x15551636a250>
 <ptreeopt.tree.PTree object at 0x15551636ab50>
 <ptreeopt.tree.PTree object at 0x15552003e850>
 <ptreeopt.tree.PTree object at 0x15552003ea60>
 <ptreeopt.tree.PTree object at 0x15552003ec10>]",5,0,10,3
200,85,0.27,"[<ptreeopt.tree.PTree object at 0x155517143b50>
 <ptreeopt.tree.PTree object at 0x155517143a60>
 <ptreeopt.tree.PTree object at 0x155514904d00>
 <ptreeopt.tree.PTree object at 0x155514904d30>
 <ptreeopt.tree.PTree object at 0x155514904640>
 <ptreeopt.tree.PTree object at 0x155514904100>
 <ptreeopt.tree.PTree object at 0x155516a49b80>
 <ptreeopt.tree.PTree object at 0x155514904220>
 <ptreeopt.tree.PTree object at 0x1555149047f0>
 <ptreeopt.tree.PTree object at 0x155514904940>]",5,0,10,3
300,126,0.27,"[<ptreeopt.tree.PTree object at 0x155517143b50>
 <ptreeopt.tree.PTree object at 0x155517143a60>
 <ptreeopt.tree.PTree object at 0x155514904d00>
 <ptreeopt.tree.PTree object at 0x155514904d30>
 <ptreeopt.tree.PTree object at 0x155514904640>
 <ptreeopt.tree.PTree object at 0x155514904100>
 <ptreeopt.tree.PTree object at 0x155516a49b80>
 <ptreeopt.tree.PTree object at 0x155514904220>
 <ptreeopt.tree.PTree object at 0x1555149047f0>
 <ptreeopt.tree.PTree object at 0x155514904940>]",5,0,10,3
400,169,0.27,"[<ptreeopt.tree.PTree object at 0x155517143b50>
 <ptreeopt.tree.PTree object at 0x155517143a60>
 <ptreeopt.tree.PTree object at 0x155514904d00>
 <ptreeopt.tree.PTree object at 0x155514904d30>
 <ptreeopt.tree.PTree object at 0x155514904640>
 <ptreeopt.tree.PTree object at 0x155514904100>
 <ptreeopt.tree.PTree object at 0x155516a49b80>
 <ptreeopt.tree.PTree object at 0x155514904220>
 <ptreeopt.tree.PTree object at 0x1555149047f0>
 <ptreeopt.tree.PTree object at 0x155514904940>]",5,0,10,3
500,213,0.1,"[<ptreeopt.tree.PTree object at 0x155516c7d310>
 <ptreeopt.tree.PTree object at 0x155516c7d070>
 <ptreeopt.tree.PTree object at 0x155516c7d160>
 <ptreeopt.tree.PTree object at 0x155516c7d370>
 <ptreeopt.tree.PTree object at 0x155516c7d220>
 <ptreeopt.tree.PTree object at 0x155517854a60>
 <ptreeopt.tree.PTree object at 0x155517854220>
 <ptreeopt.tree.PTree object at 0x155517854790>
 <ptreeopt.tree.PTree object at 0x1555178545b0>
 <ptreeopt.tree.PTree object at 0x155528778fa0>]",5,0,10,3
600,257,0.1,"[<ptreeopt.tree.PTree object at 0x155516c7d310>
 <ptreeopt.tree.PTree object at 0x155516c7d070>
 <ptreeopt.tree.PTree object at 0x155516c7d160>
 <ptreeopt.tree.PTree object at 0x155516c7d370>
 <ptreeopt.tree.PTree object at 0x155516c7d220>
 <ptreeopt.tree.PTree object at 0x155517854a60>
 <ptreeopt.tree.PTree object at 0x155517854220>
 <ptreeopt.tree.PTree object at 0x155517854790>
 <ptreeopt.tree.PTree object at 0x1555178545b0>
 <ptreeopt.tree.PTree object at 0x155528778fa0>]",5,0,10,3
700,299,0.1,"[<ptreeopt.tree.PTree object at 0x155516c7d310>
 <ptreeopt.tree.PTree object at 0x155516c7d070>
 <ptreeopt.tree.PTree object at 0x155516c7d160>
 <ptreeopt.tree.PTree object at 0x155516c7d370>
 <ptreeopt.tree.PTree object at 0x155516c7d220>
 <ptreeopt.tree.PTree object at 0x155517854a60>
 <ptreeopt.tree.PTree object at 0x155517854220>
 <ptreeopt.tree.PTree object at 0x155517854790>
 <ptreeopt.tree.PTree object at 0x1555178545b0>
 <ptreeopt.tree.PTree object at 0x155528778fa0>]",5,0,10,3
800,342,0.1,"[<ptreeopt.tree.PTree object at 0x155516c7d310>
 <ptreeopt.tree.PTree object at 0x155516c7d070>
 <ptreeopt.tree.PTree object at 0x155516c7d160>
 <ptreeopt.tree.PTree object at 0x155516c7d370>
 <ptreeopt.tree.PTree object at 0x155516c7d220>
 <ptreeopt.tree.PTree object at 0x155517854a60>
 <ptreeopt.tree.PTree object at 0x155517854220>
 <ptreeopt.tree.PTree object at 0x155517854790>
 <ptreeopt.tree.PTree object at 0x1555178545b0>
 <ptreeopt.tree.PTree object at 0x155528778fa0>]",5,0,10,3
900,386,0.1,"[<ptreeopt.tree.PTree object at 0x155516c7d310>
 <ptreeopt.tree.PTree object at 0x155516c7d070>
 <ptreeopt.tree.PTree object at 0x155516c7d160>
 <ptreeopt.tree.PTree object at 0x155516c7d370>
 <ptreeopt.tree.PTree object at 0x155516c7d220>
 <ptreeopt.tree.PTree object at 0x155517854a60>
 <ptreeopt.tree.PTree object at 0x155517854220>
 <ptreeopt.tree.PTree object at 0x155517854790>
 <ptreeopt.tree.PTree object at 0x1555178545b0>
 <ptreeopt.tree.PTree object at 0x155528778fa0>]",5,0,10,3
1000,427,0.1,"[<ptreeopt.tree.PTree object at 0x155516c7d310>
 <ptreeopt.tree.PTree object at 0x155516c7d070>
 <ptreeopt.tree.PTree object at 0x155516c7d160>
 <ptreeopt.tree.PTree object at 0x155516c7d370>
 <ptreeopt.tree.PTree object at 0x155516c7d220>
 <ptreeopt.tree.PTree object at 0x155517854a60>
 <ptreeopt.tree.PTree object at 0x155517854220>
 <ptreeopt.tree.PTree object at 0x155517854790>
 <ptreeopt.tree.PTree object at 0x1555178545b0>
 <ptreeopt.tree.PTree object at 0x155528778fa0>]",5,0,10,3
