,Unnamed: 0,c1,c2,c3,c4,c5,c6,r1,r2,r3,r4,r5,r6,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,not_intercepted,nfe
0,0,0.0984546731067403,0.9642309954587868,-0.2333939202262507,0.6658236314713195,0.4005030765957671,-0.8039042494891115,0.4865592357903086,0.2255607115420985,0.2869957574375033,0.0392877646083665,0.9426302104057748,0.5991163479025029,0.1526430871745348,0.8784969803985863,0.4904639852295351,0.7879224697561257,0.0592676472284319,0.7141139168553362,0.3532921564432757,0.2992497440333057,0.1074530094502494,0.4243228678404772,0.7316256920862817,0.5104383929141691,0.9336515217351388,0.5724180780990662,0.0256546937413991,0.0176279370564645,0.930462909627044,0.7145996924438961,0.7689867975752043,0.6378504413102302,0.29,100
0,0,0.3183515147528611,-0.3347650952215804,-0.1576223485556695,0.489974742340705,0.0114603795693737,-0.7066468479407391,0.671893339417755,0.1280206311153838,0.1938036135199091,0.9218985644351876,0.6549291539069264,0.3447464800777798,0.1266282168816146,0.414322168491935,0.5703705578655791,0.4286254716018102,0.6297883620011107,0.1112439557962369,0.4508866912774136,0.2751500319826033,0.0416738756425057,0.4304350645411954,0.1309652705255507,0.6419687788731683,0.2276259243700269,0.3992713171515455,0.206967045656142,0.5116158805500872,0.0966949641148915,0.1664931038125338,0.7001817792579195,0.130366585208256,0.04,10008
0,0,1.0,-1.0,0.0819600890487952,-0.6682897379767065,-0.0168259312094167,-0.6644831246966146,0.7070364924620344,0.1129520569231798,0.2198802217195081,0.9568406829948162,1.0,0.3592042789953121,0.1329270537507639,0.4274412424319114,0.573400126250494,0.492613881662968,0.3307515002646968,0.9366534130709944,0.1226812398288064,0.2687667647001423,0.0552864558368575,0.3830105028252467,0.3907088046355456,0.6309868906299227,0.2402500282353565,0.5314142309364995,0.2371190480643622,0.5362634316352114,0.2548335648971084,0.1746610417509252,0.6663447586269617,0.2827172793885207,0.11,1079
0,0,1.0,-1.0,0.0819600890487952,-0.6682897379767065,-0.0168259312094167,-0.6644831246966146,0.7070364924620344,0.1129520569231798,0.2198802217195081,0.9568406829948162,1.0,0.3592042789953121,0.1329270537507639,0.4274412424319114,0.573400126250494,0.492613881662968,0.3307515002646968,0.9366534130709944,0.1226812398288064,0.2687667647001423,0.0552864558368575,0.3830105028252467,0.3907088046355456,0.6309868906299227,0.2402500282353565,0.5314142309364995,0.2371190480643622,0.5362634316352114,0.2548335648971084,0.1746610417509252,0.6663447586269617,0.2827172793885207,0.11,1176
0,0,1.0,-1.0,0.0819600890487952,-0.6682897379767065,-0.0168259312094167,-0.6644831246966146,0.7070364924620344,0.1129520569231798,0.2198802217195081,0.9568406829948162,1.0,0.3592042789953121,0.1329270537507639,0.4274412424319114,0.573400126250494,0.492613881662968,0.3307515002646968,0.9366534130709944,0.1226812398288064,0.2687667647001423,0.0552864558368575,0.3830105028252467,0.3907088046355456,0.6309868906299227,0.2402500282353565,0.5314142309364995,0.2371190480643622,0.5362634316352114,0.2548335648971084,0.1746610417509252,0.6663447586269617,0.2827172793885207,0.11,1271
0,0,1.0,-1.0,0.0819600890487952,-0.6682897379767065,-0.0168259312094167,-0.6644831246966146,0.7070364924620344,0.1129520569231798,0.2198802217195081,0.9568406829948162,1.0,0.3592042789953121,0.1329270537507639,0.4274412424319114,0.573400126250494,0.492613881662968,0.3307515002646968,0.9366534130709944,0.1226812398288064,0.2687667647001423,0.0552864558368575,0.3830105028252467,0.3907088046355456,0.6309868906299227,0.2402500282353565,0.5314142309364995,0.2371190480643622,0.5362634316352114,0.2548335648971084,0.1746610417509252,0.6663447586269617,0.2827172793885207,0.11,1366
0,0,1.0,-1.0,0.0819600890487952,-0.6682897379767065,-0.0168259312094167,-0.6644831246966146,0.7070364924620344,0.1129520569231798,0.2198802217195081,0.9568406829948162,1.0,0.3592042789953121,0.1329270537507639,0.4274412424319114,0.573400126250494,0.492613881662968,0.3307515002646968,0.9366534130709944,0.1226812398288064,0.2687667647001423,0.0552864558368575,0.3830105028252467,0.3907088046355456,0.6309868906299227,0.2402500282353565,0.5314142309364995,0.2371190480643622,0.5362634316352114,0.2548335648971084,0.1746610417509252,0.6663447586269617,0.2827172793885207,0.11,1462
0,0,1.0,-1.0,0.0819600890487952,-0.6682897379767065,-0.0168259312094167,-0.6644831246966146,0.7070364924620344,0.1129520569231798,0.2198802217195081,0.9568406829948162,1.0,0.3592042789953121,0.1329270537507639,0.4274412424319114,0.573400126250494,0.492613881662968,0.3307515002646968,0.9366534130709944,0.1226812398288064,0.2687667647001423,0.0552864558368575,0.3830105028252467,0.3907088046355456,0.6309868906299227,0.2402500282353565,0.5314142309364995,0.2371190480643622,0.5362634316352114,0.2548335648971084,0.1746610417509252,0.6663447586269617,0.2827172793885207,0.11,1558
0,0,1.0,-1.0,0.0819600890487952,-0.6682897379767065,-0.0168259312094167,-0.6644831246966146,0.7070364924620344,0.1129520569231798,0.2198802217195081,0.9568406829948162,1.0,0.3592042789953121,0.1329270537507639,0.4274412424319114,0.573400126250494,0.492613881662968,0.3307515002646968,0.9366534130709944,0.1226812398288064,0.2687667647001423,0.0552864558368575,0.3830105028252467,0.3907088046355456,0.6309868906299227,0.2402500282353565,0.5314142309364995,0.2371190480643622,0.5362634316352114,0.2548335648971084,0.1746610417509252,0.6663447586269617,0.2827172793885207,0.11,1654
0,0,1.0,-1.0,0.0819600890487952,-0.6682897379767065,-0.0168259312094167,-0.6644831246966146,0.7070364924620344,0.1129520569231798,0.2198802217195081,0.9568406829948162,1.0,0.3592042789953121,0.1329270537507639,0.4274412424319114,0.573400126250494,0.492613881662968,0.3307515002646968,0.9366534130709944,0.1226812398288064,0.2687667647001423,0.0552864558368575,0.3830105028252467,0.3907088046355456,0.6309868906299227,0.2402500282353565,0.5314142309364995,0.2371190480643622,0.5362634316352114,0.2548335648971084,0.1746610417509252,0.6663447586269617,0.2827172793885207,0.11,1749
0,0,1.0,-1.0,0.0819600890487952,-0.6682897379767065,-0.0168259312094167,-0.6644831246966146,0.7070364924620344,0.1129520569231798,0.2198802217195081,0.9568406829948162,1.0,0.3592042789953121,0.1329270537507639,0.4274412424319114,0.573400126250494,0.492613881662968,0.3307515002646968,0.9366534130709944,0.1226812398288064,0.2687667647001423,0.0552864558368575,0.3830105028252467,0.3907088046355456,0.6309868906299227,0.2402500282353565,0.5314142309364995,0.2371190480643622,0.5362634316352114,0.2548335648971084,0.1746610417509252,0.6663447586269617,0.2827172793885207,0.11,1850
0,0,1.0,-1.0,0.0819600890487952,-0.6682897379767065,-0.0168259312094167,-0.6644831246966146,0.7070364924620344,0.1129520569231798,0.2198802217195081,0.9568406829948162,1.0,0.3592042789953121,0.1329270537507639,0.4274412424319114,0.573400126250494,0.492613881662968,0.3307515002646968,0.9366534130709944,0.1226812398288064,0.2687667647001423,0.0552864558368575,0.3830105028252467,0.3907088046355456,0.6309868906299227,0.2402500282353565,0.5314142309364995,0.2371190480643622,0.5362634316352114,0.2548335648971084,0.1746610417509252,0.6663447586269617,0.2827172793885207,0.11,1948
0,0,0.0984546731067403,0.9642309954587868,-0.2333939202262507,0.6658236314713195,0.4005030765957671,-0.8039042494891115,0.4865592357903086,0.2255607115420985,0.2869957574375033,0.0392877646083665,0.9426302104057748,0.5991163479025029,0.1526430871745348,0.8784969803985863,0.4904639852295351,0.7879224697561257,0.0592676472284319,0.7141139168553362,0.3532921564432757,0.2992497440333057,0.1074530094502494,0.4243228678404772,0.7316256920862817,0.5104383929141691,0.9336515217351388,0.5724180780990662,0.0256546937413991,0.0176279370564645,0.930462909627044,0.7145996924438961,0.7689867975752043,0.6378504413102302,0.29,195
0,0,1.0,-1.0,0.0819600890487952,-0.6682897379767065,-0.0168259312094167,-0.6644831246966146,0.7070364924620344,0.1129520569231798,0.2198802217195081,0.9568406829948162,1.0,0.3592042789953121,0.1329270537507639,0.4274412424319114,0.573400126250494,0.492613881662968,0.3307515002646968,0.9366534130709944,0.1226812398288064,0.2687667647001423,0.0552864558368575,0.3830105028252467,0.3907088046355456,0.6309868906299227,0.2402500282353565,0.5314142309364995,0.2371190480643622,0.5362634316352114,0.2548335648971084,0.1746610417509252,0.6663447586269617,0.2827172793885207,0.11,2045
0,0,1.0,-1.0,0.0819600890487952,-0.6682897379767065,-0.0168259312094167,-0.6644831246966146,0.7070364924620344,0.1129520569231798,0.2198802217195081,0.9568406829948162,1.0,0.3592042789953121,0.1329270537507639,0.4274412424319114,0.573400126250494,0.492613881662968,0.3307515002646968,0.9366534130709944,0.1226812398288064,0.2687667647001423,0.0552864558368575,0.3830105028252467,0.3907088046355456,0.6309868906299227,0.2402500282353565,0.5314142309364995,0.2371190480643622,0.5362634316352114,0.2548335648971084,0.1746610417509252,0.6663447586269617,0.2827172793885207,0.11,2145
0,0,1.0,-1.0,0.0819600890487952,-0.6682897379767065,-0.0168259312094167,-0.6644831246966146,0.7070364924620344,0.1129520569231798,0.2198802217195081,0.9568406829948162,1.0,0.3592042789953121,0.1329270537507639,0.4274412424319114,0.573400126250494,0.492613881662968,0.3307515002646968,0.9366534130709944,0.1226812398288064,0.2687667647001423,0.0552864558368575,0.3830105028252467,0.3907088046355456,0.6309868906299227,0.2402500282353565,0.5314142309364995,0.2371190480643622,0.5362634316352114,0.2548335648971084,0.1746610417509252,0.6663447586269617,0.2827172793885207,0.11,2243
0,0,-0.1957540451641915,-0.9142160749297434,0.1113344718730065,-0.6881218131670849,-0.0677892177529153,-0.7802305001862855,0.6685000829941664,0.1285814830880358,0.1976701032883382,1.0,0.8326064238796724,0.3649235408440312,0.1308505106559578,0.4482949288462908,0.5628079995785985,0.4382420394901242,0.617245289181135,0.9469780775927092,0.0613960668231734,0.2904626453243983,0.0483329329944883,0.4338288856721555,0.4295210113887415,0.6729497452713356,0.1681294104159623,0.3823059366496124,0.1875604237243364,0.5147147513357165,0.1976683157804147,0.1471010045615763,0.6475597963801699,0.3424618438223381,0.1,2340
