,Unnamed: 0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,not_intercepted,nfe
0,0,-0.4441271890671412,-0.3148470113562198,0.45589218001663,-0.7941338860951157,0.2461342492655329,0.8361389047389522,0.9015796789599492,0.1122024294311978,0.5884046611276792,-0.3734641975587709,0.8580978233926837,0.800109702598069,-0.9165942127338564,0.1077403651513391,0.9452291374819772,-0.4011382073273666,-0.4057709703856265,0.6199197186677368,0.3713940501674843,0.6156676991459098,0.2808889770914215,0.3890647737892713,0.5416097092742942,0.658939036485921,0.8977436039257201,0.5347750751070784,0.2543149737638472,0.0286308668231529,0.7158729334374654,0.7440761685537783,0.9962820779387656,0.9019252023279808,0.9670155118756456,0.7255061166407136,0.4464564762630389,0.4957679332497305,0.8154892724314244,0.85122869363853,0.1626437198623045,0.1738187372510921,0.5030111270978315,0.1838261310690815,0.305646176805543,0.1692817072180762,0.6263656703515518,0.336988506228471,0.1625712179865958,0.1420363627225374,0.3806959910674971,0.0931092567869648,0.0998247802144995,0.2907169607016435,0.8447033727957084,0.8946571056554622,0.51,100
0,0,-0.7954950423225148,-0.7759031816661723,-0.896118884485439,0.4663674838216997,-0.1797125461146616,-0.6795273489607524,-0.1069787248533019,0.2249485010101608,-0.4642236696847975,-0.9298006879297982,0.0042205870975036,0.1239952243125126,0.5008066244385978,-0.4068465926203412,-0.1462587252968593,-0.2481893553183193,-0.632204898706698,-0.1978194591590093,0.7396776414184542,0.5093540000341011,0.382016985478995,0.3540898788602266,0.5997432481809343,0.8439236240235785,0.2744558883886638,0.5865059074569239,0.369540037448286,0.1763300387140029,0.273722450732242,0.04950604704346,0.7374725899018922,0.3372688132630215,0.2561993680078411,0.0383938991928281,0.5354739395587303,0.3519480569801944,0.7243301570941004,0.3092997423987783,0.4190819241228159,0.2023449260119961,0.4988492430348858,0.1193749798745665,0.4780632709218633,0.5462458376993413,0.5336381494684141,0.7352864514575166,0.3065030470497445,0.5202898017184047,0.1680750206507724,0.2692063375635231,0.4573644517141622,0.942356731501664,0.0036479658612981,0.8104030018168867,0.43,10083
0,0,-0.8159113746355041,-0.855710843833713,-0.9144036691258453,0.3812513884832059,-0.1070555995522471,-0.8157733629872002,-0.1619503945294282,0.6639578144838826,-0.5216596292225638,-0.8681410211538395,0.0236847760485695,-0.2547586850001844,0.4880030270067892,-0.3809697657399204,-0.2308265349460808,-0.5495359347468541,-0.7569323982955424,-0.2086419730092677,0.8865812068933328,0.4766941449244961,0.4106230804769102,0.7369919300018294,0.4821336232673578,0.8659943975732345,0.2495161039165628,0.7423673349460354,0.2390568505710183,0.1175928264516528,0.1665776506819659,0.0955777875811602,0.5883809025495504,0.0875522653540249,0.060398416479072,0.0656852174263676,0.4573450510042813,0.2821165527365342,0.7381645561433218,0.2862842682775728,0.4157117554814352,0.1001768931195231,0.5119576498256256,0.1148500357199726,0.5307410368221386,0.6533394918224849,0.3814395339317745,0.7458030000603963,0.2632927077008133,0.5790157244553014,0.1663435120318442,0.2204857312523492,0.5871053502292237,0.8888715756191266,0.0374403167559421,0.8164952363947231,0.44,1073
0,0,-0.8159113746355041,-0.855710843833713,-0.9144036691258453,0.3812513884832059,-0.1070555995522471,-0.8157733629872002,-0.1619503945294282,0.6639578144838826,-0.5216596292225638,-0.8681410211538395,0.0236847760485695,-0.2547586850001844,0.4880030270067892,-0.3809697657399204,-0.2308265349460808,-0.5495359347468541,-0.7569323982955424,-0.2086419730092677,0.8865812068933328,0.4766941449244961,0.4106230804769102,0.7369919300018294,0.4821336232673578,0.8659943975732345,0.2495161039165628,0.7423673349460354,0.2390568505710183,0.1175928264516528,0.1665776506819659,0.0955777875811602,0.5883809025495504,0.0875522653540249,0.060398416479072,0.0656852174263676,0.4573450510042813,0.2821165527365342,0.7381645561433218,0.2862842682775728,0.4157117554814352,0.1001768931195231,0.5119576498256256,0.1148500357199726,0.5307410368221386,0.6533394918224849,0.3814395339317745,0.7458030000603963,0.2632927077008133,0.5790157244553014,0.1663435120318442,0.2204857312523492,0.5871053502292237,0.8888715756191266,0.0374403167559421,0.8164952363947231,0.44,1174
0,0,-0.8159113746355041,-0.855710843833713,-0.9144036691258453,0.3812513884832059,-0.1070555995522471,-0.8157733629872002,-0.1619503945294282,0.6639578144838826,-0.5216596292225638,-0.8681410211538395,0.0236847760485695,-0.2547586850001844,0.4880030270067892,-0.3809697657399204,-0.2308265349460808,-0.5495359347468541,-0.7569323982955424,-0.2086419730092677,0.8865812068933328,0.4766941449244961,0.4106230804769102,0.7369919300018294,0.4821336232673578,0.8659943975732345,0.2495161039165628,0.7423673349460354,0.2390568505710183,0.1175928264516528,0.1665776506819659,0.0955777875811602,0.5883809025495504,0.0875522653540249,0.060398416479072,0.0656852174263676,0.4573450510042813,0.2821165527365342,0.7381645561433218,0.2862842682775728,0.4157117554814352,0.1001768931195231,0.5119576498256256,0.1148500357199726,0.5307410368221386,0.6533394918224849,0.3814395339317745,0.7458030000603963,0.2632927077008133,0.5790157244553014,0.1663435120318442,0.2204857312523492,0.5871053502292237,0.8888715756191266,0.0374403167559421,0.8164952363947231,0.44,1270
0,0,-0.8159113746355041,-0.855710843833713,-0.9144036691258453,0.3812513884832059,-0.1070555995522471,-0.8157733629872002,-0.1619503945294282,0.6639578144838826,-0.5216596292225638,-0.8681410211538395,0.0236847760485695,-0.2547586850001844,0.4880030270067892,-0.3809697657399204,-0.2308265349460808,-0.5495359347468541,-0.7569323982955424,-0.2086419730092677,0.8865812068933328,0.4766941449244961,0.4106230804769102,0.7369919300018294,0.4821336232673578,0.8659943975732345,0.2495161039165628,0.7423673349460354,0.2390568505710183,0.1175928264516528,0.1665776506819659,0.0955777875811602,0.5883809025495504,0.0875522653540249,0.060398416479072,0.0656852174263676,0.4573450510042813,0.2821165527365342,0.7381645561433218,0.2862842682775728,0.4157117554814352,0.1001768931195231,0.5119576498256256,0.1148500357199726,0.5307410368221386,0.6533394918224849,0.3814395339317745,0.7458030000603963,0.2632927077008133,0.5790157244553014,0.1663435120318442,0.2204857312523492,0.5871053502292237,0.8888715756191266,0.0374403167559421,0.8164952363947231,0.44,1369
0,0,-0.8159113746355041,-0.855710843833713,-0.9144036691258453,0.3812513884832059,-0.1070555995522471,-0.8157733629872002,-0.1619503945294282,0.6639578144838826,-0.5216596292225638,-0.8681410211538395,0.0236847760485695,-0.2547586850001844,0.4880030270067892,-0.3809697657399204,-0.2308265349460808,-0.5495359347468541,-0.7569323982955424,-0.2086419730092677,0.8865812068933328,0.4766941449244961,0.4106230804769102,0.7369919300018294,0.4821336232673578,0.8659943975732345,0.2495161039165628,0.7423673349460354,0.2390568505710183,0.1175928264516528,0.1665776506819659,0.0955777875811602,0.5883809025495504,0.0875522653540249,0.060398416479072,0.0656852174263676,0.4573450510042813,0.2821165527365342,0.7381645561433218,0.2862842682775728,0.4157117554814352,0.1001768931195231,0.5119576498256256,0.1148500357199726,0.5307410368221386,0.6533394918224849,0.3814395339317745,0.7458030000603963,0.2632927077008133,0.5790157244553014,0.1663435120318442,0.2204857312523492,0.5871053502292237,0.8888715756191266,0.0374403167559421,0.8164952363947231,0.44,1467
0,0,-0.8159113746355041,-0.855710843833713,-0.9144036691258453,0.3812513884832059,-0.1070555995522471,-0.8157733629872002,-0.1619503945294282,0.6639578144838826,-0.5216596292225638,-0.8681410211538395,0.0236847760485695,-0.2547586850001844,0.4880030270067892,-0.3809697657399204,-0.2308265349460808,-0.5495359347468541,-0.7569323982955424,-0.2086419730092677,0.8865812068933328,0.4766941449244961,0.4106230804769102,0.7369919300018294,0.4821336232673578,0.8659943975732345,0.2495161039165628,0.7423673349460354,0.2390568505710183,0.1175928264516528,0.1665776506819659,0.0955777875811602,0.5883809025495504,0.0875522653540249,0.060398416479072,0.0656852174263676,0.4573450510042813,0.2821165527365342,0.7381645561433218,0.2862842682775728,0.4157117554814352,0.1001768931195231,0.5119576498256256,0.1148500357199726,0.5307410368221386,0.6533394918224849,0.3814395339317745,0.7458030000603963,0.2632927077008133,0.5790157244553014,0.1663435120318442,0.2204857312523492,0.5871053502292237,0.8888715756191266,0.0374403167559421,0.8164952363947231,0.44,1566
0,0,-0.8159113746355041,-0.855710843833713,-0.9144036691258453,0.3812513884832059,-0.1070555995522471,-0.8157733629872002,-0.1619503945294282,0.6639578144838826,-0.5216596292225638,-0.8681410211538395,0.0236847760485695,-0.2547586850001844,0.4880030270067892,-0.3809697657399204,-0.2308265349460808,-0.5495359347468541,-0.7569323982955424,-0.2086419730092677,0.8865812068933328,0.4766941449244961,0.4106230804769102,0.7369919300018294,0.4821336232673578,0.8659943975732345,0.2495161039165628,0.7423673349460354,0.2390568505710183,0.1175928264516528,0.1665776506819659,0.0955777875811602,0.5883809025495504,0.0875522653540249,0.060398416479072,0.0656852174263676,0.4573450510042813,0.2821165527365342,0.7381645561433218,0.2862842682775728,0.4157117554814352,0.1001768931195231,0.5119576498256256,0.1148500357199726,0.5307410368221386,0.6533394918224849,0.3814395339317745,0.7458030000603963,0.2632927077008133,0.5790157244553014,0.1663435120318442,0.2204857312523492,0.5871053502292237,0.8888715756191266,0.0374403167559421,0.8164952363947231,0.44,1664
0,0,-0.8159113746355041,-0.855710843833713,-0.9144036691258453,0.3812513884832059,-0.1070555995522471,-0.8157733629872002,-0.1619503945294282,0.6639578144838826,-0.5216596292225638,-0.8681410211538395,0.0236847760485695,-0.2547586850001844,0.4880030270067892,-0.3809697657399204,-0.2308265349460808,-0.5495359347468541,-0.7569323982955424,-0.2086419730092677,0.8865812068933328,0.4766941449244961,0.4106230804769102,0.7369919300018294,0.4821336232673578,0.8659943975732345,0.2495161039165628,0.7423673349460354,0.2390568505710183,0.1175928264516528,0.1665776506819659,0.0955777875811602,0.5883809025495504,0.0875522653540249,0.060398416479072,0.0656852174263676,0.4573450510042813,0.2821165527365342,0.7381645561433218,0.2862842682775728,0.4157117554814352,0.1001768931195231,0.5119576498256256,0.1148500357199726,0.5307410368221386,0.6533394918224849,0.3814395339317745,0.7458030000603963,0.2632927077008133,0.5790157244553014,0.1663435120318442,0.2204857312523492,0.5871053502292237,0.8888715756191266,0.0374403167559421,0.8164952363947231,0.44,1763
