,Unnamed: 0,c1,c2,c3,c4,c5,c6,r1,r2,r3,r4,r5,r6,w1,w2,w3,w4,w5,w6,not_intercepted,nfe
0,0,-0.3616833085811051,-0.3592533264571058,0.3699818733292326,-0.6773437545018539,0.0858925215423576,0.4061904924758461,0.5793895992543359,0.4473914735625258,0.2548313634641643,0.6295073280965271,0.3917912595880865,0.4030028449130922,0.5200384645343863,0.1174639891900956,0.0625358001400522,0.4788088423324594,0.7794210069268463,0.7374126406276326,0.79,100
0,0,-0.4035879888039854,0.2425639624997213,-0.0212728409406251,0.7522300570340833,-0.4796233936591111,-0.1707980059790664,0.3082623940126705,0.1069675663631527,0.3057899687880791,0.6200664972688845,0.466999097352395,0.1781612836096156,0.5516771568891025,0.1883732411132364,0.4887157523984211,0.2188258969762656,0.4635359320132113,0.7572385806694273,0.5,10059
0,0,-0.8199844942562386,-0.2489753616830979,-0.542576381803815,0.6267296433760658,-0.4280510055435924,-0.7024925669121223,0.4291615139485537,0.2554470311337027,0.3281510596493751,0.790466192947814,0.2280718868371782,0.2045344275713989,0.9221134298730668,0.1109536183999868,0.6706563939432397,0.2132683406264605,0.415080724407925,0.757923626472711,0.68,1071
0,0,-0.8199844942562386,-0.2489753616830979,-0.542576381803815,0.6267296433760658,-0.4280510055435924,-0.7024925669121223,0.4291615139485537,0.2554470311337027,0.3281510596493751,0.790466192947814,0.2280718868371782,0.2045344275713989,0.9221134298730668,0.1109536183999868,0.6706563939432397,0.2132683406264605,0.415080724407925,0.757923626472711,0.68,1169
0,0,-0.6598836163040842,0.4393752166370597,0.629746440438264,0.1095167960514058,-0.7386942252815477,-0.2551604297655926,0.3262658246812484,0.1402660063354008,0.3139862183010465,0.5182139001461602,0.5687453772544404,0.2565268311035522,0.3894496855362325,0.1800719988229896,0.4658883596632665,0.2627814869163088,0.3559092246749981,0.7047403900892673,0.65,1266
0,0,-0.6598836163040842,0.4393752166370597,0.629746440438264,0.1095167960514058,-0.7386942252815477,-0.2551604297655926,0.3262658246812484,0.1402660063354008,0.3139862183010465,0.5182139001461602,0.5687453772544404,0.2565268311035522,0.3894496855362325,0.1800719988229896,0.4658883596632665,0.2627814869163088,0.3559092246749981,0.7047403900892673,0.65,1360
0,0,-0.8333339805213106,-0.291154302185183,-0.5967045673427056,0.7103631298724739,-0.4555598034065239,-0.7568486466337473,0.4269868300636919,0.2795220324192523,0.3524264986465708,0.79469940560634,0.2474287445863884,0.1969792906984223,0.9389300591557038,0.1299075905298151,0.6406340636605293,0.1910494131182039,0.3519916833960289,0.7676375170271906,0.62,1456
0,0,-0.8333339805213106,-0.291154302185183,-0.5967045673427056,0.7103631298724739,-0.4555598034065239,-0.7568486466337473,0.4269868300636919,0.2795220324192523,0.3524264986465708,0.79469940560634,0.2474287445863884,0.1969792906984223,0.9389300591557038,0.1299075905298151,0.6406340636605293,0.1910494131182039,0.3519916833960289,0.7676375170271906,0.62,1554
0,0,-0.667775381494374,0.4464776313037622,0.6296064904095166,0.1044808667991143,-0.7447959942727277,-0.2469415597473266,0.3069458531116913,0.1107812207327092,0.3084675672185467,0.5262095926361141,0.482281037288722,0.257099873068073,0.3945287337451594,0.1869379627599437,0.4908344709792676,0.2405702333468037,0.3289657042292406,0.6907111389408384,0.6,1652
0,0,-0.667775381494374,0.4464776313037622,0.6296064904095166,0.1044808667991143,-0.7447959942727277,-0.2469415597473266,0.3069458531116913,0.1107812207327092,0.3084675672185467,0.5262095926361141,0.482281037288722,0.257099873068073,0.3945287337451594,0.1869379627599437,0.4908344709792676,0.2405702333468037,0.3289657042292406,0.6907111389408384,0.6,1751
0,0,-0.667775381494374,0.4464776313037622,0.6296064904095166,0.1044808667991143,-0.7447959942727277,-0.2469415597473266,0.3069458531116913,0.1107812207327092,0.3084675672185467,0.5262095926361141,0.482281037288722,0.257099873068073,0.3945287337451594,0.1869379627599437,0.4908344709792676,0.2405702333468037,0.3289657042292406,0.6907111389408384,0.6,1845
0,0,-0.3616833085811051,-0.3592533264571058,0.3699818733292326,-0.6773437545018539,0.0858925215423576,0.4061904924758461,0.5793895992543359,0.4473914735625258,0.2548313634641643,0.6295073280965271,0.3917912595880865,0.4030028449130922,0.5200384645343863,0.1174639891900956,0.0625358001400522,0.4788088423324594,0.7794210069268463,0.7374126406276326,0.79,194
0,0,-0.667775381494374,0.4464776313037622,0.6296064904095166,0.1044808667991143,-0.7447959942727277,-0.2469415597473266,0.3069458531116913,0.1107812207327092,0.3084675672185467,0.5262095926361141,0.482281037288722,0.257099873068073,0.3945287337451594,0.1869379627599437,0.4908344709792676,0.2405702333468037,0.3289657042292406,0.6907111389408384,0.6,1944
0,0,-0.667775381494374,0.4464776313037622,0.6296064904095166,0.1044808667991143,-0.7447959942727277,-0.2469415597473266,0.3069458531116913,0.1107812207327092,0.3084675672185467,0.5262095926361141,0.482281037288722,0.257099873068073,0.3945287337451594,0.1869379627599437,0.4908344709792676,0.2405702333468037,0.3289657042292406,0.6907111389408384,0.6,2041
0,0,-0.667775381494374,0.4464776313037622,0.6296064904095166,0.1044808667991143,-0.7447959942727277,-0.2469415597473266,0.3069458531116913,0.1107812207327092,0.3084675672185467,0.5262095926361141,0.482281037288722,0.257099873068073,0.3945287337451594,0.1869379627599437,0.4908344709792676,0.2405702333468037,0.3289657042292406,0.6907111389408384,0.6,2137
0,0,-0.667775381494374,0.4464776313037622,0.6296064904095166,0.1044808667991143,-0.7447959942727277,-0.2469415597473266,0.3069458531116913,0.1107812207327092,0.3084675672185467,0.5262095926361141,0.482281037288722,0.257099873068073,0.3945287337451594,0.1869379627599437,0.4908344709792676,0.2405702333468037,0.3289657042292406,0.6907111389408384,0.6,2237
0,0,-0.667775381494374,0.4464776313037622,0.6296064904095166,0.1044808667991143,-0.7447959942727277,-0.2469415597473266,0.3069458531116913,0.1107812207327092,0.3084675672185467,0.5262095926361141,0.482281037288722,0.257099873068073,0.3945287337451594,0.1869379627599437,0.4908344709792676,0.2405702333468037,0.3289657042292406,0.6907111389408384,0.6,2337
0,0,-0.667775381494374,0.4464776313037622,0.6296064904095166,0.1044808667991143,-0.7447959942727277,-0.2469415597473266,0.3069458531116913,0.1107812207327092,0.3084675672185467,0.5262095926361141,0.482281037288722,0.257099873068073,0.3945287337451594,0.1869379627599437,0.4908344709792676,0.2405702333468037,0.3289657042292406,0.6907111389408384,0.6,2435
0,0,-0.667775381494374,0.4464776313037622,0.6296064904095166,0.1044808667991143,-0.7447959942727277,-0.2469415597473266,0.3069458531116913,0.1107812207327092,0.3084675672185467,0.5262095926361141,0.482281037288722,0.257099873068073,0.3945287337451594,0.1869379627599437,0.4908344709792676,0.2405702333468037,0.3289657042292406,0.6907111389408384,0.6,2533
0,0,-0.667775381494374,0.4464776313037622,0.6296064904095166,0.1044808667991143,-0.7447959942727277,-0.2469415597473266,0.3069458531116913,0.1107812207327092,0.3084675672185467,0.5262095926361141,0.482281037288722,0.257099873068073,0.3945287337451594,0.1869379627599437,0.4908344709792676,0.2405702333468037,0.3289657042292406,0.6907111389408384,0.6,2632
0,0,-0.095299636903896,-0.0591854830073986,0.3276504540044807,0.1155547327054613,-0.7386942252815477,-0.9599248436357024,0.3262658246812484,0.1402660063354008,0.3139862183010465,0.5505462394825552,0.4513192309032736,0.1856303263532759,0.3894496855362325,0.179524011183163,0.4650071945672469,0.8278710123415928,0.352012665757192,0.7047403900892673,0.59,2728
0,0,-0.095299636903896,-0.0591854830073986,0.3276504540044807,0.1155547327054613,-0.7386942252815477,-0.9599248436357024,0.3262658246812484,0.1402660063354008,0.3139862183010465,0.5505462394825552,0.4513192309032736,0.1856303263532759,0.3894496855362325,0.179524011183163,0.4650071945672469,0.8278710123415928,0.352012665757192,0.7047403900892673,0.59,2818
0,0,-0.095299636903896,-0.0591854830073986,0.3276504540044807,0.1155547327054613,-0.7386942252815477,-0.9599248436357024,0.3262658246812484,0.1402660063354008,0.3139862183010465,0.5505462394825552,0.4513192309032736,0.1856303263532759,0.3894496855362325,0.179524011183163,0.4650071945672469,0.8278710123415928,0.352012665757192,0.7047403900892673,0.59,2911
