,Unnamed: 0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,not_intercepted,nfe
0,0,0.4001215329780587,-0.7469012654006317,0.378188756522323,0.3587894026199445,-0.0265481972866021,-0.2056920224381475,-0.247634746129524,-0.3781209224883912,-0.7258206503957785,-0.5126407545373781,-0.7460450126058018,0.915301106970552,0.5679293912305425,-0.7652747844335144,0.7519095002764757,0.066475615380003,-0.1498458962275128,-0.5153706556625166,0.4354547638956703,-0.7223459095555247,0.9219174241768564,0.4087964217343724,0.3571870673107343,0.5189591680948757,0.1068814135685582,0.8770762057215806,0.9967310038564008,0.73270797466316,0.0806374042779194,0.7301252548940478,0.2706179968497861,0.7246726140113334,0.989713343899688,0.6219845828812096,0.3894898145212235,0.4951755786862655,0.186328984441317,0.5875009546114606,0.7851919501111316,0.4870015465785611,0.4238047764731217,0.0946895653943163,0.3226506550472001,0.9016169659200468,0.8670833395509997,0.6660997699815459,0.3856158328288666,0.622113111762125,0.0230213988795975,0.5346096911051936,0.4977840757620055,0.95144106801982,0.3993006184639363,0.2316526426701872,0.9933272077708696,0.5746510486619127,0.635601349228177,0.6161542758290175,0.8639642480613741,0.3495438102877013,0.78,100
0,0,-0.5151963054424616,0.2630652665760656,0.4222146414942567,0.1076766189704767,-0.1924873855651472,-0.4795453161087998,0.1633447573678532,-0.7087550156154724,-0.5984222076497294,0.6267338397177301,-0.1315283653100315,-0.3344026599825085,0.5504773756009658,-0.0193103819227132,0.2977452138441765,-0.4778839970399213,-0.7791337564497373,-0.0940407683491003,-0.9909242359440932,0.6125463089878282,0.6209884089122071,0.891693635623838,0.0551106278138928,0.569294437632139,0.2081553230923162,0.4393323674223183,0.4724318474773453,0.8312157754175075,0.1171302910660581,0.4866832205485041,0.2856471170700201,0.1347713247945245,0.4590923323980508,0.4761579016381045,0.2265042623456445,0.2495088310411343,0.2506681549610944,0.1927755085813552,0.906076308911968,0.2158469638989268,0.93209350227674,0.1196495138830822,0.148605961670335,0.5568473637567953,0.0290314169349036,0.0482164573916954,0.0846160081581863,0.1084155095098193,0.1024096279502456,0.3404977951233276,0.6248469218938761,0.6629645686130131,0.2950491403531619,0.146110077932581,0.5780390670915397,0.3248551136816133,0.2604881184616692,0.0924932132868567,0.4394794468350823,0.6682473990838614,0.2,10087
0,0,-0.0742741196720406,-0.2630127168276546,1.0,0.3738255078171422,-1.0,0.2618960834949649,0.2569010785053131,0.1890179919217383,-0.1502916702219772,0.0509518213965095,-0.5016671135673895,-0.6600313407812631,-0.0293421864512612,-0.3956092034174163,0.7647108263182705,0.7538538900363861,0.7075264936876576,0.5663966088518603,0.2369587550749328,0.5818310093362071,0.521932321925064,0.1642930562647216,0.6970473333483391,0.5933744468671532,0.8361579780191967,0.97470598440833,0.4796128728892757,1.0,0.417434166969257,0.3836355193038707,0.7367529279699778,0.5846808330205311,0.5235663495143575,0.655056383444973,0.5409011764539203,0.5138814464798988,0.4532227038742338,0.0001,0.7886832016729958,0.2288254679565798,0.9030498325912416,0.0632627029216327,0.0618053892696635,0.3849158169229114,0.0192793424231723,1.0,0.9891851443432204,0.0,0.7248145673895431,0.1696324275275655,0.1436475616804547,0.6895986744088344,0.9194175012500714,0.1472748473143199,0.7861911031094886,1.0,0.9447782265906276,0.9822441157322152,0.7485151319519608,0.0,0.59,1072
0,0,-0.0742741196720406,-0.2630127168276546,1.0,0.3738255078171422,-1.0,0.2618960834949649,0.2569010785053131,0.1890179919217383,-0.1502916702219772,0.0509518213965095,-0.5016671135673895,-0.6600313407812631,-0.0293421864512612,-0.3956092034174163,0.7647108263182705,0.7538538900363861,0.7075264936876576,0.5663966088518603,0.2369587550749328,0.5818310093362071,0.521932321925064,0.1642930562647216,0.6970473333483391,0.5933744468671532,0.8361579780191967,0.97470598440833,0.4796128728892757,1.0,0.417434166969257,0.3836355193038707,0.7367529279699778,0.5846808330205311,0.5235663495143575,0.655056383444973,0.5409011764539203,0.5138814464798988,0.4532227038742338,0.0001,0.7886832016729958,0.2288254679565798,0.9030498325912416,0.0632627029216327,0.0618053892696635,0.3849158169229114,0.0192793424231723,1.0,0.9891851443432204,0.0,0.7248145673895431,0.1696324275275655,0.1436475616804547,0.6895986744088344,0.9194175012500714,0.1472748473143199,0.7861911031094886,1.0,0.9447782265906276,0.9822441157322152,0.7485151319519608,0.0,0.59,1169
0,0,-0.0742741196720406,-0.2630127168276546,1.0,0.3738255078171422,-1.0,0.2618960834949649,0.2569010785053131,0.1890179919217383,-0.1502916702219772,0.0509518213965095,-0.5016671135673895,-0.6600313407812631,-0.0293421864512612,-0.3956092034174163,0.7647108263182705,0.7538538900363861,0.7075264936876576,0.5663966088518603,0.2369587550749328,0.5818310093362071,0.521932321925064,0.1642930562647216,0.6970473333483391,0.5933744468671532,0.8361579780191967,0.97470598440833,0.4796128728892757,1.0,0.417434166969257,0.3836355193038707,0.7367529279699778,0.5846808330205311,0.5235663495143575,0.655056383444973,0.5409011764539203,0.5138814464798988,0.4532227038742338,0.0001,0.7886832016729958,0.2288254679565798,0.9030498325912416,0.0632627029216327,0.0618053892696635,0.3849158169229114,0.0192793424231723,1.0,0.9891851443432204,0.0,0.7248145673895431,0.1696324275275655,0.1436475616804547,0.6895986744088344,0.9194175012500714,0.1472748473143199,0.7861911031094886,1.0,0.9447782265906276,0.9822441157322152,0.7485151319519608,0.0,0.59,1265
0,0,-0.0742741196720406,-0.2630127168276546,1.0,0.3738255078171422,-1.0,0.2618960834949649,0.2569010785053131,0.1890179919217383,-0.1502916702219772,0.0509518213965095,-0.5016671135673895,-0.6600313407812631,-0.0293421864512612,-0.3956092034174163,0.7647108263182705,0.7538538900363861,0.7075264936876576,0.5663966088518603,0.2369587550749328,0.5818310093362071,0.521932321925064,0.1642930562647216,0.6970473333483391,0.5933744468671532,0.8361579780191967,0.97470598440833,0.4796128728892757,1.0,0.417434166969257,0.3836355193038707,0.7367529279699778,0.5846808330205311,0.5235663495143575,0.655056383444973,0.5409011764539203,0.5138814464798988,0.4532227038742338,0.0001,0.7886832016729958,0.2288254679565798,0.9030498325912416,0.0632627029216327,0.0618053892696635,0.3849158169229114,0.0192793424231723,1.0,0.9891851443432204,0.0,0.7248145673895431,0.1696324275275655,0.1436475616804547,0.6895986744088344,0.9194175012500714,0.1472748473143199,0.7861911031094886,1.0,0.9447782265906276,0.9822441157322152,0.7485151319519608,0.0,0.59,1361
0,0,-0.0742741196720406,-0.2630127168276546,1.0,0.3738255078171422,-1.0,0.2618960834949649,0.2569010785053131,0.1890179919217383,-0.1502916702219772,0.0509518213965095,-0.5016671135673895,-0.6600313407812631,-0.0293421864512612,-0.3956092034174163,0.7647108263182705,0.7538538900363861,0.7075264936876576,0.5663966088518603,0.2369587550749328,0.5818310093362071,0.521932321925064,0.1642930562647216,0.6970473333483391,0.5933744468671532,0.8361579780191967,0.97470598440833,0.4796128728892757,1.0,0.417434166969257,0.3836355193038707,0.7367529279699778,0.5846808330205311,0.5235663495143575,0.655056383444973,0.5409011764539203,0.5138814464798988,0.4532227038742338,0.0001,0.7886832016729958,0.2288254679565798,0.9030498325912416,0.0632627029216327,0.0618053892696635,0.3849158169229114,0.0192793424231723,1.0,0.9891851443432204,0.0,0.7248145673895431,0.1696324275275655,0.1436475616804547,0.6895986744088344,0.9194175012500714,0.1472748473143199,0.7861911031094886,1.0,0.9447782265906276,0.9822441157322152,0.7485151319519608,0.0,0.59,1459
0,0,-0.0742741196720406,-0.2630127168276546,1.0,0.3738255078171422,-1.0,0.2618960834949649,0.2569010785053131,0.1890179919217383,-0.1502916702219772,0.0509518213965095,-0.5016671135673895,-0.6600313407812631,-0.0293421864512612,-0.3956092034174163,0.7647108263182705,0.7538538900363861,0.7075264936876576,0.5663966088518603,0.2369587550749328,0.5818310093362071,0.521932321925064,0.1642930562647216,0.6970473333483391,0.5933744468671532,0.8361579780191967,0.97470598440833,0.4796128728892757,1.0,0.417434166969257,0.3836355193038707,0.7367529279699778,0.5846808330205311,0.5235663495143575,0.655056383444973,0.5409011764539203,0.5138814464798988,0.4532227038742338,0.0001,0.7886832016729958,0.2288254679565798,0.9030498325912416,0.0632627029216327,0.0618053892696635,0.3849158169229114,0.0192793424231723,1.0,0.9891851443432204,0.0,0.7248145673895431,0.1696324275275655,0.1436475616804547,0.6895986744088344,0.9194175012500714,0.1472748473143199,0.7861911031094886,1.0,0.9447782265906276,0.9822441157322152,0.7485151319519608,0.0,0.59,1557
0,0,-0.208660446058895,0.2611722089331986,0.3646123728276635,0.1141818966418421,-0.1037983046928475,-0.4884180984105946,0.4723703482048694,-0.7544204921836197,-0.6479918764858223,0.6518568657650071,-0.1373944931108507,0.3945204135531926,0.0689720917736277,0.013155646225807,0.266818534849315,-0.5828702692851833,-0.775442064636643,-0.0720620113124063,-0.0174377035444659,0.6246721542152371,0.6180053868713583,0.898866208883775,0.0625976100821541,0.5698199236491273,0.2160050231802069,0.4522965143373224,0.4727952082020693,0.8234779610043881,0.1170044603201712,0.4878067382647897,0.2888677164128472,0.1793358653308502,0.4622256424867605,0.4745533912870775,0.1427615065510042,0.2178486332095772,0.2585633869684582,0.3453730357601702,0.7172034254674956,0.2051701656047268,0.960864789562188,0.1178370826608942,0.3725731013795477,0.5653603670997522,0.0288639563874723,0.4119926173583763,0.5969557080823563,0.1194955118624932,0.1106363633511175,0.3506974173188686,0.7777696644629395,0.6602187092378009,0.3183767690829869,0.1460119902834595,0.606727434455845,0.2793822278712672,0.2929176220264808,0.0845517003756847,0.4340630141520201,0.6598664766529181,0.52,1652
0,0,-0.208660446058895,0.2611722089331986,0.3646123728276635,0.1141818966418421,-0.1037983046928475,-0.4884180984105946,0.4723703482048694,-0.7544204921836197,-0.6479918764858223,0.6518568657650071,-0.1373944931108507,0.3945204135531926,0.0689720917736277,0.013155646225807,0.266818534849315,-0.5828702692851833,-0.775442064636643,-0.0720620113124063,-0.0174377035444659,0.6246721542152371,0.6180053868713583,0.898866208883775,0.0625976100821541,0.5698199236491273,0.2160050231802069,0.4522965143373224,0.4727952082020693,0.8234779610043881,0.1170044603201712,0.4878067382647897,0.2888677164128472,0.1793358653308502,0.4622256424867605,0.4745533912870775,0.1427615065510042,0.2178486332095772,0.2585633869684582,0.3453730357601702,0.7172034254674956,0.2051701656047268,0.960864789562188,0.1178370826608942,0.3725731013795477,0.5653603670997522,0.0288639563874723,0.4119926173583763,0.5969557080823563,0.1194955118624932,0.1106363633511175,0.3506974173188686,0.7777696644629395,0.6602187092378009,0.3183767690829869,0.1460119902834595,0.606727434455845,0.2793822278712672,0.2929176220264808,0.0845517003756847,0.4340630141520201,0.6598664766529181,0.52,1749
