,Unnamed: 0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,not_intercepted,nfe
0,0,0.2477455137515307,-0.5196590407746835,-0.7192339205398774,-0.8821375111725092,0.7891241840583034,-0.4155999586939041,0.9241438931539492,-0.6569205181645001,-0.8547295051022867,0.6951072622405043,-0.4084374856855541,-0.877083289672119,0.8956714084392505,0.691367241074313,0.2792244937814123,-0.8757826487978446,0.8342404545354483,-0.9673759595003422,-0.3188509411550244,-0.0109161690395016,0.0126761720043184,0.1643688238538893,0.8451530512252452,0.0069589629593782,0.7605440473590566,0.5027399010801488,0.6645055283329155,0.9793012298490568,0.9893003393305952,0.0974271819078073,0.8734026004376717,0.7099121070211407,0.3079146512074459,0.0039303643215132,0.8971590222378862,0.8162026958390578,0.1452797680834369,0.6808097714173935,0.293514249961567,0.9692897513556368,0.0078576664700794,0.4224431138310462,0.6448604722147445,0.7389552880566344,0.8586800762330087,0.1266618024351717,0.8882436087111392,0.2965513619494897,0.6088350787928357,0.648088550148926,0.5847564803189387,0.2842311130314141,0.8245167782366672,0.532157359220708,0.6213586992354008,0.6561124361504029,0.3834499660040753,0.4998522759109179,0.935259228106994,0.3428495863802211,0.5,100
0,0,0.8556909637943658,-0.1448481562829264,0.6028652353673887,-0.8193199214839716,-0.4169095320718863,-0.0029726286972804,-0.8926203346703195,0.4377094383904314,0.0400309873570701,-0.9333228167217792,-0.9359784843700564,0.1193870021062435,-0.5422404770222431,-0.7504547445971765,0.8514157935582508,0.040562547852633,0.0648764030134615,0.5070042031977376,-0.9332657661041494,-0.1196115343924641,0.477995041519232,0.2882435637556447,0.9891266424079136,0.113832020795356,0.588033535581346,0.2957541789253364,0.424881947926745,0.700650237783243,0.9767105126755472,0.1975747037320734,0.087326811977107,0.1512040669893016,0.1662893535120032,0.031267282399293,0.3861833208135715,0.6137485887613129,0.602201577669372,0.3429883421310266,0.4773824316568553,0.3250000382382141,0.0082250613123097,0.1391401522530226,0.237560688621937,0.0229890435242338,0.3592942132741433,0.0152149914924673,0.0368164214450852,0.0371626517898924,0.113090867172456,0.0102606955151858,0.0820806540795292,0.9359823470666432,0.1641729159236161,0.5644117894718789,0.05332503879348,0.5608085453065526,0.7871686687241164,0.6385288871575522,0.3128215402410025,0.8379688575965665,0.0,10034
0,0,0.8162093202853639,1.0,0.9715048186506722,-0.7509492130443458,-0.7367455206120941,-0.15470024883457,-1.0,0.5693214370061119,0.2850979189954699,-0.9435593229715769,-0.9559387810184912,0.1253280478278485,-0.9536051478687438,-1.0,0.9956677146555778,0.2209323151151612,0.0624102738483394,-0.0864295753394244,0.8936113460685233,0.2135633101457657,0.4570281561935234,0.371360746965417,1.0,0.0001,0.9795223755391124,0.3678947789683233,0.4791443246208844,0.9856921121407192,0.9911621299657656,0.1519362088492938,0.2610413843849005,0.2342535279070721,0.3102353222513321,0.7226433679620503,0.4320495711708372,0.8580168608290205,0.55350063871649,0.3618779217598074,0.0006085297647134,0.1986488473555806,0.0153484760451355,0.0253002168461166,1.0,0.0195036950065903,0.9568629106557348,0.0230557114258467,0.0,0.0,0.964517728902267,0.0061740673787218,0.0,0.0,0.0437337358180412,0.6093785589018572,0.0,0.3301490203694065,0.9189397027036222,0.0,0.8983480635375637,0.8357119487931491,0.18,1077
0,0,0.8162093202853639,1.0,0.9715048186506722,-0.7509492130443458,-0.7367455206120941,-0.15470024883457,-1.0,0.5693214370061119,0.2850979189954699,-0.9435593229715769,-0.9559387810184912,0.1253280478278485,-0.9536051478687438,-1.0,0.9956677146555778,0.2209323151151612,0.0624102738483394,-0.0864295753394244,0.8936113460685233,0.2135633101457657,0.4570281561935234,0.371360746965417,1.0,0.0001,0.9795223755391124,0.3678947789683233,0.4791443246208844,0.9856921121407192,0.9911621299657656,0.1519362088492938,0.2610413843849005,0.2342535279070721,0.3102353222513321,0.7226433679620503,0.4320495711708372,0.8580168608290205,0.55350063871649,0.3618779217598074,0.0006085297647134,0.1986488473555806,0.0153484760451355,0.0253002168461166,1.0,0.0195036950065903,0.9568629106557348,0.0230557114258467,0.0,0.0,0.964517728902267,0.0061740673787218,0.0,0.0,0.0437337358180412,0.6093785589018572,0.0,0.3301490203694065,0.9189397027036222,0.0,0.8983480635375637,0.8357119487931491,0.18,1174
0,0,0.8162093202853639,1.0,0.9715048186506722,-0.7509492130443458,-0.7367455206120941,-0.15470024883457,-1.0,0.5693214370061119,0.2850979189954699,-0.9435593229715769,-0.9559387810184912,0.1253280478278485,-0.9536051478687438,-1.0,0.9956677146555778,0.2209323151151612,0.0624102738483394,-0.0864295753394244,0.8936113460685233,0.2135633101457657,0.4570281561935234,0.371360746965417,1.0,0.0001,0.9795223755391124,0.3678947789683233,0.4791443246208844,0.9856921121407192,0.9911621299657656,0.1519362088492938,0.2610413843849005,0.2342535279070721,0.3102353222513321,0.7226433679620503,0.4320495711708372,0.8580168608290205,0.55350063871649,0.3618779217598074,0.0006085297647134,0.1986488473555806,0.0153484760451355,0.0253002168461166,1.0,0.0195036950065903,0.9568629106557348,0.0230557114258467,0.0,0.0,0.964517728902267,0.0061740673787218,0.0,0.0,0.0437337358180412,0.6093785589018572,0.0,0.3301490203694065,0.9189397027036222,0.0,0.8983480635375637,0.8357119487931491,0.18,1273
0,0,0.2678071334186917,-0.3266894903148793,-0.9235923175279148,-0.3675436250953688,0.7985572292056768,-0.3726267340916737,-0.9382741167729178,0.937322934783427,0.2032698774918017,-0.4640746676493962,0.2456720756751704,-0.0240786631596051,-0.3091691796976757,0.7326387961649048,0.0868418190807157,-0.0098447418175621,-0.2236799053472123,0.5671803764012622,0.2406634986898761,-0.9793192339934672,0.8755142571518484,0.9157161093853682,0.249967757826221,0.7822204178733745,0.328094357501991,0.3578120192375257,0.1709488566664705,0.0198956232390677,0.8552628028272606,0.3627962823575537,0.0094315696284685,0.387000170882022,0.0036565955729303,0.3386145431148158,0.4237003082637343,0.6097645695006497,0.8562128835363307,0.0617630529084229,0.9353065112364712,0.8405618250847248,0.352954136260769,0.5865538867378733,0.1562408383883276,0.0290915079398885,0.0924010744947163,0.0138352469826305,0.0554689209814509,0.2321062000760296,0.0285917414673943,0.0081969691549362,0.4951541387724639,0.7598307007372371,0.4592023439725927,0.8088678501055823,0.4416213953435696,0.9221588470152569,0.0,0.9170951215196133,0.0230047331985745,0.6420569628753027,0.16,1367
0,0,0.2678071334186917,-0.3266894903148793,-0.9235923175279148,-0.3675436250953688,0.7985572292056768,-0.3726267340916737,-0.9382741167729178,0.937322934783427,0.2032698774918017,-0.4640746676493962,0.2456720756751704,-0.0240786631596051,-0.3091691796976757,0.7326387961649048,0.0868418190807157,-0.0098447418175621,-0.2236799053472123,0.5671803764012622,0.2406634986898761,-0.9793192339934672,0.8755142571518484,0.9157161093853682,0.249967757826221,0.7822204178733745,0.328094357501991,0.3578120192375257,0.1709488566664705,0.0198956232390677,0.8552628028272606,0.3627962823575537,0.0094315696284685,0.387000170882022,0.0036565955729303,0.3386145431148158,0.4237003082637343,0.6097645695006497,0.8562128835363307,0.0617630529084229,0.9353065112364712,0.8405618250847248,0.352954136260769,0.5865538867378733,0.1562408383883276,0.0290915079398885,0.0924010744947163,0.0138352469826305,0.0554689209814509,0.2321062000760296,0.0285917414673943,0.0081969691549362,0.4951541387724639,0.7598307007372371,0.4592023439725927,0.8088678501055823,0.4416213953435696,0.9221588470152569,0.0,0.9170951215196133,0.0230047331985745,0.6420569628753027,0.16,1465
0,0,0.2678071334186917,-0.3266894903148793,-0.9235923175279148,-0.3675436250953688,0.7985572292056768,-0.3726267340916737,-0.9382741167729178,0.937322934783427,0.2032698774918017,-0.4640746676493962,0.2456720756751704,-0.0240786631596051,-0.3091691796976757,0.7326387961649048,0.0868418190807157,-0.0098447418175621,-0.2236799053472123,0.5671803764012622,0.2406634986898761,-0.9793192339934672,0.8755142571518484,0.9157161093853682,0.249967757826221,0.7822204178733745,0.328094357501991,0.3578120192375257,0.1709488566664705,0.0198956232390677,0.8552628028272606,0.3627962823575537,0.0094315696284685,0.387000170882022,0.0036565955729303,0.3386145431148158,0.4237003082637343,0.6097645695006497,0.8562128835363307,0.0617630529084229,0.9353065112364712,0.8405618250847248,0.352954136260769,0.5865538867378733,0.1562408383883276,0.0290915079398885,0.0924010744947163,0.0138352469826305,0.0554689209814509,0.2321062000760296,0.0285917414673943,0.0081969691549362,0.4951541387724639,0.7598307007372371,0.4592023439725927,0.8088678501055823,0.4416213953435696,0.9221588470152569,0.0,0.9170951215196133,0.0230047331985745,0.6420569628753027,0.16,1564
0,0,0.2678071334186917,-0.3266894903148793,-0.9235923175279148,-0.3675436250953688,-0.7709526067379269,-0.3726267340916737,-0.9382741167729178,0.906838922201058,0.2032698774918017,-0.4817605948321045,0.2456720756751704,-0.0240786631596051,-0.3091691796976757,0.7909594009129844,0.0868418190807157,-0.0098447418175621,-0.2236799053472123,-0.026339851999727,0.2406634986898761,-0.9793192339934672,0.9166365698606186,0.9157161093853682,0.249967757826221,0.7565985702467781,0.3178391998828994,0.3578120192375257,0.1709488566664705,0.0198956232390677,0.8552628028272606,0.3650944360789681,0.0094315696284685,0.387000170882022,0.0036565955729303,0.3386145431148158,0.4237003082637343,0.0658382768737829,0.8562128835363307,0.0617630529084229,0.9353065112364712,0.822733502289084,0.0056048623514175,0.5657222786699202,0.1562408383883276,0.0290915079398885,0.0924010744947163,0.0138352469826305,0.0554689209814509,0.0037788006641123,0.0285917414673943,0.0081969691549362,0.4958011313768236,0.7612472926282163,0.4592023439725927,0.8088678501055823,0.4416213953435696,0.1926036827920841,0.0,0.9170951215196133,0.0230047331985745,0.6420569628753027,0.13,1663
0,0,0.0191943206033791,0.0466531407755207,0.9131546737463668,-0.7197238363675322,-0.6538876285565662,-0.0525555450471771,-0.9106392089071548,0.562834964207621,0.2495561078909101,-0.94309232613139,-0.9566467702827286,0.1267609890241637,-0.5330456558371276,-0.9699535777400136,1.0,0.2098454686435292,0.1102516029461964,-0.045610094584421,0.9400144805800494,-0.6758846823924126,0.415294099617563,0.391112166359317,0.9786685943099168,0.0106470986562859,0.957020581499606,0.0424895473055963,0.447569889694307,0.9806549775939792,1.0,0.2562059270814174,0.0079543012501938,0.2812558481973621,0.3657511949595531,0.662687561377796,0.5935646608959484,0.676944117049807,0.5529931106418475,0.420117375067486,0.9154958217563332,0.4535704189502327,0.0198616777750969,0.0645347132458097,0.1660148631422079,0.0087953546080345,0.3496661256905947,0.0765314881331042,0.0807115245370757,0.0332294680722798,0.964723831788962,0.0106323475968603,0.0,0.3411608907578733,0.330230507274551,0.615403145947679,0.002034062404093,0.9674611766120416,0.8794865378226449,0.0017508875382811,0.237201548180028,0.2452309412509757,0.1,1763
