nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,17,0.49,"[<ptreeopt.tree.PTree object at 0x155516c981c0>
 <ptreeopt.tree.PTree object at 0x155516c981f0>
 <ptreeopt.tree.PTree object at 0x155528124ee0>]",1,0,3,10
200,37,0.49,"[<ptreeopt.tree.PTree object at 0x155516c981c0>
 <ptreeopt.tree.PTree object at 0x155516c981f0>
 <ptreeopt.tree.PTree object at 0x155528124ee0>]",1,0,3,10
300,55,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
400,74,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
500,92,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
600,111,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
700,129,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
800,146,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
900,163,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
1000,180,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
1100,198,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
1200,216,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
1300,233,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
1400,250,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
1500,267,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
1600,284,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
1700,301,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
1800,318,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
1900,335,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
2000,354,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
2100,371,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
2200,390,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
2300,408,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
2400,426,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
2500,443,0.42,"[<ptreeopt.tree.PTree object at 0x155516b2f430>
 <ptreeopt.tree.PTree object at 0x155516b2f550>
 <ptreeopt.tree.PTree object at 0x155516b2f490>]",1,0,3,10
2600,459,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
2700,478,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
2800,496,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
2900,515,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
3000,533,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
3100,551,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
3200,571,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
3300,591,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
3400,609,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
3500,627,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
3600,646,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
3700,664,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
3800,683,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
3900,702,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
4000,719,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
4100,737,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
4200,756,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
4300,774,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
4400,792,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
4500,809,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
4600,826,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
4700,845,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
4800,862,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
4900,880,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
5000,898,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
5100,915,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
5200,933,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
5300,950,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
5400,967,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
5500,985,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
5600,1004,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
5700,1022,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
5800,1040,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
5900,1058,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
6000,1076,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
6100,1096,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
6200,1115,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
6300,1133,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
6400,1152,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
6500,1170,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
6600,1188,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
6700,1206,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
6800,1224,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
6900,1242,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
7000,1260,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
7100,1278,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
7200,1296,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
7300,1313,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
7400,1331,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
7500,1349,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
7600,1367,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
7700,1385,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
7800,1403,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
7900,1421,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
8000,1439,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
8100,1456,0.41,"[<ptreeopt.tree.PTree object at 0x155516c7cb50>
 <ptreeopt.tree.PTree object at 0x155516c7c1c0>
 <ptreeopt.tree.PTree object at 0x155516c7c6a0>]",1,0,3,10
8200,1474,0.39,"[<ptreeopt.tree.PTree object at 0x155516b18310>
 <ptreeopt.tree.PTree object at 0x155516b18400>
 <ptreeopt.tree.PTree object at 0x155516b182b0>]",1,0,3,10
8300,1491,0.39,"[<ptreeopt.tree.PTree object at 0x155516b18310>
 <ptreeopt.tree.PTree object at 0x155516b18400>
 <ptreeopt.tree.PTree object at 0x155516b182b0>]",1,0,3,10
