nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,10,0.65,"[<ptreeopt.tree.PTree object at 0x15551515f5e0>
 <ptreeopt.tree.PTree object at 0x15551515f550>
 <ptreeopt.tree.PTree object at 0x15551515f400>]",6,0,3,10
200,19,0.54,"[<ptreeopt.tree.PTree object at 0x1555152fde80>
 <ptreeopt.tree.PTree object at 0x1555152fdf70>
 <ptreeopt.tree.PTree object at 0x1555152fdbb0>]",6,0,3,10
300,30,0.54,"[<ptreeopt.tree.PTree object at 0x1555152fde80>
 <ptreeopt.tree.PTree object at 0x1555152fdf70>
 <ptreeopt.tree.PTree object at 0x1555152fdbb0>]",6,0,3,10
400,39,0.45,"[<ptreeopt.tree.PTree object at 0x1555152d8850>
 <ptreeopt.tree.PTree object at 0x1555152d8280>
 <ptreeopt.tree.PTree object at 0x1555152d80d0>]",6,0,3,10
500,49,0.45,"[<ptreeopt.tree.PTree object at 0x1555152d8850>
 <ptreeopt.tree.PTree object at 0x1555152d8280>
 <ptreeopt.tree.PTree object at 0x1555152d80d0>]",6,0,3,10
600,59,0.45,"[<ptreeopt.tree.PTree object at 0x1555152d8850>
 <ptreeopt.tree.PTree object at 0x1555152d8280>
 <ptreeopt.tree.PTree object at 0x1555152d80d0>]",6,0,3,10
700,69,0.45,"[<ptreeopt.tree.PTree object at 0x1555152d8850>
 <ptreeopt.tree.PTree object at 0x1555152d8280>
 <ptreeopt.tree.PTree object at 0x1555152d80d0>]",6,0,3,10
800,79,0.45,"[<ptreeopt.tree.PTree object at 0x1555152d8850>
 <ptreeopt.tree.PTree object at 0x1555152d8280>
 <ptreeopt.tree.PTree object at 0x1555152d80d0>]",6,0,3,10
900,89,0.45,"[<ptreeopt.tree.PTree object at 0x1555152d8850>
 <ptreeopt.tree.PTree object at 0x1555152d8280>
 <ptreeopt.tree.PTree object at 0x1555152d80d0>]",6,0,3,10
1000,99,0.45,"[<ptreeopt.tree.PTree object at 0x1555152d8850>
 <ptreeopt.tree.PTree object at 0x1555152d8280>
 <ptreeopt.tree.PTree object at 0x1555152d80d0>]",6,0,3,10
1100,109,0.45,"[<ptreeopt.tree.PTree object at 0x1555152d8850>
 <ptreeopt.tree.PTree object at 0x1555152d8280>
 <ptreeopt.tree.PTree object at 0x1555152d80d0>]",6,0,3,10
1200,119,0.45,"[<ptreeopt.tree.PTree object at 0x1555152d8850>
 <ptreeopt.tree.PTree object at 0x1555152d8280>
 <ptreeopt.tree.PTree object at 0x1555152d80d0>]",6,0,3,10
1300,129,0.45,"[<ptreeopt.tree.PTree object at 0x1555152d8850>
 <ptreeopt.tree.PTree object at 0x1555152d8280>
 <ptreeopt.tree.PTree object at 0x1555152d80d0>]",6,0,3,10
1400,139,0.45,"[<ptreeopt.tree.PTree object at 0x1555152d8850>
 <ptreeopt.tree.PTree object at 0x1555152d8280>
 <ptreeopt.tree.PTree object at 0x1555152d80d0>]",6,0,3,10
1500,149,0.45,"[<ptreeopt.tree.PTree object at 0x1555152d8850>
 <ptreeopt.tree.PTree object at 0x1555152d8280>
 <ptreeopt.tree.PTree object at 0x1555152d80d0>]",6,0,3,10
1600,159,0.45,"[<ptreeopt.tree.PTree object at 0x1555152d8850>
 <ptreeopt.tree.PTree object at 0x1555152d8280>
 <ptreeopt.tree.PTree object at 0x1555152d80d0>]",6,0,3,10
1700,169,0.45,"[<ptreeopt.tree.PTree object at 0x1555152d8850>
 <ptreeopt.tree.PTree object at 0x1555152d8280>
 <ptreeopt.tree.PTree object at 0x1555152d80d0>]",6,0,3,10
1800,179,0.45,"[<ptreeopt.tree.PTree object at 0x1555152d8850>
 <ptreeopt.tree.PTree object at 0x1555152d8280>
 <ptreeopt.tree.PTree object at 0x1555152d80d0>]",6,0,3,10
1900,189,0.45,"[<ptreeopt.tree.PTree object at 0x1555152d8850>
 <ptreeopt.tree.PTree object at 0x1555152d8280>
 <ptreeopt.tree.PTree object at 0x1555152d80d0>]",6,0,3,10
2000,199,0.43,"[<ptreeopt.tree.PTree object at 0x15551567d9a0>
 <ptreeopt.tree.PTree object at 0x15551567d070>
 <ptreeopt.tree.PTree object at 0x15551567d100>]",6,0,3,10
2100,209,0.43,"[<ptreeopt.tree.PTree object at 0x15551567d9a0>
 <ptreeopt.tree.PTree object at 0x15551567d070>
 <ptreeopt.tree.PTree object at 0x15551567d100>]",6,0,3,10
2200,219,0.43,"[<ptreeopt.tree.PTree object at 0x15551567d9a0>
 <ptreeopt.tree.PTree object at 0x15551567d070>
 <ptreeopt.tree.PTree object at 0x15551567d100>]",6,0,3,10
2300,230,0.43,"[<ptreeopt.tree.PTree object at 0x15551567d9a0>
 <ptreeopt.tree.PTree object at 0x15551567d070>
 <ptreeopt.tree.PTree object at 0x15551567d100>]",6,0,3,10
