nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,16,0.64,"[<ptreeopt.tree.PTree object at 0x155516f00fa0>
 <ptreeopt.tree.PTree object at 0x155516f00eb0>
 <ptreeopt.tree.PTree object at 0x155516f00250>]",9,0,3,3
200,31,0.64,"[<ptreeopt.tree.PTree object at 0x155516f00fa0>
 <ptreeopt.tree.PTree object at 0x155516f00eb0>
 <ptreeopt.tree.PTree object at 0x155516f00250>]",9,0,3,3
300,48,0.64,"[<ptreeopt.tree.PTree object at 0x155516f00fa0>
 <ptreeopt.tree.PTree object at 0x155516f00eb0>
 <ptreeopt.tree.PTree object at 0x155516f00250>]",9,0,3,3
400,64,0.36,"[<ptreeopt.tree.PTree object at 0x155516b1e700>
 <ptreeopt.tree.PTree object at 0x155516b1e8e0>
 <ptreeopt.tree.PTree object at 0x155516b1edc0>]",9,0,3,3
500,79,0.36,"[<ptreeopt.tree.PTree object at 0x155516b1e700>
 <ptreeopt.tree.PTree object at 0x155516b1e8e0>
 <ptreeopt.tree.PTree object at 0x155516b1edc0>]",9,0,3,3
600,96,0.36,"[<ptreeopt.tree.PTree object at 0x155516b1e700>
 <ptreeopt.tree.PTree object at 0x155516b1e8e0>
 <ptreeopt.tree.PTree object at 0x155516b1edc0>]",9,0,3,3
700,112,0.35,"[<ptreeopt.tree.PTree object at 0x1555153411f0>
 <ptreeopt.tree.PTree object at 0x155515341a60>
 <ptreeopt.tree.PTree object at 0x155515341880>]",9,0,3,3
800,129,0.35,"[<ptreeopt.tree.PTree object at 0x1555153411f0>
 <ptreeopt.tree.PTree object at 0x155515341a60>
 <ptreeopt.tree.PTree object at 0x155515341880>]",9,0,3,3
900,146,0.35,"[<ptreeopt.tree.PTree object at 0x1555153411f0>
 <ptreeopt.tree.PTree object at 0x155515341a60>
 <ptreeopt.tree.PTree object at 0x155515341880>]",9,0,3,3
1000,162,0.35,"[<ptreeopt.tree.PTree object at 0x1555153411f0>
 <ptreeopt.tree.PTree object at 0x155515341a60>
 <ptreeopt.tree.PTree object at 0x155515341880>]",9,0,3,3
1100,177,0.35,"[<ptreeopt.tree.PTree object at 0x1555153411f0>
 <ptreeopt.tree.PTree object at 0x155515341a60>
 <ptreeopt.tree.PTree object at 0x155515341880>]",9,0,3,3
1200,194,0.35,"[<ptreeopt.tree.PTree object at 0x1555153411f0>
 <ptreeopt.tree.PTree object at 0x155515341a60>
 <ptreeopt.tree.PTree object at 0x155515341880>]",9,0,3,3
1300,210,0.35,"[<ptreeopt.tree.PTree object at 0x1555153411f0>
 <ptreeopt.tree.PTree object at 0x155515341a60>
 <ptreeopt.tree.PTree object at 0x155515341880>]",9,0,3,3
1400,226,0.35,"[<ptreeopt.tree.PTree object at 0x1555153411f0>
 <ptreeopt.tree.PTree object at 0x155515341a60>
 <ptreeopt.tree.PTree object at 0x155515341880>]",9,0,3,3
1500,242,0.35,"[<ptreeopt.tree.PTree object at 0x1555153411f0>
 <ptreeopt.tree.PTree object at 0x155515341a60>
 <ptreeopt.tree.PTree object at 0x155515341880>]",9,0,3,3
1600,258,0.35,"[<ptreeopt.tree.PTree object at 0x1555153411f0>
 <ptreeopt.tree.PTree object at 0x155515341a60>
 <ptreeopt.tree.PTree object at 0x155515341880>]",9,0,3,3
1700,273,0.35,"[<ptreeopt.tree.PTree object at 0x1555153411f0>
 <ptreeopt.tree.PTree object at 0x155515341a60>
 <ptreeopt.tree.PTree object at 0x155515341880>]",9,0,3,3
1800,287,0.35,"[<ptreeopt.tree.PTree object at 0x1555153411f0>
 <ptreeopt.tree.PTree object at 0x155515341a60>
 <ptreeopt.tree.PTree object at 0x155515341880>]",9,0,3,3
