nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,75,0.54,"[<ptreeopt.tree.PTree object at 0x155514d6bee0>
 <ptreeopt.tree.PTree object at 0x155514d6b070>
 <ptreeopt.tree.PTree object at 0x155514d6bdc0>
 <ptreeopt.tree.PTree object at 0x155514d6b760>
 <ptreeopt.tree.PTree object at 0x155513d00f70>
 <ptreeopt.tree.PTree object at 0x155516acd220>
 <ptreeopt.tree.PTree object at 0x15551438a9a0>
 <ptreeopt.tree.PTree object at 0x155514a87070>
 <ptreeopt.tree.PTree object at 0x155514a87280>
 <ptreeopt.tree.PTree object at 0x155514a87490>]",5,0,10,10
200,150,0.49,"[<ptreeopt.tree.PTree object at 0x1555148d6280>
 <ptreeopt.tree.PTree object at 0x1555148d6190>
 <ptreeopt.tree.PTree object at 0x1555148d60d0>
 <ptreeopt.tree.PTree object at 0x1555148d61c0>
 <ptreeopt.tree.PTree object at 0x1555148dce20>
 <ptreeopt.tree.PTree object at 0x1555148dc7f0>
 <ptreeopt.tree.PTree object at 0x1555148dcf40>
 <ptreeopt.tree.PTree object at 0x1555148df1f0>
 <ptreeopt.tree.PTree object at 0x155516a682b0>
 <ptreeopt.tree.PTree object at 0x155516a68d00>]",5,0,10,10
300,225,0.47,"[<ptreeopt.tree.PTree object at 0x155517a67f10>
 <ptreeopt.tree.PTree object at 0x155517a67d30>
 <ptreeopt.tree.PTree object at 0x155513d04e20>
 <ptreeopt.tree.PTree object at 0x155517a7b130>
 <ptreeopt.tree.PTree object at 0x155517a7b6a0>
 <ptreeopt.tree.PTree object at 0x155517a7b9a0>
 <ptreeopt.tree.PTree object at 0x155517a7b820>
 <ptreeopt.tree.PTree object at 0x155517a7bc10>
 <ptreeopt.tree.PTree object at 0x155517a7bac0>
 <ptreeopt.tree.PTree object at 0x155517a7be20>]",5,0,10,10
400,296,0.47,"[<ptreeopt.tree.PTree object at 0x155517a67f10>
 <ptreeopt.tree.PTree object at 0x155517a67d30>
 <ptreeopt.tree.PTree object at 0x155513d04e20>
 <ptreeopt.tree.PTree object at 0x155517a7b130>
 <ptreeopt.tree.PTree object at 0x155517a7b6a0>
 <ptreeopt.tree.PTree object at 0x155517a7b9a0>
 <ptreeopt.tree.PTree object at 0x155517a7b820>
 <ptreeopt.tree.PTree object at 0x155517a7bc10>
 <ptreeopt.tree.PTree object at 0x155517a7bac0>
 <ptreeopt.tree.PTree object at 0x155517a7be20>]",5,0,10,10
500,367,0.45,"[<ptreeopt.tree.PTree object at 0x155517f36e80>
 <ptreeopt.tree.PTree object at 0x155517f361c0>
 <ptreeopt.tree.PTree object at 0x155516ad2820>
 <ptreeopt.tree.PTree object at 0x155516ad2c70>
 <ptreeopt.tree.PTree object at 0x155516ad2760>
 <ptreeopt.tree.PTree object at 0x155516ad26d0>
 <ptreeopt.tree.PTree object at 0x155516ad2af0>
 <ptreeopt.tree.PTree object at 0x155516ad27f0>
 <ptreeopt.tree.PTree object at 0x155514a8eaf0>
 <ptreeopt.tree.PTree object at 0x155514a8ee50>]",5,0,10,10
600,441,0.42,"[<ptreeopt.tree.PTree object at 0x1555151e9a30>
 <ptreeopt.tree.PTree object at 0x1555151e9370>
 <ptreeopt.tree.PTree object at 0x1555151e9fa0>
 <ptreeopt.tree.PTree object at 0x1555151e94f0>
 <ptreeopt.tree.PTree object at 0x1555151e9a90>
 <ptreeopt.tree.PTree object at 0x1555151e9a60>
 <ptreeopt.tree.PTree object at 0x1555160736d0>
 <ptreeopt.tree.PTree object at 0x155516073250>
 <ptreeopt.tree.PTree object at 0x155516073070>
 <ptreeopt.tree.PTree object at 0x1555160735e0>]",5,0,10,10
700,511,0.42,"[<ptreeopt.tree.PTree object at 0x1555151e9a30>
 <ptreeopt.tree.PTree object at 0x1555151e9370>
 <ptreeopt.tree.PTree object at 0x1555151e9fa0>
 <ptreeopt.tree.PTree object at 0x1555151e94f0>
 <ptreeopt.tree.PTree object at 0x1555151e9a90>
 <ptreeopt.tree.PTree object at 0x1555151e9a60>
 <ptreeopt.tree.PTree object at 0x1555160736d0>
 <ptreeopt.tree.PTree object at 0x155516073250>
 <ptreeopt.tree.PTree object at 0x155516073070>
 <ptreeopt.tree.PTree object at 0x1555160735e0>]",5,0,10,10
800,584,0.42,"[<ptreeopt.tree.PTree object at 0x1555151e9a30>
 <ptreeopt.tree.PTree object at 0x1555151e9370>
 <ptreeopt.tree.PTree object at 0x1555151e9fa0>
 <ptreeopt.tree.PTree object at 0x1555151e94f0>
 <ptreeopt.tree.PTree object at 0x1555151e9a90>
 <ptreeopt.tree.PTree object at 0x1555151e9a60>
 <ptreeopt.tree.PTree object at 0x1555160736d0>
 <ptreeopt.tree.PTree object at 0x155516073250>
 <ptreeopt.tree.PTree object at 0x155516073070>
 <ptreeopt.tree.PTree object at 0x1555160735e0>]",5,0,10,10
900,658,0.42,"[<ptreeopt.tree.PTree object at 0x1555151e9a30>
 <ptreeopt.tree.PTree object at 0x1555151e9370>
 <ptreeopt.tree.PTree object at 0x1555151e9fa0>
 <ptreeopt.tree.PTree object at 0x1555151e94f0>
 <ptreeopt.tree.PTree object at 0x1555151e9a90>
 <ptreeopt.tree.PTree object at 0x1555151e9a60>
 <ptreeopt.tree.PTree object at 0x1555160736d0>
 <ptreeopt.tree.PTree object at 0x155516073250>
 <ptreeopt.tree.PTree object at 0x155516073070>
 <ptreeopt.tree.PTree object at 0x1555160735e0>]",5,0,10,10
1000,735,0.27,"[<ptreeopt.tree.PTree object at 0x155515720790>
 <ptreeopt.tree.PTree object at 0x155515720d30>
 <ptreeopt.tree.PTree object at 0x155515720be0>
 <ptreeopt.tree.PTree object at 0x155515720af0>
 <ptreeopt.tree.PTree object at 0x155515720c70>
 <ptreeopt.tree.PTree object at 0x1555157203d0>
 <ptreeopt.tree.PTree object at 0x155515720040>
 <ptreeopt.tree.PTree object at 0x1555157203a0>
 <ptreeopt.tree.PTree object at 0x155516073cd0>
 <ptreeopt.tree.PTree object at 0x155514a8e190>]",5,0,10,10
