nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,19,0.31,"[<ptreeopt.tree.PTree object at 0x155528133fd0>
 <ptreeopt.tree.PTree object at 0x155528133340>
 <ptreeopt.tree.PTree object at 0x155520e6f340>]",3,0,3,10
200,36,0.31,"[<ptreeopt.tree.PTree object at 0x155528133fd0>
 <ptreeopt.tree.PTree object at 0x155528133340>
 <ptreeopt.tree.PTree object at 0x155520e6f340>]",3,0,3,10
300,53,0.31,"[<ptreeopt.tree.PTree object at 0x155528133fd0>
 <ptreeopt.tree.PTree object at 0x155528133340>
 <ptreeopt.tree.PTree object at 0x155520e6f340>]",3,0,3,10
400,71,0.31,"[<ptreeopt.tree.PTree object at 0x155528133fd0>
 <ptreeopt.tree.PTree object at 0x155528133340>
 <ptreeopt.tree.PTree object at 0x155520e6f340>]",3,0,3,10
500,89,0.24,"[<ptreeopt.tree.PTree object at 0x15552059d640>
 <ptreeopt.tree.PTree object at 0x155520d52880>
 <ptreeopt.tree.PTree object at 0x155520d52ac0>]",3,0,3,10
600,108,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
700,127,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
800,146,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
900,166,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
1000,185,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
1100,206,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
1200,225,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
1300,246,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
1400,266,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
1500,285,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
1600,303,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
1700,321,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
1800,341,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
1900,360,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
2000,379,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
2100,398,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
2200,418,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
2300,437,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
2400,457,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
2500,477,0.23,"[<ptreeopt.tree.PTree object at 0x15551651cc70>
 <ptreeopt.tree.PTree object at 0x15551651caf0>
 <ptreeopt.tree.PTree object at 0x15551651c3a0>]",3,0,3,10
2600,495,0.22,"[<ptreeopt.tree.PTree object at 0x1555162e8c40>
 <ptreeopt.tree.PTree object at 0x1555162e8d90>
 <ptreeopt.tree.PTree object at 0x1555162e8be0>]",3,0,3,10
2700,516,0.22,"[<ptreeopt.tree.PTree object at 0x1555162e8c40>
 <ptreeopt.tree.PTree object at 0x1555162e8d90>
 <ptreeopt.tree.PTree object at 0x1555162e8be0>]",3,0,3,10
2800,536,0.22,"[<ptreeopt.tree.PTree object at 0x1555162e8c40>
 <ptreeopt.tree.PTree object at 0x1555162e8d90>
 <ptreeopt.tree.PTree object at 0x1555162e8be0>]",3,0,3,10
2900,555,0.22,"[<ptreeopt.tree.PTree object at 0x1555162e8c40>
 <ptreeopt.tree.PTree object at 0x1555162e8d90>
 <ptreeopt.tree.PTree object at 0x1555162e8be0>]",3,0,3,10
3000,574,0.22,"[<ptreeopt.tree.PTree object at 0x1555162e8c40>
 <ptreeopt.tree.PTree object at 0x1555162e8d90>
 <ptreeopt.tree.PTree object at 0x1555162e8be0>]",3,0,3,10
3100,595,0.22,"[<ptreeopt.tree.PTree object at 0x1555162e8c40>
 <ptreeopt.tree.PTree object at 0x1555162e8d90>
 <ptreeopt.tree.PTree object at 0x1555162e8be0>]",3,0,3,10
3200,615,0.22,"[<ptreeopt.tree.PTree object at 0x1555162e8c40>
 <ptreeopt.tree.PTree object at 0x1555162e8d90>
 <ptreeopt.tree.PTree object at 0x1555162e8be0>]",3,0,3,10
3300,634,0.22,"[<ptreeopt.tree.PTree object at 0x1555162e8c40>
 <ptreeopt.tree.PTree object at 0x1555162e8d90>
 <ptreeopt.tree.PTree object at 0x1555162e8be0>]",3,0,3,10
3400,652,0.22,"[<ptreeopt.tree.PTree object at 0x1555162e8c40>
 <ptreeopt.tree.PTree object at 0x1555162e8d90>
 <ptreeopt.tree.PTree object at 0x1555162e8be0>]",3,0,3,10
3500,671,0.22,"[<ptreeopt.tree.PTree object at 0x1555162e8c40>
 <ptreeopt.tree.PTree object at 0x1555162e8d90>
 <ptreeopt.tree.PTree object at 0x1555162e8be0>]",3,0,3,10
3600,691,0.22,"[<ptreeopt.tree.PTree object at 0x1555162e8c40>
 <ptreeopt.tree.PTree object at 0x1555162e8d90>
 <ptreeopt.tree.PTree object at 0x1555162e8be0>]",3,0,3,10
3700,710,0.22,"[<ptreeopt.tree.PTree object at 0x1555162e8c40>
 <ptreeopt.tree.PTree object at 0x1555162e8d90>
 <ptreeopt.tree.PTree object at 0x1555162e8be0>]",3,0,3,10
3800,732,0.22,"[<ptreeopt.tree.PTree object at 0x1555162e8c40>
 <ptreeopt.tree.PTree object at 0x1555162e8d90>
 <ptreeopt.tree.PTree object at 0x1555162e8be0>]",3,0,3,10
3900,753,0.22,"[<ptreeopt.tree.PTree object at 0x1555162e8c40>
 <ptreeopt.tree.PTree object at 0x1555162e8d90>
 <ptreeopt.tree.PTree object at 0x1555162e8be0>]",3,0,3,10
4000,774,0.22,"[<ptreeopt.tree.PTree object at 0x1555162e8c40>
 <ptreeopt.tree.PTree object at 0x1555162e8d90>
 <ptreeopt.tree.PTree object at 0x1555162e8be0>]",3,0,3,10
4100,796,0.22,"[<ptreeopt.tree.PTree object at 0x1555162e8c40>
 <ptreeopt.tree.PTree object at 0x1555162e8d90>
 <ptreeopt.tree.PTree object at 0x1555162e8be0>]",3,0,3,10
4200,818,0.22,"[<ptreeopt.tree.PTree object at 0x1555162e8c40>
 <ptreeopt.tree.PTree object at 0x1555162e8d90>
 <ptreeopt.tree.PTree object at 0x1555162e8be0>]",3,0,3,10
