nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,23,0.54,"[<ptreeopt.tree.PTree object at 0x15552814d5e0>
 <ptreeopt.tree.PTree object at 0x1555170cdfd0>
 <ptreeopt.tree.PTree object at 0x1555170cd790>]",8,0,3,3
200,43,0.54,"[<ptreeopt.tree.PTree object at 0x15552814d5e0>
 <ptreeopt.tree.PTree object at 0x1555170cdfd0>
 <ptreeopt.tree.PTree object at 0x1555170cd790>]",8,0,3,3
300,66,0.54,"[<ptreeopt.tree.PTree object at 0x15552814d5e0>
 <ptreeopt.tree.PTree object at 0x1555170cdfd0>
 <ptreeopt.tree.PTree object at 0x1555170cd790>]",8,0,3,3
400,87,0.54,"[<ptreeopt.tree.PTree object at 0x15552814d5e0>
 <ptreeopt.tree.PTree object at 0x1555170cdfd0>
 <ptreeopt.tree.PTree object at 0x1555170cd790>]",8,0,3,3
500,107,0.53,"[<ptreeopt.tree.PTree object at 0x1555206807c0>
 <ptreeopt.tree.PTree object at 0x155520680f70>
 <ptreeopt.tree.PTree object at 0x155520680cd0>]",8,0,3,3
600,127,0.53,"[<ptreeopt.tree.PTree object at 0x1555206807c0>
 <ptreeopt.tree.PTree object at 0x155520680f70>
 <ptreeopt.tree.PTree object at 0x155520680cd0>]",8,0,3,3
700,147,0.53,"[<ptreeopt.tree.PTree object at 0x1555206807c0>
 <ptreeopt.tree.PTree object at 0x155520680f70>
 <ptreeopt.tree.PTree object at 0x155520680cd0>]",8,0,3,3
800,168,0.53,"[<ptreeopt.tree.PTree object at 0x1555206807c0>
 <ptreeopt.tree.PTree object at 0x155520680f70>
 <ptreeopt.tree.PTree object at 0x155520680cd0>]",8,0,3,3
900,188,0.53,"[<ptreeopt.tree.PTree object at 0x1555206807c0>
 <ptreeopt.tree.PTree object at 0x155520680f70>
 <ptreeopt.tree.PTree object at 0x155520680cd0>]",8,0,3,3
1000,209,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
1100,229,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
1200,250,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
1300,271,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
1400,292,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
1500,315,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
1600,337,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
1700,359,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
1800,381,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
1900,403,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
2000,424,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
2100,445,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
2200,467,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
2300,490,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
2400,510,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
2500,530,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
2600,551,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
2700,572,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
2800,593,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
2900,614,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
3000,636,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
3100,660,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
3200,682,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
3300,703,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
3400,724,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
3500,744,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
3600,765,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
3700,787,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
3800,809,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
3900,830,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
4000,852,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
4100,872,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
4200,894,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
4300,915,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
4400,937,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
4500,957,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
4600,978,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
4700,1000,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
4800,1021,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
4900,1043,0.52,"[<ptreeopt.tree.PTree object at 0x1555170b7d30>
 <ptreeopt.tree.PTree object at 0x155516fb5a60>
 <ptreeopt.tree.PTree object at 0x1555204084c0>]",8,0,3,3
5000,1065,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
5100,1085,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
5200,1106,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
5300,1126,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
5400,1148,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
5500,1167,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
5600,1188,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
5700,1210,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
5800,1232,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
5900,1254,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
6000,1275,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
6100,1297,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
6200,1317,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
6300,1337,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
6400,1357,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
6500,1378,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
6600,1400,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
6700,1421,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
6800,1439,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
6900,1459,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
7000,1478,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
7100,1497,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
7200,1516,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
7300,1537,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
7400,1556,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
7500,1576,0.51,"[<ptreeopt.tree.PTree object at 0x155516f61a30>
 <ptreeopt.tree.PTree object at 0x1555164ac220>
 <ptreeopt.tree.PTree object at 0x1555164aca60>]",8,0,3,3
