nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,62,0.43,"[<ptreeopt.tree.PTree object at 0x1555170a6970>
 <ptreeopt.tree.PTree object at 0x1555170a6910>
 <ptreeopt.tree.PTree object at 0x1555170a6550>
 <ptreeopt.tree.PTree object at 0x1555170a6760>
 <ptreeopt.tree.PTree object at 0x1555170a6a60>
 <ptreeopt.tree.PTree object at 0x155516febe80>
 <ptreeopt.tree.PTree object at 0x155516febd60>
 <ptreeopt.tree.PTree object at 0x155515461fa0>
 <ptreeopt.tree.PTree object at 0x155515461940>
 <ptreeopt.tree.PTree object at 0x155515461be0>]",0,0,10,3
200,124,0.42,"[<ptreeopt.tree.PTree object at 0x155520103610>
 <ptreeopt.tree.PTree object at 0x155520103280>
 <ptreeopt.tree.PTree object at 0x1555201030d0>
 <ptreeopt.tree.PTree object at 0x155520103190>
 <ptreeopt.tree.PTree object at 0x15551529cdf0>
 <ptreeopt.tree.PTree object at 0x15551529c880>
 <ptreeopt.tree.PTree object at 0x15551529c7f0>
 <ptreeopt.tree.PTree object at 0x155515289af0>
 <ptreeopt.tree.PTree object at 0x155515289460>
 <ptreeopt.tree.PTree object at 0x155515289f70>]",0,0,10,3
300,186,0.42,"[<ptreeopt.tree.PTree object at 0x155520103610>
 <ptreeopt.tree.PTree object at 0x155520103280>
 <ptreeopt.tree.PTree object at 0x1555201030d0>
 <ptreeopt.tree.PTree object at 0x155520103190>
 <ptreeopt.tree.PTree object at 0x15551529cdf0>
 <ptreeopt.tree.PTree object at 0x15551529c880>
 <ptreeopt.tree.PTree object at 0x15551529c7f0>
 <ptreeopt.tree.PTree object at 0x155515289af0>
 <ptreeopt.tree.PTree object at 0x155515289460>
 <ptreeopt.tree.PTree object at 0x155515289f70>]",0,0,10,3
400,248,0.36,"[<ptreeopt.tree.PTree object at 0x155520a25ac0>
 <ptreeopt.tree.PTree object at 0x155520a252b0>
 <ptreeopt.tree.PTree object at 0x155520a255b0>
 <ptreeopt.tree.PTree object at 0x155520a253a0>
 <ptreeopt.tree.PTree object at 0x155520758bb0>
 <ptreeopt.tree.PTree object at 0x155520758880>
 <ptreeopt.tree.PTree object at 0x155520758160>
 <ptreeopt.tree.PTree object at 0x15552075b220>
 <ptreeopt.tree.PTree object at 0x15552075b940>
 <ptreeopt.tree.PTree object at 0x1555152ba700>]",0,0,10,3
500,307,0.25,"[<ptreeopt.tree.PTree object at 0x155517efbf10>
 <ptreeopt.tree.PTree object at 0x155517efbf40>
 <ptreeopt.tree.PTree object at 0x155517efbfa0>
 <ptreeopt.tree.PTree object at 0x155517efbdc0>
 <ptreeopt.tree.PTree object at 0x155517efb130>
 <ptreeopt.tree.PTree object at 0x155517efbc40>
 <ptreeopt.tree.PTree object at 0x155520758280>
 <ptreeopt.tree.PTree object at 0x155520758df0>
 <ptreeopt.tree.PTree object at 0x155520758ac0>
 <ptreeopt.tree.PTree object at 0x155520758670>]",0,0,10,3
600,365,0.25,"[<ptreeopt.tree.PTree object at 0x155517efbf10>
 <ptreeopt.tree.PTree object at 0x155517efbf40>
 <ptreeopt.tree.PTree object at 0x155517efbfa0>
 <ptreeopt.tree.PTree object at 0x155517efbdc0>
 <ptreeopt.tree.PTree object at 0x155517efb130>
 <ptreeopt.tree.PTree object at 0x155517efbc40>
 <ptreeopt.tree.PTree object at 0x155520758280>
 <ptreeopt.tree.PTree object at 0x155520758df0>
 <ptreeopt.tree.PTree object at 0x155520758ac0>
 <ptreeopt.tree.PTree object at 0x155520758670>]",0,0,10,3
700,425,0.25,"[<ptreeopt.tree.PTree object at 0x155517efbf10>
 <ptreeopt.tree.PTree object at 0x155517efbf40>
 <ptreeopt.tree.PTree object at 0x155517efbfa0>
 <ptreeopt.tree.PTree object at 0x155517efbdc0>
 <ptreeopt.tree.PTree object at 0x155517efb130>
 <ptreeopt.tree.PTree object at 0x155517efbc40>
 <ptreeopt.tree.PTree object at 0x155520758280>
 <ptreeopt.tree.PTree object at 0x155520758df0>
 <ptreeopt.tree.PTree object at 0x155520758ac0>
 <ptreeopt.tree.PTree object at 0x155520758670>]",0,0,10,3
800,486,0.25,"[<ptreeopt.tree.PTree object at 0x155517efbf10>
 <ptreeopt.tree.PTree object at 0x155517efbf40>
 <ptreeopt.tree.PTree object at 0x155517efbfa0>
 <ptreeopt.tree.PTree object at 0x155517efbdc0>
 <ptreeopt.tree.PTree object at 0x155517efb130>
 <ptreeopt.tree.PTree object at 0x155517efbc40>
 <ptreeopt.tree.PTree object at 0x155520758280>
 <ptreeopt.tree.PTree object at 0x155520758df0>
 <ptreeopt.tree.PTree object at 0x155520758ac0>
 <ptreeopt.tree.PTree object at 0x155520758670>]",0,0,10,3
900,544,0.25,"[<ptreeopt.tree.PTree object at 0x155517efbf10>
 <ptreeopt.tree.PTree object at 0x155517efbf40>
 <ptreeopt.tree.PTree object at 0x155517efbfa0>
 <ptreeopt.tree.PTree object at 0x155517efbdc0>
 <ptreeopt.tree.PTree object at 0x155517efb130>
 <ptreeopt.tree.PTree object at 0x155517efbc40>
 <ptreeopt.tree.PTree object at 0x155520758280>
 <ptreeopt.tree.PTree object at 0x155520758df0>
 <ptreeopt.tree.PTree object at 0x155520758ac0>
 <ptreeopt.tree.PTree object at 0x155520758670>]",0,0,10,3
1000,605,0.25,"[<ptreeopt.tree.PTree object at 0x155517efbf10>
 <ptreeopt.tree.PTree object at 0x155517efbf40>
 <ptreeopt.tree.PTree object at 0x155517efbfa0>
 <ptreeopt.tree.PTree object at 0x155517efbdc0>
 <ptreeopt.tree.PTree object at 0x155517efb130>
 <ptreeopt.tree.PTree object at 0x155517efbc40>
 <ptreeopt.tree.PTree object at 0x155520758280>
 <ptreeopt.tree.PTree object at 0x155520758df0>
 <ptreeopt.tree.PTree object at 0x155520758ac0>
 <ptreeopt.tree.PTree object at 0x155520758670>]",0,0,10,3
