nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,54,0.24,"[<ptreeopt.tree.PTree object at 0x155520e5ebe0>
 <ptreeopt.tree.PTree object at 0x155520e5e220>
 <ptreeopt.tree.PTree object at 0x155520e5edc0>
 <ptreeopt.tree.PTree object at 0x155520e5e370>
 <ptreeopt.tree.PTree object at 0x155516f243a0>
 <ptreeopt.tree.PTree object at 0x155516f24880>
 <ptreeopt.tree.PTree object at 0x155516f24df0>
 <ptreeopt.tree.PTree object at 0x155516f24e80>
 <ptreeopt.tree.PTree object at 0x155516f24b50>
 <ptreeopt.tree.PTree object at 0x155516aac5e0>]",2,0,10,3
200,109,0.24,"[<ptreeopt.tree.PTree object at 0x155520e5ebe0>
 <ptreeopt.tree.PTree object at 0x155520e5e220>
 <ptreeopt.tree.PTree object at 0x155520e5edc0>
 <ptreeopt.tree.PTree object at 0x155520e5e370>
 <ptreeopt.tree.PTree object at 0x155516f243a0>
 <ptreeopt.tree.PTree object at 0x155516f24880>
 <ptreeopt.tree.PTree object at 0x155516f24df0>
 <ptreeopt.tree.PTree object at 0x155516f24e80>
 <ptreeopt.tree.PTree object at 0x155516f24b50>
 <ptreeopt.tree.PTree object at 0x155516aac5e0>]",2,0,10,3
300,165,0.24,"[<ptreeopt.tree.PTree object at 0x155520e5ebe0>
 <ptreeopt.tree.PTree object at 0x155520e5e220>
 <ptreeopt.tree.PTree object at 0x155520e5edc0>
 <ptreeopt.tree.PTree object at 0x155520e5e370>
 <ptreeopt.tree.PTree object at 0x155516f243a0>
 <ptreeopt.tree.PTree object at 0x155516f24880>
 <ptreeopt.tree.PTree object at 0x155516f24df0>
 <ptreeopt.tree.PTree object at 0x155516f24e80>
 <ptreeopt.tree.PTree object at 0x155516f24b50>
 <ptreeopt.tree.PTree object at 0x155516aac5e0>]",2,0,10,3
400,219,0.02,"[<ptreeopt.tree.PTree object at 0x155528192ca0>
 <ptreeopt.tree.PTree object at 0x15551706d5e0>
 <ptreeopt.tree.PTree object at 0x15551706d5b0>
 <ptreeopt.tree.PTree object at 0x155520eb2f40>
 <ptreeopt.tree.PTree object at 0x155520d48b80>
 <ptreeopt.tree.PTree object at 0x155520d48b20>
 <ptreeopt.tree.PTree object at 0x155520d48220>
 <ptreeopt.tree.PTree object at 0x1555281691c0>
 <ptreeopt.tree.PTree object at 0x155528169610>
 <ptreeopt.tree.PTree object at 0x155528169490>]",2,0,10,3
500,276,0.02,"[<ptreeopt.tree.PTree object at 0x155528192ca0>
 <ptreeopt.tree.PTree object at 0x15551706d5e0>
 <ptreeopt.tree.PTree object at 0x15551706d5b0>
 <ptreeopt.tree.PTree object at 0x155520eb2f40>
 <ptreeopt.tree.PTree object at 0x155520d48b80>
 <ptreeopt.tree.PTree object at 0x155520d48b20>
 <ptreeopt.tree.PTree object at 0x155520d48220>
 <ptreeopt.tree.PTree object at 0x1555281691c0>
 <ptreeopt.tree.PTree object at 0x155528169610>
 <ptreeopt.tree.PTree object at 0x155528169490>]",2,0,10,3
600,334,0.02,"[<ptreeopt.tree.PTree object at 0x155528192ca0>
 <ptreeopt.tree.PTree object at 0x15551706d5e0>
 <ptreeopt.tree.PTree object at 0x15551706d5b0>
 <ptreeopt.tree.PTree object at 0x155520eb2f40>
 <ptreeopt.tree.PTree object at 0x155520d48b80>
 <ptreeopt.tree.PTree object at 0x155520d48b20>
 <ptreeopt.tree.PTree object at 0x155520d48220>
 <ptreeopt.tree.PTree object at 0x1555281691c0>
 <ptreeopt.tree.PTree object at 0x155528169610>
 <ptreeopt.tree.PTree object at 0x155528169490>]",2,0,10,3
700,387,0.02,"[<ptreeopt.tree.PTree object at 0x155528192ca0>
 <ptreeopt.tree.PTree object at 0x15551706d5e0>
 <ptreeopt.tree.PTree object at 0x15551706d5b0>
 <ptreeopt.tree.PTree object at 0x155520eb2f40>
 <ptreeopt.tree.PTree object at 0x155520d48b80>
 <ptreeopt.tree.PTree object at 0x155520d48b20>
 <ptreeopt.tree.PTree object at 0x155520d48220>
 <ptreeopt.tree.PTree object at 0x1555281691c0>
 <ptreeopt.tree.PTree object at 0x155528169610>
 <ptreeopt.tree.PTree object at 0x155528169490>]",2,0,10,3
800,440,0.02,"[<ptreeopt.tree.PTree object at 0x155528192ca0>
 <ptreeopt.tree.PTree object at 0x15551706d5e0>
 <ptreeopt.tree.PTree object at 0x15551706d5b0>
 <ptreeopt.tree.PTree object at 0x155520eb2f40>
 <ptreeopt.tree.PTree object at 0x155520d48b80>
 <ptreeopt.tree.PTree object at 0x155520d48b20>
 <ptreeopt.tree.PTree object at 0x155520d48220>
 <ptreeopt.tree.PTree object at 0x1555281691c0>
 <ptreeopt.tree.PTree object at 0x155528169610>
 <ptreeopt.tree.PTree object at 0x155528169490>]",2,0,10,3
900,493,0.02,"[<ptreeopt.tree.PTree object at 0x155528192ca0>
 <ptreeopt.tree.PTree object at 0x15551706d5e0>
 <ptreeopt.tree.PTree object at 0x15551706d5b0>
 <ptreeopt.tree.PTree object at 0x155520eb2f40>
 <ptreeopt.tree.PTree object at 0x155520d48b80>
 <ptreeopt.tree.PTree object at 0x155520d48b20>
 <ptreeopt.tree.PTree object at 0x155520d48220>
 <ptreeopt.tree.PTree object at 0x1555281691c0>
 <ptreeopt.tree.PTree object at 0x155528169610>
 <ptreeopt.tree.PTree object at 0x155528169490>]",2,0,10,3
1000,545,0.02,"[<ptreeopt.tree.PTree object at 0x155528192ca0>
 <ptreeopt.tree.PTree object at 0x15551706d5e0>
 <ptreeopt.tree.PTree object at 0x15551706d5b0>
 <ptreeopt.tree.PTree object at 0x155520eb2f40>
 <ptreeopt.tree.PTree object at 0x155520d48b80>
 <ptreeopt.tree.PTree object at 0x155520d48b20>
 <ptreeopt.tree.PTree object at 0x155520d48220>
 <ptreeopt.tree.PTree object at 0x1555281691c0>
 <ptreeopt.tree.PTree object at 0x155528169610>
 <ptreeopt.tree.PTree object at 0x155528169490>]",2,0,10,3
1100,596,0.02,"[<ptreeopt.tree.PTree object at 0x155528192ca0>
 <ptreeopt.tree.PTree object at 0x15551706d5e0>
 <ptreeopt.tree.PTree object at 0x15551706d5b0>
 <ptreeopt.tree.PTree object at 0x155520eb2f40>
 <ptreeopt.tree.PTree object at 0x155520d48b80>
 <ptreeopt.tree.PTree object at 0x155520d48b20>
 <ptreeopt.tree.PTree object at 0x155520d48220>
 <ptreeopt.tree.PTree object at 0x1555281691c0>
 <ptreeopt.tree.PTree object at 0x155528169610>
 <ptreeopt.tree.PTree object at 0x155528169490>]",2,0,10,3
1200,648,0.02,"[<ptreeopt.tree.PTree object at 0x155528192ca0>
 <ptreeopt.tree.PTree object at 0x15551706d5e0>
 <ptreeopt.tree.PTree object at 0x15551706d5b0>
 <ptreeopt.tree.PTree object at 0x155520eb2f40>
 <ptreeopt.tree.PTree object at 0x155520d48b80>
 <ptreeopt.tree.PTree object at 0x155520d48b20>
 <ptreeopt.tree.PTree object at 0x155520d48220>
 <ptreeopt.tree.PTree object at 0x1555281691c0>
 <ptreeopt.tree.PTree object at 0x155528169610>
 <ptreeopt.tree.PTree object at 0x155528169490>]",2,0,10,3
