nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,52,0.36,"[<ptreeopt.tree.PTree object at 0x1555170aa4f0>
 <ptreeopt.tree.PTree object at 0x1555170aa9a0>
 <ptreeopt.tree.PTree object at 0x1555170aa520>
 <ptreeopt.tree.PTree object at 0x1555170aa880>
 <ptreeopt.tree.PTree object at 0x1555170aae20>
 <ptreeopt.tree.PTree object at 0x1555170aab20>
 <ptreeopt.tree.PTree object at 0x155516ff4e80>
 <ptreeopt.tree.PTree object at 0x155515441dc0>
 <ptreeopt.tree.PTree object at 0x155515441a90>
 <ptreeopt.tree.PTree object at 0x155515441880>]",4,0,10,3
200,102,0.36,"[<ptreeopt.tree.PTree object at 0x1555170aa4f0>
 <ptreeopt.tree.PTree object at 0x1555170aa9a0>
 <ptreeopt.tree.PTree object at 0x1555170aa520>
 <ptreeopt.tree.PTree object at 0x1555170aa880>
 <ptreeopt.tree.PTree object at 0x1555170aae20>
 <ptreeopt.tree.PTree object at 0x1555170aab20>
 <ptreeopt.tree.PTree object at 0x155516ff4e80>
 <ptreeopt.tree.PTree object at 0x155515441dc0>
 <ptreeopt.tree.PTree object at 0x155515441a90>
 <ptreeopt.tree.PTree object at 0x155515441880>]",4,0,10,3
300,153,0.26,"[<ptreeopt.tree.PTree object at 0x1555170ae0d0>
 <ptreeopt.tree.PTree object at 0x1555170ae2b0>
 <ptreeopt.tree.PTree object at 0x1555170ae2e0>
 <ptreeopt.tree.PTree object at 0x155520912220>
 <ptreeopt.tree.PTree object at 0x1555209124f0>
 <ptreeopt.tree.PTree object at 0x155520912e50>
 <ptreeopt.tree.PTree object at 0x155520912580>
 <ptreeopt.tree.PTree object at 0x15552030b400>
 <ptreeopt.tree.PTree object at 0x15552030bc40>
 <ptreeopt.tree.PTree object at 0x15552030b7c0>]",4,0,10,3
400,206,0.26,"[<ptreeopt.tree.PTree object at 0x1555170ae0d0>
 <ptreeopt.tree.PTree object at 0x1555170ae2b0>
 <ptreeopt.tree.PTree object at 0x1555170ae2e0>
 <ptreeopt.tree.PTree object at 0x155520912220>
 <ptreeopt.tree.PTree object at 0x1555209124f0>
 <ptreeopt.tree.PTree object at 0x155520912e50>
 <ptreeopt.tree.PTree object at 0x155520912580>
 <ptreeopt.tree.PTree object at 0x15552030b400>
 <ptreeopt.tree.PTree object at 0x15552030bc40>
 <ptreeopt.tree.PTree object at 0x15552030b7c0>]",4,0,10,3
500,258,0.26,"[<ptreeopt.tree.PTree object at 0x1555170ae0d0>
 <ptreeopt.tree.PTree object at 0x1555170ae2b0>
 <ptreeopt.tree.PTree object at 0x1555170ae2e0>
 <ptreeopt.tree.PTree object at 0x155520912220>
 <ptreeopt.tree.PTree object at 0x1555209124f0>
 <ptreeopt.tree.PTree object at 0x155520912e50>
 <ptreeopt.tree.PTree object at 0x155520912580>
 <ptreeopt.tree.PTree object at 0x15552030b400>
 <ptreeopt.tree.PTree object at 0x15552030bc40>
 <ptreeopt.tree.PTree object at 0x15552030b7c0>]",4,0,10,3
600,309,0.26,"[<ptreeopt.tree.PTree object at 0x1555170ae0d0>
 <ptreeopt.tree.PTree object at 0x1555170ae2b0>
 <ptreeopt.tree.PTree object at 0x1555170ae2e0>
 <ptreeopt.tree.PTree object at 0x155520912220>
 <ptreeopt.tree.PTree object at 0x1555209124f0>
 <ptreeopt.tree.PTree object at 0x155520912e50>
 <ptreeopt.tree.PTree object at 0x155520912580>
 <ptreeopt.tree.PTree object at 0x15552030b400>
 <ptreeopt.tree.PTree object at 0x15552030bc40>
 <ptreeopt.tree.PTree object at 0x15552030b7c0>]",4,0,10,3
700,361,0.26,"[<ptreeopt.tree.PTree object at 0x1555170ae0d0>
 <ptreeopt.tree.PTree object at 0x1555170ae2b0>
 <ptreeopt.tree.PTree object at 0x1555170ae2e0>
 <ptreeopt.tree.PTree object at 0x155520912220>
 <ptreeopt.tree.PTree object at 0x1555209124f0>
 <ptreeopt.tree.PTree object at 0x155520912e50>
 <ptreeopt.tree.PTree object at 0x155520912580>
 <ptreeopt.tree.PTree object at 0x15552030b400>
 <ptreeopt.tree.PTree object at 0x15552030bc40>
 <ptreeopt.tree.PTree object at 0x15552030b7c0>]",4,0,10,3
800,413,0.26,"[<ptreeopt.tree.PTree object at 0x1555170ae0d0>
 <ptreeopt.tree.PTree object at 0x1555170ae2b0>
 <ptreeopt.tree.PTree object at 0x1555170ae2e0>
 <ptreeopt.tree.PTree object at 0x155520912220>
 <ptreeopt.tree.PTree object at 0x1555209124f0>
 <ptreeopt.tree.PTree object at 0x155520912e50>
 <ptreeopt.tree.PTree object at 0x155520912580>
 <ptreeopt.tree.PTree object at 0x15552030b400>
 <ptreeopt.tree.PTree object at 0x15552030bc40>
 <ptreeopt.tree.PTree object at 0x15552030b7c0>]",4,0,10,3
900,466,0.26,"[<ptreeopt.tree.PTree object at 0x1555170ae0d0>
 <ptreeopt.tree.PTree object at 0x1555170ae2b0>
 <ptreeopt.tree.PTree object at 0x1555170ae2e0>
 <ptreeopt.tree.PTree object at 0x155520912220>
 <ptreeopt.tree.PTree object at 0x1555209124f0>
 <ptreeopt.tree.PTree object at 0x155520912e50>
 <ptreeopt.tree.PTree object at 0x155520912580>
 <ptreeopt.tree.PTree object at 0x15552030b400>
 <ptreeopt.tree.PTree object at 0x15552030bc40>
 <ptreeopt.tree.PTree object at 0x15552030b7c0>]",4,0,10,3
1000,519,0.26,"[<ptreeopt.tree.PTree object at 0x1555170ae0d0>
 <ptreeopt.tree.PTree object at 0x1555170ae2b0>
 <ptreeopt.tree.PTree object at 0x1555170ae2e0>
 <ptreeopt.tree.PTree object at 0x155520912220>
 <ptreeopt.tree.PTree object at 0x1555209124f0>
 <ptreeopt.tree.PTree object at 0x155520912e50>
 <ptreeopt.tree.PTree object at 0x155520912580>
 <ptreeopt.tree.PTree object at 0x15552030b400>
 <ptreeopt.tree.PTree object at 0x15552030bc40>
 <ptreeopt.tree.PTree object at 0x15552030b7c0>]",4,0,10,3
1100,572,0.26,"[<ptreeopt.tree.PTree object at 0x1555170ae0d0>
 <ptreeopt.tree.PTree object at 0x1555170ae2b0>
 <ptreeopt.tree.PTree object at 0x1555170ae2e0>
 <ptreeopt.tree.PTree object at 0x155520912220>
 <ptreeopt.tree.PTree object at 0x1555209124f0>
 <ptreeopt.tree.PTree object at 0x155520912e50>
 <ptreeopt.tree.PTree object at 0x155520912580>
 <ptreeopt.tree.PTree object at 0x15552030b400>
 <ptreeopt.tree.PTree object at 0x15552030bc40>
 <ptreeopt.tree.PTree object at 0x15552030b7c0>]",4,0,10,3
1200,628,0.26,"[<ptreeopt.tree.PTree object at 0x1555170ae0d0>
 <ptreeopt.tree.PTree object at 0x1555170ae2b0>
 <ptreeopt.tree.PTree object at 0x1555170ae2e0>
 <ptreeopt.tree.PTree object at 0x155520912220>
 <ptreeopt.tree.PTree object at 0x1555209124f0>
 <ptreeopt.tree.PTree object at 0x155520912e50>
 <ptreeopt.tree.PTree object at 0x155520912580>
 <ptreeopt.tree.PTree object at 0x15552030b400>
 <ptreeopt.tree.PTree object at 0x15552030bc40>
 <ptreeopt.tree.PTree object at 0x15552030b7c0>]",4,0,10,3
1300,683,0.26,"[<ptreeopt.tree.PTree object at 0x1555170ae0d0>
 <ptreeopt.tree.PTree object at 0x1555170ae2b0>
 <ptreeopt.tree.PTree object at 0x1555170ae2e0>
 <ptreeopt.tree.PTree object at 0x155520912220>
 <ptreeopt.tree.PTree object at 0x1555209124f0>
 <ptreeopt.tree.PTree object at 0x155520912e50>
 <ptreeopt.tree.PTree object at 0x155520912580>
 <ptreeopt.tree.PTree object at 0x15552030b400>
 <ptreeopt.tree.PTree object at 0x15552030bc40>
 <ptreeopt.tree.PTree object at 0x15552030b7c0>]",4,0,10,3
1400,735,0.26,"[<ptreeopt.tree.PTree object at 0x1555170ae0d0>
 <ptreeopt.tree.PTree object at 0x1555170ae2b0>
 <ptreeopt.tree.PTree object at 0x1555170ae2e0>
 <ptreeopt.tree.PTree object at 0x155520912220>
 <ptreeopt.tree.PTree object at 0x1555209124f0>
 <ptreeopt.tree.PTree object at 0x155520912e50>
 <ptreeopt.tree.PTree object at 0x155520912580>
 <ptreeopt.tree.PTree object at 0x15552030b400>
 <ptreeopt.tree.PTree object at 0x15552030bc40>
 <ptreeopt.tree.PTree object at 0x15552030b7c0>]",4,0,10,3
1500,788,0.26,"[<ptreeopt.tree.PTree object at 0x1555170ae0d0>
 <ptreeopt.tree.PTree object at 0x1555170ae2b0>
 <ptreeopt.tree.PTree object at 0x1555170ae2e0>
 <ptreeopt.tree.PTree object at 0x155520912220>
 <ptreeopt.tree.PTree object at 0x1555209124f0>
 <ptreeopt.tree.PTree object at 0x155520912e50>
 <ptreeopt.tree.PTree object at 0x155520912580>
 <ptreeopt.tree.PTree object at 0x15552030b400>
 <ptreeopt.tree.PTree object at 0x15552030bc40>
 <ptreeopt.tree.PTree object at 0x15552030b7c0>]",4,0,10,3
1600,839,0.26,"[<ptreeopt.tree.PTree object at 0x1555170ae0d0>
 <ptreeopt.tree.PTree object at 0x1555170ae2b0>
 <ptreeopt.tree.PTree object at 0x1555170ae2e0>
 <ptreeopt.tree.PTree object at 0x155520912220>
 <ptreeopt.tree.PTree object at 0x1555209124f0>
 <ptreeopt.tree.PTree object at 0x155520912e50>
 <ptreeopt.tree.PTree object at 0x155520912580>
 <ptreeopt.tree.PTree object at 0x15552030b400>
 <ptreeopt.tree.PTree object at 0x15552030bc40>
 <ptreeopt.tree.PTree object at 0x15552030b7c0>]",4,0,10,3
1700,891,0.19,"[<ptreeopt.tree.PTree object at 0x155520a02c70>
 <ptreeopt.tree.PTree object at 0x155520a029d0>
 <ptreeopt.tree.PTree object at 0x155520a02940>
 <ptreeopt.tree.PTree object at 0x155520a02f10>
 <ptreeopt.tree.PTree object at 0x155520a02a60>
 <ptreeopt.tree.PTree object at 0x155520a02370>
 <ptreeopt.tree.PTree object at 0x155520a028b0>
 <ptreeopt.tree.PTree object at 0x1555203317c0>
 <ptreeopt.tree.PTree object at 0x155520331700>
 <ptreeopt.tree.PTree object at 0x155520331550>]",4,0,10,3
