nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,48,0.45,"[<ptreeopt.tree.PTree object at 0x1555170a3970>
 <ptreeopt.tree.PTree object at 0x1555170a3520>
 <ptreeopt.tree.PTree object at 0x1555170a33a0>
 <ptreeopt.tree.PTree object at 0x1555170a38e0>
 <ptreeopt.tree.PTree object at 0x1555170a32e0>
 <ptreeopt.tree.PTree object at 0x1555170a3df0>
 <ptreeopt.tree.PTree object at 0x155516fe7bb0>
 <ptreeopt.tree.PTree object at 0x155516fe7e80>
 <ptreeopt.tree.PTree object at 0x1555155c06a0>
 <ptreeopt.tree.PTree object at 0x1555155c03d0>]",9,0,10,3
200,100,0.41,"[<ptreeopt.tree.PTree object at 0x155517ed7c10>
 <ptreeopt.tree.PTree object at 0x155517ed7d00>
 <ptreeopt.tree.PTree object at 0x155517ed7d60>
 <ptreeopt.tree.PTree object at 0x155517ed7ee0>
 <ptreeopt.tree.PTree object at 0x15551709f520>
 <ptreeopt.tree.PTree object at 0x15551709fa90>
 <ptreeopt.tree.PTree object at 0x15551709faf0>
 <ptreeopt.tree.PTree object at 0x15551709fb20>
 <ptreeopt.tree.PTree object at 0x155517b82400>
 <ptreeopt.tree.PTree object at 0x155517b82910>]",9,0,10,3
300,150,0.41,"[<ptreeopt.tree.PTree object at 0x155517ed7c10>
 <ptreeopt.tree.PTree object at 0x155517ed7d00>
 <ptreeopt.tree.PTree object at 0x155517ed7d60>
 <ptreeopt.tree.PTree object at 0x155517ed7ee0>
 <ptreeopt.tree.PTree object at 0x15551709f520>
 <ptreeopt.tree.PTree object at 0x15551709fa90>
 <ptreeopt.tree.PTree object at 0x15551709faf0>
 <ptreeopt.tree.PTree object at 0x15551709fb20>
 <ptreeopt.tree.PTree object at 0x155517b82400>
 <ptreeopt.tree.PTree object at 0x155517b82910>]",9,0,10,3
400,199,0.41,"[<ptreeopt.tree.PTree object at 0x155517ed7c10>
 <ptreeopt.tree.PTree object at 0x155517ed7d00>
 <ptreeopt.tree.PTree object at 0x155517ed7d60>
 <ptreeopt.tree.PTree object at 0x155517ed7ee0>
 <ptreeopt.tree.PTree object at 0x15551709f520>
 <ptreeopt.tree.PTree object at 0x15551709fa90>
 <ptreeopt.tree.PTree object at 0x15551709faf0>
 <ptreeopt.tree.PTree object at 0x15551709fb20>
 <ptreeopt.tree.PTree object at 0x155517b82400>
 <ptreeopt.tree.PTree object at 0x155517b82910>]",9,0,10,3
500,248,0.41,"[<ptreeopt.tree.PTree object at 0x155517ed7c10>
 <ptreeopt.tree.PTree object at 0x155517ed7d00>
 <ptreeopt.tree.PTree object at 0x155517ed7d60>
 <ptreeopt.tree.PTree object at 0x155517ed7ee0>
 <ptreeopt.tree.PTree object at 0x15551709f520>
 <ptreeopt.tree.PTree object at 0x15551709fa90>
 <ptreeopt.tree.PTree object at 0x15551709faf0>
 <ptreeopt.tree.PTree object at 0x15551709fb20>
 <ptreeopt.tree.PTree object at 0x155517b82400>
 <ptreeopt.tree.PTree object at 0x155517b82910>]",9,0,10,3
600,296,0.41,"[<ptreeopt.tree.PTree object at 0x155517ed7c10>
 <ptreeopt.tree.PTree object at 0x155517ed7d00>
 <ptreeopt.tree.PTree object at 0x155517ed7d60>
 <ptreeopt.tree.PTree object at 0x155517ed7ee0>
 <ptreeopt.tree.PTree object at 0x15551709f520>
 <ptreeopt.tree.PTree object at 0x15551709fa90>
 <ptreeopt.tree.PTree object at 0x15551709faf0>
 <ptreeopt.tree.PTree object at 0x15551709fb20>
 <ptreeopt.tree.PTree object at 0x155517b82400>
 <ptreeopt.tree.PTree object at 0x155517b82910>]",9,0,10,3
700,345,0.41,"[<ptreeopt.tree.PTree object at 0x155517ed7c10>
 <ptreeopt.tree.PTree object at 0x155517ed7d00>
 <ptreeopt.tree.PTree object at 0x155517ed7d60>
 <ptreeopt.tree.PTree object at 0x155517ed7ee0>
 <ptreeopt.tree.PTree object at 0x15551709f520>
 <ptreeopt.tree.PTree object at 0x15551709fa90>
 <ptreeopt.tree.PTree object at 0x15551709faf0>
 <ptreeopt.tree.PTree object at 0x15551709fb20>
 <ptreeopt.tree.PTree object at 0x155517b82400>
 <ptreeopt.tree.PTree object at 0x155517b82910>]",9,0,10,3
800,397,0.41,"[<ptreeopt.tree.PTree object at 0x155517ed7c10>
 <ptreeopt.tree.PTree object at 0x155517ed7d00>
 <ptreeopt.tree.PTree object at 0x155517ed7d60>
 <ptreeopt.tree.PTree object at 0x155517ed7ee0>
 <ptreeopt.tree.PTree object at 0x15551709f520>
 <ptreeopt.tree.PTree object at 0x15551709fa90>
 <ptreeopt.tree.PTree object at 0x15551709faf0>
 <ptreeopt.tree.PTree object at 0x15551709fb20>
 <ptreeopt.tree.PTree object at 0x155517b82400>
 <ptreeopt.tree.PTree object at 0x155517b82910>]",9,0,10,3
900,446,0.41,"[<ptreeopt.tree.PTree object at 0x155517ed7c10>
 <ptreeopt.tree.PTree object at 0x155517ed7d00>
 <ptreeopt.tree.PTree object at 0x155517ed7d60>
 <ptreeopt.tree.PTree object at 0x155517ed7ee0>
 <ptreeopt.tree.PTree object at 0x15551709f520>
 <ptreeopt.tree.PTree object at 0x15551709fa90>
 <ptreeopt.tree.PTree object at 0x15551709faf0>
 <ptreeopt.tree.PTree object at 0x15551709fb20>
 <ptreeopt.tree.PTree object at 0x155517b82400>
 <ptreeopt.tree.PTree object at 0x155517b82910>]",9,0,10,3
1000,495,0.41,"[<ptreeopt.tree.PTree object at 0x155517ed7c10>
 <ptreeopt.tree.PTree object at 0x155517ed7d00>
 <ptreeopt.tree.PTree object at 0x155517ed7d60>
 <ptreeopt.tree.PTree object at 0x155517ed7ee0>
 <ptreeopt.tree.PTree object at 0x15551709f520>
 <ptreeopt.tree.PTree object at 0x15551709fa90>
 <ptreeopt.tree.PTree object at 0x15551709faf0>
 <ptreeopt.tree.PTree object at 0x15551709fb20>
 <ptreeopt.tree.PTree object at 0x155517b82400>
 <ptreeopt.tree.PTree object at 0x155517b82910>]",9,0,10,3
