nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,25,0.72,"[<ptreeopt.tree.PTree object at 0x155514fe5fa0>
 <ptreeopt.tree.PTree object at 0x155514fe5f40>
 <ptreeopt.tree.PTree object at 0x155514fe5e20>]",6,0,3,10
200,47,0.59,"[<ptreeopt.tree.PTree object at 0x155516a4f370>
 <ptreeopt.tree.PTree object at 0x155516a4f820>
 <ptreeopt.tree.PTree object at 0x155516a4f610>]",6,0,3,10
300,69,0.59,"[<ptreeopt.tree.PTree object at 0x155516a4f370>
 <ptreeopt.tree.PTree object at 0x155516a4f820>
 <ptreeopt.tree.PTree object at 0x155516a4f610>]",6,0,3,10
400,91,0.58,"[<ptreeopt.tree.PTree object at 0x1555173c7e80>
 <ptreeopt.tree.PTree object at 0x1555173c7eb0>
 <ptreeopt.tree.PTree object at 0x1555173c7c70>]",6,0,3,10
500,114,0.58,"[<ptreeopt.tree.PTree object at 0x1555173c7e80>
 <ptreeopt.tree.PTree object at 0x1555173c7eb0>
 <ptreeopt.tree.PTree object at 0x1555173c7c70>]",6,0,3,10
600,138,0.58,"[<ptreeopt.tree.PTree object at 0x1555173c7e80>
 <ptreeopt.tree.PTree object at 0x1555173c7eb0>
 <ptreeopt.tree.PTree object at 0x1555173c7c70>]",6,0,3,10
700,163,0.58,"[<ptreeopt.tree.PTree object at 0x1555173c7e80>
 <ptreeopt.tree.PTree object at 0x1555173c7eb0>
 <ptreeopt.tree.PTree object at 0x1555173c7c70>]",6,0,3,10
800,187,0.58,"[<ptreeopt.tree.PTree object at 0x1555173c7e80>
 <ptreeopt.tree.PTree object at 0x1555173c7eb0>
 <ptreeopt.tree.PTree object at 0x1555173c7c70>]",6,0,3,10
900,212,0.58,"[<ptreeopt.tree.PTree object at 0x1555173c7e80>
 <ptreeopt.tree.PTree object at 0x1555173c7eb0>
 <ptreeopt.tree.PTree object at 0x1555173c7c70>]",6,0,3,10
1000,238,0.58,"[<ptreeopt.tree.PTree object at 0x1555173c7e80>
 <ptreeopt.tree.PTree object at 0x1555173c7eb0>
 <ptreeopt.tree.PTree object at 0x1555173c7c70>]",6,0,3,10
1100,263,0.58,"[<ptreeopt.tree.PTree object at 0x1555173c7e80>
 <ptreeopt.tree.PTree object at 0x1555173c7eb0>
 <ptreeopt.tree.PTree object at 0x1555173c7c70>]",6,0,3,10
1200,287,0.54,"[<ptreeopt.tree.PTree object at 0x155514d9ad00>
 <ptreeopt.tree.PTree object at 0x155514d9a760>
 <ptreeopt.tree.PTree object at 0x155514d9a7f0>]",6,0,3,10
1300,314,0.54,"[<ptreeopt.tree.PTree object at 0x155514d9ad00>
 <ptreeopt.tree.PTree object at 0x155514d9a760>
 <ptreeopt.tree.PTree object at 0x155514d9a7f0>]",6,0,3,10
