nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,18,0.52,"[<ptreeopt.tree.PTree object at 0x1555287b5040>
 <ptreeopt.tree.PTree object at 0x1555287b55b0>
 <ptreeopt.tree.PTree object at 0x155520f851f0>]",9,0,3,10
200,38,0.52,"[<ptreeopt.tree.PTree object at 0x1555287b5040>
 <ptreeopt.tree.PTree object at 0x1555287b55b0>
 <ptreeopt.tree.PTree object at 0x155520f851f0>]",9,0,3,10
300,57,0.52,"[<ptreeopt.tree.PTree object at 0x1555287b5040>
 <ptreeopt.tree.PTree object at 0x1555287b55b0>
 <ptreeopt.tree.PTree object at 0x155520f851f0>]",9,0,3,10
400,77,0.52,"[<ptreeopt.tree.PTree object at 0x1555287b5040>
 <ptreeopt.tree.PTree object at 0x1555287b55b0>
 <ptreeopt.tree.PTree object at 0x155520f851f0>]",9,0,3,10
500,96,0.5,"[<ptreeopt.tree.PTree object at 0x1555201266a0>
 <ptreeopt.tree.PTree object at 0x1555201266d0>
 <ptreeopt.tree.PTree object at 0x155520126700>]",9,0,3,10
600,117,0.5,"[<ptreeopt.tree.PTree object at 0x1555201266a0>
 <ptreeopt.tree.PTree object at 0x1555201266d0>
 <ptreeopt.tree.PTree object at 0x155520126700>]",9,0,3,10
700,140,0.5,"[<ptreeopt.tree.PTree object at 0x1555201266a0>
 <ptreeopt.tree.PTree object at 0x1555201266d0>
 <ptreeopt.tree.PTree object at 0x155520126700>]",9,0,3,10
800,161,0.5,"[<ptreeopt.tree.PTree object at 0x1555201266a0>
 <ptreeopt.tree.PTree object at 0x1555201266d0>
 <ptreeopt.tree.PTree object at 0x155520126700>]",9,0,3,10
900,183,0.5,"[<ptreeopt.tree.PTree object at 0x1555201266a0>
 <ptreeopt.tree.PTree object at 0x1555201266d0>
 <ptreeopt.tree.PTree object at 0x155520126700>]",9,0,3,10
1000,205,0.5,"[<ptreeopt.tree.PTree object at 0x1555201266a0>
 <ptreeopt.tree.PTree object at 0x1555201266d0>
 <ptreeopt.tree.PTree object at 0x155520126700>]",9,0,3,10
1100,226,0.49,"[<ptreeopt.tree.PTree object at 0x155517bb9df0>
 <ptreeopt.tree.PTree object at 0x155517bb92b0>
 <ptreeopt.tree.PTree object at 0x155517bb9f70>]",9,0,3,10
1200,246,0.49,"[<ptreeopt.tree.PTree object at 0x155517bb9df0>
 <ptreeopt.tree.PTree object at 0x155517bb92b0>
 <ptreeopt.tree.PTree object at 0x155517bb9f70>]",9,0,3,10
1300,266,0.29,"[<ptreeopt.tree.PTree object at 0x155516ab4ca0>
 <ptreeopt.tree.PTree object at 0x155516ab4160>
 <ptreeopt.tree.PTree object at 0x155516ab4310>]",9,0,3,10
1400,286,0.29,"[<ptreeopt.tree.PTree object at 0x155516ab4ca0>
 <ptreeopt.tree.PTree object at 0x155516ab4160>
 <ptreeopt.tree.PTree object at 0x155516ab4310>]",9,0,3,10
1500,308,0.29,"[<ptreeopt.tree.PTree object at 0x155516ab4ca0>
 <ptreeopt.tree.PTree object at 0x155516ab4160>
 <ptreeopt.tree.PTree object at 0x155516ab4310>]",9,0,3,10
1600,329,0.29,"[<ptreeopt.tree.PTree object at 0x155516ab4ca0>
 <ptreeopt.tree.PTree object at 0x155516ab4160>
 <ptreeopt.tree.PTree object at 0x155516ab4310>]",9,0,3,10
1700,346,0.29,"[<ptreeopt.tree.PTree object at 0x155516ab4ca0>
 <ptreeopt.tree.PTree object at 0x155516ab4160>
 <ptreeopt.tree.PTree object at 0x155516ab4310>]",9,0,3,10
1800,364,0.29,"[<ptreeopt.tree.PTree object at 0x155516ab4ca0>
 <ptreeopt.tree.PTree object at 0x155516ab4160>
 <ptreeopt.tree.PTree object at 0x155516ab4310>]",9,0,3,10
1900,383,0.29,"[<ptreeopt.tree.PTree object at 0x155516ab4ca0>
 <ptreeopt.tree.PTree object at 0x155516ab4160>
 <ptreeopt.tree.PTree object at 0x155516ab4310>]",9,0,3,10
2000,402,0.29,"[<ptreeopt.tree.PTree object at 0x155516ab4ca0>
 <ptreeopt.tree.PTree object at 0x155516ab4160>
 <ptreeopt.tree.PTree object at 0x155516ab4310>]",9,0,3,10
2100,422,0.29,"[<ptreeopt.tree.PTree object at 0x155516ab4ca0>
 <ptreeopt.tree.PTree object at 0x155516ab4160>
 <ptreeopt.tree.PTree object at 0x155516ab4310>]",9,0,3,10
2200,440,0.29,"[<ptreeopt.tree.PTree object at 0x155516ab4ca0>
 <ptreeopt.tree.PTree object at 0x155516ab4160>
 <ptreeopt.tree.PTree object at 0x155516ab4310>]",9,0,3,10
2300,460,0.29,"[<ptreeopt.tree.PTree object at 0x155516ab4ca0>
 <ptreeopt.tree.PTree object at 0x155516ab4160>
 <ptreeopt.tree.PTree object at 0x155516ab4310>]",9,0,3,10
2400,479,0.29,"[<ptreeopt.tree.PTree object at 0x155516ab4ca0>
 <ptreeopt.tree.PTree object at 0x155516ab4160>
 <ptreeopt.tree.PTree object at 0x155516ab4310>]",9,0,3,10
2500,498,0.29,"[<ptreeopt.tree.PTree object at 0x155516ab4ca0>
 <ptreeopt.tree.PTree object at 0x155516ab4160>
 <ptreeopt.tree.PTree object at 0x155516ab4310>]",9,0,3,10
2600,518,0.29,"[<ptreeopt.tree.PTree object at 0x155516ab4ca0>
 <ptreeopt.tree.PTree object at 0x155516ab4160>
 <ptreeopt.tree.PTree object at 0x155516ab4310>]",9,0,3,10
