nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,78,0.49,"[<ptreeopt.tree.PTree object at 0x155514cf4ee0>
 <ptreeopt.tree.PTree object at 0x155514cf4070>
 <ptreeopt.tree.PTree object at 0x155514cf4dc0>
 <ptreeopt.tree.PTree object at 0x155514cf4550>
 <ptreeopt.tree.PTree object at 0x155514cf4940>
 <ptreeopt.tree.PTree object at 0x155513d0aee0>
 <ptreeopt.tree.PTree object at 0x155516257550>
 <ptreeopt.tree.PTree object at 0x155520b8e460>
 <ptreeopt.tree.PTree object at 0x155520b8e520>
 <ptreeopt.tree.PTree object at 0x155520b8e730>]",3,0,10,10
200,157,0.4,"[<ptreeopt.tree.PTree object at 0x155513c7bd60>
 <ptreeopt.tree.PTree object at 0x155513c7b700>
 <ptreeopt.tree.PTree object at 0x155513c7b670>
 <ptreeopt.tree.PTree object at 0x155513c7bc10>
 <ptreeopt.tree.PTree object at 0x155513c7b940>
 <ptreeopt.tree.PTree object at 0x155513c7b160>
 <ptreeopt.tree.PTree object at 0x155513c7b910>
 <ptreeopt.tree.PTree object at 0x155516109f10>
 <ptreeopt.tree.PTree object at 0x155516109040>
 <ptreeopt.tree.PTree object at 0x15551610d940>]",3,0,10,10
300,239,0.31,"[<ptreeopt.tree.PTree object at 0x155516a3f640>
 <ptreeopt.tree.PTree object at 0x155516a3f400>
 <ptreeopt.tree.PTree object at 0x155516a3f610>
 <ptreeopt.tree.PTree object at 0x155516a3f5e0>
 <ptreeopt.tree.PTree object at 0x155516a3f2b0>
 <ptreeopt.tree.PTree object at 0x155516a66340>
 <ptreeopt.tree.PTree object at 0x155516a669d0>
 <ptreeopt.tree.PTree object at 0x155516a66580>
 <ptreeopt.tree.PTree object at 0x155516a66640>
 <ptreeopt.tree.PTree object at 0x155516a663a0>]",3,0,10,10
400,315,0.31,"[<ptreeopt.tree.PTree object at 0x155516a3f640>
 <ptreeopt.tree.PTree object at 0x155516a3f400>
 <ptreeopt.tree.PTree object at 0x155516a3f610>
 <ptreeopt.tree.PTree object at 0x155516a3f5e0>
 <ptreeopt.tree.PTree object at 0x155516a3f2b0>
 <ptreeopt.tree.PTree object at 0x155516a66340>
 <ptreeopt.tree.PTree object at 0x155516a669d0>
 <ptreeopt.tree.PTree object at 0x155516a66580>
 <ptreeopt.tree.PTree object at 0x155516a66640>
 <ptreeopt.tree.PTree object at 0x155516a663a0>]",3,0,10,10
500,391,0.31,"[<ptreeopt.tree.PTree object at 0x155516a3f640>
 <ptreeopt.tree.PTree object at 0x155516a3f400>
 <ptreeopt.tree.PTree object at 0x155516a3f610>
 <ptreeopt.tree.PTree object at 0x155516a3f5e0>
 <ptreeopt.tree.PTree object at 0x155516a3f2b0>
 <ptreeopt.tree.PTree object at 0x155516a66340>
 <ptreeopt.tree.PTree object at 0x155516a669d0>
 <ptreeopt.tree.PTree object at 0x155516a66580>
 <ptreeopt.tree.PTree object at 0x155516a66640>
 <ptreeopt.tree.PTree object at 0x155516a663a0>]",3,0,10,10
600,467,0.31,"[<ptreeopt.tree.PTree object at 0x155516a3f640>
 <ptreeopt.tree.PTree object at 0x155516a3f400>
 <ptreeopt.tree.PTree object at 0x155516a3f610>
 <ptreeopt.tree.PTree object at 0x155516a3f5e0>
 <ptreeopt.tree.PTree object at 0x155516a3f2b0>
 <ptreeopt.tree.PTree object at 0x155516a66340>
 <ptreeopt.tree.PTree object at 0x155516a669d0>
 <ptreeopt.tree.PTree object at 0x155516a66580>
 <ptreeopt.tree.PTree object at 0x155516a66640>
 <ptreeopt.tree.PTree object at 0x155516a663a0>]",3,0,10,10
700,541,0.31,"[<ptreeopt.tree.PTree object at 0x155516a3f640>
 <ptreeopt.tree.PTree object at 0x155516a3f400>
 <ptreeopt.tree.PTree object at 0x155516a3f610>
 <ptreeopt.tree.PTree object at 0x155516a3f5e0>
 <ptreeopt.tree.PTree object at 0x155516a3f2b0>
 <ptreeopt.tree.PTree object at 0x155516a66340>
 <ptreeopt.tree.PTree object at 0x155516a669d0>
 <ptreeopt.tree.PTree object at 0x155516a66580>
 <ptreeopt.tree.PTree object at 0x155516a66640>
 <ptreeopt.tree.PTree object at 0x155516a663a0>]",3,0,10,10
800,619,0.31,"[<ptreeopt.tree.PTree object at 0x155516a3f640>
 <ptreeopt.tree.PTree object at 0x155516a3f400>
 <ptreeopt.tree.PTree object at 0x155516a3f610>
 <ptreeopt.tree.PTree object at 0x155516a3f5e0>
 <ptreeopt.tree.PTree object at 0x155516a3f2b0>
 <ptreeopt.tree.PTree object at 0x155516a66340>
 <ptreeopt.tree.PTree object at 0x155516a669d0>
 <ptreeopt.tree.PTree object at 0x155516a66580>
 <ptreeopt.tree.PTree object at 0x155516a66640>
 <ptreeopt.tree.PTree object at 0x155516a663a0>]",3,0,10,10
900,696,0.31,"[<ptreeopt.tree.PTree object at 0x155516a3f640>
 <ptreeopt.tree.PTree object at 0x155516a3f400>
 <ptreeopt.tree.PTree object at 0x155516a3f610>
 <ptreeopt.tree.PTree object at 0x155516a3f5e0>
 <ptreeopt.tree.PTree object at 0x155516a3f2b0>
 <ptreeopt.tree.PTree object at 0x155516a66340>
 <ptreeopt.tree.PTree object at 0x155516a669d0>
 <ptreeopt.tree.PTree object at 0x155516a66580>
 <ptreeopt.tree.PTree object at 0x155516a66640>
 <ptreeopt.tree.PTree object at 0x155516a663a0>]",3,0,10,10
1000,772,0.31,"[<ptreeopt.tree.PTree object at 0x155516a3f640>
 <ptreeopt.tree.PTree object at 0x155516a3f400>
 <ptreeopt.tree.PTree object at 0x155516a3f610>
 <ptreeopt.tree.PTree object at 0x155516a3f5e0>
 <ptreeopt.tree.PTree object at 0x155516a3f2b0>
 <ptreeopt.tree.PTree object at 0x155516a66340>
 <ptreeopt.tree.PTree object at 0x155516a669d0>
 <ptreeopt.tree.PTree object at 0x155516a66580>
 <ptreeopt.tree.PTree object at 0x155516a66640>
 <ptreeopt.tree.PTree object at 0x155516a663a0>]",3,0,10,10
