nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,91,0.37,"[<ptreeopt.tree.PTree object at 0x155515724af0>
 <ptreeopt.tree.PTree object at 0x155515724b50>
 <ptreeopt.tree.PTree object at 0x155515724b80>
 <ptreeopt.tree.PTree object at 0x1555157246d0>
 <ptreeopt.tree.PTree object at 0x1555157240d0>
 <ptreeopt.tree.PTree object at 0x155515724040>
 <ptreeopt.tree.PTree object at 0x15551572cf40>
 <ptreeopt.tree.PTree object at 0x15551572ca90>
 <ptreeopt.tree.PTree object at 0x15551572cd60>
 <ptreeopt.tree.PTree object at 0x15551572c8e0>]",2,0,10,3
200,180,0.25,"[<ptreeopt.tree.PTree object at 0x15552035a070>
 <ptreeopt.tree.PTree object at 0x15552035a4f0>
 <ptreeopt.tree.PTree object at 0x15552035a520>
 <ptreeopt.tree.PTree object at 0x15552035a4c0>
 <ptreeopt.tree.PTree object at 0x155514da8a60>
 <ptreeopt.tree.PTree object at 0x155514da8850>
 <ptreeopt.tree.PTree object at 0x155514da8580>
 <ptreeopt.tree.PTree object at 0x155514da0160>
 <ptreeopt.tree.PTree object at 0x155514da0ee0>
 <ptreeopt.tree.PTree object at 0x155514da08e0>]",2,0,10,3
300,271,0.25,"[<ptreeopt.tree.PTree object at 0x15552035a070>
 <ptreeopt.tree.PTree object at 0x15552035a4f0>
 <ptreeopt.tree.PTree object at 0x15552035a520>
 <ptreeopt.tree.PTree object at 0x15552035a4c0>
 <ptreeopt.tree.PTree object at 0x155514da8a60>
 <ptreeopt.tree.PTree object at 0x155514da8850>
 <ptreeopt.tree.PTree object at 0x155514da8580>
 <ptreeopt.tree.PTree object at 0x155514da0160>
 <ptreeopt.tree.PTree object at 0x155514da0ee0>
 <ptreeopt.tree.PTree object at 0x155514da08e0>]",2,0,10,3
400,362,0.25,"[<ptreeopt.tree.PTree object at 0x15552035a070>
 <ptreeopt.tree.PTree object at 0x15552035a4f0>
 <ptreeopt.tree.PTree object at 0x15552035a520>
 <ptreeopt.tree.PTree object at 0x15552035a4c0>
 <ptreeopt.tree.PTree object at 0x155514da8a60>
 <ptreeopt.tree.PTree object at 0x155514da8850>
 <ptreeopt.tree.PTree object at 0x155514da8580>
 <ptreeopt.tree.PTree object at 0x155514da0160>
 <ptreeopt.tree.PTree object at 0x155514da0ee0>
 <ptreeopt.tree.PTree object at 0x155514da08e0>]",2,0,10,3
500,454,0.25,"[<ptreeopt.tree.PTree object at 0x15552035a070>
 <ptreeopt.tree.PTree object at 0x15552035a4f0>
 <ptreeopt.tree.PTree object at 0x15552035a520>
 <ptreeopt.tree.PTree object at 0x15552035a4c0>
 <ptreeopt.tree.PTree object at 0x155514da8a60>
 <ptreeopt.tree.PTree object at 0x155514da8850>
 <ptreeopt.tree.PTree object at 0x155514da8580>
 <ptreeopt.tree.PTree object at 0x155514da0160>
 <ptreeopt.tree.PTree object at 0x155514da0ee0>
 <ptreeopt.tree.PTree object at 0x155514da08e0>]",2,0,10,3
600,545,0.25,"[<ptreeopt.tree.PTree object at 0x15552035a070>
 <ptreeopt.tree.PTree object at 0x15552035a4f0>
 <ptreeopt.tree.PTree object at 0x15552035a520>
 <ptreeopt.tree.PTree object at 0x15552035a4c0>
 <ptreeopt.tree.PTree object at 0x155514da8a60>
 <ptreeopt.tree.PTree object at 0x155514da8850>
 <ptreeopt.tree.PTree object at 0x155514da8580>
 <ptreeopt.tree.PTree object at 0x155514da0160>
 <ptreeopt.tree.PTree object at 0x155514da0ee0>
 <ptreeopt.tree.PTree object at 0x155514da08e0>]",2,0,10,3
700,637,0.25,"[<ptreeopt.tree.PTree object at 0x15552035a070>
 <ptreeopt.tree.PTree object at 0x15552035a4f0>
 <ptreeopt.tree.PTree object at 0x15552035a520>
 <ptreeopt.tree.PTree object at 0x15552035a4c0>
 <ptreeopt.tree.PTree object at 0x155514da8a60>
 <ptreeopt.tree.PTree object at 0x155514da8850>
 <ptreeopt.tree.PTree object at 0x155514da8580>
 <ptreeopt.tree.PTree object at 0x155514da0160>
 <ptreeopt.tree.PTree object at 0x155514da0ee0>
 <ptreeopt.tree.PTree object at 0x155514da08e0>]",2,0,10,3
800,728,0.25,"[<ptreeopt.tree.PTree object at 0x15552035a070>
 <ptreeopt.tree.PTree object at 0x15552035a4f0>
 <ptreeopt.tree.PTree object at 0x15552035a520>
 <ptreeopt.tree.PTree object at 0x15552035a4c0>
 <ptreeopt.tree.PTree object at 0x155514da8a60>
 <ptreeopt.tree.PTree object at 0x155514da8850>
 <ptreeopt.tree.PTree object at 0x155514da8580>
 <ptreeopt.tree.PTree object at 0x155514da0160>
 <ptreeopt.tree.PTree object at 0x155514da0ee0>
 <ptreeopt.tree.PTree object at 0x155514da08e0>]",2,0,10,3
900,817,0.25,"[<ptreeopt.tree.PTree object at 0x15552035a070>
 <ptreeopt.tree.PTree object at 0x15552035a4f0>
 <ptreeopt.tree.PTree object at 0x15552035a520>
 <ptreeopt.tree.PTree object at 0x15552035a4c0>
 <ptreeopt.tree.PTree object at 0x155514da8a60>
 <ptreeopt.tree.PTree object at 0x155514da8850>
 <ptreeopt.tree.PTree object at 0x155514da8580>
 <ptreeopt.tree.PTree object at 0x155514da0160>
 <ptreeopt.tree.PTree object at 0x155514da0ee0>
 <ptreeopt.tree.PTree object at 0x155514da08e0>]",2,0,10,3
1000,906,0.25,"[<ptreeopt.tree.PTree object at 0x15552035a070>
 <ptreeopt.tree.PTree object at 0x15552035a4f0>
 <ptreeopt.tree.PTree object at 0x15552035a520>
 <ptreeopt.tree.PTree object at 0x15552035a4c0>
 <ptreeopt.tree.PTree object at 0x155514da8a60>
 <ptreeopt.tree.PTree object at 0x155514da8850>
 <ptreeopt.tree.PTree object at 0x155514da8580>
 <ptreeopt.tree.PTree object at 0x155514da0160>
 <ptreeopt.tree.PTree object at 0x155514da0ee0>
 <ptreeopt.tree.PTree object at 0x155514da08e0>]",2,0,10,3
1100,995,0.25,"[<ptreeopt.tree.PTree object at 0x15552035a070>
 <ptreeopt.tree.PTree object at 0x15552035a4f0>
 <ptreeopt.tree.PTree object at 0x15552035a520>
 <ptreeopt.tree.PTree object at 0x15552035a4c0>
 <ptreeopt.tree.PTree object at 0x155514da8a60>
 <ptreeopt.tree.PTree object at 0x155514da8850>
 <ptreeopt.tree.PTree object at 0x155514da8580>
 <ptreeopt.tree.PTree object at 0x155514da0160>
 <ptreeopt.tree.PTree object at 0x155514da0ee0>
 <ptreeopt.tree.PTree object at 0x155514da08e0>]",2,0,10,3
