nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,80,0.44,"[<ptreeopt.tree.PTree object at 0x155514ebc220>
 <ptreeopt.tree.PTree object at 0x155514ebc430>
 <ptreeopt.tree.PTree object at 0x155514ebcdf0>
 <ptreeopt.tree.PTree object at 0x155514ebce50>
 <ptreeopt.tree.PTree object at 0x155514ebc8e0>
 <ptreeopt.tree.PTree object at 0x155514d88b80>
 <ptreeopt.tree.PTree object at 0x155515adc610>
 <ptreeopt.tree.PTree object at 0x155515adcac0>
 <ptreeopt.tree.PTree object at 0x155517aae910>
 <ptreeopt.tree.PTree object at 0x155517aaeb20>]",5,0,10,3
200,167,0.44,"[<ptreeopt.tree.PTree object at 0x155514ebc220>
 <ptreeopt.tree.PTree object at 0x155514ebc430>
 <ptreeopt.tree.PTree object at 0x155514ebcdf0>
 <ptreeopt.tree.PTree object at 0x155514ebce50>
 <ptreeopt.tree.PTree object at 0x155514ebc8e0>
 <ptreeopt.tree.PTree object at 0x155514d88b80>
 <ptreeopt.tree.PTree object at 0x155515adc610>
 <ptreeopt.tree.PTree object at 0x155515adcac0>
 <ptreeopt.tree.PTree object at 0x155517aae910>
 <ptreeopt.tree.PTree object at 0x155517aaeb20>]",5,0,10,3
300,246,0.44,"[<ptreeopt.tree.PTree object at 0x155514ebc220>
 <ptreeopt.tree.PTree object at 0x155514ebc430>
 <ptreeopt.tree.PTree object at 0x155514ebcdf0>
 <ptreeopt.tree.PTree object at 0x155514ebce50>
 <ptreeopt.tree.PTree object at 0x155514ebc8e0>
 <ptreeopt.tree.PTree object at 0x155514d88b80>
 <ptreeopt.tree.PTree object at 0x155515adc610>
 <ptreeopt.tree.PTree object at 0x155515adcac0>
 <ptreeopt.tree.PTree object at 0x155517aae910>
 <ptreeopt.tree.PTree object at 0x155517aaeb20>]",5,0,10,3
400,330,0.44,"[<ptreeopt.tree.PTree object at 0x155514ebc220>
 <ptreeopt.tree.PTree object at 0x155514ebc430>
 <ptreeopt.tree.PTree object at 0x155514ebcdf0>
 <ptreeopt.tree.PTree object at 0x155514ebce50>
 <ptreeopt.tree.PTree object at 0x155514ebc8e0>
 <ptreeopt.tree.PTree object at 0x155514d88b80>
 <ptreeopt.tree.PTree object at 0x155515adc610>
 <ptreeopt.tree.PTree object at 0x155515adcac0>
 <ptreeopt.tree.PTree object at 0x155517aae910>
 <ptreeopt.tree.PTree object at 0x155517aaeb20>]",5,0,10,3
500,414,0.44,"[<ptreeopt.tree.PTree object at 0x155514ebc220>
 <ptreeopt.tree.PTree object at 0x155514ebc430>
 <ptreeopt.tree.PTree object at 0x155514ebcdf0>
 <ptreeopt.tree.PTree object at 0x155514ebce50>
 <ptreeopt.tree.PTree object at 0x155514ebc8e0>
 <ptreeopt.tree.PTree object at 0x155514d88b80>
 <ptreeopt.tree.PTree object at 0x155515adc610>
 <ptreeopt.tree.PTree object at 0x155515adcac0>
 <ptreeopt.tree.PTree object at 0x155517aae910>
 <ptreeopt.tree.PTree object at 0x155517aaeb20>]",5,0,10,3
600,497,0.44,"[<ptreeopt.tree.PTree object at 0x155514ebc220>
 <ptreeopt.tree.PTree object at 0x155514ebc430>
 <ptreeopt.tree.PTree object at 0x155514ebcdf0>
 <ptreeopt.tree.PTree object at 0x155514ebce50>
 <ptreeopt.tree.PTree object at 0x155514ebc8e0>
 <ptreeopt.tree.PTree object at 0x155514d88b80>
 <ptreeopt.tree.PTree object at 0x155515adc610>
 <ptreeopt.tree.PTree object at 0x155515adcac0>
 <ptreeopt.tree.PTree object at 0x155517aae910>
 <ptreeopt.tree.PTree object at 0x155517aaeb20>]",5,0,10,3
700,580,0.39,"[<ptreeopt.tree.PTree object at 0x15551596fd30>
 <ptreeopt.tree.PTree object at 0x15551596f670>
 <ptreeopt.tree.PTree object at 0x15551596f130>
 <ptreeopt.tree.PTree object at 0x15551596fc40>
 <ptreeopt.tree.PTree object at 0x15551596fb80>
 <ptreeopt.tree.PTree object at 0x15551596f490>
 <ptreeopt.tree.PTree object at 0x15551596fa60>
 <ptreeopt.tree.PTree object at 0x15551596f100>
 <ptreeopt.tree.PTree object at 0x15551596f520>
 <ptreeopt.tree.PTree object at 0x155514ea9130>]",5,0,10,3
800,659,0.39,"[<ptreeopt.tree.PTree object at 0x15551596fd30>
 <ptreeopt.tree.PTree object at 0x15551596f670>
 <ptreeopt.tree.PTree object at 0x15551596f130>
 <ptreeopt.tree.PTree object at 0x15551596fc40>
 <ptreeopt.tree.PTree object at 0x15551596fb80>
 <ptreeopt.tree.PTree object at 0x15551596f490>
 <ptreeopt.tree.PTree object at 0x15551596fa60>
 <ptreeopt.tree.PTree object at 0x15551596f100>
 <ptreeopt.tree.PTree object at 0x15551596f520>
 <ptreeopt.tree.PTree object at 0x155514ea9130>]",5,0,10,3
900,740,0.39,"[<ptreeopt.tree.PTree object at 0x15551596fd30>
 <ptreeopt.tree.PTree object at 0x15551596f670>
 <ptreeopt.tree.PTree object at 0x15551596f130>
 <ptreeopt.tree.PTree object at 0x15551596fc40>
 <ptreeopt.tree.PTree object at 0x15551596fb80>
 <ptreeopt.tree.PTree object at 0x15551596f490>
 <ptreeopt.tree.PTree object at 0x15551596fa60>
 <ptreeopt.tree.PTree object at 0x15551596f100>
 <ptreeopt.tree.PTree object at 0x15551596f520>
 <ptreeopt.tree.PTree object at 0x155514ea9130>]",5,0,10,3
1000,822,0.39,"[<ptreeopt.tree.PTree object at 0x15551596fd30>
 <ptreeopt.tree.PTree object at 0x15551596f670>
 <ptreeopt.tree.PTree object at 0x15551596f130>
 <ptreeopt.tree.PTree object at 0x15551596fc40>
 <ptreeopt.tree.PTree object at 0x15551596fb80>
 <ptreeopt.tree.PTree object at 0x15551596f490>
 <ptreeopt.tree.PTree object at 0x15551596fa60>
 <ptreeopt.tree.PTree object at 0x15551596f100>
 <ptreeopt.tree.PTree object at 0x15551596f520>
 <ptreeopt.tree.PTree object at 0x155514ea9130>]",5,0,10,3
