nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,19,0.54,"[<ptreeopt.tree.PTree object at 0x1555176c5970>
 <ptreeopt.tree.PTree object at 0x1555176c5280>
 <ptreeopt.tree.PTree object at 0x1555176c5a60>]",6,0,3,10
200,41,0.53,"[<ptreeopt.tree.PTree object at 0x15551813b790>
 <ptreeopt.tree.PTree object at 0x15551813b820>
 <ptreeopt.tree.PTree object at 0x15551813b430>]",6,0,3,10
300,62,0.34,"[<ptreeopt.tree.PTree object at 0x155520b97e80>
 <ptreeopt.tree.PTree object at 0x155520b975e0>
 <ptreeopt.tree.PTree object at 0x155520b97a30>]",6,0,3,10
400,81,0.34,"[<ptreeopt.tree.PTree object at 0x155520b97e80>
 <ptreeopt.tree.PTree object at 0x155520b975e0>
 <ptreeopt.tree.PTree object at 0x155520b97a30>]",6,0,3,10
500,103,0.34,"[<ptreeopt.tree.PTree object at 0x155520b97e80>
 <ptreeopt.tree.PTree object at 0x155520b975e0>
 <ptreeopt.tree.PTree object at 0x155520b97a30>]",6,0,3,10
600,124,0.34,"[<ptreeopt.tree.PTree object at 0x155520b97e80>
 <ptreeopt.tree.PTree object at 0x155520b975e0>
 <ptreeopt.tree.PTree object at 0x155520b97a30>]",6,0,3,10
700,145,0.34,"[<ptreeopt.tree.PTree object at 0x155520b97e80>
 <ptreeopt.tree.PTree object at 0x155520b975e0>
 <ptreeopt.tree.PTree object at 0x155520b97a30>]",6,0,3,10
800,167,0.29,"[<ptreeopt.tree.PTree object at 0x15551810c640>
 <ptreeopt.tree.PTree object at 0x15551810c490>
 <ptreeopt.tree.PTree object at 0x15551810c9d0>]",6,0,3,10
900,189,0.29,"[<ptreeopt.tree.PTree object at 0x15551810c640>
 <ptreeopt.tree.PTree object at 0x15551810c490>
 <ptreeopt.tree.PTree object at 0x15551810c9d0>]",6,0,3,10
1000,211,0.29,"[<ptreeopt.tree.PTree object at 0x15551810c640>
 <ptreeopt.tree.PTree object at 0x15551810c490>
 <ptreeopt.tree.PTree object at 0x15551810c9d0>]",6,0,3,10
1100,232,0.29,"[<ptreeopt.tree.PTree object at 0x15551810c640>
 <ptreeopt.tree.PTree object at 0x15551810c490>
 <ptreeopt.tree.PTree object at 0x15551810c9d0>]",6,0,3,10
1200,253,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
1300,275,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
1400,295,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
1500,314,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
1600,334,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
1700,354,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
1800,374,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
1900,394,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
2000,413,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
2100,431,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
2200,450,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
2300,470,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
2400,491,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
2500,511,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
2600,532,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
2700,551,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
2800,571,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
2900,591,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
3000,612,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
3100,633,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
3200,653,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
3300,673,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
3400,694,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
3500,713,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
3600,732,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
3700,753,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
3800,773,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
3900,792,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
4000,811,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
4100,830,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
4200,849,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
4300,868,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
4400,889,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
4500,912,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
4600,931,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
4700,950,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
4800,970,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
4900,990,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
5000,1009,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
5100,1027,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
5200,1045,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
5300,1064,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
5400,1083,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
5500,1102,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
5600,1120,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
5700,1139,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
5800,1158,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
5900,1177,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
6000,1197,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
6100,1216,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
6200,1233,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
6300,1252,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
6400,1271,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
6500,1290,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
6600,1309,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
6700,1327,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
6800,1347,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
6900,1367,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
7000,1387,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
7100,1406,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
7200,1425,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
7300,1444,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
7400,1464,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
7500,1483,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
7600,1503,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
7700,1523,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
7800,1544,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
7900,1564,0.28,"[<ptreeopt.tree.PTree object at 0x155520d2f760>
 <ptreeopt.tree.PTree object at 0x155520d2fc10>
 <ptreeopt.tree.PTree object at 0x155520d2fdc0>]",6,0,3,10
