nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,27,0.72,"[<ptreeopt.tree.PTree object at 0x155513d00f70>
 <ptreeopt.tree.PTree object at 0x155513d00f10>
 <ptreeopt.tree.PTree object at 0x155513d002e0>]",5,0,3,10
200,53,0.72,"[<ptreeopt.tree.PTree object at 0x155513d00f70>
 <ptreeopt.tree.PTree object at 0x155513d00f10>
 <ptreeopt.tree.PTree object at 0x155513d002e0>]",5,0,3,10
300,77,0.72,"[<ptreeopt.tree.PTree object at 0x155513d00f70>
 <ptreeopt.tree.PTree object at 0x155513d00f10>
 <ptreeopt.tree.PTree object at 0x155513d002e0>]",5,0,3,10
400,101,0.72,"[<ptreeopt.tree.PTree object at 0x155513d00f70>
 <ptreeopt.tree.PTree object at 0x155513d00f10>
 <ptreeopt.tree.PTree object at 0x155513d002e0>]",5,0,3,10
500,128,0.72,"[<ptreeopt.tree.PTree object at 0x155513d00f70>
 <ptreeopt.tree.PTree object at 0x155513d00f10>
 <ptreeopt.tree.PTree object at 0x155513d002e0>]",5,0,3,10
600,152,0.71,"[<ptreeopt.tree.PTree object at 0x155516276190>
 <ptreeopt.tree.PTree object at 0x155516276b20>
 <ptreeopt.tree.PTree object at 0x155516276cd0>]",5,0,3,10
700,176,0.54,"[<ptreeopt.tree.PTree object at 0x15551627a790>
 <ptreeopt.tree.PTree object at 0x15551627acd0>
 <ptreeopt.tree.PTree object at 0x15551627af40>]",5,0,3,10
800,205,0.54,"[<ptreeopt.tree.PTree object at 0x15551627a790>
 <ptreeopt.tree.PTree object at 0x15551627acd0>
 <ptreeopt.tree.PTree object at 0x15551627af40>]",5,0,3,10
900,232,0.54,"[<ptreeopt.tree.PTree object at 0x15551627a790>
 <ptreeopt.tree.PTree object at 0x15551627acd0>
 <ptreeopt.tree.PTree object at 0x15551627af40>]",5,0,3,10
1000,259,0.54,"[<ptreeopt.tree.PTree object at 0x15551627a790>
 <ptreeopt.tree.PTree object at 0x15551627acd0>
 <ptreeopt.tree.PTree object at 0x15551627af40>]",5,0,3,10
