nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,51,0.05,"[<ptreeopt.tree.PTree object at 0x155520b50130>
 <ptreeopt.tree.PTree object at 0x155520b506d0>
 <ptreeopt.tree.PTree object at 0x155520b50f70>
 <ptreeopt.tree.PTree object at 0x155520b50bb0>
 <ptreeopt.tree.PTree object at 0x155517684400>
 <ptreeopt.tree.PTree object at 0x1555280df040>
 <ptreeopt.tree.PTree object at 0x1555280df220>
 <ptreeopt.tree.PTree object at 0x1555280df430>
 <ptreeopt.tree.PTree object at 0x1555280df820>
 <ptreeopt.tree.PTree object at 0x1555280dfd00>]",0,0,10,10
200,101,0.05,"[<ptreeopt.tree.PTree object at 0x155520b50130>
 <ptreeopt.tree.PTree object at 0x155520b506d0>
 <ptreeopt.tree.PTree object at 0x155520b50f70>
 <ptreeopt.tree.PTree object at 0x155520b50bb0>
 <ptreeopt.tree.PTree object at 0x155517684400>
 <ptreeopt.tree.PTree object at 0x1555280df040>
 <ptreeopt.tree.PTree object at 0x1555280df220>
 <ptreeopt.tree.PTree object at 0x1555280df430>
 <ptreeopt.tree.PTree object at 0x1555280df820>
 <ptreeopt.tree.PTree object at 0x1555280dfd00>]",0,0,10,10
300,153,0.03,"[<ptreeopt.tree.PTree object at 0x155517db7a30>
 <ptreeopt.tree.PTree object at 0x155517db7940>
 <ptreeopt.tree.PTree object at 0x155517db7670>
 <ptreeopt.tree.PTree object at 0x155517db7e50>
 <ptreeopt.tree.PTree object at 0x155517b8fb20>
 <ptreeopt.tree.PTree object at 0x155517b8ffa0>
 <ptreeopt.tree.PTree object at 0x155517b8f220>
 <ptreeopt.tree.PTree object at 0x155520b43820>
 <ptreeopt.tree.PTree object at 0x1555179db0d0>
 <ptreeopt.tree.PTree object at 0x1555179db790>]",0,0,10,10
400,204,0.03,"[<ptreeopt.tree.PTree object at 0x155517db7a30>
 <ptreeopt.tree.PTree object at 0x155517db7940>
 <ptreeopt.tree.PTree object at 0x155517db7670>
 <ptreeopt.tree.PTree object at 0x155517db7e50>
 <ptreeopt.tree.PTree object at 0x155517b8fb20>
 <ptreeopt.tree.PTree object at 0x155517b8ffa0>
 <ptreeopt.tree.PTree object at 0x155517b8f220>
 <ptreeopt.tree.PTree object at 0x155520b43820>
 <ptreeopt.tree.PTree object at 0x1555179db0d0>
 <ptreeopt.tree.PTree object at 0x1555179db790>]",0,0,10,10
500,254,0.01,"[<ptreeopt.tree.PTree object at 0x155520d6d5e0>
 <ptreeopt.tree.PTree object at 0x155520d6d550>
 <ptreeopt.tree.PTree object at 0x155520d6d1c0>
 <ptreeopt.tree.PTree object at 0x155520d6d3a0>
 <ptreeopt.tree.PTree object at 0x155520d6d490>
 <ptreeopt.tree.PTree object at 0x155520d6d790>
 <ptreeopt.tree.PTree object at 0x155520403ca0>
 <ptreeopt.tree.PTree object at 0x155520403ee0>
 <ptreeopt.tree.PTree object at 0x155520403040>
 <ptreeopt.tree.PTree object at 0x155520403490>]",0,0,10,10
600,306,0.01,"[<ptreeopt.tree.PTree object at 0x155520d6d5e0>
 <ptreeopt.tree.PTree object at 0x155520d6d550>
 <ptreeopt.tree.PTree object at 0x155520d6d1c0>
 <ptreeopt.tree.PTree object at 0x155520d6d3a0>
 <ptreeopt.tree.PTree object at 0x155520d6d490>
 <ptreeopt.tree.PTree object at 0x155520d6d790>
 <ptreeopt.tree.PTree object at 0x155520403ca0>
 <ptreeopt.tree.PTree object at 0x155520403ee0>
 <ptreeopt.tree.PTree object at 0x155520403040>
 <ptreeopt.tree.PTree object at 0x155520403490>]",0,0,10,10
700,357,0.01,"[<ptreeopt.tree.PTree object at 0x155520d6d5e0>
 <ptreeopt.tree.PTree object at 0x155520d6d550>
 <ptreeopt.tree.PTree object at 0x155520d6d1c0>
 <ptreeopt.tree.PTree object at 0x155520d6d3a0>
 <ptreeopt.tree.PTree object at 0x155520d6d490>
 <ptreeopt.tree.PTree object at 0x155520d6d790>
 <ptreeopt.tree.PTree object at 0x155520403ca0>
 <ptreeopt.tree.PTree object at 0x155520403ee0>
 <ptreeopt.tree.PTree object at 0x155520403040>
 <ptreeopt.tree.PTree object at 0x155520403490>]",0,0,10,10
800,408,0.01,"[<ptreeopt.tree.PTree object at 0x155520d6d5e0>
 <ptreeopt.tree.PTree object at 0x155520d6d550>
 <ptreeopt.tree.PTree object at 0x155520d6d1c0>
 <ptreeopt.tree.PTree object at 0x155520d6d3a0>
 <ptreeopt.tree.PTree object at 0x155520d6d490>
 <ptreeopt.tree.PTree object at 0x155520d6d790>
 <ptreeopt.tree.PTree object at 0x155520403ca0>
 <ptreeopt.tree.PTree object at 0x155520403ee0>
 <ptreeopt.tree.PTree object at 0x155520403040>
 <ptreeopt.tree.PTree object at 0x155520403490>]",0,0,10,10
900,459,0.01,"[<ptreeopt.tree.PTree object at 0x155520d6d5e0>
 <ptreeopt.tree.PTree object at 0x155520d6d550>
 <ptreeopt.tree.PTree object at 0x155520d6d1c0>
 <ptreeopt.tree.PTree object at 0x155520d6d3a0>
 <ptreeopt.tree.PTree object at 0x155520d6d490>
 <ptreeopt.tree.PTree object at 0x155520d6d790>
 <ptreeopt.tree.PTree object at 0x155520403ca0>
 <ptreeopt.tree.PTree object at 0x155520403ee0>
 <ptreeopt.tree.PTree object at 0x155520403040>
 <ptreeopt.tree.PTree object at 0x155520403490>]",0,0,10,10
1000,510,0.01,"[<ptreeopt.tree.PTree object at 0x155520d6d5e0>
 <ptreeopt.tree.PTree object at 0x155520d6d550>
 <ptreeopt.tree.PTree object at 0x155520d6d1c0>
 <ptreeopt.tree.PTree object at 0x155520d6d3a0>
 <ptreeopt.tree.PTree object at 0x155520d6d490>
 <ptreeopt.tree.PTree object at 0x155520d6d790>
 <ptreeopt.tree.PTree object at 0x155520403ca0>
 <ptreeopt.tree.PTree object at 0x155520403ee0>
 <ptreeopt.tree.PTree object at 0x155520403040>
 <ptreeopt.tree.PTree object at 0x155520403490>]",0,0,10,10
