nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,10,0.41,"[<ptreeopt.tree.PTree object at 0x155520fefbe0>
 <ptreeopt.tree.PTree object at 0x155520fef730>
 <ptreeopt.tree.PTree object at 0x155520fef100>]",2,0,3,3
200,19,0.41,"[<ptreeopt.tree.PTree object at 0x155520fefbe0>
 <ptreeopt.tree.PTree object at 0x155520fef730>
 <ptreeopt.tree.PTree object at 0x155520fef100>]",2,0,3,3
300,29,0.41,"[<ptreeopt.tree.PTree object at 0x155520fefbe0>
 <ptreeopt.tree.PTree object at 0x155520fef730>
 <ptreeopt.tree.PTree object at 0x155520fef100>]",2,0,3,3
400,39,0.35,"[<ptreeopt.tree.PTree object at 0x155517f1ae80>
 <ptreeopt.tree.PTree object at 0x155517f1af70>
 <ptreeopt.tree.PTree object at 0x155528529760>]",2,0,3,3
500,50,0.35,"[<ptreeopt.tree.PTree object at 0x155517f1ae80>
 <ptreeopt.tree.PTree object at 0x155517f1af70>
 <ptreeopt.tree.PTree object at 0x155528529760>]",2,0,3,3
600,59,0.35,"[<ptreeopt.tree.PTree object at 0x155517f1ae80>
 <ptreeopt.tree.PTree object at 0x155517f1af70>
 <ptreeopt.tree.PTree object at 0x155528529760>]",2,0,3,3
700,69,0.35,"[<ptreeopt.tree.PTree object at 0x155517f1ae80>
 <ptreeopt.tree.PTree object at 0x155517f1af70>
 <ptreeopt.tree.PTree object at 0x155528529760>]",2,0,3,3
800,79,0.35,"[<ptreeopt.tree.PTree object at 0x155517f1ae80>
 <ptreeopt.tree.PTree object at 0x155517f1af70>
 <ptreeopt.tree.PTree object at 0x155528529760>]",2,0,3,3
900,88,0.35,"[<ptreeopt.tree.PTree object at 0x155517f1ae80>
 <ptreeopt.tree.PTree object at 0x155517f1af70>
 <ptreeopt.tree.PTree object at 0x155528529760>]",2,0,3,3
1000,98,0.35,"[<ptreeopt.tree.PTree object at 0x155517f1ae80>
 <ptreeopt.tree.PTree object at 0x155517f1af70>
 <ptreeopt.tree.PTree object at 0x155528529760>]",2,0,3,3
1100,107,0.35,"[<ptreeopt.tree.PTree object at 0x155517f1ae80>
 <ptreeopt.tree.PTree object at 0x155517f1af70>
 <ptreeopt.tree.PTree object at 0x155528529760>]",2,0,3,3
1200,117,0.35,"[<ptreeopt.tree.PTree object at 0x155517f1ae80>
 <ptreeopt.tree.PTree object at 0x155517f1af70>
 <ptreeopt.tree.PTree object at 0x155528529760>]",2,0,3,3
1300,126,0.35,"[<ptreeopt.tree.PTree object at 0x155517f1ae80>
 <ptreeopt.tree.PTree object at 0x155517f1af70>
 <ptreeopt.tree.PTree object at 0x155528529760>]",2,0,3,3
