nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,49,0.24,"[<ptreeopt.tree.PTree object at 0x15551746d550>
 <ptreeopt.tree.PTree object at 0x15551746d760>
 <ptreeopt.tree.PTree object at 0x15551746d8b0>
 <ptreeopt.tree.PTree object at 0x15551746d100>
 <ptreeopt.tree.PTree object at 0x15551746ddf0>
 <ptreeopt.tree.PTree object at 0x15551746d520>
 <ptreeopt.tree.PTree object at 0x155517d84040>
 <ptreeopt.tree.PTree object at 0x155517d84a00>
 <ptreeopt.tree.PTree object at 0x155517d849a0>
 <ptreeopt.tree.PTree object at 0x155517d84a90>]",6,0,10,3
200,96,0.03,"[<ptreeopt.tree.PTree object at 0x155517208100>
 <ptreeopt.tree.PTree object at 0x155517208190>
 <ptreeopt.tree.PTree object at 0x155516dcca60>
 <ptreeopt.tree.PTree object at 0x155516dcc730>
 <ptreeopt.tree.PTree object at 0x15551720aeb0>
 <ptreeopt.tree.PTree object at 0x15551745b7c0>
 <ptreeopt.tree.PTree object at 0x15551745b970>
 <ptreeopt.tree.PTree object at 0x1555167d68b0>
 <ptreeopt.tree.PTree object at 0x1555167d69d0>
 <ptreeopt.tree.PTree object at 0x1555167d6730>]",6,0,10,3
300,144,0.03,"[<ptreeopt.tree.PTree object at 0x155517208100>
 <ptreeopt.tree.PTree object at 0x155517208190>
 <ptreeopt.tree.PTree object at 0x155516dcca60>
 <ptreeopt.tree.PTree object at 0x155516dcc730>
 <ptreeopt.tree.PTree object at 0x15551720aeb0>
 <ptreeopt.tree.PTree object at 0x15551745b7c0>
 <ptreeopt.tree.PTree object at 0x15551745b970>
 <ptreeopt.tree.PTree object at 0x1555167d68b0>
 <ptreeopt.tree.PTree object at 0x1555167d69d0>
 <ptreeopt.tree.PTree object at 0x1555167d6730>]",6,0,10,3
400,193,0.03,"[<ptreeopt.tree.PTree object at 0x155517208100>
 <ptreeopt.tree.PTree object at 0x155517208190>
 <ptreeopt.tree.PTree object at 0x155516dcca60>
 <ptreeopt.tree.PTree object at 0x155516dcc730>
 <ptreeopt.tree.PTree object at 0x15551720aeb0>
 <ptreeopt.tree.PTree object at 0x15551745b7c0>
 <ptreeopt.tree.PTree object at 0x15551745b970>
 <ptreeopt.tree.PTree object at 0x1555167d68b0>
 <ptreeopt.tree.PTree object at 0x1555167d69d0>
 <ptreeopt.tree.PTree object at 0x1555167d6730>]",6,0,10,3
500,241,0.03,"[<ptreeopt.tree.PTree object at 0x155517208100>
 <ptreeopt.tree.PTree object at 0x155517208190>
 <ptreeopt.tree.PTree object at 0x155516dcca60>
 <ptreeopt.tree.PTree object at 0x155516dcc730>
 <ptreeopt.tree.PTree object at 0x15551720aeb0>
 <ptreeopt.tree.PTree object at 0x15551745b7c0>
 <ptreeopt.tree.PTree object at 0x15551745b970>
 <ptreeopt.tree.PTree object at 0x1555167d68b0>
 <ptreeopt.tree.PTree object at 0x1555167d69d0>
 <ptreeopt.tree.PTree object at 0x1555167d6730>]",6,0,10,3
600,288,0.03,"[<ptreeopt.tree.PTree object at 0x155517208100>
 <ptreeopt.tree.PTree object at 0x155517208190>
 <ptreeopt.tree.PTree object at 0x155516dcca60>
 <ptreeopt.tree.PTree object at 0x155516dcc730>
 <ptreeopt.tree.PTree object at 0x15551720aeb0>
 <ptreeopt.tree.PTree object at 0x15551745b7c0>
 <ptreeopt.tree.PTree object at 0x15551745b970>
 <ptreeopt.tree.PTree object at 0x1555167d68b0>
 <ptreeopt.tree.PTree object at 0x1555167d69d0>
 <ptreeopt.tree.PTree object at 0x1555167d6730>]",6,0,10,3
700,336,0.03,"[<ptreeopt.tree.PTree object at 0x155517208100>
 <ptreeopt.tree.PTree object at 0x155517208190>
 <ptreeopt.tree.PTree object at 0x155516dcca60>
 <ptreeopt.tree.PTree object at 0x155516dcc730>
 <ptreeopt.tree.PTree object at 0x15551720aeb0>
 <ptreeopt.tree.PTree object at 0x15551745b7c0>
 <ptreeopt.tree.PTree object at 0x15551745b970>
 <ptreeopt.tree.PTree object at 0x1555167d68b0>
 <ptreeopt.tree.PTree object at 0x1555167d69d0>
 <ptreeopt.tree.PTree object at 0x1555167d6730>]",6,0,10,3
800,384,0.03,"[<ptreeopt.tree.PTree object at 0x155517208100>
 <ptreeopt.tree.PTree object at 0x155517208190>
 <ptreeopt.tree.PTree object at 0x155516dcca60>
 <ptreeopt.tree.PTree object at 0x155516dcc730>
 <ptreeopt.tree.PTree object at 0x15551720aeb0>
 <ptreeopt.tree.PTree object at 0x15551745b7c0>
 <ptreeopt.tree.PTree object at 0x15551745b970>
 <ptreeopt.tree.PTree object at 0x1555167d68b0>
 <ptreeopt.tree.PTree object at 0x1555167d69d0>
 <ptreeopt.tree.PTree object at 0x1555167d6730>]",6,0,10,3
900,433,0.03,"[<ptreeopt.tree.PTree object at 0x155517208100>
 <ptreeopt.tree.PTree object at 0x155517208190>
 <ptreeopt.tree.PTree object at 0x155516dcca60>
 <ptreeopt.tree.PTree object at 0x155516dcc730>
 <ptreeopt.tree.PTree object at 0x15551720aeb0>
 <ptreeopt.tree.PTree object at 0x15551745b7c0>
 <ptreeopt.tree.PTree object at 0x15551745b970>
 <ptreeopt.tree.PTree object at 0x1555167d68b0>
 <ptreeopt.tree.PTree object at 0x1555167d69d0>
 <ptreeopt.tree.PTree object at 0x1555167d6730>]",6,0,10,3
1000,481,0.03,"[<ptreeopt.tree.PTree object at 0x155517208100>
 <ptreeopt.tree.PTree object at 0x155517208190>
 <ptreeopt.tree.PTree object at 0x155516dcca60>
 <ptreeopt.tree.PTree object at 0x155516dcc730>
 <ptreeopt.tree.PTree object at 0x15551720aeb0>
 <ptreeopt.tree.PTree object at 0x15551745b7c0>
 <ptreeopt.tree.PTree object at 0x15551745b970>
 <ptreeopt.tree.PTree object at 0x1555167d68b0>
 <ptreeopt.tree.PTree object at 0x1555167d69d0>
 <ptreeopt.tree.PTree object at 0x1555167d6730>]",6,0,10,3
1100,529,0.03,"[<ptreeopt.tree.PTree object at 0x155517208100>
 <ptreeopt.tree.PTree object at 0x155517208190>
 <ptreeopt.tree.PTree object at 0x155516dcca60>
 <ptreeopt.tree.PTree object at 0x155516dcc730>
 <ptreeopt.tree.PTree object at 0x15551720aeb0>
 <ptreeopt.tree.PTree object at 0x15551745b7c0>
 <ptreeopt.tree.PTree object at 0x15551745b970>
 <ptreeopt.tree.PTree object at 0x1555167d68b0>
 <ptreeopt.tree.PTree object at 0x1555167d69d0>
 <ptreeopt.tree.PTree object at 0x1555167d6730>]",6,0,10,3
1200,577,0.02,"[<ptreeopt.tree.PTree object at 0x155516bb32e0>
 <ptreeopt.tree.PTree object at 0x155516bb3e50>
 <ptreeopt.tree.PTree object at 0x155516bb3e20>
 <ptreeopt.tree.PTree object at 0x155516bb30a0>
 <ptreeopt.tree.PTree object at 0x155516bb3160>
 <ptreeopt.tree.PTree object at 0x155516bb3340>
 <ptreeopt.tree.PTree object at 0x155516bb3a90>
 <ptreeopt.tree.PTree object at 0x155516bb3280>
 <ptreeopt.tree.PTree object at 0x155520e7eee0>
 <ptreeopt.tree.PTree object at 0x155520e7e9d0>]",6,0,10,3
1300,625,0.02,"[<ptreeopt.tree.PTree object at 0x155516bb32e0>
 <ptreeopt.tree.PTree object at 0x155516bb3e50>
 <ptreeopt.tree.PTree object at 0x155516bb3e20>
 <ptreeopt.tree.PTree object at 0x155516bb30a0>
 <ptreeopt.tree.PTree object at 0x155516bb3160>
 <ptreeopt.tree.PTree object at 0x155516bb3340>
 <ptreeopt.tree.PTree object at 0x155516bb3a90>
 <ptreeopt.tree.PTree object at 0x155516bb3280>
 <ptreeopt.tree.PTree object at 0x155520e7eee0>
 <ptreeopt.tree.PTree object at 0x155520e7e9d0>]",6,0,10,3
1400,673,0.02,"[<ptreeopt.tree.PTree object at 0x155516bb32e0>
 <ptreeopt.tree.PTree object at 0x155516bb3e50>
 <ptreeopt.tree.PTree object at 0x155516bb3e20>
 <ptreeopt.tree.PTree object at 0x155516bb30a0>
 <ptreeopt.tree.PTree object at 0x155516bb3160>
 <ptreeopt.tree.PTree object at 0x155516bb3340>
 <ptreeopt.tree.PTree object at 0x155516bb3a90>
 <ptreeopt.tree.PTree object at 0x155516bb3280>
 <ptreeopt.tree.PTree object at 0x155520e7eee0>
 <ptreeopt.tree.PTree object at 0x155520e7e9d0>]",6,0,10,3
1500,720,0.02,"[<ptreeopt.tree.PTree object at 0x155516bb32e0>
 <ptreeopt.tree.PTree object at 0x155516bb3e50>
 <ptreeopt.tree.PTree object at 0x155516bb3e20>
 <ptreeopt.tree.PTree object at 0x155516bb30a0>
 <ptreeopt.tree.PTree object at 0x155516bb3160>
 <ptreeopt.tree.PTree object at 0x155516bb3340>
 <ptreeopt.tree.PTree object at 0x155516bb3a90>
 <ptreeopt.tree.PTree object at 0x155516bb3280>
 <ptreeopt.tree.PTree object at 0x155520e7eee0>
 <ptreeopt.tree.PTree object at 0x155520e7e9d0>]",6,0,10,3
1600,768,0.02,"[<ptreeopt.tree.PTree object at 0x155516bb32e0>
 <ptreeopt.tree.PTree object at 0x155516bb3e50>
 <ptreeopt.tree.PTree object at 0x155516bb3e20>
 <ptreeopt.tree.PTree object at 0x155516bb30a0>
 <ptreeopt.tree.PTree object at 0x155516bb3160>
 <ptreeopt.tree.PTree object at 0x155516bb3340>
 <ptreeopt.tree.PTree object at 0x155516bb3a90>
 <ptreeopt.tree.PTree object at 0x155516bb3280>
 <ptreeopt.tree.PTree object at 0x155520e7eee0>
 <ptreeopt.tree.PTree object at 0x155520e7e9d0>]",6,0,10,3
1700,815,0.02,"[<ptreeopt.tree.PTree object at 0x155516bb32e0>
 <ptreeopt.tree.PTree object at 0x155516bb3e50>
 <ptreeopt.tree.PTree object at 0x155516bb3e20>
 <ptreeopt.tree.PTree object at 0x155516bb30a0>
 <ptreeopt.tree.PTree object at 0x155516bb3160>
 <ptreeopt.tree.PTree object at 0x155516bb3340>
 <ptreeopt.tree.PTree object at 0x155516bb3a90>
 <ptreeopt.tree.PTree object at 0x155516bb3280>
 <ptreeopt.tree.PTree object at 0x155520e7eee0>
 <ptreeopt.tree.PTree object at 0x155520e7e9d0>]",6,0,10,3
1800,863,0.02,"[<ptreeopt.tree.PTree object at 0x155516bb32e0>
 <ptreeopt.tree.PTree object at 0x155516bb3e50>
 <ptreeopt.tree.PTree object at 0x155516bb3e20>
 <ptreeopt.tree.PTree object at 0x155516bb30a0>
 <ptreeopt.tree.PTree object at 0x155516bb3160>
 <ptreeopt.tree.PTree object at 0x155516bb3340>
 <ptreeopt.tree.PTree object at 0x155516bb3a90>
 <ptreeopt.tree.PTree object at 0x155516bb3280>
 <ptreeopt.tree.PTree object at 0x155520e7eee0>
 <ptreeopt.tree.PTree object at 0x155520e7e9d0>]",6,0,10,3
1900,909,0.02,"[<ptreeopt.tree.PTree object at 0x155516bb32e0>
 <ptreeopt.tree.PTree object at 0x155516bb3e50>
 <ptreeopt.tree.PTree object at 0x155516bb3e20>
 <ptreeopt.tree.PTree object at 0x155516bb30a0>
 <ptreeopt.tree.PTree object at 0x155516bb3160>
 <ptreeopt.tree.PTree object at 0x155516bb3340>
 <ptreeopt.tree.PTree object at 0x155516bb3a90>
 <ptreeopt.tree.PTree object at 0x155516bb3280>
 <ptreeopt.tree.PTree object at 0x155520e7eee0>
 <ptreeopt.tree.PTree object at 0x155520e7e9d0>]",6,0,10,3
