nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,43,0.54,"[<ptreeopt.tree.PTree object at 0x15551786c4f0>
 <ptreeopt.tree.PTree object at 0x15551786c9a0>
 <ptreeopt.tree.PTree object at 0x15551786c370>
 <ptreeopt.tree.PTree object at 0x15551786c820>
 <ptreeopt.tree.PTree object at 0x15551786cb80>
 <ptreeopt.tree.PTree object at 0x1555170b9f70>
 <ptreeopt.tree.PTree object at 0x155515449a90>
 <ptreeopt.tree.PTree object at 0x155515449cd0>
 <ptreeopt.tree.PTree object at 0x1555154497c0>
 <ptreeopt.tree.PTree object at 0x155515449040>]",5,0,10,3
200,88,0.11,"[<ptreeopt.tree.PTree object at 0x1555181e5940>
 <ptreeopt.tree.PTree object at 0x1555181e5910>
 <ptreeopt.tree.PTree object at 0x1555181e5c10>
 <ptreeopt.tree.PTree object at 0x1555181e59d0>
 <ptreeopt.tree.PTree object at 0x1555181e5580>
 <ptreeopt.tree.PTree object at 0x1555181e5280>
 <ptreeopt.tree.PTree object at 0x1555181e5250>
 <ptreeopt.tree.PTree object at 0x15551785b1f0>
 <ptreeopt.tree.PTree object at 0x15551785b430>
 <ptreeopt.tree.PTree object at 0x15551785b6d0>]",5,0,10,3
300,131,0.11,"[<ptreeopt.tree.PTree object at 0x1555181e5940>
 <ptreeopt.tree.PTree object at 0x1555181e5910>
 <ptreeopt.tree.PTree object at 0x1555181e5c10>
 <ptreeopt.tree.PTree object at 0x1555181e59d0>
 <ptreeopt.tree.PTree object at 0x1555181e5580>
 <ptreeopt.tree.PTree object at 0x1555181e5280>
 <ptreeopt.tree.PTree object at 0x1555181e5250>
 <ptreeopt.tree.PTree object at 0x15551785b1f0>
 <ptreeopt.tree.PTree object at 0x15551785b430>
 <ptreeopt.tree.PTree object at 0x15551785b6d0>]",5,0,10,3
400,174,0.11,"[<ptreeopt.tree.PTree object at 0x1555181e5940>
 <ptreeopt.tree.PTree object at 0x1555181e5910>
 <ptreeopt.tree.PTree object at 0x1555181e5c10>
 <ptreeopt.tree.PTree object at 0x1555181e59d0>
 <ptreeopt.tree.PTree object at 0x1555181e5580>
 <ptreeopt.tree.PTree object at 0x1555181e5280>
 <ptreeopt.tree.PTree object at 0x1555181e5250>
 <ptreeopt.tree.PTree object at 0x15551785b1f0>
 <ptreeopt.tree.PTree object at 0x15551785b430>
 <ptreeopt.tree.PTree object at 0x15551785b6d0>]",5,0,10,3
500,217,0.11,"[<ptreeopt.tree.PTree object at 0x1555181e5940>
 <ptreeopt.tree.PTree object at 0x1555181e5910>
 <ptreeopt.tree.PTree object at 0x1555181e5c10>
 <ptreeopt.tree.PTree object at 0x1555181e59d0>
 <ptreeopt.tree.PTree object at 0x1555181e5580>
 <ptreeopt.tree.PTree object at 0x1555181e5280>
 <ptreeopt.tree.PTree object at 0x1555181e5250>
 <ptreeopt.tree.PTree object at 0x15551785b1f0>
 <ptreeopt.tree.PTree object at 0x15551785b430>
 <ptreeopt.tree.PTree object at 0x15551785b6d0>]",5,0,10,3
600,260,0.11,"[<ptreeopt.tree.PTree object at 0x1555181e5940>
 <ptreeopt.tree.PTree object at 0x1555181e5910>
 <ptreeopt.tree.PTree object at 0x1555181e5c10>
 <ptreeopt.tree.PTree object at 0x1555181e59d0>
 <ptreeopt.tree.PTree object at 0x1555181e5580>
 <ptreeopt.tree.PTree object at 0x1555181e5280>
 <ptreeopt.tree.PTree object at 0x1555181e5250>
 <ptreeopt.tree.PTree object at 0x15551785b1f0>
 <ptreeopt.tree.PTree object at 0x15551785b430>
 <ptreeopt.tree.PTree object at 0x15551785b6d0>]",5,0,10,3
700,303,0.11,"[<ptreeopt.tree.PTree object at 0x1555181e5940>
 <ptreeopt.tree.PTree object at 0x1555181e5910>
 <ptreeopt.tree.PTree object at 0x1555181e5c10>
 <ptreeopt.tree.PTree object at 0x1555181e59d0>
 <ptreeopt.tree.PTree object at 0x1555181e5580>
 <ptreeopt.tree.PTree object at 0x1555181e5280>
 <ptreeopt.tree.PTree object at 0x1555181e5250>
 <ptreeopt.tree.PTree object at 0x15551785b1f0>
 <ptreeopt.tree.PTree object at 0x15551785b430>
 <ptreeopt.tree.PTree object at 0x15551785b6d0>]",5,0,10,3
800,345,0.11,"[<ptreeopt.tree.PTree object at 0x1555181e5940>
 <ptreeopt.tree.PTree object at 0x1555181e5910>
 <ptreeopt.tree.PTree object at 0x1555181e5c10>
 <ptreeopt.tree.PTree object at 0x1555181e59d0>
 <ptreeopt.tree.PTree object at 0x1555181e5580>
 <ptreeopt.tree.PTree object at 0x1555181e5280>
 <ptreeopt.tree.PTree object at 0x1555181e5250>
 <ptreeopt.tree.PTree object at 0x15551785b1f0>
 <ptreeopt.tree.PTree object at 0x15551785b430>
 <ptreeopt.tree.PTree object at 0x15551785b6d0>]",5,0,10,3
900,387,0.11,"[<ptreeopt.tree.PTree object at 0x1555181e5940>
 <ptreeopt.tree.PTree object at 0x1555181e5910>
 <ptreeopt.tree.PTree object at 0x1555181e5c10>
 <ptreeopt.tree.PTree object at 0x1555181e59d0>
 <ptreeopt.tree.PTree object at 0x1555181e5580>
 <ptreeopt.tree.PTree object at 0x1555181e5280>
 <ptreeopt.tree.PTree object at 0x1555181e5250>
 <ptreeopt.tree.PTree object at 0x15551785b1f0>
 <ptreeopt.tree.PTree object at 0x15551785b430>
 <ptreeopt.tree.PTree object at 0x15551785b6d0>]",5,0,10,3
1000,430,0.11,"[<ptreeopt.tree.PTree object at 0x1555181e5940>
 <ptreeopt.tree.PTree object at 0x1555181e5910>
 <ptreeopt.tree.PTree object at 0x1555181e5c10>
 <ptreeopt.tree.PTree object at 0x1555181e59d0>
 <ptreeopt.tree.PTree object at 0x1555181e5580>
 <ptreeopt.tree.PTree object at 0x1555181e5280>
 <ptreeopt.tree.PTree object at 0x1555181e5250>
 <ptreeopt.tree.PTree object at 0x15551785b1f0>
 <ptreeopt.tree.PTree object at 0x15551785b430>
 <ptreeopt.tree.PTree object at 0x15551785b6d0>]",5,0,10,3
