nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,24,0.72,"[<ptreeopt.tree.PTree object at 0x155514db8fa0>
 <ptreeopt.tree.PTree object at 0x155514db84f0>
 <ptreeopt.tree.PTree object at 0x155514db82b0>]",0,0,3,10
200,47,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
300,71,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
400,95,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
500,118,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
600,142,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
700,165,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
800,189,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
900,213,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
1000,238,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
1100,262,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
1200,285,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
1300,308,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
1400,332,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
1500,357,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
1600,384,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
1700,408,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
1800,431,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
1900,455,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
2000,479,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
2100,505,0.66,"[<ptreeopt.tree.PTree object at 0x15551626d100>
 <ptreeopt.tree.PTree object at 0x15551626d340>
 <ptreeopt.tree.PTree object at 0x15551626d250>]",0,0,3,10
