nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,0,0.87,"[<ptreeopt.tree.PTree object at 0x1555287acd90>
 <ptreeopt.tree.PTree object at 0x1555287aca00>
 <ptreeopt.tree.PTree object at 0x1555287ac610>]",6,0,10,3,10
200,1,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
300,1,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
400,2,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
500,3,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
600,3,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
700,4,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
800,4,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
900,5,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
1000,6,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
1100,6,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
1200,7,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
1300,8,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
1400,8,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
1500,9,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
1600,9,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
1700,10,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
1800,11,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
1900,11,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
2000,12,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
2100,12,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
2200,13,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
2300,14,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
2400,14,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
2500,15,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
2600,15,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
2700,16,0.77,"[<ptreeopt.tree.PTree object at 0x15552836e1f0>
 <ptreeopt.tree.PTree object at 0x15552836ee20>
 <ptreeopt.tree.PTree object at 0x15552836e400>]",6,0,10,3,10
2800,17,0.76,"[<ptreeopt.tree.PTree object at 0x15552849cd00>
 <ptreeopt.tree.PTree object at 0x15552849cd60>
 <ptreeopt.tree.PTree object at 0x15552817b940>]",6,0,10,3,10
2900,17,0.76,"[<ptreeopt.tree.PTree object at 0x15552849cd00>
 <ptreeopt.tree.PTree object at 0x15552849cd60>
 <ptreeopt.tree.PTree object at 0x15552817b940>]",6,0,10,3,10
3000,18,0.76,"[<ptreeopt.tree.PTree object at 0x15552849cd00>
 <ptreeopt.tree.PTree object at 0x15552849cd60>
 <ptreeopt.tree.PTree object at 0x15552817b940>]",6,0,10,3,10
3100,19,0.76,"[<ptreeopt.tree.PTree object at 0x15552849cd00>
 <ptreeopt.tree.PTree object at 0x15552849cd60>
 <ptreeopt.tree.PTree object at 0x15552817b940>]",6,0,10,3,10
3200,19,0.76,"[<ptreeopt.tree.PTree object at 0x15552849cd00>
 <ptreeopt.tree.PTree object at 0x15552849cd60>
 <ptreeopt.tree.PTree object at 0x15552817b940>]",6,0,10,3,10
3300,20,0.76,"[<ptreeopt.tree.PTree object at 0x15552849cd00>
 <ptreeopt.tree.PTree object at 0x15552849cd60>
 <ptreeopt.tree.PTree object at 0x15552817b940>]",6,0,10,3,10
