nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,0,0.85,"[<ptreeopt.tree.PTree object at 0x1555283b3310>
 <ptreeopt.tree.PTree object at 0x1555283b38e0>
 <ptreeopt.tree.PTree object at 0x1555283b39d0>]",2,0,10,3,3
200,1,0.78,"[<ptreeopt.tree.PTree object at 0x15552842ebb0>
 <ptreeopt.tree.PTree object at 0x15552842e100>
 <ptreeopt.tree.PTree object at 0x15552842e0a0>]",2,0,10,3,3
300,1,0.78,"[<ptreeopt.tree.PTree object at 0x15552842ebb0>
 <ptreeopt.tree.PTree object at 0x15552842e100>
 <ptreeopt.tree.PTree object at 0x15552842e0a0>]",2,0,10,3,3
400,2,0.78,"[<ptreeopt.tree.PTree object at 0x15552842ebb0>
 <ptreeopt.tree.PTree object at 0x15552842e100>
 <ptreeopt.tree.PTree object at 0x15552842e0a0>]",2,0,10,3,3
500,2,0.78,"[<ptreeopt.tree.PTree object at 0x15552842ebb0>
 <ptreeopt.tree.PTree object at 0x15552842e100>
 <ptreeopt.tree.PTree object at 0x15552842e0a0>]",2,0,10,3,3
600,3,0.78,"[<ptreeopt.tree.PTree object at 0x15552842ebb0>
 <ptreeopt.tree.PTree object at 0x15552842e100>
 <ptreeopt.tree.PTree object at 0x15552842e0a0>]",2,0,10,3,3
700,3,0.78,"[<ptreeopt.tree.PTree object at 0x15552842ebb0>
 <ptreeopt.tree.PTree object at 0x15552842e100>
 <ptreeopt.tree.PTree object at 0x15552842e0a0>]",2,0,10,3,3
800,4,0.78,"[<ptreeopt.tree.PTree object at 0x15552842ebb0>
 <ptreeopt.tree.PTree object at 0x15552842e100>
 <ptreeopt.tree.PTree object at 0x15552842e0a0>]",2,0,10,3,3
900,4,0.77,"[<ptreeopt.tree.PTree object at 0x1555284e7100>
 <ptreeopt.tree.PTree object at 0x1555284e7730>
 <ptreeopt.tree.PTree object at 0x1555284e7be0>]",2,0,10,3,3
1000,5,0.77,"[<ptreeopt.tree.PTree object at 0x1555284e7100>
 <ptreeopt.tree.PTree object at 0x1555284e7730>
 <ptreeopt.tree.PTree object at 0x1555284e7be0>]",2,0,10,3,3
1100,5,0.77,"[<ptreeopt.tree.PTree object at 0x1555284e7100>
 <ptreeopt.tree.PTree object at 0x1555284e7730>
 <ptreeopt.tree.PTree object at 0x1555284e7be0>]",2,0,10,3,3
1200,6,0.77,"[<ptreeopt.tree.PTree object at 0x1555284e7100>
 <ptreeopt.tree.PTree object at 0x1555284e7730>
 <ptreeopt.tree.PTree object at 0x1555284e7be0>]",2,0,10,3,3
1300,6,0.77,"[<ptreeopt.tree.PTree object at 0x1555284e7100>
 <ptreeopt.tree.PTree object at 0x1555284e7730>
 <ptreeopt.tree.PTree object at 0x1555284e7be0>]",2,0,10,3,3
1400,7,0.77,"[<ptreeopt.tree.PTree object at 0x1555284e7100>
 <ptreeopt.tree.PTree object at 0x1555284e7730>
 <ptreeopt.tree.PTree object at 0x1555284e7be0>]",2,0,10,3,3
1500,7,0.77,"[<ptreeopt.tree.PTree object at 0x1555284e7100>
 <ptreeopt.tree.PTree object at 0x1555284e7730>
 <ptreeopt.tree.PTree object at 0x1555284e7be0>]",2,0,10,3,3
1600,8,0.77,"[<ptreeopt.tree.PTree object at 0x1555284e7100>
 <ptreeopt.tree.PTree object at 0x1555284e7730>
 <ptreeopt.tree.PTree object at 0x1555284e7be0>]",2,0,10,3,3
1700,8,0.76,"[<ptreeopt.tree.PTree object at 0x155528390ca0>
 <ptreeopt.tree.PTree object at 0x155528390b80>
 <ptreeopt.tree.PTree object at 0x155528390430>]",2,0,10,3,3
1800,9,0.76,"[<ptreeopt.tree.PTree object at 0x155528390ca0>
 <ptreeopt.tree.PTree object at 0x155528390b80>
 <ptreeopt.tree.PTree object at 0x155528390430>]",2,0,10,3,3
1900,9,0.76,"[<ptreeopt.tree.PTree object at 0x155528390ca0>
 <ptreeopt.tree.PTree object at 0x155528390b80>
 <ptreeopt.tree.PTree object at 0x155528390430>]",2,0,10,3,3
2000,10,0.76,"[<ptreeopt.tree.PTree object at 0x155528390ca0>
 <ptreeopt.tree.PTree object at 0x155528390b80>
 <ptreeopt.tree.PTree object at 0x155528390430>]",2,0,10,3,3
2100,10,0.76,"[<ptreeopt.tree.PTree object at 0x155528390ca0>
 <ptreeopt.tree.PTree object at 0x155528390b80>
 <ptreeopt.tree.PTree object at 0x155528390430>]",2,0,10,3,3
2200,11,0.76,"[<ptreeopt.tree.PTree object at 0x155528390ca0>
 <ptreeopt.tree.PTree object at 0x155528390b80>
 <ptreeopt.tree.PTree object at 0x155528390430>]",2,0,10,3,3
2300,11,0.76,"[<ptreeopt.tree.PTree object at 0x155528390ca0>
 <ptreeopt.tree.PTree object at 0x155528390b80>
 <ptreeopt.tree.PTree object at 0x155528390430>]",2,0,10,3,3
2400,12,0.76,"[<ptreeopt.tree.PTree object at 0x155528390ca0>
 <ptreeopt.tree.PTree object at 0x155528390b80>
 <ptreeopt.tree.PTree object at 0x155528390430>]",2,0,10,3,3
2500,12,0.76,"[<ptreeopt.tree.PTree object at 0x155528390ca0>
 <ptreeopt.tree.PTree object at 0x155528390b80>
 <ptreeopt.tree.PTree object at 0x155528390430>]",2,0,10,3,3
2600,13,0.73,"[<ptreeopt.tree.PTree object at 0x15552845df70>
 <ptreeopt.tree.PTree object at 0x15552845d580>
 <ptreeopt.tree.PTree object at 0x15552845d490>]",2,0,10,3,3
2700,13,0.73,"[<ptreeopt.tree.PTree object at 0x15552845df70>
 <ptreeopt.tree.PTree object at 0x15552845d580>
 <ptreeopt.tree.PTree object at 0x15552845d490>]",2,0,10,3,3
2800,14,0.73,"[<ptreeopt.tree.PTree object at 0x15552845df70>
 <ptreeopt.tree.PTree object at 0x15552845d580>
 <ptreeopt.tree.PTree object at 0x15552845d490>]",2,0,10,3,3
2900,14,0.73,"[<ptreeopt.tree.PTree object at 0x15552845df70>
 <ptreeopt.tree.PTree object at 0x15552845d580>
 <ptreeopt.tree.PTree object at 0x15552845d490>]",2,0,10,3,3
3000,15,0.73,"[<ptreeopt.tree.PTree object at 0x15552845df70>
 <ptreeopt.tree.PTree object at 0x15552845d580>
 <ptreeopt.tree.PTree object at 0x15552845d490>]",2,0,10,3,3
3100,15,0.73,"[<ptreeopt.tree.PTree object at 0x15552845df70>
 <ptreeopt.tree.PTree object at 0x15552845d580>
 <ptreeopt.tree.PTree object at 0x15552845d490>]",2,0,10,3,3
3200,16,0.73,"[<ptreeopt.tree.PTree object at 0x15552845df70>
 <ptreeopt.tree.PTree object at 0x15552845d580>
 <ptreeopt.tree.PTree object at 0x15552845d490>]",2,0,10,3,3
3300,16,0.73,"[<ptreeopt.tree.PTree object at 0x15552845df70>
 <ptreeopt.tree.PTree object at 0x15552845d580>
 <ptreeopt.tree.PTree object at 0x15552845d490>]",2,0,10,3,3
3400,17,0.73,"[<ptreeopt.tree.PTree object at 0x15552845df70>
 <ptreeopt.tree.PTree object at 0x15552845d580>
 <ptreeopt.tree.PTree object at 0x15552845d490>]",2,0,10,3,3
3500,17,0.73,"[<ptreeopt.tree.PTree object at 0x15552845df70>
 <ptreeopt.tree.PTree object at 0x15552845d580>
 <ptreeopt.tree.PTree object at 0x15552845d490>]",2,0,10,3,3
3600,18,0.73,"[<ptreeopt.tree.PTree object at 0x15552845df70>
 <ptreeopt.tree.PTree object at 0x15552845d580>
 <ptreeopt.tree.PTree object at 0x15552845d490>]",2,0,10,3,3
3700,18,0.73,"[<ptreeopt.tree.PTree object at 0x15552845df70>
 <ptreeopt.tree.PTree object at 0x15552845d580>
 <ptreeopt.tree.PTree object at 0x15552845d490>]",2,0,10,3,3
3800,19,0.73,"[<ptreeopt.tree.PTree object at 0x15552845df70>
 <ptreeopt.tree.PTree object at 0x15552845d580>
 <ptreeopt.tree.PTree object at 0x15552845d490>]",2,0,10,3,3
3900,19,0.73,"[<ptreeopt.tree.PTree object at 0x15552845df70>
 <ptreeopt.tree.PTree object at 0x15552845d580>
 <ptreeopt.tree.PTree object at 0x15552845d490>]",2,0,10,3,3
