nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,0,0.16,"[<ptreeopt.tree.PTree object at 0x15552843f130>
 <ptreeopt.tree.PTree object at 0x15552843f430>
 <ptreeopt.tree.PTree object at 0x15552843f7f0>]",4,0,10,3,10
200,1,0.04,"[<ptreeopt.tree.PTree object at 0x15552820e730>
 <ptreeopt.tree.PTree object at 0x15552820ed30>
 <ptreeopt.tree.PTree object at 0x15552820e910>]",4,0,10,3,10
300,1,0.02,"[<ptreeopt.tree.PTree object at 0x1555283f7280>
 <ptreeopt.tree.PTree object at 0x1555283f72e0>
 <ptreeopt.tree.PTree object at 0x155528215d90>]",4,0,10,3,10
400,2,0.02,"[<ptreeopt.tree.PTree object at 0x1555283f7280>
 <ptreeopt.tree.PTree object at 0x1555283f72e0>
 <ptreeopt.tree.PTree object at 0x155528215d90>]",4,0,10,3,10
500,2,0.02,"[<ptreeopt.tree.PTree object at 0x1555283f7280>
 <ptreeopt.tree.PTree object at 0x1555283f72e0>
 <ptreeopt.tree.PTree object at 0x155528215d90>]",4,0,10,3,10
600,3,0.02,"[<ptreeopt.tree.PTree object at 0x1555283f7280>
 <ptreeopt.tree.PTree object at 0x1555283f72e0>
 <ptreeopt.tree.PTree object at 0x155528215d90>]",4,0,10,3,10
700,3,0.02,"[<ptreeopt.tree.PTree object at 0x1555283f7280>
 <ptreeopt.tree.PTree object at 0x1555283f72e0>
 <ptreeopt.tree.PTree object at 0x155528215d90>]",4,0,10,3,10
800,4,0.02,"[<ptreeopt.tree.PTree object at 0x1555283f7280>
 <ptreeopt.tree.PTree object at 0x1555283f72e0>
 <ptreeopt.tree.PTree object at 0x155528215d90>]",4,0,10,3,10
900,5,0.02,"[<ptreeopt.tree.PTree object at 0x1555283f7280>
 <ptreeopt.tree.PTree object at 0x1555283f72e0>
 <ptreeopt.tree.PTree object at 0x155528215d90>]",4,0,10,3,10
1000,5,0.02,"[<ptreeopt.tree.PTree object at 0x1555283f7280>
 <ptreeopt.tree.PTree object at 0x1555283f72e0>
 <ptreeopt.tree.PTree object at 0x155528215d90>]",4,0,10,3,10
1100,6,0.02,"[<ptreeopt.tree.PTree object at 0x1555283f7280>
 <ptreeopt.tree.PTree object at 0x1555283f72e0>
 <ptreeopt.tree.PTree object at 0x155528215d90>]",4,0,10,3,10
1200,6,0.02,"[<ptreeopt.tree.PTree object at 0x1555283f7280>
 <ptreeopt.tree.PTree object at 0x1555283f72e0>
 <ptreeopt.tree.PTree object at 0x155528215d90>]",4,0,10,3,10
1300,7,0.02,"[<ptreeopt.tree.PTree object at 0x1555283f7280>
 <ptreeopt.tree.PTree object at 0x1555283f72e0>
 <ptreeopt.tree.PTree object at 0x155528215d90>]",4,0,10,3,10
1400,7,0.02,"[<ptreeopt.tree.PTree object at 0x1555283f7280>
 <ptreeopt.tree.PTree object at 0x1555283f72e0>
 <ptreeopt.tree.PTree object at 0x155528215d90>]",4,0,10,3,10
1500,8,0.02,"[<ptreeopt.tree.PTree object at 0x1555283f7280>
 <ptreeopt.tree.PTree object at 0x1555283f72e0>
 <ptreeopt.tree.PTree object at 0x155528215d90>]",4,0,10,3,10
1600,9,0.01,"[<ptreeopt.tree.PTree object at 0x15552854ddc0>
 <ptreeopt.tree.PTree object at 0x15552851f7c0>
 <ptreeopt.tree.PTree object at 0x1555283e8b50>]",4,0,10,3,10
1700,9,0.01,"[<ptreeopt.tree.PTree object at 0x15552854ddc0>
 <ptreeopt.tree.PTree object at 0x15552851f7c0>
 <ptreeopt.tree.PTree object at 0x1555283e8b50>]",4,0,10,3,10
1800,10,0.01,"[<ptreeopt.tree.PTree object at 0x15552854ddc0>
 <ptreeopt.tree.PTree object at 0x15552851f7c0>
 <ptreeopt.tree.PTree object at 0x1555283e8b50>]",4,0,10,3,10
1900,10,0.01,"[<ptreeopt.tree.PTree object at 0x15552854ddc0>
 <ptreeopt.tree.PTree object at 0x15552851f7c0>
 <ptreeopt.tree.PTree object at 0x1555283e8b50>]",4,0,10,3,10
2000,11,0.01,"[<ptreeopt.tree.PTree object at 0x15552854ddc0>
 <ptreeopt.tree.PTree object at 0x15552851f7c0>
 <ptreeopt.tree.PTree object at 0x1555283e8b50>]",4,0,10,3,10
2100,11,0.01,"[<ptreeopt.tree.PTree object at 0x15552854ddc0>
 <ptreeopt.tree.PTree object at 0x15552851f7c0>
 <ptreeopt.tree.PTree object at 0x1555283e8b50>]",4,0,10,3,10
2200,12,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
2300,13,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
2400,13,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
2500,14,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
2600,14,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
2700,15,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
2800,15,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
2900,16,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
3000,17,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
3100,17,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
3200,18,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
3300,18,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
3400,19,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
3500,19,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
3600,20,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
3700,21,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
3800,21,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
3900,22,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
4000,22,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
4100,23,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
4200,23,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
4300,24,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
4400,25,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
4500,25,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
4600,26,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
4700,26,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
4800,27,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
4900,27,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
5000,28,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
5100,28,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
5200,29,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
5300,30,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
5400,30,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
5500,31,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
5600,31,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
5700,32,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
5800,32,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
5900,33,0.0,"[<ptreeopt.tree.PTree object at 0x1555283a3a60>
 <ptreeopt.tree.PTree object at 0x1555283a30a0>
 <ptreeopt.tree.PTree object at 0x1555283a3eb0>]",4,0,10,3,10
