nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,0,0.8,"[<ptreeopt.tree.PTree object at 0x155528420610>
 <ptreeopt.tree.PTree object at 0x155528420af0>
 <ptreeopt.tree.PTree object at 0x155528420340>]",1,0,10,3,3
200,1,0.76,"[<ptreeopt.tree.PTree object at 0x155528440430>
 <ptreeopt.tree.PTree object at 0x155528440df0>
 <ptreeopt.tree.PTree object at 0x1555284404f0>]",1,0,10,3,3
300,1,0.76,"[<ptreeopt.tree.PTree object at 0x155528440430>
 <ptreeopt.tree.PTree object at 0x155528440df0>
 <ptreeopt.tree.PTree object at 0x1555284404f0>]",1,0,10,3,3
400,2,0.74,"[<ptreeopt.tree.PTree object at 0x1555284815e0>
 <ptreeopt.tree.PTree object at 0x1555284e3ca0>
 <ptreeopt.tree.PTree object at 0x1555284e3880>]",1,0,10,3,3
500,2,0.74,"[<ptreeopt.tree.PTree object at 0x1555284815e0>
 <ptreeopt.tree.PTree object at 0x1555284e3ca0>
 <ptreeopt.tree.PTree object at 0x1555284e3880>]",1,0,10,3,3
600,3,0.74,"[<ptreeopt.tree.PTree object at 0x1555284815e0>
 <ptreeopt.tree.PTree object at 0x1555284e3ca0>
 <ptreeopt.tree.PTree object at 0x1555284e3880>]",1,0,10,3,3
700,3,0.74,"[<ptreeopt.tree.PTree object at 0x1555284815e0>
 <ptreeopt.tree.PTree object at 0x1555284e3ca0>
 <ptreeopt.tree.PTree object at 0x1555284e3880>]",1,0,10,3,3
800,4,0.74,"[<ptreeopt.tree.PTree object at 0x1555284815e0>
 <ptreeopt.tree.PTree object at 0x1555284e3ca0>
 <ptreeopt.tree.PTree object at 0x1555284e3880>]",1,0,10,3,3
900,4,0.74,"[<ptreeopt.tree.PTree object at 0x1555284815e0>
 <ptreeopt.tree.PTree object at 0x1555284e3ca0>
 <ptreeopt.tree.PTree object at 0x1555284e3880>]",1,0,10,3,3
1000,5,0.74,"[<ptreeopt.tree.PTree object at 0x1555284815e0>
 <ptreeopt.tree.PTree object at 0x1555284e3ca0>
 <ptreeopt.tree.PTree object at 0x1555284e3880>]",1,0,10,3,3
1100,5,0.74,"[<ptreeopt.tree.PTree object at 0x1555284815e0>
 <ptreeopt.tree.PTree object at 0x1555284e3ca0>
 <ptreeopt.tree.PTree object at 0x1555284e3880>]",1,0,10,3,3
1200,6,0.74,"[<ptreeopt.tree.PTree object at 0x1555284815e0>
 <ptreeopt.tree.PTree object at 0x1555284e3ca0>
 <ptreeopt.tree.PTree object at 0x1555284e3880>]",1,0,10,3,3
1300,6,0.74,"[<ptreeopt.tree.PTree object at 0x1555284815e0>
 <ptreeopt.tree.PTree object at 0x1555284e3ca0>
 <ptreeopt.tree.PTree object at 0x1555284e3880>]",1,0,10,3,3
1400,6,0.74,"[<ptreeopt.tree.PTree object at 0x1555284815e0>
 <ptreeopt.tree.PTree object at 0x1555284e3ca0>
 <ptreeopt.tree.PTree object at 0x1555284e3880>]",1,0,10,3,3
1500,7,0.74,"[<ptreeopt.tree.PTree object at 0x1555284815e0>
 <ptreeopt.tree.PTree object at 0x1555284e3ca0>
 <ptreeopt.tree.PTree object at 0x1555284e3880>]",1,0,10,3,3
1600,7,0.74,"[<ptreeopt.tree.PTree object at 0x1555284815e0>
 <ptreeopt.tree.PTree object at 0x1555284e3ca0>
 <ptreeopt.tree.PTree object at 0x1555284e3880>]",1,0,10,3,3
1700,8,0.74,"[<ptreeopt.tree.PTree object at 0x1555284815e0>
 <ptreeopt.tree.PTree object at 0x1555284e3ca0>
 <ptreeopt.tree.PTree object at 0x1555284e3880>]",1,0,10,3,3
1800,8,0.74,"[<ptreeopt.tree.PTree object at 0x1555284815e0>
 <ptreeopt.tree.PTree object at 0x1555284e3ca0>
 <ptreeopt.tree.PTree object at 0x1555284e3880>]",1,0,10,3,3
1900,9,0.74,"[<ptreeopt.tree.PTree object at 0x1555284815e0>
 <ptreeopt.tree.PTree object at 0x1555284e3ca0>
 <ptreeopt.tree.PTree object at 0x1555284e3880>]",1,0,10,3,3
2000,10,0.74,"[<ptreeopt.tree.PTree object at 0x1555284815e0>
 <ptreeopt.tree.PTree object at 0x1555284e3ca0>
 <ptreeopt.tree.PTree object at 0x1555284e3880>]",1,0,10,3,3
