nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,1,0.77,"[<ptreeopt.tree.PTree object at 0x15552822b280>
 <ptreeopt.tree.PTree object at 0x15552822b3a0>
 <ptreeopt.tree.PTree object at 0x1555281a6820>
 <ptreeopt.tree.PTree object at 0x1555281a6ac0>
 <ptreeopt.tree.PTree object at 0x1555281a66d0>
 <ptreeopt.tree.PTree object at 0x155528186430>
 <ptreeopt.tree.PTree object at 0x1555281862b0>
 <ptreeopt.tree.PTree object at 0x155528186670>
 <ptreeopt.tree.PTree object at 0x155528186910>
 <ptreeopt.tree.PTree object at 0x1555281867c0>]",1,0,10,10,3
200,3,0.77,"[<ptreeopt.tree.PTree object at 0x15552822b280>
 <ptreeopt.tree.PTree object at 0x15552822b3a0>
 <ptreeopt.tree.PTree object at 0x1555281a6820>
 <ptreeopt.tree.PTree object at 0x1555281a6ac0>
 <ptreeopt.tree.PTree object at 0x1555281a66d0>
 <ptreeopt.tree.PTree object at 0x155528186430>
 <ptreeopt.tree.PTree object at 0x1555281862b0>
 <ptreeopt.tree.PTree object at 0x155528186670>
 <ptreeopt.tree.PTree object at 0x155528186910>
 <ptreeopt.tree.PTree object at 0x1555281867c0>]",1,0,10,10,3
300,5,0.77,"[<ptreeopt.tree.PTree object at 0x15552822b280>
 <ptreeopt.tree.PTree object at 0x15552822b3a0>
 <ptreeopt.tree.PTree object at 0x1555281a6820>
 <ptreeopt.tree.PTree object at 0x1555281a6ac0>
 <ptreeopt.tree.PTree object at 0x1555281a66d0>
 <ptreeopt.tree.PTree object at 0x155528186430>
 <ptreeopt.tree.PTree object at 0x1555281862b0>
 <ptreeopt.tree.PTree object at 0x155528186670>
 <ptreeopt.tree.PTree object at 0x155528186910>
 <ptreeopt.tree.PTree object at 0x1555281867c0>]",1,0,10,10,3
400,7,0.77,"[<ptreeopt.tree.PTree object at 0x15552822b280>
 <ptreeopt.tree.PTree object at 0x15552822b3a0>
 <ptreeopt.tree.PTree object at 0x1555281a6820>
 <ptreeopt.tree.PTree object at 0x1555281a6ac0>
 <ptreeopt.tree.PTree object at 0x1555281a66d0>
 <ptreeopt.tree.PTree object at 0x155528186430>
 <ptreeopt.tree.PTree object at 0x1555281862b0>
 <ptreeopt.tree.PTree object at 0x155528186670>
 <ptreeopt.tree.PTree object at 0x155528186910>
 <ptreeopt.tree.PTree object at 0x1555281867c0>]",1,0,10,10,3
500,9,0.74,"[<ptreeopt.tree.PTree object at 0x155528479700>
 <ptreeopt.tree.PTree object at 0x155528479610>
 <ptreeopt.tree.PTree object at 0x155528479be0>
 <ptreeopt.tree.PTree object at 0x155528479b20>
 <ptreeopt.tree.PTree object at 0x155528479310>
 <ptreeopt.tree.PTree object at 0x155528479970>
 <ptreeopt.tree.PTree object at 0x155528479af0>
 <ptreeopt.tree.PTree object at 0x155528378310>
 <ptreeopt.tree.PTree object at 0x155528378190>
 <ptreeopt.tree.PTree object at 0x155528378400>]",1,0,10,10,3
600,10,0.74,"[<ptreeopt.tree.PTree object at 0x155528479700>
 <ptreeopt.tree.PTree object at 0x155528479610>
 <ptreeopt.tree.PTree object at 0x155528479be0>
 <ptreeopt.tree.PTree object at 0x155528479b20>
 <ptreeopt.tree.PTree object at 0x155528479310>
 <ptreeopt.tree.PTree object at 0x155528479970>
 <ptreeopt.tree.PTree object at 0x155528479af0>
 <ptreeopt.tree.PTree object at 0x155528378310>
 <ptreeopt.tree.PTree object at 0x155528378190>
 <ptreeopt.tree.PTree object at 0x155528378400>]",1,0,10,10,3
700,12,0.74,"[<ptreeopt.tree.PTree object at 0x155528479700>
 <ptreeopt.tree.PTree object at 0x155528479610>
 <ptreeopt.tree.PTree object at 0x155528479be0>
 <ptreeopt.tree.PTree object at 0x155528479b20>
 <ptreeopt.tree.PTree object at 0x155528479310>
 <ptreeopt.tree.PTree object at 0x155528479970>
 <ptreeopt.tree.PTree object at 0x155528479af0>
 <ptreeopt.tree.PTree object at 0x155528378310>
 <ptreeopt.tree.PTree object at 0x155528378190>
 <ptreeopt.tree.PTree object at 0x155528378400>]",1,0,10,10,3
800,14,0.74,"[<ptreeopt.tree.PTree object at 0x155528479700>
 <ptreeopt.tree.PTree object at 0x155528479610>
 <ptreeopt.tree.PTree object at 0x155528479be0>
 <ptreeopt.tree.PTree object at 0x155528479b20>
 <ptreeopt.tree.PTree object at 0x155528479310>
 <ptreeopt.tree.PTree object at 0x155528479970>
 <ptreeopt.tree.PTree object at 0x155528479af0>
 <ptreeopt.tree.PTree object at 0x155528378310>
 <ptreeopt.tree.PTree object at 0x155528378190>
 <ptreeopt.tree.PTree object at 0x155528378400>]",1,0,10,10,3
900,16,0.74,"[<ptreeopt.tree.PTree object at 0x155528479700>
 <ptreeopt.tree.PTree object at 0x155528479610>
 <ptreeopt.tree.PTree object at 0x155528479be0>
 <ptreeopt.tree.PTree object at 0x155528479b20>
 <ptreeopt.tree.PTree object at 0x155528479310>
 <ptreeopt.tree.PTree object at 0x155528479970>
 <ptreeopt.tree.PTree object at 0x155528479af0>
 <ptreeopt.tree.PTree object at 0x155528378310>
 <ptreeopt.tree.PTree object at 0x155528378190>
 <ptreeopt.tree.PTree object at 0x155528378400>]",1,0,10,10,3
1000,17,0.74,"[<ptreeopt.tree.PTree object at 0x155528479700>
 <ptreeopt.tree.PTree object at 0x155528479610>
 <ptreeopt.tree.PTree object at 0x155528479be0>
 <ptreeopt.tree.PTree object at 0x155528479b20>
 <ptreeopt.tree.PTree object at 0x155528479310>
 <ptreeopt.tree.PTree object at 0x155528479970>
 <ptreeopt.tree.PTree object at 0x155528479af0>
 <ptreeopt.tree.PTree object at 0x155528378310>
 <ptreeopt.tree.PTree object at 0x155528378190>
 <ptreeopt.tree.PTree object at 0x155528378400>]",1,0,10,10,3
