nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,1,0.72,"[<ptreeopt.tree.PTree object at 0x1555284930d0>
 <ptreeopt.tree.PTree object at 0x155528493610>
 <ptreeopt.tree.PTree object at 0x155528493b20>
 <ptreeopt.tree.PTree object at 0x155528493a60>
 <ptreeopt.tree.PTree object at 0x155528493cd0>
 <ptreeopt.tree.PTree object at 0x155528493190>
 <ptreeopt.tree.PTree object at 0x1555284938e0>
 <ptreeopt.tree.PTree object at 0x1555284932e0>
 <ptreeopt.tree.PTree object at 0x155528493f10>
 <ptreeopt.tree.PTree object at 0x15552814b0d0>]",3,0,10,10,3
200,3,0.72,"[<ptreeopt.tree.PTree object at 0x1555284930d0>
 <ptreeopt.tree.PTree object at 0x155528493610>
 <ptreeopt.tree.PTree object at 0x155528493b20>
 <ptreeopt.tree.PTree object at 0x155528493a60>
 <ptreeopt.tree.PTree object at 0x155528493cd0>
 <ptreeopt.tree.PTree object at 0x155528493190>
 <ptreeopt.tree.PTree object at 0x1555284938e0>
 <ptreeopt.tree.PTree object at 0x1555284932e0>
 <ptreeopt.tree.PTree object at 0x155528493f10>
 <ptreeopt.tree.PTree object at 0x15552814b0d0>]",3,0,10,10,3
300,5,0.72,"[<ptreeopt.tree.PTree object at 0x1555284930d0>
 <ptreeopt.tree.PTree object at 0x155528493610>
 <ptreeopt.tree.PTree object at 0x155528493b20>
 <ptreeopt.tree.PTree object at 0x155528493a60>
 <ptreeopt.tree.PTree object at 0x155528493cd0>
 <ptreeopt.tree.PTree object at 0x155528493190>
 <ptreeopt.tree.PTree object at 0x1555284938e0>
 <ptreeopt.tree.PTree object at 0x1555284932e0>
 <ptreeopt.tree.PTree object at 0x155528493f10>
 <ptreeopt.tree.PTree object at 0x15552814b0d0>]",3,0,10,10,3
400,7,0.72,"[<ptreeopt.tree.PTree object at 0x1555284930d0>
 <ptreeopt.tree.PTree object at 0x155528493610>
 <ptreeopt.tree.PTree object at 0x155528493b20>
 <ptreeopt.tree.PTree object at 0x155528493a60>
 <ptreeopt.tree.PTree object at 0x155528493cd0>
 <ptreeopt.tree.PTree object at 0x155528493190>
 <ptreeopt.tree.PTree object at 0x1555284938e0>
 <ptreeopt.tree.PTree object at 0x1555284932e0>
 <ptreeopt.tree.PTree object at 0x155528493f10>
 <ptreeopt.tree.PTree object at 0x15552814b0d0>]",3,0,10,10,3
500,8,0.72,"[<ptreeopt.tree.PTree object at 0x1555284930d0>
 <ptreeopt.tree.PTree object at 0x155528493610>
 <ptreeopt.tree.PTree object at 0x155528493b20>
 <ptreeopt.tree.PTree object at 0x155528493a60>
 <ptreeopt.tree.PTree object at 0x155528493cd0>
 <ptreeopt.tree.PTree object at 0x155528493190>
 <ptreeopt.tree.PTree object at 0x1555284938e0>
 <ptreeopt.tree.PTree object at 0x1555284932e0>
 <ptreeopt.tree.PTree object at 0x155528493f10>
 <ptreeopt.tree.PTree object at 0x15552814b0d0>]",3,0,10,10,3
600,10,0.72,"[<ptreeopt.tree.PTree object at 0x1555284930d0>
 <ptreeopt.tree.PTree object at 0x155528493610>
 <ptreeopt.tree.PTree object at 0x155528493b20>
 <ptreeopt.tree.PTree object at 0x155528493a60>
 <ptreeopt.tree.PTree object at 0x155528493cd0>
 <ptreeopt.tree.PTree object at 0x155528493190>
 <ptreeopt.tree.PTree object at 0x1555284938e0>
 <ptreeopt.tree.PTree object at 0x1555284932e0>
 <ptreeopt.tree.PTree object at 0x155528493f10>
 <ptreeopt.tree.PTree object at 0x15552814b0d0>]",3,0,10,10,3
700,12,0.72,"[<ptreeopt.tree.PTree object at 0x1555284930d0>
 <ptreeopt.tree.PTree object at 0x155528493610>
 <ptreeopt.tree.PTree object at 0x155528493b20>
 <ptreeopt.tree.PTree object at 0x155528493a60>
 <ptreeopt.tree.PTree object at 0x155528493cd0>
 <ptreeopt.tree.PTree object at 0x155528493190>
 <ptreeopt.tree.PTree object at 0x1555284938e0>
 <ptreeopt.tree.PTree object at 0x1555284932e0>
 <ptreeopt.tree.PTree object at 0x155528493f10>
 <ptreeopt.tree.PTree object at 0x15552814b0d0>]",3,0,10,10,3
800,14,0.72,"[<ptreeopt.tree.PTree object at 0x1555284930d0>
 <ptreeopt.tree.PTree object at 0x155528493610>
 <ptreeopt.tree.PTree object at 0x155528493b20>
 <ptreeopt.tree.PTree object at 0x155528493a60>
 <ptreeopt.tree.PTree object at 0x155528493cd0>
 <ptreeopt.tree.PTree object at 0x155528493190>
 <ptreeopt.tree.PTree object at 0x1555284938e0>
 <ptreeopt.tree.PTree object at 0x1555284932e0>
 <ptreeopt.tree.PTree object at 0x155528493f10>
 <ptreeopt.tree.PTree object at 0x15552814b0d0>]",3,0,10,10,3
900,15,0.72,"[<ptreeopt.tree.PTree object at 0x1555284930d0>
 <ptreeopt.tree.PTree object at 0x155528493610>
 <ptreeopt.tree.PTree object at 0x155528493b20>
 <ptreeopt.tree.PTree object at 0x155528493a60>
 <ptreeopt.tree.PTree object at 0x155528493cd0>
 <ptreeopt.tree.PTree object at 0x155528493190>
 <ptreeopt.tree.PTree object at 0x1555284938e0>
 <ptreeopt.tree.PTree object at 0x1555284932e0>
 <ptreeopt.tree.PTree object at 0x155528493f10>
 <ptreeopt.tree.PTree object at 0x15552814b0d0>]",3,0,10,10,3
1000,17,0.72,"[<ptreeopt.tree.PTree object at 0x1555284930d0>
 <ptreeopt.tree.PTree object at 0x155528493610>
 <ptreeopt.tree.PTree object at 0x155528493b20>
 <ptreeopt.tree.PTree object at 0x155528493a60>
 <ptreeopt.tree.PTree object at 0x155528493cd0>
 <ptreeopt.tree.PTree object at 0x155528493190>
 <ptreeopt.tree.PTree object at 0x1555284938e0>
 <ptreeopt.tree.PTree object at 0x1555284932e0>
 <ptreeopt.tree.PTree object at 0x155528493f10>
 <ptreeopt.tree.PTree object at 0x15552814b0d0>]",3,0,10,10,3
