nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,1,0.74,"[<ptreeopt.tree.PTree object at 0x15552819bbe0>
 <ptreeopt.tree.PTree object at 0x15552819be20>
 <ptreeopt.tree.PTree object at 0x155520cf78b0>
 <ptreeopt.tree.PTree object at 0x155520cf7910>
 <ptreeopt.tree.PTree object at 0x155528126820>
 <ptreeopt.tree.PTree object at 0x1555281261c0>
 <ptreeopt.tree.PTree object at 0x155528126f40>
 <ptreeopt.tree.PTree object at 0x155528126fd0>
 <ptreeopt.tree.PTree object at 0x155528126490>
 <ptreeopt.tree.PTree object at 0x155528126d60>]",8,0,10,10,3
200,3,0.74,"[<ptreeopt.tree.PTree object at 0x15552819bbe0>
 <ptreeopt.tree.PTree object at 0x15552819be20>
 <ptreeopt.tree.PTree object at 0x155520cf78b0>
 <ptreeopt.tree.PTree object at 0x155520cf7910>
 <ptreeopt.tree.PTree object at 0x155528126820>
 <ptreeopt.tree.PTree object at 0x1555281261c0>
 <ptreeopt.tree.PTree object at 0x155528126f40>
 <ptreeopt.tree.PTree object at 0x155528126fd0>
 <ptreeopt.tree.PTree object at 0x155528126490>
 <ptreeopt.tree.PTree object at 0x155528126d60>]",8,0,10,10,3
300,5,0.74,"[<ptreeopt.tree.PTree object at 0x15552819bbe0>
 <ptreeopt.tree.PTree object at 0x15552819be20>
 <ptreeopt.tree.PTree object at 0x155520cf78b0>
 <ptreeopt.tree.PTree object at 0x155520cf7910>
 <ptreeopt.tree.PTree object at 0x155528126820>
 <ptreeopt.tree.PTree object at 0x1555281261c0>
 <ptreeopt.tree.PTree object at 0x155528126f40>
 <ptreeopt.tree.PTree object at 0x155528126fd0>
 <ptreeopt.tree.PTree object at 0x155528126490>
 <ptreeopt.tree.PTree object at 0x155528126d60>]",8,0,10,10,3
400,7,0.74,"[<ptreeopt.tree.PTree object at 0x15552819bbe0>
 <ptreeopt.tree.PTree object at 0x15552819be20>
 <ptreeopt.tree.PTree object at 0x155520cf78b0>
 <ptreeopt.tree.PTree object at 0x155520cf7910>
 <ptreeopt.tree.PTree object at 0x155528126820>
 <ptreeopt.tree.PTree object at 0x1555281261c0>
 <ptreeopt.tree.PTree object at 0x155528126f40>
 <ptreeopt.tree.PTree object at 0x155528126fd0>
 <ptreeopt.tree.PTree object at 0x155528126490>
 <ptreeopt.tree.PTree object at 0x155528126d60>]",8,0,10,10,3
500,9,0.74,"[<ptreeopt.tree.PTree object at 0x15552819bbe0>
 <ptreeopt.tree.PTree object at 0x15552819be20>
 <ptreeopt.tree.PTree object at 0x155520cf78b0>
 <ptreeopt.tree.PTree object at 0x155520cf7910>
 <ptreeopt.tree.PTree object at 0x155528126820>
 <ptreeopt.tree.PTree object at 0x1555281261c0>
 <ptreeopt.tree.PTree object at 0x155528126f40>
 <ptreeopt.tree.PTree object at 0x155528126fd0>
 <ptreeopt.tree.PTree object at 0x155528126490>
 <ptreeopt.tree.PTree object at 0x155528126d60>]",8,0,10,10,3
600,10,0.74,"[<ptreeopt.tree.PTree object at 0x15552819bbe0>
 <ptreeopt.tree.PTree object at 0x15552819be20>
 <ptreeopt.tree.PTree object at 0x155520cf78b0>
 <ptreeopt.tree.PTree object at 0x155520cf7910>
 <ptreeopt.tree.PTree object at 0x155528126820>
 <ptreeopt.tree.PTree object at 0x1555281261c0>
 <ptreeopt.tree.PTree object at 0x155528126f40>
 <ptreeopt.tree.PTree object at 0x155528126fd0>
 <ptreeopt.tree.PTree object at 0x155528126490>
 <ptreeopt.tree.PTree object at 0x155528126d60>]",8,0,10,10,3
700,12,0.74,"[<ptreeopt.tree.PTree object at 0x15552819bbe0>
 <ptreeopt.tree.PTree object at 0x15552819be20>
 <ptreeopt.tree.PTree object at 0x155520cf78b0>
 <ptreeopt.tree.PTree object at 0x155520cf7910>
 <ptreeopt.tree.PTree object at 0x155528126820>
 <ptreeopt.tree.PTree object at 0x1555281261c0>
 <ptreeopt.tree.PTree object at 0x155528126f40>
 <ptreeopt.tree.PTree object at 0x155528126fd0>
 <ptreeopt.tree.PTree object at 0x155528126490>
 <ptreeopt.tree.PTree object at 0x155528126d60>]",8,0,10,10,3
800,14,0.74,"[<ptreeopt.tree.PTree object at 0x15552819bbe0>
 <ptreeopt.tree.PTree object at 0x15552819be20>
 <ptreeopt.tree.PTree object at 0x155520cf78b0>
 <ptreeopt.tree.PTree object at 0x155520cf7910>
 <ptreeopt.tree.PTree object at 0x155528126820>
 <ptreeopt.tree.PTree object at 0x1555281261c0>
 <ptreeopt.tree.PTree object at 0x155528126f40>
 <ptreeopt.tree.PTree object at 0x155528126fd0>
 <ptreeopt.tree.PTree object at 0x155528126490>
 <ptreeopt.tree.PTree object at 0x155528126d60>]",8,0,10,10,3
900,16,0.74,"[<ptreeopt.tree.PTree object at 0x15552819bbe0>
 <ptreeopt.tree.PTree object at 0x15552819be20>
 <ptreeopt.tree.PTree object at 0x155520cf78b0>
 <ptreeopt.tree.PTree object at 0x155520cf7910>
 <ptreeopt.tree.PTree object at 0x155528126820>
 <ptreeopt.tree.PTree object at 0x1555281261c0>
 <ptreeopt.tree.PTree object at 0x155528126f40>
 <ptreeopt.tree.PTree object at 0x155528126fd0>
 <ptreeopt.tree.PTree object at 0x155528126490>
 <ptreeopt.tree.PTree object at 0x155528126d60>]",8,0,10,10,3
1000,18,0.74,"[<ptreeopt.tree.PTree object at 0x15552819bbe0>
 <ptreeopt.tree.PTree object at 0x15552819be20>
 <ptreeopt.tree.PTree object at 0x155520cf78b0>
 <ptreeopt.tree.PTree object at 0x155520cf7910>
 <ptreeopt.tree.PTree object at 0x155528126820>
 <ptreeopt.tree.PTree object at 0x1555281261c0>
 <ptreeopt.tree.PTree object at 0x155528126f40>
 <ptreeopt.tree.PTree object at 0x155528126fd0>
 <ptreeopt.tree.PTree object at 0x155528126490>
 <ptreeopt.tree.PTree object at 0x155528126d60>]",8,0,10,10,3
1100,20,0.74,"[<ptreeopt.tree.PTree object at 0x15552819bbe0>
 <ptreeopt.tree.PTree object at 0x15552819be20>
 <ptreeopt.tree.PTree object at 0x155520cf78b0>
 <ptreeopt.tree.PTree object at 0x155520cf7910>
 <ptreeopt.tree.PTree object at 0x155528126820>
 <ptreeopt.tree.PTree object at 0x1555281261c0>
 <ptreeopt.tree.PTree object at 0x155528126f40>
 <ptreeopt.tree.PTree object at 0x155528126fd0>
 <ptreeopt.tree.PTree object at 0x155528126490>
 <ptreeopt.tree.PTree object at 0x155528126d60>]",8,0,10,10,3
1200,21,0.74,"[<ptreeopt.tree.PTree object at 0x15552819bbe0>
 <ptreeopt.tree.PTree object at 0x15552819be20>
 <ptreeopt.tree.PTree object at 0x155520cf78b0>
 <ptreeopt.tree.PTree object at 0x155520cf7910>
 <ptreeopt.tree.PTree object at 0x155528126820>
 <ptreeopt.tree.PTree object at 0x1555281261c0>
 <ptreeopt.tree.PTree object at 0x155528126f40>
 <ptreeopt.tree.PTree object at 0x155528126fd0>
 <ptreeopt.tree.PTree object at 0x155528126490>
 <ptreeopt.tree.PTree object at 0x155528126d60>]",8,0,10,10,3
1300,23,0.74,"[<ptreeopt.tree.PTree object at 0x15552819bbe0>
 <ptreeopt.tree.PTree object at 0x15552819be20>
 <ptreeopt.tree.PTree object at 0x155520cf78b0>
 <ptreeopt.tree.PTree object at 0x155520cf7910>
 <ptreeopt.tree.PTree object at 0x155528126820>
 <ptreeopt.tree.PTree object at 0x1555281261c0>
 <ptreeopt.tree.PTree object at 0x155528126f40>
 <ptreeopt.tree.PTree object at 0x155528126fd0>
 <ptreeopt.tree.PTree object at 0x155528126490>
 <ptreeopt.tree.PTree object at 0x155528126d60>]",8,0,10,10,3
1400,25,0.74,"[<ptreeopt.tree.PTree object at 0x15552819bbe0>
 <ptreeopt.tree.PTree object at 0x15552819be20>
 <ptreeopt.tree.PTree object at 0x155520cf78b0>
 <ptreeopt.tree.PTree object at 0x155520cf7910>
 <ptreeopt.tree.PTree object at 0x155528126820>
 <ptreeopt.tree.PTree object at 0x1555281261c0>
 <ptreeopt.tree.PTree object at 0x155528126f40>
 <ptreeopt.tree.PTree object at 0x155528126fd0>
 <ptreeopt.tree.PTree object at 0x155528126490>
 <ptreeopt.tree.PTree object at 0x155528126d60>]",8,0,10,10,3
1500,27,0.74,"[<ptreeopt.tree.PTree object at 0x15552819bbe0>
 <ptreeopt.tree.PTree object at 0x15552819be20>
 <ptreeopt.tree.PTree object at 0x155520cf78b0>
 <ptreeopt.tree.PTree object at 0x155520cf7910>
 <ptreeopt.tree.PTree object at 0x155528126820>
 <ptreeopt.tree.PTree object at 0x1555281261c0>
 <ptreeopt.tree.PTree object at 0x155528126f40>
 <ptreeopt.tree.PTree object at 0x155528126fd0>
 <ptreeopt.tree.PTree object at 0x155528126490>
 <ptreeopt.tree.PTree object at 0x155528126d60>]",8,0,10,10,3
1600,29,0.74,"[<ptreeopt.tree.PTree object at 0x15552819bbe0>
 <ptreeopt.tree.PTree object at 0x15552819be20>
 <ptreeopt.tree.PTree object at 0x155520cf78b0>
 <ptreeopt.tree.PTree object at 0x155520cf7910>
 <ptreeopt.tree.PTree object at 0x155528126820>
 <ptreeopt.tree.PTree object at 0x1555281261c0>
 <ptreeopt.tree.PTree object at 0x155528126f40>
 <ptreeopt.tree.PTree object at 0x155528126fd0>
 <ptreeopt.tree.PTree object at 0x155528126490>
 <ptreeopt.tree.PTree object at 0x155528126d60>]",8,0,10,10,3
1700,30,0.74,"[<ptreeopt.tree.PTree object at 0x15552819bbe0>
 <ptreeopt.tree.PTree object at 0x15552819be20>
 <ptreeopt.tree.PTree object at 0x155520cf78b0>
 <ptreeopt.tree.PTree object at 0x155520cf7910>
 <ptreeopt.tree.PTree object at 0x155528126820>
 <ptreeopt.tree.PTree object at 0x1555281261c0>
 <ptreeopt.tree.PTree object at 0x155528126f40>
 <ptreeopt.tree.PTree object at 0x155528126fd0>
 <ptreeopt.tree.PTree object at 0x155528126490>
 <ptreeopt.tree.PTree object at 0x155528126d60>]",8,0,10,10,3
