nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,1,0.49,"[<ptreeopt.tree.PTree object at 0x1555281bb670>
 <ptreeopt.tree.PTree object at 0x1555281bb6a0>
 <ptreeopt.tree.PTree object at 0x1555281bbf40>
 <ptreeopt.tree.PTree object at 0x1555281bb250>
 <ptreeopt.tree.PTree object at 0x155520f22730>
 <ptreeopt.tree.PTree object at 0x1555280ad520>
 <ptreeopt.tree.PTree object at 0x1555280ad670>
 <ptreeopt.tree.PTree object at 0x155528419b20>
 <ptreeopt.tree.PTree object at 0x155528419af0>
 <ptreeopt.tree.PTree object at 0x155528419040>]",7,0,10,10,3
200,3,0.03,"[<ptreeopt.tree.PTree object at 0x1555280c1a90>
 <ptreeopt.tree.PTree object at 0x1555280c1580>
 <ptreeopt.tree.PTree object at 0x155520d2e670>
 <ptreeopt.tree.PTree object at 0x155520d2e940>
 <ptreeopt.tree.PTree object at 0x155520d2e6a0>
 <ptreeopt.tree.PTree object at 0x155520d2e070>
 <ptreeopt.tree.PTree object at 0x155520ed9520>
 <ptreeopt.tree.PTree object at 0x155520ed9040>
 <ptreeopt.tree.PTree object at 0x155520ed93a0>
 <ptreeopt.tree.PTree object at 0x1555280c7190>]",7,0,10,10,3
300,5,0.03,"[<ptreeopt.tree.PTree object at 0x1555280c1a90>
 <ptreeopt.tree.PTree object at 0x1555280c1580>
 <ptreeopt.tree.PTree object at 0x155520d2e670>
 <ptreeopt.tree.PTree object at 0x155520d2e940>
 <ptreeopt.tree.PTree object at 0x155520d2e6a0>
 <ptreeopt.tree.PTree object at 0x155520d2e070>
 <ptreeopt.tree.PTree object at 0x155520ed9520>
 <ptreeopt.tree.PTree object at 0x155520ed9040>
 <ptreeopt.tree.PTree object at 0x155520ed93a0>
 <ptreeopt.tree.PTree object at 0x1555280c7190>]",7,0,10,10,3
400,7,0.03,"[<ptreeopt.tree.PTree object at 0x1555280c1a90>
 <ptreeopt.tree.PTree object at 0x1555280c1580>
 <ptreeopt.tree.PTree object at 0x155520d2e670>
 <ptreeopt.tree.PTree object at 0x155520d2e940>
 <ptreeopt.tree.PTree object at 0x155520d2e6a0>
 <ptreeopt.tree.PTree object at 0x155520d2e070>
 <ptreeopt.tree.PTree object at 0x155520ed9520>
 <ptreeopt.tree.PTree object at 0x155520ed9040>
 <ptreeopt.tree.PTree object at 0x155520ed93a0>
 <ptreeopt.tree.PTree object at 0x1555280c7190>]",7,0,10,10,3
500,9,0.03,"[<ptreeopt.tree.PTree object at 0x1555280c1a90>
 <ptreeopt.tree.PTree object at 0x1555280c1580>
 <ptreeopt.tree.PTree object at 0x155520d2e670>
 <ptreeopt.tree.PTree object at 0x155520d2e940>
 <ptreeopt.tree.PTree object at 0x155520d2e6a0>
 <ptreeopt.tree.PTree object at 0x155520d2e070>
 <ptreeopt.tree.PTree object at 0x155520ed9520>
 <ptreeopt.tree.PTree object at 0x155520ed9040>
 <ptreeopt.tree.PTree object at 0x155520ed93a0>
 <ptreeopt.tree.PTree object at 0x1555280c7190>]",7,0,10,10,3
600,11,0.03,"[<ptreeopt.tree.PTree object at 0x1555280c1a90>
 <ptreeopt.tree.PTree object at 0x1555280c1580>
 <ptreeopt.tree.PTree object at 0x155520d2e670>
 <ptreeopt.tree.PTree object at 0x155520d2e940>
 <ptreeopt.tree.PTree object at 0x155520d2e6a0>
 <ptreeopt.tree.PTree object at 0x155520d2e070>
 <ptreeopt.tree.PTree object at 0x155520ed9520>
 <ptreeopt.tree.PTree object at 0x155520ed9040>
 <ptreeopt.tree.PTree object at 0x155520ed93a0>
 <ptreeopt.tree.PTree object at 0x1555280c7190>]",7,0,10,10,3
700,13,0.03,"[<ptreeopt.tree.PTree object at 0x1555280c1a90>
 <ptreeopt.tree.PTree object at 0x1555280c1580>
 <ptreeopt.tree.PTree object at 0x155520d2e670>
 <ptreeopt.tree.PTree object at 0x155520d2e940>
 <ptreeopt.tree.PTree object at 0x155520d2e6a0>
 <ptreeopt.tree.PTree object at 0x155520d2e070>
 <ptreeopt.tree.PTree object at 0x155520ed9520>
 <ptreeopt.tree.PTree object at 0x155520ed9040>
 <ptreeopt.tree.PTree object at 0x155520ed93a0>
 <ptreeopt.tree.PTree object at 0x1555280c7190>]",7,0,10,10,3
800,14,0.03,"[<ptreeopt.tree.PTree object at 0x1555280c1a90>
 <ptreeopt.tree.PTree object at 0x1555280c1580>
 <ptreeopt.tree.PTree object at 0x155520d2e670>
 <ptreeopt.tree.PTree object at 0x155520d2e940>
 <ptreeopt.tree.PTree object at 0x155520d2e6a0>
 <ptreeopt.tree.PTree object at 0x155520d2e070>
 <ptreeopt.tree.PTree object at 0x155520ed9520>
 <ptreeopt.tree.PTree object at 0x155520ed9040>
 <ptreeopt.tree.PTree object at 0x155520ed93a0>
 <ptreeopt.tree.PTree object at 0x1555280c7190>]",7,0,10,10,3
900,16,0.03,"[<ptreeopt.tree.PTree object at 0x1555280c1a90>
 <ptreeopt.tree.PTree object at 0x1555280c1580>
 <ptreeopt.tree.PTree object at 0x155520d2e670>
 <ptreeopt.tree.PTree object at 0x155520d2e940>
 <ptreeopt.tree.PTree object at 0x155520d2e6a0>
 <ptreeopt.tree.PTree object at 0x155520d2e070>
 <ptreeopt.tree.PTree object at 0x155520ed9520>
 <ptreeopt.tree.PTree object at 0x155520ed9040>
 <ptreeopt.tree.PTree object at 0x155520ed93a0>
 <ptreeopt.tree.PTree object at 0x1555280c7190>]",7,0,10,10,3
1000,18,0.03,"[<ptreeopt.tree.PTree object at 0x1555280c1a90>
 <ptreeopt.tree.PTree object at 0x1555280c1580>
 <ptreeopt.tree.PTree object at 0x155520d2e670>
 <ptreeopt.tree.PTree object at 0x155520d2e940>
 <ptreeopt.tree.PTree object at 0x155520d2e6a0>
 <ptreeopt.tree.PTree object at 0x155520d2e070>
 <ptreeopt.tree.PTree object at 0x155520ed9520>
 <ptreeopt.tree.PTree object at 0x155520ed9040>
 <ptreeopt.tree.PTree object at 0x155520ed93a0>
 <ptreeopt.tree.PTree object at 0x1555280c7190>]",7,0,10,10,3
