nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,0,0.73,"[<ptreeopt.tree.PTree object at 0x15552849d700>
 <ptreeopt.tree.PTree object at 0x15552849dd90>
 <ptreeopt.tree.PTree object at 0x15552849d7f0>]",4,0,10,3,3
200,0,0.06,"[<ptreeopt.tree.PTree object at 0x1555284719d0>
 <ptreeopt.tree.PTree object at 0x155528471d00>
 <ptreeopt.tree.PTree object at 0x155528471670>]",4,0,10,3,3
300,1,0.06,"[<ptreeopt.tree.PTree object at 0x1555284719d0>
 <ptreeopt.tree.PTree object at 0x155528471d00>
 <ptreeopt.tree.PTree object at 0x155528471670>]",4,0,10,3,3
400,1,0.03,"[<ptreeopt.tree.PTree object at 0x155537c29ee0>
 <ptreeopt.tree.PTree object at 0x15552844b610>
 <ptreeopt.tree.PTree object at 0x15552844bd30>]",4,0,10,3,3
500,2,0.03,"[<ptreeopt.tree.PTree object at 0x155537c29ee0>
 <ptreeopt.tree.PTree object at 0x15552844b610>
 <ptreeopt.tree.PTree object at 0x15552844bd30>]",4,0,10,3,3
600,2,0.03,"[<ptreeopt.tree.PTree object at 0x155537c29ee0>
 <ptreeopt.tree.PTree object at 0x15552844b610>
 <ptreeopt.tree.PTree object at 0x15552844bd30>]",4,0,10,3,3
700,3,0.03,"[<ptreeopt.tree.PTree object at 0x155537c29ee0>
 <ptreeopt.tree.PTree object at 0x15552844b610>
 <ptreeopt.tree.PTree object at 0x15552844bd30>]",4,0,10,3,3
800,3,0.03,"[<ptreeopt.tree.PTree object at 0x155537c29ee0>
 <ptreeopt.tree.PTree object at 0x15552844b610>
 <ptreeopt.tree.PTree object at 0x15552844bd30>]",4,0,10,3,3
900,4,0.03,"[<ptreeopt.tree.PTree object at 0x155537c29ee0>
 <ptreeopt.tree.PTree object at 0x15552844b610>
 <ptreeopt.tree.PTree object at 0x15552844bd30>]",4,0,10,3,3
1000,4,0.03,"[<ptreeopt.tree.PTree object at 0x155537c29ee0>
 <ptreeopt.tree.PTree object at 0x15552844b610>
 <ptreeopt.tree.PTree object at 0x15552844bd30>]",4,0,10,3,3
1100,5,0.03,"[<ptreeopt.tree.PTree object at 0x155537c29ee0>
 <ptreeopt.tree.PTree object at 0x15552844b610>
 <ptreeopt.tree.PTree object at 0x15552844bd30>]",4,0,10,3,3
1200,5,0.03,"[<ptreeopt.tree.PTree object at 0x155537c29ee0>
 <ptreeopt.tree.PTree object at 0x15552844b610>
 <ptreeopt.tree.PTree object at 0x15552844bd30>]",4,0,10,3,3
1300,6,0.03,"[<ptreeopt.tree.PTree object at 0x155537c29ee0>
 <ptreeopt.tree.PTree object at 0x15552844b610>
 <ptreeopt.tree.PTree object at 0x15552844bd30>]",4,0,10,3,3
1400,6,0.03,"[<ptreeopt.tree.PTree object at 0x155537c29ee0>
 <ptreeopt.tree.PTree object at 0x15552844b610>
 <ptreeopt.tree.PTree object at 0x15552844bd30>]",4,0,10,3,3
1500,7,0.03,"[<ptreeopt.tree.PTree object at 0x155537c29ee0>
 <ptreeopt.tree.PTree object at 0x15552844b610>
 <ptreeopt.tree.PTree object at 0x15552844bd30>]",4,0,10,3,3
1600,7,0.03,"[<ptreeopt.tree.PTree object at 0x155537c29ee0>
 <ptreeopt.tree.PTree object at 0x15552844b610>
 <ptreeopt.tree.PTree object at 0x15552844bd30>]",4,0,10,3,3
1700,8,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
1800,8,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
1900,9,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
2000,9,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
2100,10,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
2200,10,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
2300,10,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
2400,11,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
2500,11,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
2600,12,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
2700,12,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
2800,13,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
2900,13,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
3000,14,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
3100,14,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
3200,15,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
3300,15,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
3400,16,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
3500,16,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
3600,16,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
3700,17,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
3800,17,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
3900,18,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
4000,18,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
4100,19,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
4200,19,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
4300,20,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
4400,20,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
4500,21,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
4600,21,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
4700,22,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
4800,22,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
4900,23,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
5000,23,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
5100,24,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
5200,24,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
5300,25,0.0,"[<ptreeopt.tree.PTree object at 0x1555283b8730>
 <ptreeopt.tree.PTree object at 0x155528343af0>
 <ptreeopt.tree.PTree object at 0x155528343f10>]",4,0,10,3,3
