,Unnamed: 0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,not_intercepted,nfe
0,0,-0.6372452599887395,0.0165487127305175,0.4757501729916329,-0.8357602896021123,-0.4600692650657649,-0.7602134749184875,-0.1633698753595289,-0.7833563062180571,0.8751859546100427,-0.6740257864428467,0.0081764397831167,0.5126480190480276,0.1265312194403778,-0.9940591020933698,0.2414492760487301,-0.7573768732450081,-0.1159832691412412,0.9597623328405572,0.1481714515771257,0.2389274546044184,-0.4990660815272745,0.3268188338792153,0.6173177264100813,-0.4607538067195538,0.0341371048611911,-0.6006688867026628,-0.3827712112173234,0.3432575650397034,0.5238753914612755,0.9100065517118848,0.5179034926365413,0.1404090479669342,0.5485213206181232,0.3203898347043443,0.5575468070190364,-0.0877353999110575,-0.9613713965159372,0.9972266376609638,-0.2607342903058325,-0.0259788806675869,-0.9464898131026664,0.1046516881634771,0.4471891447152301,-0.3017116484109892,0.495898582422374,-0.3634793632949036,0.9403317093212464,-0.8994394253223212,0.2649442182988177,-0.0155309892900195,-0.6525579116428164,-0.7955286974653719,-0.5666079918818234,0.1996104571642099,-0.9582853954975958,0.2129968090078775,-0.7692277671371779,-0.7052231233652675,-0.0836959548427773,-0.3634255068543235,0.5767199140042976,0.4836674344296472,0.8078408530198695,0.5227460165521354,0.689042921929495,0.6162472174550565,0.7502647885000869,0.8690896924015744,0.9186588478898188,0.9702502451849572,0.8904173382528661,0.065156056308333,0.6874796591263859,0.8490483445806202,0.3616015445985593,0.81078454642706,0.0756298008611005,0.6120982896366899,0.3037043732981517,0.6909809830676538,0.022398892946985,0.3894658490154725,0.1855023917827535,0.145475757392817,0.3865813533020485,0.9397670456204406,0.1455026701110125,0.760579729141548,0.688073861835056,0.2767389545344371,0.7819495041917007,0.5718008596201057,0.2692652097669838,0.169006810662912,0.6729664774171707,0.1006606259557477,0.3248960647264568,0.1168210266156325,0.9695577725957796,0.6077430088524747,0.3315613098920966,0.6161865833352703,0.4992955046793169,0.4980748020215669,0.011165692524644,0.9075951340549164,0.2037041277131937,0.705248090991575,0.0127010553272018,0.3484452782850192,0.5194143167022756,0.5595765540189336,0.7352384852071006,0.8832151653995653,0.2854707213586245,0.1997657702441657,0.2010416674815272,0.7831486503841558,0.0354875258356585,0.0821076727261957,0.6298233604320327,0.1347819943476844,0.3007614290596311,0.4757273552074562,0.7540964003451175,0.6529175977858479,0.6341921092064999,0.6653259851273079,0.9474198869572334,0.5952323251173278,0.2558239631447213,0.2970951703965707,0.8382022956373744,0.8856867742675439,0.6932461232300581,0.9395749056452968,0.572934491821293,0.1326937899118175,0.33,100
0,0,-0.0520281276319097,0.1576972376067396,-0.699933594922448,-0.1311725391839397,0.1416505861860089,0.9180843520226616,-0.9398480078188292,0.952253850652706,0.5305070506772511,-0.0617369849756221,-0.4616081415958269,-0.712426891280074,0.7625851241218087,-0.2447222483457631,-0.139317467163406,-0.8153034064123835,0.9076615629534625,-0.7098085437654441,-0.3358163563174441,-0.7822912155467094,-0.8241257278722175,0.0555871374777254,0.1924976353673629,-0.5506599338339768,0.6652120735348032,-0.2435463316894767,-0.4329710560421709,-0.2939772504147643,0.7820326593456013,0.8429377461531018,0.6676172062209024,0.3508956373840159,-0.7883466412655465,0.7913909500995273,-0.164396919160271,-0.7531517622385656,-0.0654804043780215,-0.004317893628606,-0.356299332385553,-0.2445459320338683,-0.2473034656469233,-0.6184419407476677,0.1449327430713125,-0.0117808452433837,-0.3947658365439034,0.5507371056659071,0.0643684214772919,0.5391296786751869,0.3119638330069105,-0.075797825786141,0.8843704704800378,-0.4636351564178048,0.0640070634166456,-0.8973312799577727,0.8724427693585811,-0.6281455290807202,0.5314562703002036,0.2196285259204901,-0.6028207838582242,-0.1508183045205707,0.909331000704229,0.2464989512992244,0.760947411551733,0.5523025871997033,1.0,0.5277371378187665,0.7979492940955952,0.8500934178392895,0.2817288366858131,0.9174042348942416,0.6811908826849135,0.7217928512450784,0.6119406740165867,0.4695525937718568,0.9259202995479534,0.4751989646385897,0.9015686970100092,0.8930005983908291,0.1742055966682792,0.974824157084806,0.7025846910841578,0.4992157591874668,0.98595791699053,0.4527124655308853,0.6118631122966971,0.0425307774802523,0.4003483187379134,0.2651886772893395,0.0774743724668202,0.4837083608106411,0.1874511325089259,0.0820638041473585,0.2239561142022437,0.49072965159251,0.6085279463873937,0.1763037598698173,0.6990035162240344,0.7506827191122071,0.1493222749180769,0.4014496990460829,0.499294182734075,0.3041225808940864,0.9585025055108122,0.1879261532238901,0.899985597303748,0.3648801738033522,0.2741995443874163,0.3487235677856911,0.2479882447258791,0.1320053831841245,0.4822555849958908,0.7547647471020471,0.7833944188420793,0.6602772509262845,0.32452623845098,0.8469342905150663,0.7680498952303249,0.9548136104674374,0.951109359975532,0.2943839797538353,0.0217549847258554,0.7025819812489503,0.3646397429920436,0.1406826614141685,0.5589104826024466,0.5917737461629793,0.0050850780436649,0.96050155859653,0.1059983166647243,0.1070671370776126,0.000172700979181,0.4906829665707743,0.0666755498050388,0.2146681038762111,0.7031979587096361,0.2536122748893008,0.8370420826775228,0.7682310317599482,0.14,10006
0,0,-0.0900618110197431,0.1403713496974836,-0.758233718416601,-0.7616266928941575,0.1187273879994601,0.9307966785790996,0.3647009599841745,0.9303216061648928,0.5316807294853412,0.9930006229013796,0.8425109860763682,-0.7011668952534729,0.6727024875753613,-0.0121402468805616,-0.0335029116046068,-0.8414157340861066,0.8331698847595681,-0.8260069065319962,0.1011148153905081,-0.9437877523727368,0.4452683898286763,0.027532227826047,0.1151396417626093,-0.5362445486635173,0.6891726587711781,-0.827745109669712,-0.3885943845115365,-0.2282348002150549,0.8109654732067315,0.8380025748015114,0.6986653506896772,0.2132204359724442,-0.8121518678113635,-0.930739446213018,-0.3195712526919597,0.3866785624014719,0.8915238476150367,0.0603636877997496,-0.2028245999767262,-0.2407556747916924,-0.2299861714224305,-0.5626663549605486,0.0475061580510111,-0.0845104702593422,-0.3270925556538825,0.5678793164623144,0.1451591007713862,0.5154185479244562,0.2881802418536807,-0.08839996114338,0.9037979904754168,-0.6338836117104447,0.0383047261819855,-0.8877772964454256,0.996419758771092,-0.6212226341653928,0.5748348141703843,0.0477875852750781,-0.7710788345424492,-0.1706868364583579,0.9832807721660748,0.4694966986263773,0.7676670741806271,0.865593446956423,0.4087173224084189,0.5279371308453676,0.8060430243598488,0.8737418806232675,0.2694383082695689,0.9970680095762092,0.8146851189841068,0.4281911405226364,0.2719432840418297,0.4631114139255611,0.9021666867551572,0.4218447460127996,0.9079031848231084,0.9677196612034168,0.1364727395613618,0.728383087623645,0.1888790386844419,0.5261986639579971,0.0655301344880403,0.3293035812425685,0.8319140570874568,0.8999618540543796,0.394390280472949,0.2300658476867445,0.0665781198522412,0.4507806884858469,0.1950168305026356,0.8405642901161448,0.2268124124204437,0.490627237430538,0.9744233371365426,0.1155262395068615,0.6801445936694605,0.748199609321772,0.1316013111511261,0.460091920746291,0.5565314941912466,0.3820262242807461,0.9302586840280376,0.1997104603330681,0.9433673086526816,0.163658807036251,0.9874181215097232,0.3959839004112248,0.4007960827024912,0.1442197994606995,0.3036743343738586,0.726521968912175,0.7963307648394083,0.5891685280910804,0.6303822996272159,0.9426833824654108,0.6563114925961622,0.9402532471089936,0.9938414615838048,0.4900258077744451,0.2719684988865734,0.6829202850273043,0.3764221558973303,0.7883139743921025,0.5529032659512708,0.491370685100415,0.2152216277328281,0.9496421694493242,0.7452222093144224,0.1078227130574515,0.0230437028605756,0.5521739843403483,0.029415949685312,0.3758978474212842,0.7145999381980912,0.2160267883723128,0.7908638793552971,0.77966343088763,0.21,1075
0,0,-0.0900618110197431,0.1403713496974836,-0.758233718416601,-0.7616266928941575,0.1187273879994601,0.9307966785790996,0.3647009599841745,0.9303216061648928,0.5316807294853412,0.9930006229013796,0.8425109860763682,-0.7011668952534729,0.6727024875753613,-0.0121402468805616,-0.0335029116046068,-0.8414157340861066,0.8331698847595681,-0.8260069065319962,0.1011148153905081,-0.9437877523727368,0.4452683898286763,0.027532227826047,0.1151396417626093,-0.5362445486635173,0.6891726587711781,-0.827745109669712,-0.3885943845115365,-0.2282348002150549,0.8109654732067315,0.8380025748015114,0.6986653506896772,0.2132204359724442,-0.8121518678113635,-0.930739446213018,-0.3195712526919597,0.3866785624014719,0.8915238476150367,0.0603636877997496,-0.2028245999767262,-0.2407556747916924,-0.2299861714224305,-0.5626663549605486,0.0475061580510111,-0.0845104702593422,-0.3270925556538825,0.5678793164623144,0.1451591007713862,0.5154185479244562,0.2881802418536807,-0.08839996114338,0.9037979904754168,-0.6338836117104447,0.0383047261819855,-0.8877772964454256,0.996419758771092,-0.6212226341653928,0.5748348141703843,0.0477875852750781,-0.7710788345424492,-0.1706868364583579,0.9832807721660748,0.4694966986263773,0.7676670741806271,0.865593446956423,0.4087173224084189,0.5279371308453676,0.8060430243598488,0.8737418806232675,0.2694383082695689,0.9970680095762092,0.8146851189841068,0.4281911405226364,0.2719432840418297,0.4631114139255611,0.9021666867551572,0.4218447460127996,0.9079031848231084,0.9677196612034168,0.1364727395613618,0.728383087623645,0.1888790386844419,0.5261986639579971,0.0655301344880403,0.3293035812425685,0.8319140570874568,0.8999618540543796,0.394390280472949,0.2300658476867445,0.0665781198522412,0.4507806884858469,0.1950168305026356,0.8405642901161448,0.2268124124204437,0.490627237430538,0.9744233371365426,0.1155262395068615,0.6801445936694605,0.748199609321772,0.1316013111511261,0.460091920746291,0.5565314941912466,0.3820262242807461,0.9302586840280376,0.1997104603330681,0.9433673086526816,0.163658807036251,0.9874181215097232,0.3959839004112248,0.4007960827024912,0.1442197994606995,0.3036743343738586,0.726521968912175,0.7963307648394083,0.5891685280910804,0.6303822996272159,0.9426833824654108,0.6563114925961622,0.9402532471089936,0.9938414615838048,0.4900258077744451,0.2719684988865734,0.6829202850273043,0.3764221558973303,0.7883139743921025,0.5529032659512708,0.491370685100415,0.2152216277328281,0.9496421694493242,0.7452222093144224,0.1078227130574515,0.0230437028605756,0.5521739843403483,0.029415949685312,0.3758978474212842,0.7145999381980912,0.2160267883723128,0.7908638793552971,0.77966343088763,0.21,1173
0,0,-0.0900618110197431,0.1403713496974836,-0.758233718416601,-0.7616266928941575,0.1187273879994601,0.9307966785790996,0.3647009599841745,0.9303216061648928,0.5316807294853412,0.9930006229013796,0.8425109860763682,-0.7011668952534729,0.6727024875753613,-0.0121402468805616,-0.0335029116046068,-0.8414157340861066,0.8331698847595681,-0.8260069065319962,0.1011148153905081,-0.9437877523727368,0.4452683898286763,0.027532227826047,0.1151396417626093,-0.5362445486635173,0.6891726587711781,-0.827745109669712,-0.3885943845115365,-0.2282348002150549,0.8109654732067315,0.8380025748015114,0.6986653506896772,0.2132204359724442,-0.8121518678113635,-0.930739446213018,-0.3195712526919597,0.3866785624014719,0.8915238476150367,0.0603636877997496,-0.2028245999767262,-0.2407556747916924,-0.2299861714224305,-0.5626663549605486,0.0475061580510111,-0.0845104702593422,-0.3270925556538825,0.5678793164623144,0.1451591007713862,0.5154185479244562,0.2881802418536807,-0.08839996114338,0.9037979904754168,-0.6338836117104447,0.0383047261819855,-0.8877772964454256,0.996419758771092,-0.6212226341653928,0.5748348141703843,0.0477875852750781,-0.7710788345424492,-0.1706868364583579,0.9832807721660748,0.4694966986263773,0.7676670741806271,0.865593446956423,0.4087173224084189,0.5279371308453676,0.8060430243598488,0.8737418806232675,0.2694383082695689,0.9970680095762092,0.8146851189841068,0.4281911405226364,0.2719432840418297,0.4631114139255611,0.9021666867551572,0.4218447460127996,0.9079031848231084,0.9677196612034168,0.1364727395613618,0.728383087623645,0.1888790386844419,0.5261986639579971,0.0655301344880403,0.3293035812425685,0.8319140570874568,0.8999618540543796,0.394390280472949,0.2300658476867445,0.0665781198522412,0.4507806884858469,0.1950168305026356,0.8405642901161448,0.2268124124204437,0.490627237430538,0.9744233371365426,0.1155262395068615,0.6801445936694605,0.748199609321772,0.1316013111511261,0.460091920746291,0.5565314941912466,0.3820262242807461,0.9302586840280376,0.1997104603330681,0.9433673086526816,0.163658807036251,0.9874181215097232,0.3959839004112248,0.4007960827024912,0.1442197994606995,0.3036743343738586,0.726521968912175,0.7963307648394083,0.5891685280910804,0.6303822996272159,0.9426833824654108,0.6563114925961622,0.9402532471089936,0.9938414615838048,0.4900258077744451,0.2719684988865734,0.6829202850273043,0.3764221558973303,0.7883139743921025,0.5529032659512708,0.491370685100415,0.2152216277328281,0.9496421694493242,0.7452222093144224,0.1078227130574515,0.0230437028605756,0.5521739843403483,0.029415949685312,0.3758978474212842,0.7145999381980912,0.2160267883723128,0.7908638793552971,0.77966343088763,0.21,1269
0,0,-0.0900618110197431,0.1403713496974836,-0.758233718416601,-0.7616266928941575,0.1187273879994601,0.9307966785790996,0.3647009599841745,0.9303216061648928,0.5316807294853412,0.9930006229013796,0.8425109860763682,-0.7011668952534729,0.6727024875753613,-0.0121402468805616,-0.0335029116046068,-0.8414157340861066,0.8331698847595681,-0.8260069065319962,0.1011148153905081,-0.9437877523727368,0.4452683898286763,0.027532227826047,0.1151396417626093,-0.5362445486635173,0.6891726587711781,-0.827745109669712,-0.3885943845115365,-0.2282348002150549,0.8109654732067315,0.8380025748015114,0.6986653506896772,0.2132204359724442,-0.8121518678113635,-0.930739446213018,-0.3195712526919597,0.3866785624014719,0.8915238476150367,0.0603636877997496,-0.2028245999767262,-0.2407556747916924,-0.2299861714224305,-0.5626663549605486,0.0475061580510111,-0.0845104702593422,-0.3270925556538825,0.5678793164623144,0.1451591007713862,0.5154185479244562,0.2881802418536807,-0.08839996114338,0.9037979904754168,-0.6338836117104447,0.0383047261819855,-0.8877772964454256,0.996419758771092,-0.6212226341653928,0.5748348141703843,0.0477875852750781,-0.7710788345424492,-0.1706868364583579,0.9832807721660748,0.4694966986263773,0.7676670741806271,0.865593446956423,0.4087173224084189,0.5279371308453676,0.8060430243598488,0.8737418806232675,0.2694383082695689,0.9970680095762092,0.8146851189841068,0.4281911405226364,0.2719432840418297,0.4631114139255611,0.9021666867551572,0.4218447460127996,0.9079031848231084,0.9677196612034168,0.1364727395613618,0.728383087623645,0.1888790386844419,0.5261986639579971,0.0655301344880403,0.3293035812425685,0.8319140570874568,0.8999618540543796,0.394390280472949,0.2300658476867445,0.0665781198522412,0.4507806884858469,0.1950168305026356,0.8405642901161448,0.2268124124204437,0.490627237430538,0.9744233371365426,0.1155262395068615,0.6801445936694605,0.748199609321772,0.1316013111511261,0.460091920746291,0.5565314941912466,0.3820262242807461,0.9302586840280376,0.1997104603330681,0.9433673086526816,0.163658807036251,0.9874181215097232,0.3959839004112248,0.4007960827024912,0.1442197994606995,0.3036743343738586,0.726521968912175,0.7963307648394083,0.5891685280910804,0.6303822996272159,0.9426833824654108,0.6563114925961622,0.9402532471089936,0.9938414615838048,0.4900258077744451,0.2719684988865734,0.6829202850273043,0.3764221558973303,0.7883139743921025,0.5529032659512708,0.491370685100415,0.2152216277328281,0.9496421694493242,0.7452222093144224,0.1078227130574515,0.0230437028605756,0.5521739843403483,0.029415949685312,0.3758978474212842,0.7145999381980912,0.2160267883723128,0.7908638793552971,0.77966343088763,0.21,1367
0,0,-0.0900618110197431,0.1403713496974836,-0.758233718416601,-0.7616266928941575,0.1187273879994601,0.9307966785790996,0.3647009599841745,0.9303216061648928,0.5316807294853412,0.9930006229013796,0.8425109860763682,-0.7011668952534729,0.6727024875753613,-0.0121402468805616,-0.0335029116046068,-0.8414157340861066,0.8331698847595681,-0.8260069065319962,0.1011148153905081,-0.9437877523727368,0.4452683898286763,0.027532227826047,0.1151396417626093,-0.5362445486635173,0.6891726587711781,-0.827745109669712,-0.3885943845115365,-0.2282348002150549,0.8109654732067315,0.8380025748015114,0.6986653506896772,0.2132204359724442,-0.8121518678113635,-0.930739446213018,-0.3195712526919597,0.3866785624014719,0.8915238476150367,0.0603636877997496,-0.2028245999767262,-0.2407556747916924,-0.2299861714224305,-0.5626663549605486,0.0475061580510111,-0.0845104702593422,-0.3270925556538825,0.5678793164623144,0.1451591007713862,0.5154185479244562,0.2881802418536807,-0.08839996114338,0.9037979904754168,-0.6338836117104447,0.0383047261819855,-0.8877772964454256,0.996419758771092,-0.6212226341653928,0.5748348141703843,0.0477875852750781,-0.7710788345424492,-0.1706868364583579,0.9832807721660748,0.4694966986263773,0.7676670741806271,0.865593446956423,0.4087173224084189,0.5279371308453676,0.8060430243598488,0.8737418806232675,0.2694383082695689,0.9970680095762092,0.8146851189841068,0.4281911405226364,0.2719432840418297,0.4631114139255611,0.9021666867551572,0.4218447460127996,0.9079031848231084,0.9677196612034168,0.1364727395613618,0.728383087623645,0.1888790386844419,0.5261986639579971,0.0655301344880403,0.3293035812425685,0.8319140570874568,0.8999618540543796,0.394390280472949,0.2300658476867445,0.0665781198522412,0.4507806884858469,0.1950168305026356,0.8405642901161448,0.2268124124204437,0.490627237430538,0.9744233371365426,0.1155262395068615,0.6801445936694605,0.748199609321772,0.1316013111511261,0.460091920746291,0.5565314941912466,0.3820262242807461,0.9302586840280376,0.1997104603330681,0.9433673086526816,0.163658807036251,0.9874181215097232,0.3959839004112248,0.4007960827024912,0.1442197994606995,0.3036743343738586,0.726521968912175,0.7963307648394083,0.5891685280910804,0.6303822996272159,0.9426833824654108,0.6563114925961622,0.9402532471089936,0.9938414615838048,0.4900258077744451,0.2719684988865734,0.6829202850273043,0.3764221558973303,0.7883139743921025,0.5529032659512708,0.491370685100415,0.2152216277328281,0.9496421694493242,0.7452222093144224,0.1078227130574515,0.0230437028605756,0.5521739843403483,0.029415949685312,0.3758978474212842,0.7145999381980912,0.2160267883723128,0.7908638793552971,0.77966343088763,0.21,1463
0,0,-0.0894213592557807,0.1422524943731069,-0.7008913130539884,-0.0828804434962308,0.1187273879994601,0.9307966785790996,-0.9995082746675684,0.9303216061648928,0.5368742843202474,-0.1318126817876055,-0.490151015115392,-0.7062745199720655,0.6727024875753613,-0.2797698780548953,-0.0335029116046068,-0.8681006631201601,0.8356567219948919,-0.822808334919039,-0.008419917357646,-0.9183407855952468,-0.9660449930931606,0.0388357473587396,0.3598934617915883,-0.5361977365715583,0.6645889279156724,0.4094474727146654,-0.4185443040638986,-0.2282348002150549,0.8252215385340489,0.8378014866190684,0.6986653506896772,0.9007126453753151,-0.8121518678113635,-0.930739446213018,-0.2887017663199764,-0.8671300319915365,-0.7256576717822352,0.0453910391640117,-0.2028245999767262,-0.2390638663912196,-0.2299861714224305,-0.5626663549605486,0.1407537915569371,-0.0844894831642662,-0.343768660716804,0.5883941576557734,0.194407020269659,0.4862395371037019,0.2881802418536807,-0.0937914238028323,0.9037979904754168,-0.6338836117104447,0.1234432181021318,-0.8877772964454256,0.996419758771092,-0.6207208035207574,0.4847573250705169,0.439737378322659,-0.5839312893378483,-0.1928226267057504,0.9991894323473824,0.4724077932779418,0.7686448543575037,0.5334063502584581,0.9843874403803734,0.5353349119142023,0.8009080832478457,0.8724682838954941,0.2694383082695689,0.9997826314063052,0.6360690079829645,0.7562526730243994,0.9266580535114892,0.4693789888588949,0.8977067486581655,0.352024862686132,0.9079031848231084,0.9691695579073958,0.1434037057385934,0.7283847403921205,0.5708675424458436,0.5162945914690082,0.0335272617123311,0.678447888374243,0.7270899781855871,0.0226411095486394,0.394390280472949,0.2690521753387841,0.0665781198522412,0.4816513873306824,0.191188824590944,0.0728468438361258,0.2300012969457792,0.5118037785071978,0.3377328017936154,0.1143233604628105,0.6801445936694605,0.7569736346309685,0.1029985077671263,0.4573741834167847,0.5694831834633121,0.3276120630793265,0.9302587087683992,0.1997104603330681,0.9433752035464068,0.5793852979628323,0.9874181215097232,0.3829651627042406,0.2183674727456344,0.1470834235875328,0.520489793217366,0.727690202804053,0.8015786443033582,0.6645231585289665,0.1301798779452281,0.942127470122294,0.86198025925433,0.9548335632201348,0.987515001451194,0.3392312265231457,0.601900168144932,0.6839038953906312,0.3898728861487728,0.0673864657760985,0.549336889469683,0.8586109184373294,0.1981254629774145,0.9107021383346662,0.0073472634612609,0.1066973065573618,0.0404590790534016,0.551467352663748,0.0542517710228176,0.5392176587174682,0.7156830032886944,0.2197701619038795,0.7849029818483287,0.77966343088763,0.2,1563
0,0,-0.0894213592557807,0.1422524943731069,-0.7008913130539884,-0.0828804434962308,0.1187273879994601,0.9307966785790996,-0.9995082746675684,0.9303216061648928,0.5368742843202474,-0.1318126817876055,-0.490151015115392,-0.7062745199720655,0.6727024875753613,-0.2797698780548953,-0.0335029116046068,-0.8681006631201601,0.8356567219948919,-0.822808334919039,-0.008419917357646,-0.9183407855952468,-0.9660449930931606,0.0388357473587396,0.3598934617915883,-0.5361977365715583,0.6645889279156724,0.4094474727146654,-0.4185443040638986,-0.2282348002150549,0.8252215385340489,0.8378014866190684,0.6986653506896772,0.9007126453753151,-0.8121518678113635,-0.930739446213018,-0.2887017663199764,-0.8671300319915365,-0.7256576717822352,0.0453910391640117,-0.2028245999767262,-0.2390638663912196,-0.2299861714224305,-0.5626663549605486,0.1407537915569371,-0.0844894831642662,-0.343768660716804,0.5883941576557734,0.194407020269659,0.4862395371037019,0.2881802418536807,-0.0937914238028323,0.9037979904754168,-0.6338836117104447,0.1234432181021318,-0.8877772964454256,0.996419758771092,-0.6207208035207574,0.4847573250705169,0.439737378322659,-0.5839312893378483,-0.1928226267057504,0.9991894323473824,0.4724077932779418,0.7686448543575037,0.5334063502584581,0.9843874403803734,0.5353349119142023,0.8009080832478457,0.8724682838954941,0.2694383082695689,0.9997826314063052,0.6360690079829645,0.7562526730243994,0.9266580535114892,0.4693789888588949,0.8977067486581655,0.352024862686132,0.9079031848231084,0.9691695579073958,0.1434037057385934,0.7283847403921205,0.5708675424458436,0.5162945914690082,0.0335272617123311,0.678447888374243,0.7270899781855871,0.0226411095486394,0.394390280472949,0.2690521753387841,0.0665781198522412,0.4816513873306824,0.191188824590944,0.0728468438361258,0.2300012969457792,0.5118037785071978,0.3377328017936154,0.1143233604628105,0.6801445936694605,0.7569736346309685,0.1029985077671263,0.4573741834167847,0.5694831834633121,0.3276120630793265,0.9302587087683992,0.1997104603330681,0.9433752035464068,0.5793852979628323,0.9874181215097232,0.3829651627042406,0.2183674727456344,0.1470834235875328,0.520489793217366,0.727690202804053,0.8015786443033582,0.6645231585289665,0.1301798779452281,0.942127470122294,0.86198025925433,0.9548335632201348,0.987515001451194,0.3392312265231457,0.601900168144932,0.6839038953906312,0.3898728861487728,0.0673864657760985,0.549336889469683,0.8586109184373294,0.1981254629774145,0.9107021383346662,0.0073472634612609,0.1066973065573618,0.0404590790534016,0.551467352663748,0.0542517710228176,0.5392176587174682,0.7156830032886944,0.2197701619038795,0.7849029818483287,0.77966343088763,0.2,1659
0,0,-0.0894213592557807,0.1422524943731069,-0.7008913130539884,-0.0828804434962308,0.1187273879994601,0.9307966785790996,-0.9995082746675684,0.9303216061648928,0.5368742843202474,-0.1318126817876055,-0.490151015115392,-0.7062745199720655,0.6727024875753613,-0.2797698780548953,-0.0335029116046068,-0.8681006631201601,0.8356567219948919,-0.822808334919039,-0.008419917357646,-0.9183407855952468,-0.9660449930931606,0.0388357473587396,0.3598934617915883,-0.5361977365715583,0.6645889279156724,0.4094474727146654,-0.4185443040638986,-0.2282348002150549,0.8252215385340489,0.8378014866190684,0.6986653506896772,0.9007126453753151,-0.8121518678113635,-0.930739446213018,-0.2887017663199764,-0.8671300319915365,-0.7256576717822352,0.0453910391640117,-0.2028245999767262,-0.2390638663912196,-0.2299861714224305,-0.5626663549605486,0.1407537915569371,-0.0844894831642662,-0.343768660716804,0.5883941576557734,0.194407020269659,0.4862395371037019,0.2881802418536807,-0.0937914238028323,0.9037979904754168,-0.6338836117104447,0.1234432181021318,-0.8877772964454256,0.996419758771092,-0.6207208035207574,0.4847573250705169,0.439737378322659,-0.5839312893378483,-0.1928226267057504,0.9991894323473824,0.4724077932779418,0.7686448543575037,0.5334063502584581,0.9843874403803734,0.5353349119142023,0.8009080832478457,0.8724682838954941,0.2694383082695689,0.9997826314063052,0.6360690079829645,0.7562526730243994,0.9266580535114892,0.4693789888588949,0.8977067486581655,0.352024862686132,0.9079031848231084,0.9691695579073958,0.1434037057385934,0.7283847403921205,0.5708675424458436,0.5162945914690082,0.0335272617123311,0.678447888374243,0.7270899781855871,0.0226411095486394,0.394390280472949,0.2690521753387841,0.0665781198522412,0.4816513873306824,0.191188824590944,0.0728468438361258,0.2300012969457792,0.5118037785071978,0.3377328017936154,0.1143233604628105,0.6801445936694605,0.7569736346309685,0.1029985077671263,0.4573741834167847,0.5694831834633121,0.3276120630793265,0.9302587087683992,0.1997104603330681,0.9433752035464068,0.5793852979628323,0.9874181215097232,0.3829651627042406,0.2183674727456344,0.1470834235875328,0.520489793217366,0.727690202804053,0.8015786443033582,0.6645231585289665,0.1301798779452281,0.942127470122294,0.86198025925433,0.9548335632201348,0.987515001451194,0.3392312265231457,0.601900168144932,0.6839038953906312,0.3898728861487728,0.0673864657760985,0.549336889469683,0.8586109184373294,0.1981254629774145,0.9107021383346662,0.0073472634612609,0.1066973065573618,0.0404590790534016,0.551467352663748,0.0542517710228176,0.5392176587174682,0.7156830032886944,0.2197701619038795,0.7849029818483287,0.77966343088763,0.2,1758
