nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,3,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e7370>
 <ptreeopt.tree.PTree object at 0x1555283e7e80>
 <ptreeopt.tree.PTree object at 0x1555283e7460>
 <ptreeopt.tree.PTree object at 0x155520f63a60>
 <ptreeopt.tree.PTree object at 0x155520f634f0>
 <ptreeopt.tree.PTree object at 0x155520f63b20>
 <ptreeopt.tree.PTree object at 0x155520f634c0>
 <ptreeopt.tree.PTree object at 0x155520f63a30>
 <ptreeopt.tree.PTree object at 0x155520f63190>
 <ptreeopt.tree.PTree object at 0x155520f63490>]",4,0,10,10,3
200,6,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e7370>
 <ptreeopt.tree.PTree object at 0x1555283e7e80>
 <ptreeopt.tree.PTree object at 0x1555283e7460>
 <ptreeopt.tree.PTree object at 0x155520f63a60>
 <ptreeopt.tree.PTree object at 0x155520f634f0>
 <ptreeopt.tree.PTree object at 0x155520f63b20>
 <ptreeopt.tree.PTree object at 0x155520f634c0>
 <ptreeopt.tree.PTree object at 0x155520f63a30>
 <ptreeopt.tree.PTree object at 0x155520f63190>
 <ptreeopt.tree.PTree object at 0x155520f63490>]",4,0,10,10,3
300,9,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e7370>
 <ptreeopt.tree.PTree object at 0x1555283e7e80>
 <ptreeopt.tree.PTree object at 0x1555283e7460>
 <ptreeopt.tree.PTree object at 0x155520f63a60>
 <ptreeopt.tree.PTree object at 0x155520f634f0>
 <ptreeopt.tree.PTree object at 0x155520f63b20>
 <ptreeopt.tree.PTree object at 0x155520f634c0>
 <ptreeopt.tree.PTree object at 0x155520f63a30>
 <ptreeopt.tree.PTree object at 0x155520f63190>
 <ptreeopt.tree.PTree object at 0x155520f63490>]",4,0,10,10,3
400,12,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e7370>
 <ptreeopt.tree.PTree object at 0x1555283e7e80>
 <ptreeopt.tree.PTree object at 0x1555283e7460>
 <ptreeopt.tree.PTree object at 0x155520f63a60>
 <ptreeopt.tree.PTree object at 0x155520f634f0>
 <ptreeopt.tree.PTree object at 0x155520f63b20>
 <ptreeopt.tree.PTree object at 0x155520f634c0>
 <ptreeopt.tree.PTree object at 0x155520f63a30>
 <ptreeopt.tree.PTree object at 0x155520f63190>
 <ptreeopt.tree.PTree object at 0x155520f63490>]",4,0,10,10,3
500,16,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e7370>
 <ptreeopt.tree.PTree object at 0x1555283e7e80>
 <ptreeopt.tree.PTree object at 0x1555283e7460>
 <ptreeopt.tree.PTree object at 0x155520f63a60>
 <ptreeopt.tree.PTree object at 0x155520f634f0>
 <ptreeopt.tree.PTree object at 0x155520f63b20>
 <ptreeopt.tree.PTree object at 0x155520f634c0>
 <ptreeopt.tree.PTree object at 0x155520f63a30>
 <ptreeopt.tree.PTree object at 0x155520f63190>
 <ptreeopt.tree.PTree object at 0x155520f63490>]",4,0,10,10,3
600,19,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e7370>
 <ptreeopt.tree.PTree object at 0x1555283e7e80>
 <ptreeopt.tree.PTree object at 0x1555283e7460>
 <ptreeopt.tree.PTree object at 0x155520f63a60>
 <ptreeopt.tree.PTree object at 0x155520f634f0>
 <ptreeopt.tree.PTree object at 0x155520f63b20>
 <ptreeopt.tree.PTree object at 0x155520f634c0>
 <ptreeopt.tree.PTree object at 0x155520f63a30>
 <ptreeopt.tree.PTree object at 0x155520f63190>
 <ptreeopt.tree.PTree object at 0x155520f63490>]",4,0,10,10,3
700,22,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e7370>
 <ptreeopt.tree.PTree object at 0x1555283e7e80>
 <ptreeopt.tree.PTree object at 0x1555283e7460>
 <ptreeopt.tree.PTree object at 0x155520f63a60>
 <ptreeopt.tree.PTree object at 0x155520f634f0>
 <ptreeopt.tree.PTree object at 0x155520f63b20>
 <ptreeopt.tree.PTree object at 0x155520f634c0>
 <ptreeopt.tree.PTree object at 0x155520f63a30>
 <ptreeopt.tree.PTree object at 0x155520f63190>
 <ptreeopt.tree.PTree object at 0x155520f63490>]",4,0,10,10,3
800,25,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e7370>
 <ptreeopt.tree.PTree object at 0x1555283e7e80>
 <ptreeopt.tree.PTree object at 0x1555283e7460>
 <ptreeopt.tree.PTree object at 0x155520f63a60>
 <ptreeopt.tree.PTree object at 0x155520f634f0>
 <ptreeopt.tree.PTree object at 0x155520f63b20>
 <ptreeopt.tree.PTree object at 0x155520f634c0>
 <ptreeopt.tree.PTree object at 0x155520f63a30>
 <ptreeopt.tree.PTree object at 0x155520f63190>
 <ptreeopt.tree.PTree object at 0x155520f63490>]",4,0,10,10,3
900,29,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e7370>
 <ptreeopt.tree.PTree object at 0x1555283e7e80>
 <ptreeopt.tree.PTree object at 0x1555283e7460>
 <ptreeopt.tree.PTree object at 0x155520f63a60>
 <ptreeopt.tree.PTree object at 0x155520f634f0>
 <ptreeopt.tree.PTree object at 0x155520f63b20>
 <ptreeopt.tree.PTree object at 0x155520f634c0>
 <ptreeopt.tree.PTree object at 0x155520f63a30>
 <ptreeopt.tree.PTree object at 0x155520f63190>
 <ptreeopt.tree.PTree object at 0x155520f63490>]",4,0,10,10,3
1000,32,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e7370>
 <ptreeopt.tree.PTree object at 0x1555283e7e80>
 <ptreeopt.tree.PTree object at 0x1555283e7460>
 <ptreeopt.tree.PTree object at 0x155520f63a60>
 <ptreeopt.tree.PTree object at 0x155520f634f0>
 <ptreeopt.tree.PTree object at 0x155520f63b20>
 <ptreeopt.tree.PTree object at 0x155520f634c0>
 <ptreeopt.tree.PTree object at 0x155520f63a30>
 <ptreeopt.tree.PTree object at 0x155520f63190>
 <ptreeopt.tree.PTree object at 0x155520f63490>]",4,0,10,10,3
