nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,3,0.2,"[<ptreeopt.tree.PTree object at 0x155520f1ea90>
 <ptreeopt.tree.PTree object at 0x155520f1ed30>
 <ptreeopt.tree.PTree object at 0x155520f1ed90>
 <ptreeopt.tree.PTree object at 0x155520f1ed60>
 <ptreeopt.tree.PTree object at 0x155520f1eb80>
 <ptreeopt.tree.PTree object at 0x155520f1e8b0>
 <ptreeopt.tree.PTree object at 0x155520f1e6a0>
 <ptreeopt.tree.PTree object at 0x155520f1eac0>
 <ptreeopt.tree.PTree object at 0x155520f1ea00>
 <ptreeopt.tree.PTree object at 0x155520f1e5e0>]",4,0,10,10,3
200,6,0.2,"[<ptreeopt.tree.PTree object at 0x155520f1ea90>
 <ptreeopt.tree.PTree object at 0x155520f1ed30>
 <ptreeopt.tree.PTree object at 0x155520f1ed90>
 <ptreeopt.tree.PTree object at 0x155520f1ed60>
 <ptreeopt.tree.PTree object at 0x155520f1eb80>
 <ptreeopt.tree.PTree object at 0x155520f1e8b0>
 <ptreeopt.tree.PTree object at 0x155520f1e6a0>
 <ptreeopt.tree.PTree object at 0x155520f1eac0>
 <ptreeopt.tree.PTree object at 0x155520f1ea00>
 <ptreeopt.tree.PTree object at 0x155520f1e5e0>]",4,0,10,10,3
300,9,0.2,"[<ptreeopt.tree.PTree object at 0x155520f1ea90>
 <ptreeopt.tree.PTree object at 0x155520f1ed30>
 <ptreeopt.tree.PTree object at 0x155520f1ed90>
 <ptreeopt.tree.PTree object at 0x155520f1ed60>
 <ptreeopt.tree.PTree object at 0x155520f1eb80>
 <ptreeopt.tree.PTree object at 0x155520f1e8b0>
 <ptreeopt.tree.PTree object at 0x155520f1e6a0>
 <ptreeopt.tree.PTree object at 0x155520f1eac0>
 <ptreeopt.tree.PTree object at 0x155520f1ea00>
 <ptreeopt.tree.PTree object at 0x155520f1e5e0>]",4,0,10,10,3
400,12,0.2,"[<ptreeopt.tree.PTree object at 0x155520f1ea90>
 <ptreeopt.tree.PTree object at 0x155520f1ed30>
 <ptreeopt.tree.PTree object at 0x155520f1ed90>
 <ptreeopt.tree.PTree object at 0x155520f1ed60>
 <ptreeopt.tree.PTree object at 0x155520f1eb80>
 <ptreeopt.tree.PTree object at 0x155520f1e8b0>
 <ptreeopt.tree.PTree object at 0x155520f1e6a0>
 <ptreeopt.tree.PTree object at 0x155520f1eac0>
 <ptreeopt.tree.PTree object at 0x155520f1ea00>
 <ptreeopt.tree.PTree object at 0x155520f1e5e0>]",4,0,10,10,3
500,15,0.2,"[<ptreeopt.tree.PTree object at 0x155520f1ea90>
 <ptreeopt.tree.PTree object at 0x155520f1ed30>
 <ptreeopt.tree.PTree object at 0x155520f1ed90>
 <ptreeopt.tree.PTree object at 0x155520f1ed60>
 <ptreeopt.tree.PTree object at 0x155520f1eb80>
 <ptreeopt.tree.PTree object at 0x155520f1e8b0>
 <ptreeopt.tree.PTree object at 0x155520f1e6a0>
 <ptreeopt.tree.PTree object at 0x155520f1eac0>
 <ptreeopt.tree.PTree object at 0x155520f1ea00>
 <ptreeopt.tree.PTree object at 0x155520f1e5e0>]",4,0,10,10,3
600,18,0.2,"[<ptreeopt.tree.PTree object at 0x155520f1ea90>
 <ptreeopt.tree.PTree object at 0x155520f1ed30>
 <ptreeopt.tree.PTree object at 0x155520f1ed90>
 <ptreeopt.tree.PTree object at 0x155520f1ed60>
 <ptreeopt.tree.PTree object at 0x155520f1eb80>
 <ptreeopt.tree.PTree object at 0x155520f1e8b0>
 <ptreeopt.tree.PTree object at 0x155520f1e6a0>
 <ptreeopt.tree.PTree object at 0x155520f1eac0>
 <ptreeopt.tree.PTree object at 0x155520f1ea00>
 <ptreeopt.tree.PTree object at 0x155520f1e5e0>]",4,0,10,10,3
700,21,0.2,"[<ptreeopt.tree.PTree object at 0x155520f1ea90>
 <ptreeopt.tree.PTree object at 0x155520f1ed30>
 <ptreeopt.tree.PTree object at 0x155520f1ed90>
 <ptreeopt.tree.PTree object at 0x155520f1ed60>
 <ptreeopt.tree.PTree object at 0x155520f1eb80>
 <ptreeopt.tree.PTree object at 0x155520f1e8b0>
 <ptreeopt.tree.PTree object at 0x155520f1e6a0>
 <ptreeopt.tree.PTree object at 0x155520f1eac0>
 <ptreeopt.tree.PTree object at 0x155520f1ea00>
 <ptreeopt.tree.PTree object at 0x155520f1e5e0>]",4,0,10,10,3
800,24,0.2,"[<ptreeopt.tree.PTree object at 0x155520f1ea90>
 <ptreeopt.tree.PTree object at 0x155520f1ed30>
 <ptreeopt.tree.PTree object at 0x155520f1ed90>
 <ptreeopt.tree.PTree object at 0x155520f1ed60>
 <ptreeopt.tree.PTree object at 0x155520f1eb80>
 <ptreeopt.tree.PTree object at 0x155520f1e8b0>
 <ptreeopt.tree.PTree object at 0x155520f1e6a0>
 <ptreeopt.tree.PTree object at 0x155520f1eac0>
 <ptreeopt.tree.PTree object at 0x155520f1ea00>
 <ptreeopt.tree.PTree object at 0x155520f1e5e0>]",4,0,10,10,3
900,27,0.2,"[<ptreeopt.tree.PTree object at 0x155520f1ea90>
 <ptreeopt.tree.PTree object at 0x155520f1ed30>
 <ptreeopt.tree.PTree object at 0x155520f1ed90>
 <ptreeopt.tree.PTree object at 0x155520f1ed60>
 <ptreeopt.tree.PTree object at 0x155520f1eb80>
 <ptreeopt.tree.PTree object at 0x155520f1e8b0>
 <ptreeopt.tree.PTree object at 0x155520f1e6a0>
 <ptreeopt.tree.PTree object at 0x155520f1eac0>
 <ptreeopt.tree.PTree object at 0x155520f1ea00>
 <ptreeopt.tree.PTree object at 0x155520f1e5e0>]",4,0,10,10,3
1000,30,0.2,"[<ptreeopt.tree.PTree object at 0x155520f1ea90>
 <ptreeopt.tree.PTree object at 0x155520f1ed30>
 <ptreeopt.tree.PTree object at 0x155520f1ed90>
 <ptreeopt.tree.PTree object at 0x155520f1ed60>
 <ptreeopt.tree.PTree object at 0x155520f1eb80>
 <ptreeopt.tree.PTree object at 0x155520f1e8b0>
 <ptreeopt.tree.PTree object at 0x155520f1e6a0>
 <ptreeopt.tree.PTree object at 0x155520f1eac0>
 <ptreeopt.tree.PTree object at 0x155520f1ea00>
 <ptreeopt.tree.PTree object at 0x155520f1e5e0>]",4,0,10,10,3
