nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,9,0.68,"[<ptreeopt.tree.PTree object at 0x155520eea5b0>
 <ptreeopt.tree.PTree object at 0x155520eeac10>
 <ptreeopt.tree.PTree object at 0x155520eeaa60>
 <ptreeopt.tree.PTree object at 0x1555280787f0>
 <ptreeopt.tree.PTree object at 0x15552818aeb0>
 <ptreeopt.tree.PTree object at 0x15552818a0a0>
 <ptreeopt.tree.PTree object at 0x1555282417f0>
 <ptreeopt.tree.PTree object at 0x155520f64730>
 <ptreeopt.tree.PTree object at 0x155528292df0>
 <ptreeopt.tree.PTree object at 0x155528292160>]",2,0,30,10,10
200,20,0.66,"[<ptreeopt.tree.PTree object at 0x15552836a460>
 <ptreeopt.tree.PTree object at 0x15552836a310>
 <ptreeopt.tree.PTree object at 0x15552836a040>
 <ptreeopt.tree.PTree object at 0x15552836a340>
 <ptreeopt.tree.PTree object at 0x15552836a7c0>
 <ptreeopt.tree.PTree object at 0x15552836a700>
 <ptreeopt.tree.PTree object at 0x155520d0e6a0>
 <ptreeopt.tree.PTree object at 0x15552836a370>
 <ptreeopt.tree.PTree object at 0x15552836a550>
 <ptreeopt.tree.PTree object at 0x1555280440a0>]",2,0,30,10,10
300,31,0.66,"[<ptreeopt.tree.PTree object at 0x15552836a460>
 <ptreeopt.tree.PTree object at 0x15552836a310>
 <ptreeopt.tree.PTree object at 0x15552836a040>
 <ptreeopt.tree.PTree object at 0x15552836a340>
 <ptreeopt.tree.PTree object at 0x15552836a7c0>
 <ptreeopt.tree.PTree object at 0x15552836a700>
 <ptreeopt.tree.PTree object at 0x155520d0e6a0>
 <ptreeopt.tree.PTree object at 0x15552836a370>
 <ptreeopt.tree.PTree object at 0x15552836a550>
 <ptreeopt.tree.PTree object at 0x1555280440a0>]",2,0,30,10,10
400,42,0.66,"[<ptreeopt.tree.PTree object at 0x15552836a460>
 <ptreeopt.tree.PTree object at 0x15552836a310>
 <ptreeopt.tree.PTree object at 0x15552836a040>
 <ptreeopt.tree.PTree object at 0x15552836a340>
 <ptreeopt.tree.PTree object at 0x15552836a7c0>
 <ptreeopt.tree.PTree object at 0x15552836a700>
 <ptreeopt.tree.PTree object at 0x155520d0e6a0>
 <ptreeopt.tree.PTree object at 0x15552836a370>
 <ptreeopt.tree.PTree object at 0x15552836a550>
 <ptreeopt.tree.PTree object at 0x1555280440a0>]",2,0,30,10,10
500,53,0.62,"[<ptreeopt.tree.PTree object at 0x1555280599d0>
 <ptreeopt.tree.PTree object at 0x155528059a60>
 <ptreeopt.tree.PTree object at 0x155528059a30>
 <ptreeopt.tree.PTree object at 0x155528059730>
 <ptreeopt.tree.PTree object at 0x155528059700>
 <ptreeopt.tree.PTree object at 0x1555280596d0>
 <ptreeopt.tree.PTree object at 0x155528059040>
 <ptreeopt.tree.PTree object at 0x155528059400>
 <ptreeopt.tree.PTree object at 0x1555280e6a90>
 <ptreeopt.tree.PTree object at 0x1555280e6e20>]",2,0,30,10,10
600,64,0.62,"[<ptreeopt.tree.PTree object at 0x1555280599d0>
 <ptreeopt.tree.PTree object at 0x155528059a60>
 <ptreeopt.tree.PTree object at 0x155528059a30>
 <ptreeopt.tree.PTree object at 0x155528059730>
 <ptreeopt.tree.PTree object at 0x155528059700>
 <ptreeopt.tree.PTree object at 0x1555280596d0>
 <ptreeopt.tree.PTree object at 0x155528059040>
 <ptreeopt.tree.PTree object at 0x155528059400>
 <ptreeopt.tree.PTree object at 0x1555280e6a90>
 <ptreeopt.tree.PTree object at 0x1555280e6e20>]",2,0,30,10,10
700,75,0.62,"[<ptreeopt.tree.PTree object at 0x1555280599d0>
 <ptreeopt.tree.PTree object at 0x155528059a60>
 <ptreeopt.tree.PTree object at 0x155528059a30>
 <ptreeopt.tree.PTree object at 0x155528059730>
 <ptreeopt.tree.PTree object at 0x155528059700>
 <ptreeopt.tree.PTree object at 0x1555280596d0>
 <ptreeopt.tree.PTree object at 0x155528059040>
 <ptreeopt.tree.PTree object at 0x155528059400>
 <ptreeopt.tree.PTree object at 0x1555280e6a90>
 <ptreeopt.tree.PTree object at 0x1555280e6e20>]",2,0,30,10,10
800,87,0.62,"[<ptreeopt.tree.PTree object at 0x1555280599d0>
 <ptreeopt.tree.PTree object at 0x155528059a60>
 <ptreeopt.tree.PTree object at 0x155528059a30>
 <ptreeopt.tree.PTree object at 0x155528059730>
 <ptreeopt.tree.PTree object at 0x155528059700>
 <ptreeopt.tree.PTree object at 0x1555280596d0>
 <ptreeopt.tree.PTree object at 0x155528059040>
 <ptreeopt.tree.PTree object at 0x155528059400>
 <ptreeopt.tree.PTree object at 0x1555280e6a90>
 <ptreeopt.tree.PTree object at 0x1555280e6e20>]",2,0,30,10,10
900,98,0.62,"[<ptreeopt.tree.PTree object at 0x1555280599d0>
 <ptreeopt.tree.PTree object at 0x155528059a60>
 <ptreeopt.tree.PTree object at 0x155528059a30>
 <ptreeopt.tree.PTree object at 0x155528059730>
 <ptreeopt.tree.PTree object at 0x155528059700>
 <ptreeopt.tree.PTree object at 0x1555280596d0>
 <ptreeopt.tree.PTree object at 0x155528059040>
 <ptreeopt.tree.PTree object at 0x155528059400>
 <ptreeopt.tree.PTree object at 0x1555280e6a90>
 <ptreeopt.tree.PTree object at 0x1555280e6e20>]",2,0,30,10,10
1000,109,0.62,"[<ptreeopt.tree.PTree object at 0x1555280599d0>
 <ptreeopt.tree.PTree object at 0x155528059a60>
 <ptreeopt.tree.PTree object at 0x155528059a30>
 <ptreeopt.tree.PTree object at 0x155528059730>
 <ptreeopt.tree.PTree object at 0x155528059700>
 <ptreeopt.tree.PTree object at 0x1555280596d0>
 <ptreeopt.tree.PTree object at 0x155528059040>
 <ptreeopt.tree.PTree object at 0x155528059400>
 <ptreeopt.tree.PTree object at 0x1555280e6a90>
 <ptreeopt.tree.PTree object at 0x1555280e6e20>]",2,0,30,10,10
