nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,3,0.48,"[<ptreeopt.tree.PTree object at 0x1555207d7970>
 <ptreeopt.tree.PTree object at 0x1555207d75e0>
 <ptreeopt.tree.PTree object at 0x1555207d7c70>
 <ptreeopt.tree.PTree object at 0x1555207d74f0>
 <ptreeopt.tree.PTree object at 0x1555207d7fa0>
 <ptreeopt.tree.PTree object at 0x1555207d7700>
 <ptreeopt.tree.PTree object at 0x155520fa0af0>
 <ptreeopt.tree.PTree object at 0x155520fa0370>
 <ptreeopt.tree.PTree object at 0x155520fa0a60>
 <ptreeopt.tree.PTree object at 0x155520fa0940>]",7,0,10,10,10
200,6,0.48,"[<ptreeopt.tree.PTree object at 0x1555207d7970>
 <ptreeopt.tree.PTree object at 0x1555207d75e0>
 <ptreeopt.tree.PTree object at 0x1555207d7c70>
 <ptreeopt.tree.PTree object at 0x1555207d74f0>
 <ptreeopt.tree.PTree object at 0x1555207d7fa0>
 <ptreeopt.tree.PTree object at 0x1555207d7700>
 <ptreeopt.tree.PTree object at 0x155520fa0af0>
 <ptreeopt.tree.PTree object at 0x155520fa0370>
 <ptreeopt.tree.PTree object at 0x155520fa0a60>
 <ptreeopt.tree.PTree object at 0x155520fa0940>]",7,0,10,10,10
300,10,0.48,"[<ptreeopt.tree.PTree object at 0x1555207d7970>
 <ptreeopt.tree.PTree object at 0x1555207d75e0>
 <ptreeopt.tree.PTree object at 0x1555207d7c70>
 <ptreeopt.tree.PTree object at 0x1555207d74f0>
 <ptreeopt.tree.PTree object at 0x1555207d7fa0>
 <ptreeopt.tree.PTree object at 0x1555207d7700>
 <ptreeopt.tree.PTree object at 0x155520fa0af0>
 <ptreeopt.tree.PTree object at 0x155520fa0370>
 <ptreeopt.tree.PTree object at 0x155520fa0a60>
 <ptreeopt.tree.PTree object at 0x155520fa0940>]",7,0,10,10,10
400,13,0.48,"[<ptreeopt.tree.PTree object at 0x1555207d7970>
 <ptreeopt.tree.PTree object at 0x1555207d75e0>
 <ptreeopt.tree.PTree object at 0x1555207d7c70>
 <ptreeopt.tree.PTree object at 0x1555207d74f0>
 <ptreeopt.tree.PTree object at 0x1555207d7fa0>
 <ptreeopt.tree.PTree object at 0x1555207d7700>
 <ptreeopt.tree.PTree object at 0x155520fa0af0>
 <ptreeopt.tree.PTree object at 0x155520fa0370>
 <ptreeopt.tree.PTree object at 0x155520fa0a60>
 <ptreeopt.tree.PTree object at 0x155520fa0940>]",7,0,10,10,10
500,16,0.48,"[<ptreeopt.tree.PTree object at 0x1555207d7970>
 <ptreeopt.tree.PTree object at 0x1555207d75e0>
 <ptreeopt.tree.PTree object at 0x1555207d7c70>
 <ptreeopt.tree.PTree object at 0x1555207d74f0>
 <ptreeopt.tree.PTree object at 0x1555207d7fa0>
 <ptreeopt.tree.PTree object at 0x1555207d7700>
 <ptreeopt.tree.PTree object at 0x155520fa0af0>
 <ptreeopt.tree.PTree object at 0x155520fa0370>
 <ptreeopt.tree.PTree object at 0x155520fa0a60>
 <ptreeopt.tree.PTree object at 0x155520fa0940>]",7,0,10,10,10
600,20,0.47,"[<ptreeopt.tree.PTree object at 0x1555209c62b0>
 <ptreeopt.tree.PTree object at 0x1555209c60a0>
 <ptreeopt.tree.PTree object at 0x1555209c6a90>
 <ptreeopt.tree.PTree object at 0x1555209c6be0>
 <ptreeopt.tree.PTree object at 0x155520d41a30>
 <ptreeopt.tree.PTree object at 0x155520a81070>
 <ptreeopt.tree.PTree object at 0x1555209c6070>
 <ptreeopt.tree.PTree object at 0x155520a146d0>
 <ptreeopt.tree.PTree object at 0x155520a144f0>
 <ptreeopt.tree.PTree object at 0x155520a14340>]",7,0,10,10,10
700,23,0.47,"[<ptreeopt.tree.PTree object at 0x1555209c62b0>
 <ptreeopt.tree.PTree object at 0x1555209c60a0>
 <ptreeopt.tree.PTree object at 0x1555209c6a90>
 <ptreeopt.tree.PTree object at 0x1555209c6be0>
 <ptreeopt.tree.PTree object at 0x155520d41a30>
 <ptreeopt.tree.PTree object at 0x155520a81070>
 <ptreeopt.tree.PTree object at 0x1555209c6070>
 <ptreeopt.tree.PTree object at 0x155520a146d0>
 <ptreeopt.tree.PTree object at 0x155520a144f0>
 <ptreeopt.tree.PTree object at 0x155520a14340>]",7,0,10,10,10
800,27,0.43,"[<ptreeopt.tree.PTree object at 0x15552808d7f0>
 <ptreeopt.tree.PTree object at 0x15552808da90>
 <ptreeopt.tree.PTree object at 0x15552808d9d0>
 <ptreeopt.tree.PTree object at 0x15552808d400>
 <ptreeopt.tree.PTree object at 0x15552808d190>
 <ptreeopt.tree.PTree object at 0x15552808dfa0>
 <ptreeopt.tree.PTree object at 0x155520a997c0>
 <ptreeopt.tree.PTree object at 0x155520a99bb0>
 <ptreeopt.tree.PTree object at 0x155520a995e0>
 <ptreeopt.tree.PTree object at 0x155520a99d00>]",7,0,10,10,10
900,30,0.43,"[<ptreeopt.tree.PTree object at 0x15552808d7f0>
 <ptreeopt.tree.PTree object at 0x15552808da90>
 <ptreeopt.tree.PTree object at 0x15552808d9d0>
 <ptreeopt.tree.PTree object at 0x15552808d400>
 <ptreeopt.tree.PTree object at 0x15552808d190>
 <ptreeopt.tree.PTree object at 0x15552808dfa0>
 <ptreeopt.tree.PTree object at 0x155520a997c0>
 <ptreeopt.tree.PTree object at 0x155520a99bb0>
 <ptreeopt.tree.PTree object at 0x155520a995e0>
 <ptreeopt.tree.PTree object at 0x155520a99d00>]",7,0,10,10,10
1000,33,0.43,"[<ptreeopt.tree.PTree object at 0x15552808d7f0>
 <ptreeopt.tree.PTree object at 0x15552808da90>
 <ptreeopt.tree.PTree object at 0x15552808d9d0>
 <ptreeopt.tree.PTree object at 0x15552808d400>
 <ptreeopt.tree.PTree object at 0x15552808d190>
 <ptreeopt.tree.PTree object at 0x15552808dfa0>
 <ptreeopt.tree.PTree object at 0x155520a997c0>
 <ptreeopt.tree.PTree object at 0x155520a99bb0>
 <ptreeopt.tree.PTree object at 0x155520a995e0>
 <ptreeopt.tree.PTree object at 0x155520a99d00>]",7,0,10,10,10
1100,37,0.43,"[<ptreeopt.tree.PTree object at 0x15552808d7f0>
 <ptreeopt.tree.PTree object at 0x15552808da90>
 <ptreeopt.tree.PTree object at 0x15552808d9d0>
 <ptreeopt.tree.PTree object at 0x15552808d400>
 <ptreeopt.tree.PTree object at 0x15552808d190>
 <ptreeopt.tree.PTree object at 0x15552808dfa0>
 <ptreeopt.tree.PTree object at 0x155520a997c0>
 <ptreeopt.tree.PTree object at 0x155520a99bb0>
 <ptreeopt.tree.PTree object at 0x155520a995e0>
 <ptreeopt.tree.PTree object at 0x155520a99d00>]",7,0,10,10,10
1200,40,0.43,"[<ptreeopt.tree.PTree object at 0x15552808d7f0>
 <ptreeopt.tree.PTree object at 0x15552808da90>
 <ptreeopt.tree.PTree object at 0x15552808d9d0>
 <ptreeopt.tree.PTree object at 0x15552808d400>
 <ptreeopt.tree.PTree object at 0x15552808d190>
 <ptreeopt.tree.PTree object at 0x15552808dfa0>
 <ptreeopt.tree.PTree object at 0x155520a997c0>
 <ptreeopt.tree.PTree object at 0x155520a99bb0>
 <ptreeopt.tree.PTree object at 0x155520a995e0>
 <ptreeopt.tree.PTree object at 0x155520a99d00>]",7,0,10,10,10
1300,43,0.43,"[<ptreeopt.tree.PTree object at 0x15552808d7f0>
 <ptreeopt.tree.PTree object at 0x15552808da90>
 <ptreeopt.tree.PTree object at 0x15552808d9d0>
 <ptreeopt.tree.PTree object at 0x15552808d400>
 <ptreeopt.tree.PTree object at 0x15552808d190>
 <ptreeopt.tree.PTree object at 0x15552808dfa0>
 <ptreeopt.tree.PTree object at 0x155520a997c0>
 <ptreeopt.tree.PTree object at 0x155520a99bb0>
 <ptreeopt.tree.PTree object at 0x155520a995e0>
 <ptreeopt.tree.PTree object at 0x155520a99d00>]",7,0,10,10,10
