nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,1,0.69,"[<ptreeopt.tree.PTree object at 0x155528348310>
 <ptreeopt.tree.PTree object at 0x155528348040>
 <ptreeopt.tree.PTree object at 0x155528348c40>]",3,0,10,3,10
200,1,0.68,"[<ptreeopt.tree.PTree object at 0x155528550730>
 <ptreeopt.tree.PTree object at 0x155528550970>
 <ptreeopt.tree.PTree object at 0x1555285509d0>]",3,0,10,3,10
300,2,0.68,"[<ptreeopt.tree.PTree object at 0x155528550730>
 <ptreeopt.tree.PTree object at 0x155528550970>
 <ptreeopt.tree.PTree object at 0x1555285509d0>]",3,0,10,3,10
400,3,0.68,"[<ptreeopt.tree.PTree object at 0x155528550730>
 <ptreeopt.tree.PTree object at 0x155528550970>
 <ptreeopt.tree.PTree object at 0x1555285509d0>]",3,0,10,3,10
500,4,0.67,"[<ptreeopt.tree.PTree object at 0x155528297b20>
 <ptreeopt.tree.PTree object at 0x155528297cd0>
 <ptreeopt.tree.PTree object at 0x155528297ac0>]",3,0,10,3,10
600,5,0.66,"[<ptreeopt.tree.PTree object at 0x15552831ea00>
 <ptreeopt.tree.PTree object at 0x15552831e3a0>
 <ptreeopt.tree.PTree object at 0x15552831e4f0>]",3,0,10,3,10
700,7,0.66,"[<ptreeopt.tree.PTree object at 0x15552831ea00>
 <ptreeopt.tree.PTree object at 0x15552831e3a0>
 <ptreeopt.tree.PTree object at 0x15552831e4f0>]",3,0,10,3,10
800,8,0.66,"[<ptreeopt.tree.PTree object at 0x15552831ea00>
 <ptreeopt.tree.PTree object at 0x15552831e3a0>
 <ptreeopt.tree.PTree object at 0x15552831e4f0>]",3,0,10,3,10
900,8,0.58,"[<ptreeopt.tree.PTree object at 0x1555282e6a90>
 <ptreeopt.tree.PTree object at 0x1555284149a0>
 <ptreeopt.tree.PTree object at 0x15552854a340>]",3,0,10,3,10
1000,9,0.58,"[<ptreeopt.tree.PTree object at 0x1555282e6a90>
 <ptreeopt.tree.PTree object at 0x1555284149a0>
 <ptreeopt.tree.PTree object at 0x15552854a340>]",3,0,10,3,10
1100,10,0.58,"[<ptreeopt.tree.PTree object at 0x1555282e6a90>
 <ptreeopt.tree.PTree object at 0x1555284149a0>
 <ptreeopt.tree.PTree object at 0x15552854a340>]",3,0,10,3,10
1200,11,0.58,"[<ptreeopt.tree.PTree object at 0x1555282e6a90>
 <ptreeopt.tree.PTree object at 0x1555284149a0>
 <ptreeopt.tree.PTree object at 0x15552854a340>]",3,0,10,3,10
1300,12,0.58,"[<ptreeopt.tree.PTree object at 0x1555282e6a90>
 <ptreeopt.tree.PTree object at 0x1555284149a0>
 <ptreeopt.tree.PTree object at 0x15552854a340>]",3,0,10,3,10
1400,13,0.58,"[<ptreeopt.tree.PTree object at 0x1555282e6a90>
 <ptreeopt.tree.PTree object at 0x1555284149a0>
 <ptreeopt.tree.PTree object at 0x15552854a340>]",3,0,10,3,10
1500,14,0.58,"[<ptreeopt.tree.PTree object at 0x1555282e6a90>
 <ptreeopt.tree.PTree object at 0x1555284149a0>
 <ptreeopt.tree.PTree object at 0x15552854a340>]",3,0,10,3,10
1600,15,0.58,"[<ptreeopt.tree.PTree object at 0x1555282e6a90>
 <ptreeopt.tree.PTree object at 0x1555284149a0>
 <ptreeopt.tree.PTree object at 0x15552854a340>]",3,0,10,3,10
1700,16,0.58,"[<ptreeopt.tree.PTree object at 0x1555282e6a90>
 <ptreeopt.tree.PTree object at 0x1555284149a0>
 <ptreeopt.tree.PTree object at 0x15552854a340>]",3,0,10,3,10
