nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,3,0.92,"[<ptreeopt.tree.PTree object at 0x155528139550>
 <ptreeopt.tree.PTree object at 0x155528139460>
 <ptreeopt.tree.PTree object at 0x155528139730>]",4,0,30,3,3
200,9,0.91,"[<ptreeopt.tree.PTree object at 0x15552840efd0>
 <ptreeopt.tree.PTree object at 0x15552840e070>
 <ptreeopt.tree.PTree object at 0x15552840e790>]",4,0,30,3,3
300,14,0.84,"[<ptreeopt.tree.PTree object at 0x1555281f8250>
 <ptreeopt.tree.PTree object at 0x1555281f8d00>
 <ptreeopt.tree.PTree object at 0x1555281f8490>]",4,0,30,3,3
400,20,0.84,"[<ptreeopt.tree.PTree object at 0x1555281f8250>
 <ptreeopt.tree.PTree object at 0x1555281f8d00>
 <ptreeopt.tree.PTree object at 0x1555281f8490>]",4,0,30,3,3
500,25,0.84,"[<ptreeopt.tree.PTree object at 0x1555281f8250>
 <ptreeopt.tree.PTree object at 0x1555281f8d00>
 <ptreeopt.tree.PTree object at 0x1555281f8490>]",4,0,30,3,3
600,30,0.84,"[<ptreeopt.tree.PTree object at 0x1555281f8250>
 <ptreeopt.tree.PTree object at 0x1555281f8d00>
 <ptreeopt.tree.PTree object at 0x1555281f8490>]",4,0,30,3,3
700,35,0.84,"[<ptreeopt.tree.PTree object at 0x1555281f8250>
 <ptreeopt.tree.PTree object at 0x1555281f8d00>
 <ptreeopt.tree.PTree object at 0x1555281f8490>]",4,0,30,3,3
800,40,0.84,"[<ptreeopt.tree.PTree object at 0x1555281f8250>
 <ptreeopt.tree.PTree object at 0x1555281f8d00>
 <ptreeopt.tree.PTree object at 0x1555281f8490>]",4,0,30,3,3
900,45,0.84,"[<ptreeopt.tree.PTree object at 0x1555281f8250>
 <ptreeopt.tree.PTree object at 0x1555281f8d00>
 <ptreeopt.tree.PTree object at 0x1555281f8490>]",4,0,30,3,3
1000,50,0.81,"[<ptreeopt.tree.PTree object at 0x15552878f340>
 <ptreeopt.tree.PTree object at 0x15552878f0d0>
 <ptreeopt.tree.PTree object at 0x15552878ffd0>]",4,0,30,3,3
1100,55,0.81,"[<ptreeopt.tree.PTree object at 0x15552878f340>
 <ptreeopt.tree.PTree object at 0x15552878f0d0>
 <ptreeopt.tree.PTree object at 0x15552878ffd0>]",4,0,30,3,3
