nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,3,0.89,"[<ptreeopt.tree.PTree object at 0x1555283717f0>
 <ptreeopt.tree.PTree object at 0x155528371b20>
 <ptreeopt.tree.PTree object at 0x1555283718e0>]",2,0,30,3,3
200,8,0.89,"[<ptreeopt.tree.PTree object at 0x1555283717f0>
 <ptreeopt.tree.PTree object at 0x155528371b20>
 <ptreeopt.tree.PTree object at 0x1555283718e0>]",2,0,30,3,3
300,13,0.89,"[<ptreeopt.tree.PTree object at 0x1555283717f0>
 <ptreeopt.tree.PTree object at 0x155528371b20>
 <ptreeopt.tree.PTree object at 0x1555283718e0>]",2,0,30,3,3
400,17,0.88,"[<ptreeopt.tree.PTree object at 0x1555283b9df0>
 <ptreeopt.tree.PTree object at 0x1555283b9b20>
 <ptreeopt.tree.PTree object at 0x1555283b92e0>]",2,0,30,3,3
500,22,0.88,"[<ptreeopt.tree.PTree object at 0x1555283b9df0>
 <ptreeopt.tree.PTree object at 0x1555283b9b20>
 <ptreeopt.tree.PTree object at 0x1555283b92e0>]",2,0,30,3,3
600,25,0.88,"[<ptreeopt.tree.PTree object at 0x1555283b9df0>
 <ptreeopt.tree.PTree object at 0x1555283b9b20>
 <ptreeopt.tree.PTree object at 0x1555283b92e0>]",2,0,30,3,3
700,30,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
800,35,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
900,40,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
1000,44,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
1100,49,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
1200,53,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
1300,58,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
1400,63,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
1500,68,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
1600,72,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
1700,76,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
1800,81,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
1900,85,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
2000,90,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
2100,95,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
2200,99,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
2300,104,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
2400,109,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
2500,114,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
2600,118,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
2700,122,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
2800,127,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
2900,131,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
3000,136,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
3100,141,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
3200,145,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
3300,149,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
3400,154,0.85,"[<ptreeopt.tree.PTree object at 0x155528223d30>
 <ptreeopt.tree.PTree object at 0x155528223640>
 <ptreeopt.tree.PTree object at 0x155528223b80>]",2,0,30,3,3
