nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,0,0.81,"[<ptreeopt.tree.PTree object at 0x1555284073d0>
 <ptreeopt.tree.PTree object at 0x155528407dc0>
 <ptreeopt.tree.PTree object at 0x155528407b80>]",1,0,10,3,3
200,1,0.81,"[<ptreeopt.tree.PTree object at 0x1555284073d0>
 <ptreeopt.tree.PTree object at 0x155528407dc0>
 <ptreeopt.tree.PTree object at 0x155528407b80>]",1,0,10,3,3
300,2,0.81,"[<ptreeopt.tree.PTree object at 0x1555284073d0>
 <ptreeopt.tree.PTree object at 0x155528407dc0>
 <ptreeopt.tree.PTree object at 0x155528407b80>]",1,0,10,3,3
400,3,0.81,"[<ptreeopt.tree.PTree object at 0x1555284073d0>
 <ptreeopt.tree.PTree object at 0x155528407dc0>
 <ptreeopt.tree.PTree object at 0x155528407b80>]",1,0,10,3,3
500,4,0.81,"[<ptreeopt.tree.PTree object at 0x1555284073d0>
 <ptreeopt.tree.PTree object at 0x155528407dc0>
 <ptreeopt.tree.PTree object at 0x155528407b80>]",1,0,10,3,3
600,5,0.81,"[<ptreeopt.tree.PTree object at 0x1555284073d0>
 <ptreeopt.tree.PTree object at 0x155528407dc0>
 <ptreeopt.tree.PTree object at 0x155528407b80>]",1,0,10,3,3
700,5,0.81,"[<ptreeopt.tree.PTree object at 0x1555284073d0>
 <ptreeopt.tree.PTree object at 0x155528407dc0>
 <ptreeopt.tree.PTree object at 0x155528407b80>]",1,0,10,3,3
800,6,0.81,"[<ptreeopt.tree.PTree object at 0x1555284073d0>
 <ptreeopt.tree.PTree object at 0x155528407dc0>
 <ptreeopt.tree.PTree object at 0x155528407b80>]",1,0,10,3,3
900,7,0.8,"[<ptreeopt.tree.PTree object at 0x155528534a60>
 <ptreeopt.tree.PTree object at 0x1555285345e0>
 <ptreeopt.tree.PTree object at 0x155528534370>]",1,0,10,3,3
1000,8,0.8,"[<ptreeopt.tree.PTree object at 0x155528534a60>
 <ptreeopt.tree.PTree object at 0x1555285345e0>
 <ptreeopt.tree.PTree object at 0x155528534370>]",1,0,10,3,3
1100,9,0.8,"[<ptreeopt.tree.PTree object at 0x155528534a60>
 <ptreeopt.tree.PTree object at 0x1555285345e0>
 <ptreeopt.tree.PTree object at 0x155528534370>]",1,0,10,3,3
1200,10,0.8,"[<ptreeopt.tree.PTree object at 0x155528534a60>
 <ptreeopt.tree.PTree object at 0x1555285345e0>
 <ptreeopt.tree.PTree object at 0x155528534370>]",1,0,10,3,3
