nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,0,0.73,"[<ptreeopt.tree.PTree object at 0x155528406e20>
 <ptreeopt.tree.PTree object at 0x155528406dc0>
 <ptreeopt.tree.PTree object at 0x155528406c40>]",4,0,10,3,3
200,1,0.64,"[<ptreeopt.tree.PTree object at 0x1555284a9a90>
 <ptreeopt.tree.PTree object at 0x1555284c4040>
 <ptreeopt.tree.PTree object at 0x155528419a60>]",4,0,10,3,3
300,2,0.64,"[<ptreeopt.tree.PTree object at 0x1555284a9a90>
 <ptreeopt.tree.PTree object at 0x1555284c4040>
 <ptreeopt.tree.PTree object at 0x155528419a60>]",4,0,10,3,3
400,3,0.64,"[<ptreeopt.tree.PTree object at 0x1555284a9a90>
 <ptreeopt.tree.PTree object at 0x1555284c4040>
 <ptreeopt.tree.PTree object at 0x155528419a60>]",4,0,10,3,3
500,4,0.64,"[<ptreeopt.tree.PTree object at 0x1555284a9a90>
 <ptreeopt.tree.PTree object at 0x1555284c4040>
 <ptreeopt.tree.PTree object at 0x155528419a60>]",4,0,10,3,3
600,5,0.64,"[<ptreeopt.tree.PTree object at 0x1555284a9a90>
 <ptreeopt.tree.PTree object at 0x1555284c4040>
 <ptreeopt.tree.PTree object at 0x155528419a60>]",4,0,10,3,3
700,6,0.64,"[<ptreeopt.tree.PTree object at 0x1555284a9a90>
 <ptreeopt.tree.PTree object at 0x1555284c4040>
 <ptreeopt.tree.PTree object at 0x155528419a60>]",4,0,10,3,3
800,7,0.64,"[<ptreeopt.tree.PTree object at 0x1555284a9a90>
 <ptreeopt.tree.PTree object at 0x1555284c4040>
 <ptreeopt.tree.PTree object at 0x155528419a60>]",4,0,10,3,3
900,8,0.64,"[<ptreeopt.tree.PTree object at 0x1555284a9a90>
 <ptreeopt.tree.PTree object at 0x1555284c4040>
 <ptreeopt.tree.PTree object at 0x155528419a60>]",4,0,10,3,3
1000,8,0.64,"[<ptreeopt.tree.PTree object at 0x1555284a9a90>
 <ptreeopt.tree.PTree object at 0x1555284c4040>
 <ptreeopt.tree.PTree object at 0x155528419a60>]",4,0,10,3,3
