nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,3,0.73,"[<ptreeopt.tree.PTree object at 0x155528486940>
 <ptreeopt.tree.PTree object at 0x155528486be0>
 <ptreeopt.tree.PTree object at 0x155528486670>
 <ptreeopt.tree.PTree object at 0x155528486a30>
 <ptreeopt.tree.PTree object at 0x155528486ac0>
 <ptreeopt.tree.PTree object at 0x155528486bb0>
 <ptreeopt.tree.PTree object at 0x15552802ccd0>
 <ptreeopt.tree.PTree object at 0x15552802c1f0>
 <ptreeopt.tree.PTree object at 0x15552802c3a0>
 <ptreeopt.tree.PTree object at 0x15552802cd60>]",3,0,10,10,3
200,6,0.72,"[<ptreeopt.tree.PTree object at 0x15552814b4f0>
 <ptreeopt.tree.PTree object at 0x15552814b0d0>
 <ptreeopt.tree.PTree object at 0x1555280ab940>
 <ptreeopt.tree.PTree object at 0x1555280ab9d0>
 <ptreeopt.tree.PTree object at 0x1555280ab340>
 <ptreeopt.tree.PTree object at 0x1555280ab850>
 <ptreeopt.tree.PTree object at 0x1555280ab8b0>
 <ptreeopt.tree.PTree object at 0x1555283f7e20>
 <ptreeopt.tree.PTree object at 0x1555283f7d90>
 <ptreeopt.tree.PTree object at 0x1555283f7eb0>]",3,0,10,10,3
300,9,0.72,"[<ptreeopt.tree.PTree object at 0x15552814b4f0>
 <ptreeopt.tree.PTree object at 0x15552814b0d0>
 <ptreeopt.tree.PTree object at 0x1555280ab940>
 <ptreeopt.tree.PTree object at 0x1555280ab9d0>
 <ptreeopt.tree.PTree object at 0x1555280ab340>
 <ptreeopt.tree.PTree object at 0x1555280ab850>
 <ptreeopt.tree.PTree object at 0x1555280ab8b0>
 <ptreeopt.tree.PTree object at 0x1555283f7e20>
 <ptreeopt.tree.PTree object at 0x1555283f7d90>
 <ptreeopt.tree.PTree object at 0x1555283f7eb0>]",3,0,10,10,3
400,12,0.7,"[<ptreeopt.tree.PTree object at 0x155528413a00>
 <ptreeopt.tree.PTree object at 0x155528413340>
 <ptreeopt.tree.PTree object at 0x155528367670>
 <ptreeopt.tree.PTree object at 0x1555284f5190>
 <ptreeopt.tree.PTree object at 0x1555284f5640>
 <ptreeopt.tree.PTree object at 0x1555284acbe0>
 <ptreeopt.tree.PTree object at 0x1555284ac610>
 <ptreeopt.tree.PTree object at 0x1555284acdc0>
 <ptreeopt.tree.PTree object at 0x1555284aca30>
 <ptreeopt.tree.PTree object at 0x1555284ac490>]",3,0,10,10,3
500,15,0.7,"[<ptreeopt.tree.PTree object at 0x155528413a00>
 <ptreeopt.tree.PTree object at 0x155528413340>
 <ptreeopt.tree.PTree object at 0x155528367670>
 <ptreeopt.tree.PTree object at 0x1555284f5190>
 <ptreeopt.tree.PTree object at 0x1555284f5640>
 <ptreeopt.tree.PTree object at 0x1555284acbe0>
 <ptreeopt.tree.PTree object at 0x1555284ac610>
 <ptreeopt.tree.PTree object at 0x1555284acdc0>
 <ptreeopt.tree.PTree object at 0x1555284aca30>
 <ptreeopt.tree.PTree object at 0x1555284ac490>]",3,0,10,10,3
600,19,0.7,"[<ptreeopt.tree.PTree object at 0x155528413a00>
 <ptreeopt.tree.PTree object at 0x155528413340>
 <ptreeopt.tree.PTree object at 0x155528367670>
 <ptreeopt.tree.PTree object at 0x1555284f5190>
 <ptreeopt.tree.PTree object at 0x1555284f5640>
 <ptreeopt.tree.PTree object at 0x1555284acbe0>
 <ptreeopt.tree.PTree object at 0x1555284ac610>
 <ptreeopt.tree.PTree object at 0x1555284acdc0>
 <ptreeopt.tree.PTree object at 0x1555284aca30>
 <ptreeopt.tree.PTree object at 0x1555284ac490>]",3,0,10,10,3
700,22,0.7,"[<ptreeopt.tree.PTree object at 0x155528413a00>
 <ptreeopt.tree.PTree object at 0x155528413340>
 <ptreeopt.tree.PTree object at 0x155528367670>
 <ptreeopt.tree.PTree object at 0x1555284f5190>
 <ptreeopt.tree.PTree object at 0x1555284f5640>
 <ptreeopt.tree.PTree object at 0x1555284acbe0>
 <ptreeopt.tree.PTree object at 0x1555284ac610>
 <ptreeopt.tree.PTree object at 0x1555284acdc0>
 <ptreeopt.tree.PTree object at 0x1555284aca30>
 <ptreeopt.tree.PTree object at 0x1555284ac490>]",3,0,10,10,3
800,25,0.7,"[<ptreeopt.tree.PTree object at 0x155528413a00>
 <ptreeopt.tree.PTree object at 0x155528413340>
 <ptreeopt.tree.PTree object at 0x155528367670>
 <ptreeopt.tree.PTree object at 0x1555284f5190>
 <ptreeopt.tree.PTree object at 0x1555284f5640>
 <ptreeopt.tree.PTree object at 0x1555284acbe0>
 <ptreeopt.tree.PTree object at 0x1555284ac610>
 <ptreeopt.tree.PTree object at 0x1555284acdc0>
 <ptreeopt.tree.PTree object at 0x1555284aca30>
 <ptreeopt.tree.PTree object at 0x1555284ac490>]",3,0,10,10,3
900,28,0.7,"[<ptreeopt.tree.PTree object at 0x155528413a00>
 <ptreeopt.tree.PTree object at 0x155528413340>
 <ptreeopt.tree.PTree object at 0x155528367670>
 <ptreeopt.tree.PTree object at 0x1555284f5190>
 <ptreeopt.tree.PTree object at 0x1555284f5640>
 <ptreeopt.tree.PTree object at 0x1555284acbe0>
 <ptreeopt.tree.PTree object at 0x1555284ac610>
 <ptreeopt.tree.PTree object at 0x1555284acdc0>
 <ptreeopt.tree.PTree object at 0x1555284aca30>
 <ptreeopt.tree.PTree object at 0x1555284ac490>]",3,0,10,10,3
1000,31,0.7,"[<ptreeopt.tree.PTree object at 0x155528413a00>
 <ptreeopt.tree.PTree object at 0x155528413340>
 <ptreeopt.tree.PTree object at 0x155528367670>
 <ptreeopt.tree.PTree object at 0x1555284f5190>
 <ptreeopt.tree.PTree object at 0x1555284f5640>
 <ptreeopt.tree.PTree object at 0x1555284acbe0>
 <ptreeopt.tree.PTree object at 0x1555284ac610>
 <ptreeopt.tree.PTree object at 0x1555284acdc0>
 <ptreeopt.tree.PTree object at 0x1555284aca30>
 <ptreeopt.tree.PTree object at 0x1555284ac490>]",3,0,10,10,3
1100,34,0.7,"[<ptreeopt.tree.PTree object at 0x155528413a00>
 <ptreeopt.tree.PTree object at 0x155528413340>
 <ptreeopt.tree.PTree object at 0x155528367670>
 <ptreeopt.tree.PTree object at 0x1555284f5190>
 <ptreeopt.tree.PTree object at 0x1555284f5640>
 <ptreeopt.tree.PTree object at 0x1555284acbe0>
 <ptreeopt.tree.PTree object at 0x1555284ac610>
 <ptreeopt.tree.PTree object at 0x1555284acdc0>
 <ptreeopt.tree.PTree object at 0x1555284aca30>
 <ptreeopt.tree.PTree object at 0x1555284ac490>]",3,0,10,10,3
1200,38,0.7,"[<ptreeopt.tree.PTree object at 0x155528413a00>
 <ptreeopt.tree.PTree object at 0x155528413340>
 <ptreeopt.tree.PTree object at 0x155528367670>
 <ptreeopt.tree.PTree object at 0x1555284f5190>
 <ptreeopt.tree.PTree object at 0x1555284f5640>
 <ptreeopt.tree.PTree object at 0x1555284acbe0>
 <ptreeopt.tree.PTree object at 0x1555284ac610>
 <ptreeopt.tree.PTree object at 0x1555284acdc0>
 <ptreeopt.tree.PTree object at 0x1555284aca30>
 <ptreeopt.tree.PTree object at 0x1555284ac490>]",3,0,10,10,3
