nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,3,0.42,"[<ptreeopt.tree.PTree object at 0x1555281f7be0>
 <ptreeopt.tree.PTree object at 0x1555281f7b20>
 <ptreeopt.tree.PTree object at 0x1555281f7c70>
 <ptreeopt.tree.PTree object at 0x1555280a1c40>
 <ptreeopt.tree.PTree object at 0x1555280a1af0>
 <ptreeopt.tree.PTree object at 0x1555280a1d30>
 <ptreeopt.tree.PTree object at 0x15552843dfa0>
 <ptreeopt.tree.PTree object at 0x155520fdc850>
 <ptreeopt.tree.PTree object at 0x155520fdce80>
 <ptreeopt.tree.PTree object at 0x155520fdc370>]",3,0,10,10,10
200,7,0.42,"[<ptreeopt.tree.PTree object at 0x1555281f7be0>
 <ptreeopt.tree.PTree object at 0x1555281f7b20>
 <ptreeopt.tree.PTree object at 0x1555281f7c70>
 <ptreeopt.tree.PTree object at 0x1555280a1c40>
 <ptreeopt.tree.PTree object at 0x1555280a1af0>
 <ptreeopt.tree.PTree object at 0x1555280a1d30>
 <ptreeopt.tree.PTree object at 0x15552843dfa0>
 <ptreeopt.tree.PTree object at 0x155520fdc850>
 <ptreeopt.tree.PTree object at 0x155520fdce80>
 <ptreeopt.tree.PTree object at 0x155520fdc370>]",3,0,10,10,10
300,10,0.42,"[<ptreeopt.tree.PTree object at 0x1555281f7be0>
 <ptreeopt.tree.PTree object at 0x1555281f7b20>
 <ptreeopt.tree.PTree object at 0x1555281f7c70>
 <ptreeopt.tree.PTree object at 0x1555280a1c40>
 <ptreeopt.tree.PTree object at 0x1555280a1af0>
 <ptreeopt.tree.PTree object at 0x1555280a1d30>
 <ptreeopt.tree.PTree object at 0x15552843dfa0>
 <ptreeopt.tree.PTree object at 0x155520fdc850>
 <ptreeopt.tree.PTree object at 0x155520fdce80>
 <ptreeopt.tree.PTree object at 0x155520fdc370>]",3,0,10,10,10
400,14,0.42,"[<ptreeopt.tree.PTree object at 0x1555281f7be0>
 <ptreeopt.tree.PTree object at 0x1555281f7b20>
 <ptreeopt.tree.PTree object at 0x1555281f7c70>
 <ptreeopt.tree.PTree object at 0x1555280a1c40>
 <ptreeopt.tree.PTree object at 0x1555280a1af0>
 <ptreeopt.tree.PTree object at 0x1555280a1d30>
 <ptreeopt.tree.PTree object at 0x15552843dfa0>
 <ptreeopt.tree.PTree object at 0x155520fdc850>
 <ptreeopt.tree.PTree object at 0x155520fdce80>
 <ptreeopt.tree.PTree object at 0x155520fdc370>]",3,0,10,10,10
500,17,0.42,"[<ptreeopt.tree.PTree object at 0x1555281f7be0>
 <ptreeopt.tree.PTree object at 0x1555281f7b20>
 <ptreeopt.tree.PTree object at 0x1555281f7c70>
 <ptreeopt.tree.PTree object at 0x1555280a1c40>
 <ptreeopt.tree.PTree object at 0x1555280a1af0>
 <ptreeopt.tree.PTree object at 0x1555280a1d30>
 <ptreeopt.tree.PTree object at 0x15552843dfa0>
 <ptreeopt.tree.PTree object at 0x155520fdc850>
 <ptreeopt.tree.PTree object at 0x155520fdce80>
 <ptreeopt.tree.PTree object at 0x155520fdc370>]",3,0,10,10,10
600,21,0.42,"[<ptreeopt.tree.PTree object at 0x1555281f7be0>
 <ptreeopt.tree.PTree object at 0x1555281f7b20>
 <ptreeopt.tree.PTree object at 0x1555281f7c70>
 <ptreeopt.tree.PTree object at 0x1555280a1c40>
 <ptreeopt.tree.PTree object at 0x1555280a1af0>
 <ptreeopt.tree.PTree object at 0x1555280a1d30>
 <ptreeopt.tree.PTree object at 0x15552843dfa0>
 <ptreeopt.tree.PTree object at 0x155520fdc850>
 <ptreeopt.tree.PTree object at 0x155520fdce80>
 <ptreeopt.tree.PTree object at 0x155520fdc370>]",3,0,10,10,10
700,24,0.42,"[<ptreeopt.tree.PTree object at 0x1555281f7be0>
 <ptreeopt.tree.PTree object at 0x1555281f7b20>
 <ptreeopt.tree.PTree object at 0x1555281f7c70>
 <ptreeopt.tree.PTree object at 0x1555280a1c40>
 <ptreeopt.tree.PTree object at 0x1555280a1af0>
 <ptreeopt.tree.PTree object at 0x1555280a1d30>
 <ptreeopt.tree.PTree object at 0x15552843dfa0>
 <ptreeopt.tree.PTree object at 0x155520fdc850>
 <ptreeopt.tree.PTree object at 0x155520fdce80>
 <ptreeopt.tree.PTree object at 0x155520fdc370>]",3,0,10,10,10
800,28,0.42,"[<ptreeopt.tree.PTree object at 0x1555281f7be0>
 <ptreeopt.tree.PTree object at 0x1555281f7b20>
 <ptreeopt.tree.PTree object at 0x1555281f7c70>
 <ptreeopt.tree.PTree object at 0x1555280a1c40>
 <ptreeopt.tree.PTree object at 0x1555280a1af0>
 <ptreeopt.tree.PTree object at 0x1555280a1d30>
 <ptreeopt.tree.PTree object at 0x15552843dfa0>
 <ptreeopt.tree.PTree object at 0x155520fdc850>
 <ptreeopt.tree.PTree object at 0x155520fdce80>
 <ptreeopt.tree.PTree object at 0x155520fdc370>]",3,0,10,10,10
900,31,0.42,"[<ptreeopt.tree.PTree object at 0x1555281f7be0>
 <ptreeopt.tree.PTree object at 0x1555281f7b20>
 <ptreeopt.tree.PTree object at 0x1555281f7c70>
 <ptreeopt.tree.PTree object at 0x1555280a1c40>
 <ptreeopt.tree.PTree object at 0x1555280a1af0>
 <ptreeopt.tree.PTree object at 0x1555280a1d30>
 <ptreeopt.tree.PTree object at 0x15552843dfa0>
 <ptreeopt.tree.PTree object at 0x155520fdc850>
 <ptreeopt.tree.PTree object at 0x155520fdce80>
 <ptreeopt.tree.PTree object at 0x155520fdc370>]",3,0,10,10,10
1000,35,0.38,"[<ptreeopt.tree.PTree object at 0x155520ea0340>
 <ptreeopt.tree.PTree object at 0x155520efda60>
 <ptreeopt.tree.PTree object at 0x155520efdc10>
 <ptreeopt.tree.PTree object at 0x155520f71a90>
 <ptreeopt.tree.PTree object at 0x155528098820>
 <ptreeopt.tree.PTree object at 0x155528098790>
 <ptreeopt.tree.PTree object at 0x15552804c880>
 <ptreeopt.tree.PTree object at 0x15552804c580>
 <ptreeopt.tree.PTree object at 0x1555284f5790>
 <ptreeopt.tree.PTree object at 0x1555280aad90>]",3,0,10,10,10
