nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,0,0.78,"[<ptreeopt.tree.PTree object at 0x1555284e5fd0>
 <ptreeopt.tree.PTree object at 0x1555284e5bb0>
 <ptreeopt.tree.PTree object at 0x1555284e5eb0>]",0,0,10,3,3
200,1,0.78,"[<ptreeopt.tree.PTree object at 0x1555284e5fd0>
 <ptreeopt.tree.PTree object at 0x1555284e5bb0>
 <ptreeopt.tree.PTree object at 0x1555284e5eb0>]",0,0,10,3,3
300,2,0.77,"[<ptreeopt.tree.PTree object at 0x15552849b190>
 <ptreeopt.tree.PTree object at 0x15552849b4c0>
 <ptreeopt.tree.PTree object at 0x15552849bf10>]",0,0,10,3,3
400,3,0.75,"[<ptreeopt.tree.PTree object at 0x1555284853a0>
 <ptreeopt.tree.PTree object at 0x155528485b20>
 <ptreeopt.tree.PTree object at 0x155528485c10>]",0,0,10,3,3
500,4,0.75,"[<ptreeopt.tree.PTree object at 0x1555284853a0>
 <ptreeopt.tree.PTree object at 0x155528485b20>
 <ptreeopt.tree.PTree object at 0x155528485c10>]",0,0,10,3,3
600,5,0.75,"[<ptreeopt.tree.PTree object at 0x1555284853a0>
 <ptreeopt.tree.PTree object at 0x155528485b20>
 <ptreeopt.tree.PTree object at 0x155528485c10>]",0,0,10,3,3
700,5,0.75,"[<ptreeopt.tree.PTree object at 0x1555284853a0>
 <ptreeopt.tree.PTree object at 0x155528485b20>
 <ptreeopt.tree.PTree object at 0x155528485c10>]",0,0,10,3,3
800,6,0.75,"[<ptreeopt.tree.PTree object at 0x1555284853a0>
 <ptreeopt.tree.PTree object at 0x155528485b20>
 <ptreeopt.tree.PTree object at 0x155528485c10>]",0,0,10,3,3
900,7,0.75,"[<ptreeopt.tree.PTree object at 0x1555284853a0>
 <ptreeopt.tree.PTree object at 0x155528485b20>
 <ptreeopt.tree.PTree object at 0x155528485c10>]",0,0,10,3,3
1000,8,0.75,"[<ptreeopt.tree.PTree object at 0x1555284853a0>
 <ptreeopt.tree.PTree object at 0x155528485b20>
 <ptreeopt.tree.PTree object at 0x155528485c10>]",0,0,10,3,3
1100,9,0.69,"[<ptreeopt.tree.PTree object at 0x1555283ee790>
 <ptreeopt.tree.PTree object at 0x1555283ee0d0>
 <ptreeopt.tree.PTree object at 0x1555283eec10>]",0,0,10,3,3
1200,10,0.69,"[<ptreeopt.tree.PTree object at 0x1555283ee790>
 <ptreeopt.tree.PTree object at 0x1555283ee0d0>
 <ptreeopt.tree.PTree object at 0x1555283eec10>]",0,0,10,3,3
1300,10,0.69,"[<ptreeopt.tree.PTree object at 0x1555283ee790>
 <ptreeopt.tree.PTree object at 0x1555283ee0d0>
 <ptreeopt.tree.PTree object at 0x1555283eec10>]",0,0,10,3,3
1400,11,0.69,"[<ptreeopt.tree.PTree object at 0x1555283ee790>
 <ptreeopt.tree.PTree object at 0x1555283ee0d0>
 <ptreeopt.tree.PTree object at 0x1555283eec10>]",0,0,10,3,3
1500,12,0.69,"[<ptreeopt.tree.PTree object at 0x1555283ee790>
 <ptreeopt.tree.PTree object at 0x1555283ee0d0>
 <ptreeopt.tree.PTree object at 0x1555283eec10>]",0,0,10,3,3
