nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,3,0.83,"[<ptreeopt.tree.PTree object at 0x155520a06220>
 <ptreeopt.tree.PTree object at 0x155520a06280>
 <ptreeopt.tree.PTree object at 0x155520a06250>
 <ptreeopt.tree.PTree object at 0x155520a062b0>
 <ptreeopt.tree.PTree object at 0x155520a06700>
 <ptreeopt.tree.PTree object at 0x155520a06d60>
 <ptreeopt.tree.PTree object at 0x155520a06c40>
 <ptreeopt.tree.PTree object at 0x155520ad94f0>
 <ptreeopt.tree.PTree object at 0x155520ad95e0>
 <ptreeopt.tree.PTree object at 0x155520ad9af0>]",8,0,10,10,3
200,6,0.81,"[<ptreeopt.tree.PTree object at 0x155520dbfc40>
 <ptreeopt.tree.PTree object at 0x155520dbfcd0>
 <ptreeopt.tree.PTree object at 0x155520dbf940>
 <ptreeopt.tree.PTree object at 0x155520dbfeb0>
 <ptreeopt.tree.PTree object at 0x155520dbf850>
 <ptreeopt.tree.PTree object at 0x155520dbf070>
 <ptreeopt.tree.PTree object at 0x155520dbf880>
 <ptreeopt.tree.PTree object at 0x155520dbf160>
 <ptreeopt.tree.PTree object at 0x155520dbf130>
 <ptreeopt.tree.PTree object at 0x155520d3a9a0>]",8,0,10,10,3
300,9,0.81,"[<ptreeopt.tree.PTree object at 0x155520dbfc40>
 <ptreeopt.tree.PTree object at 0x155520dbfcd0>
 <ptreeopt.tree.PTree object at 0x155520dbf940>
 <ptreeopt.tree.PTree object at 0x155520dbfeb0>
 <ptreeopt.tree.PTree object at 0x155520dbf850>
 <ptreeopt.tree.PTree object at 0x155520dbf070>
 <ptreeopt.tree.PTree object at 0x155520dbf880>
 <ptreeopt.tree.PTree object at 0x155520dbf160>
 <ptreeopt.tree.PTree object at 0x155520dbf130>
 <ptreeopt.tree.PTree object at 0x155520d3a9a0>]",8,0,10,10,3
400,12,0.78,"[<ptreeopt.tree.PTree object at 0x155520be2580>
 <ptreeopt.tree.PTree object at 0x155520be27c0>
 <ptreeopt.tree.PTree object at 0x1555282e9e50>
 <ptreeopt.tree.PTree object at 0x1555282e9880>
 <ptreeopt.tree.PTree object at 0x1555282e9040>
 <ptreeopt.tree.PTree object at 0x1555282e9280>
 <ptreeopt.tree.PTree object at 0x155520eb1a60>
 <ptreeopt.tree.PTree object at 0x155520eb1130>
 <ptreeopt.tree.PTree object at 0x155520eb1f70>
 <ptreeopt.tree.PTree object at 0x155520eb1b20>]",8,0,10,10,3
500,15,0.78,"[<ptreeopt.tree.PTree object at 0x155520be2580>
 <ptreeopt.tree.PTree object at 0x155520be27c0>
 <ptreeopt.tree.PTree object at 0x1555282e9e50>
 <ptreeopt.tree.PTree object at 0x1555282e9880>
 <ptreeopt.tree.PTree object at 0x1555282e9040>
 <ptreeopt.tree.PTree object at 0x1555282e9280>
 <ptreeopt.tree.PTree object at 0x155520eb1a60>
 <ptreeopt.tree.PTree object at 0x155520eb1130>
 <ptreeopt.tree.PTree object at 0x155520eb1f70>
 <ptreeopt.tree.PTree object at 0x155520eb1b20>]",8,0,10,10,3
600,19,0.68,"[<ptreeopt.tree.PTree object at 0x155520c53670>
 <ptreeopt.tree.PTree object at 0x155520c537c0>
 <ptreeopt.tree.PTree object at 0x155520c530d0>
 <ptreeopt.tree.PTree object at 0x155520c532e0>
 <ptreeopt.tree.PTree object at 0x155520c53160>
 <ptreeopt.tree.PTree object at 0x155520c53190>
 <ptreeopt.tree.PTree object at 0x15552845e100>
 <ptreeopt.tree.PTree object at 0x155520c53130>
 <ptreeopt.tree.PTree object at 0x155520c91e20>
 <ptreeopt.tree.PTree object at 0x155520c91160>]",8,0,10,10,3
700,22,0.68,"[<ptreeopt.tree.PTree object at 0x155520c53670>
 <ptreeopt.tree.PTree object at 0x155520c537c0>
 <ptreeopt.tree.PTree object at 0x155520c530d0>
 <ptreeopt.tree.PTree object at 0x155520c532e0>
 <ptreeopt.tree.PTree object at 0x155520c53160>
 <ptreeopt.tree.PTree object at 0x155520c53190>
 <ptreeopt.tree.PTree object at 0x15552845e100>
 <ptreeopt.tree.PTree object at 0x155520c53130>
 <ptreeopt.tree.PTree object at 0x155520c91e20>
 <ptreeopt.tree.PTree object at 0x155520c91160>]",8,0,10,10,3
800,25,0.68,"[<ptreeopt.tree.PTree object at 0x155520c53670>
 <ptreeopt.tree.PTree object at 0x155520c537c0>
 <ptreeopt.tree.PTree object at 0x155520c530d0>
 <ptreeopt.tree.PTree object at 0x155520c532e0>
 <ptreeopt.tree.PTree object at 0x155520c53160>
 <ptreeopt.tree.PTree object at 0x155520c53190>
 <ptreeopt.tree.PTree object at 0x15552845e100>
 <ptreeopt.tree.PTree object at 0x155520c53130>
 <ptreeopt.tree.PTree object at 0x155520c91e20>
 <ptreeopt.tree.PTree object at 0x155520c91160>]",8,0,10,10,3
900,28,0.68,"[<ptreeopt.tree.PTree object at 0x155520c53670>
 <ptreeopt.tree.PTree object at 0x155520c537c0>
 <ptreeopt.tree.PTree object at 0x155520c530d0>
 <ptreeopt.tree.PTree object at 0x155520c532e0>
 <ptreeopt.tree.PTree object at 0x155520c53160>
 <ptreeopt.tree.PTree object at 0x155520c53190>
 <ptreeopt.tree.PTree object at 0x15552845e100>
 <ptreeopt.tree.PTree object at 0x155520c53130>
 <ptreeopt.tree.PTree object at 0x155520c91e20>
 <ptreeopt.tree.PTree object at 0x155520c91160>]",8,0,10,10,3
1000,32,0.68,"[<ptreeopt.tree.PTree object at 0x155520c53670>
 <ptreeopt.tree.PTree object at 0x155520c537c0>
 <ptreeopt.tree.PTree object at 0x155520c530d0>
 <ptreeopt.tree.PTree object at 0x155520c532e0>
 <ptreeopt.tree.PTree object at 0x155520c53160>
 <ptreeopt.tree.PTree object at 0x155520c53190>
 <ptreeopt.tree.PTree object at 0x15552845e100>
 <ptreeopt.tree.PTree object at 0x155520c53130>
 <ptreeopt.tree.PTree object at 0x155520c91e20>
 <ptreeopt.tree.PTree object at 0x155520c91160>]",8,0,10,10,3
