nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,10,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
200,23,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
300,35,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
400,48,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
500,62,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
600,75,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
700,88,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
800,101,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
900,115,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
1000,127,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
1100,141,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
1200,157,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
1300,170,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
1400,184,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
1500,196,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
1600,210,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
1700,223,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
1800,235,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
1900,248,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
2000,260,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
2100,274,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
2200,287,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
2300,299,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
2400,313,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
2500,327,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
2600,339,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
2700,353,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
2800,366,0.7,"[<ptreeopt.tree.PTree object at 0x15552873b910>
 <ptreeopt.tree.PTree object at 0x15552873b3a0>
 <ptreeopt.tree.PTree object at 0x15552873b790>
 <ptreeopt.tree.PTree object at 0x155520d73460>
 <ptreeopt.tree.PTree object at 0x155520cfb6d0>
 <ptreeopt.tree.PTree object at 0x155520ffbe50>
 <ptreeopt.tree.PTree object at 0x155520ffbe80>
 <ptreeopt.tree.PTree object at 0x155520d016a0>
 <ptreeopt.tree.PTree object at 0x155528286f70>
 <ptreeopt.tree.PTree object at 0x155520eb75b0>]",2,0,30,10,10
