nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,3,0.75,"[<ptreeopt.tree.PTree object at 0x1555283939a0>
 <ptreeopt.tree.PTree object at 0x1555283932e0>
 <ptreeopt.tree.PTree object at 0x155528393580>
 <ptreeopt.tree.PTree object at 0x1555283936d0>
 <ptreeopt.tree.PTree object at 0x155528391e80>
 <ptreeopt.tree.PTree object at 0x155528391ee0>
 <ptreeopt.tree.PTree object at 0x155528501d60>
 <ptreeopt.tree.PTree object at 0x155528501ca0>
 <ptreeopt.tree.PTree object at 0x155528501be0>
 <ptreeopt.tree.PTree object at 0x155528554460>]",0,0,10,10,10
200,7,0.67,"[<ptreeopt.tree.PTree object at 0x155528479df0>
 <ptreeopt.tree.PTree object at 0x155528479cd0>
 <ptreeopt.tree.PTree object at 0x155528479ac0>
 <ptreeopt.tree.PTree object at 0x155528479d00>
 <ptreeopt.tree.PTree object at 0x155528479760>
 <ptreeopt.tree.PTree object at 0x1555284796a0>
 <ptreeopt.tree.PTree object at 0x155528479580>
 <ptreeopt.tree.PTree object at 0x1555280cd850>
 <ptreeopt.tree.PTree object at 0x1555280cda30>
 <ptreeopt.tree.PTree object at 0x1555282da3d0>]",0,0,10,10,10
300,10,0.67,"[<ptreeopt.tree.PTree object at 0x155528479df0>
 <ptreeopt.tree.PTree object at 0x155528479cd0>
 <ptreeopt.tree.PTree object at 0x155528479ac0>
 <ptreeopt.tree.PTree object at 0x155528479d00>
 <ptreeopt.tree.PTree object at 0x155528479760>
 <ptreeopt.tree.PTree object at 0x1555284796a0>
 <ptreeopt.tree.PTree object at 0x155528479580>
 <ptreeopt.tree.PTree object at 0x1555280cd850>
 <ptreeopt.tree.PTree object at 0x1555280cda30>
 <ptreeopt.tree.PTree object at 0x1555282da3d0>]",0,0,10,10,10
400,14,0.67,"[<ptreeopt.tree.PTree object at 0x155528479df0>
 <ptreeopt.tree.PTree object at 0x155528479cd0>
 <ptreeopt.tree.PTree object at 0x155528479ac0>
 <ptreeopt.tree.PTree object at 0x155528479d00>
 <ptreeopt.tree.PTree object at 0x155528479760>
 <ptreeopt.tree.PTree object at 0x1555284796a0>
 <ptreeopt.tree.PTree object at 0x155528479580>
 <ptreeopt.tree.PTree object at 0x1555280cd850>
 <ptreeopt.tree.PTree object at 0x1555280cda30>
 <ptreeopt.tree.PTree object at 0x1555282da3d0>]",0,0,10,10,10
500,17,0.65,"[<ptreeopt.tree.PTree object at 0x1555283be970>
 <ptreeopt.tree.PTree object at 0x1555283bea30>
 <ptreeopt.tree.PTree object at 0x1555283bea00>
 <ptreeopt.tree.PTree object at 0x1555283be850>
 <ptreeopt.tree.PTree object at 0x1555283977c0>
 <ptreeopt.tree.PTree object at 0x155528397d90>
 <ptreeopt.tree.PTree object at 0x155528225c10>
 <ptreeopt.tree.PTree object at 0x1555282a3280>
 <ptreeopt.tree.PTree object at 0x1555282a3940>
 <ptreeopt.tree.PTree object at 0x1555282a38e0>]",0,0,10,10,10
600,20,0.65,"[<ptreeopt.tree.PTree object at 0x1555283be970>
 <ptreeopt.tree.PTree object at 0x1555283bea30>
 <ptreeopt.tree.PTree object at 0x1555283bea00>
 <ptreeopt.tree.PTree object at 0x1555283be850>
 <ptreeopt.tree.PTree object at 0x1555283977c0>
 <ptreeopt.tree.PTree object at 0x155528397d90>
 <ptreeopt.tree.PTree object at 0x155528225c10>
 <ptreeopt.tree.PTree object at 0x1555282a3280>
 <ptreeopt.tree.PTree object at 0x1555282a3940>
 <ptreeopt.tree.PTree object at 0x1555282a38e0>]",0,0,10,10,10
700,24,0.65,"[<ptreeopt.tree.PTree object at 0x1555283be970>
 <ptreeopt.tree.PTree object at 0x1555283bea30>
 <ptreeopt.tree.PTree object at 0x1555283bea00>
 <ptreeopt.tree.PTree object at 0x1555283be850>
 <ptreeopt.tree.PTree object at 0x1555283977c0>
 <ptreeopt.tree.PTree object at 0x155528397d90>
 <ptreeopt.tree.PTree object at 0x155528225c10>
 <ptreeopt.tree.PTree object at 0x1555282a3280>
 <ptreeopt.tree.PTree object at 0x1555282a3940>
 <ptreeopt.tree.PTree object at 0x1555282a38e0>]",0,0,10,10,10
800,27,0.65,"[<ptreeopt.tree.PTree object at 0x1555283be970>
 <ptreeopt.tree.PTree object at 0x1555283bea30>
 <ptreeopt.tree.PTree object at 0x1555283bea00>
 <ptreeopt.tree.PTree object at 0x1555283be850>
 <ptreeopt.tree.PTree object at 0x1555283977c0>
 <ptreeopt.tree.PTree object at 0x155528397d90>
 <ptreeopt.tree.PTree object at 0x155528225c10>
 <ptreeopt.tree.PTree object at 0x1555282a3280>
 <ptreeopt.tree.PTree object at 0x1555282a3940>
 <ptreeopt.tree.PTree object at 0x1555282a38e0>]",0,0,10,10,10
900,31,0.65,"[<ptreeopt.tree.PTree object at 0x1555283be970>
 <ptreeopt.tree.PTree object at 0x1555283bea30>
 <ptreeopt.tree.PTree object at 0x1555283bea00>
 <ptreeopt.tree.PTree object at 0x1555283be850>
 <ptreeopt.tree.PTree object at 0x1555283977c0>
 <ptreeopt.tree.PTree object at 0x155528397d90>
 <ptreeopt.tree.PTree object at 0x155528225c10>
 <ptreeopt.tree.PTree object at 0x1555282a3280>
 <ptreeopt.tree.PTree object at 0x1555282a3940>
 <ptreeopt.tree.PTree object at 0x1555282a38e0>]",0,0,10,10,10
1000,34,0.65,"[<ptreeopt.tree.PTree object at 0x1555283be970>
 <ptreeopt.tree.PTree object at 0x1555283bea30>
 <ptreeopt.tree.PTree object at 0x1555283bea00>
 <ptreeopt.tree.PTree object at 0x1555283be850>
 <ptreeopt.tree.PTree object at 0x1555283977c0>
 <ptreeopt.tree.PTree object at 0x155528397d90>
 <ptreeopt.tree.PTree object at 0x155528225c10>
 <ptreeopt.tree.PTree object at 0x1555282a3280>
 <ptreeopt.tree.PTree object at 0x1555282a3940>
 <ptreeopt.tree.PTree object at 0x1555282a38e0>]",0,0,10,10,10
