nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,3,0.63,"[<ptreeopt.tree.PTree object at 0x15552876eeb0>
 <ptreeopt.tree.PTree object at 0x15552876ebe0>
 <ptreeopt.tree.PTree object at 0x15552876e820>
 <ptreeopt.tree.PTree object at 0x15552876e220>
 <ptreeopt.tree.PTree object at 0x15552876ec10>
 <ptreeopt.tree.PTree object at 0x15552876e430>
 <ptreeopt.tree.PTree object at 0x15552876e130>
 <ptreeopt.tree.PTree object at 0x155520cec040>
 <ptreeopt.tree.PTree object at 0x155520cecd30>
 <ptreeopt.tree.PTree object at 0x155520cec340>]",2,0,10,10,10
200,6,0.4,"[<ptreeopt.tree.PTree object at 0x155520e39070>
 <ptreeopt.tree.PTree object at 0x155520e390a0>
 <ptreeopt.tree.PTree object at 0x155520e39e20>
 <ptreeopt.tree.PTree object at 0x155520e17d90>
 <ptreeopt.tree.PTree object at 0x155520e17a30>
 <ptreeopt.tree.PTree object at 0x155520e17550>
 <ptreeopt.tree.PTree object at 0x155520f76580>
 <ptreeopt.tree.PTree object at 0x155520f76d30>
 <ptreeopt.tree.PTree object at 0x1555287b7f40>
 <ptreeopt.tree.PTree object at 0x15552877a6a0>]",2,0,10,10,10
300,10,0.4,"[<ptreeopt.tree.PTree object at 0x155520e39070>
 <ptreeopt.tree.PTree object at 0x155520e390a0>
 <ptreeopt.tree.PTree object at 0x155520e39e20>
 <ptreeopt.tree.PTree object at 0x155520e17d90>
 <ptreeopt.tree.PTree object at 0x155520e17a30>
 <ptreeopt.tree.PTree object at 0x155520e17550>
 <ptreeopt.tree.PTree object at 0x155520f76580>
 <ptreeopt.tree.PTree object at 0x155520f76d30>
 <ptreeopt.tree.PTree object at 0x1555287b7f40>
 <ptreeopt.tree.PTree object at 0x15552877a6a0>]",2,0,10,10,10
400,13,0.4,"[<ptreeopt.tree.PTree object at 0x155520e39070>
 <ptreeopt.tree.PTree object at 0x155520e390a0>
 <ptreeopt.tree.PTree object at 0x155520e39e20>
 <ptreeopt.tree.PTree object at 0x155520e17d90>
 <ptreeopt.tree.PTree object at 0x155520e17a30>
 <ptreeopt.tree.PTree object at 0x155520e17550>
 <ptreeopt.tree.PTree object at 0x155520f76580>
 <ptreeopt.tree.PTree object at 0x155520f76d30>
 <ptreeopt.tree.PTree object at 0x1555287b7f40>
 <ptreeopt.tree.PTree object at 0x15552877a6a0>]",2,0,10,10,10
500,17,0.4,"[<ptreeopt.tree.PTree object at 0x155520e39070>
 <ptreeopt.tree.PTree object at 0x155520e390a0>
 <ptreeopt.tree.PTree object at 0x155520e39e20>
 <ptreeopt.tree.PTree object at 0x155520e17d90>
 <ptreeopt.tree.PTree object at 0x155520e17a30>
 <ptreeopt.tree.PTree object at 0x155520e17550>
 <ptreeopt.tree.PTree object at 0x155520f76580>
 <ptreeopt.tree.PTree object at 0x155520f76d30>
 <ptreeopt.tree.PTree object at 0x1555287b7f40>
 <ptreeopt.tree.PTree object at 0x15552877a6a0>]",2,0,10,10,10
600,20,0.4,"[<ptreeopt.tree.PTree object at 0x155520e39070>
 <ptreeopt.tree.PTree object at 0x155520e390a0>
 <ptreeopt.tree.PTree object at 0x155520e39e20>
 <ptreeopt.tree.PTree object at 0x155520e17d90>
 <ptreeopt.tree.PTree object at 0x155520e17a30>
 <ptreeopt.tree.PTree object at 0x155520e17550>
 <ptreeopt.tree.PTree object at 0x155520f76580>
 <ptreeopt.tree.PTree object at 0x155520f76d30>
 <ptreeopt.tree.PTree object at 0x1555287b7f40>
 <ptreeopt.tree.PTree object at 0x15552877a6a0>]",2,0,10,10,10
700,24,0.4,"[<ptreeopt.tree.PTree object at 0x155520e39070>
 <ptreeopt.tree.PTree object at 0x155520e390a0>
 <ptreeopt.tree.PTree object at 0x155520e39e20>
 <ptreeopt.tree.PTree object at 0x155520e17d90>
 <ptreeopt.tree.PTree object at 0x155520e17a30>
 <ptreeopt.tree.PTree object at 0x155520e17550>
 <ptreeopt.tree.PTree object at 0x155520f76580>
 <ptreeopt.tree.PTree object at 0x155520f76d30>
 <ptreeopt.tree.PTree object at 0x1555287b7f40>
 <ptreeopt.tree.PTree object at 0x15552877a6a0>]",2,0,10,10,10
800,27,0.4,"[<ptreeopt.tree.PTree object at 0x155520e39070>
 <ptreeopt.tree.PTree object at 0x155520e390a0>
 <ptreeopt.tree.PTree object at 0x155520e39e20>
 <ptreeopt.tree.PTree object at 0x155520e17d90>
 <ptreeopt.tree.PTree object at 0x155520e17a30>
 <ptreeopt.tree.PTree object at 0x155520e17550>
 <ptreeopt.tree.PTree object at 0x155520f76580>
 <ptreeopt.tree.PTree object at 0x155520f76d30>
 <ptreeopt.tree.PTree object at 0x1555287b7f40>
 <ptreeopt.tree.PTree object at 0x15552877a6a0>]",2,0,10,10,10
900,30,0.4,"[<ptreeopt.tree.PTree object at 0x155520e39070>
 <ptreeopt.tree.PTree object at 0x155520e390a0>
 <ptreeopt.tree.PTree object at 0x155520e39e20>
 <ptreeopt.tree.PTree object at 0x155520e17d90>
 <ptreeopt.tree.PTree object at 0x155520e17a30>
 <ptreeopt.tree.PTree object at 0x155520e17550>
 <ptreeopt.tree.PTree object at 0x155520f76580>
 <ptreeopt.tree.PTree object at 0x155520f76d30>
 <ptreeopt.tree.PTree object at 0x1555287b7f40>
 <ptreeopt.tree.PTree object at 0x15552877a6a0>]",2,0,10,10,10
1000,34,0.4,"[<ptreeopt.tree.PTree object at 0x155520e39070>
 <ptreeopt.tree.PTree object at 0x155520e390a0>
 <ptreeopt.tree.PTree object at 0x155520e39e20>
 <ptreeopt.tree.PTree object at 0x155520e17d90>
 <ptreeopt.tree.PTree object at 0x155520e17a30>
 <ptreeopt.tree.PTree object at 0x155520e17550>
 <ptreeopt.tree.PTree object at 0x155520f76580>
 <ptreeopt.tree.PTree object at 0x155520f76d30>
 <ptreeopt.tree.PTree object at 0x1555287b7f40>
 <ptreeopt.tree.PTree object at 0x15552877a6a0>]",2,0,10,10,10
