nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,3,0.9,"[<ptreeopt.tree.PTree object at 0x1555280fea30>
 <ptreeopt.tree.PTree object at 0x1555280fe370>
 <ptreeopt.tree.PTree object at 0x1555280fe940>]",8,0,30,3,3
200,9,0.87,"[<ptreeopt.tree.PTree object at 0x155528293b20>
 <ptreeopt.tree.PTree object at 0x1555286b1730>
 <ptreeopt.tree.PTree object at 0x1555286a7220>]",8,0,30,3,3
300,13,0.87,"[<ptreeopt.tree.PTree object at 0x155528293b20>
 <ptreeopt.tree.PTree object at 0x1555286b1730>
 <ptreeopt.tree.PTree object at 0x1555286a7220>]",8,0,30,3,3
400,17,0.87,"[<ptreeopt.tree.PTree object at 0x155528293b20>
 <ptreeopt.tree.PTree object at 0x1555286b1730>
 <ptreeopt.tree.PTree object at 0x1555286a7220>]",8,0,30,3,3
500,21,0.87,"[<ptreeopt.tree.PTree object at 0x155528293b20>
 <ptreeopt.tree.PTree object at 0x1555286b1730>
 <ptreeopt.tree.PTree object at 0x1555286a7220>]",8,0,30,3,3
600,24,0.87,"[<ptreeopt.tree.PTree object at 0x155528293b20>
 <ptreeopt.tree.PTree object at 0x1555286b1730>
 <ptreeopt.tree.PTree object at 0x1555286a7220>]",8,0,30,3,3
700,28,0.87,"[<ptreeopt.tree.PTree object at 0x155528293b20>
 <ptreeopt.tree.PTree object at 0x1555286b1730>
 <ptreeopt.tree.PTree object at 0x1555286a7220>]",8,0,30,3,3
800,32,0.87,"[<ptreeopt.tree.PTree object at 0x155528293b20>
 <ptreeopt.tree.PTree object at 0x1555286b1730>
 <ptreeopt.tree.PTree object at 0x1555286a7220>]",8,0,30,3,3
900,37,0.87,"[<ptreeopt.tree.PTree object at 0x155528293b20>
 <ptreeopt.tree.PTree object at 0x1555286b1730>
 <ptreeopt.tree.PTree object at 0x1555286a7220>]",8,0,30,3,3
1000,40,0.87,"[<ptreeopt.tree.PTree object at 0x155528293b20>
 <ptreeopt.tree.PTree object at 0x1555286b1730>
 <ptreeopt.tree.PTree object at 0x1555286a7220>]",8,0,30,3,3
1100,44,0.87,"[<ptreeopt.tree.PTree object at 0x155528293b20>
 <ptreeopt.tree.PTree object at 0x1555286b1730>
 <ptreeopt.tree.PTree object at 0x1555286a7220>]",8,0,30,3,3
1200,48,0.87,"[<ptreeopt.tree.PTree object at 0x155528293b20>
 <ptreeopt.tree.PTree object at 0x1555286b1730>
 <ptreeopt.tree.PTree object at 0x1555286a7220>]",8,0,30,3,3
