nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,1,0.69,"[<ptreeopt.tree.PTree object at 0x155528276bb0>
 <ptreeopt.tree.PTree object at 0x1555282760a0>
 <ptreeopt.tree.PTree object at 0x155528276fd0>]",3,0,10,3,10
200,2,0.69,"[<ptreeopt.tree.PTree object at 0x155528276bb0>
 <ptreeopt.tree.PTree object at 0x1555282760a0>
 <ptreeopt.tree.PTree object at 0x155528276fd0>]",3,0,10,3,10
300,3,0.69,"[<ptreeopt.tree.PTree object at 0x155528276bb0>
 <ptreeopt.tree.PTree object at 0x1555282760a0>
 <ptreeopt.tree.PTree object at 0x155528276fd0>]",3,0,10,3,10
400,4,0.69,"[<ptreeopt.tree.PTree object at 0x155528276bb0>
 <ptreeopt.tree.PTree object at 0x1555282760a0>
 <ptreeopt.tree.PTree object at 0x155528276fd0>]",3,0,10,3,10
500,4,0.69,"[<ptreeopt.tree.PTree object at 0x155528276bb0>
 <ptreeopt.tree.PTree object at 0x1555282760a0>
 <ptreeopt.tree.PTree object at 0x155528276fd0>]",3,0,10,3,10
600,6,0.69,"[<ptreeopt.tree.PTree object at 0x155528276bb0>
 <ptreeopt.tree.PTree object at 0x1555282760a0>
 <ptreeopt.tree.PTree object at 0x155528276fd0>]",3,0,10,3,10
700,7,0.69,"[<ptreeopt.tree.PTree object at 0x155528276bb0>
 <ptreeopt.tree.PTree object at 0x1555282760a0>
 <ptreeopt.tree.PTree object at 0x155528276fd0>]",3,0,10,3,10
800,8,0.69,"[<ptreeopt.tree.PTree object at 0x155528276bb0>
 <ptreeopt.tree.PTree object at 0x1555282760a0>
 <ptreeopt.tree.PTree object at 0x155528276fd0>]",3,0,10,3,10
900,9,0.69,"[<ptreeopt.tree.PTree object at 0x155528276bb0>
 <ptreeopt.tree.PTree object at 0x1555282760a0>
 <ptreeopt.tree.PTree object at 0x155528276fd0>]",3,0,10,3,10
1000,10,0.69,"[<ptreeopt.tree.PTree object at 0x155528276bb0>
 <ptreeopt.tree.PTree object at 0x1555282760a0>
 <ptreeopt.tree.PTree object at 0x155528276fd0>]",3,0,10,3,10
1100,10,0.69,"[<ptreeopt.tree.PTree object at 0x155528276bb0>
 <ptreeopt.tree.PTree object at 0x1555282760a0>
 <ptreeopt.tree.PTree object at 0x155528276fd0>]",3,0,10,3,10
1200,11,0.69,"[<ptreeopt.tree.PTree object at 0x155528276bb0>
 <ptreeopt.tree.PTree object at 0x1555282760a0>
 <ptreeopt.tree.PTree object at 0x155528276fd0>]",3,0,10,3,10
1300,12,0.69,"[<ptreeopt.tree.PTree object at 0x155528276bb0>
 <ptreeopt.tree.PTree object at 0x1555282760a0>
 <ptreeopt.tree.PTree object at 0x155528276fd0>]",3,0,10,3,10
1400,13,0.69,"[<ptreeopt.tree.PTree object at 0x155528276bb0>
 <ptreeopt.tree.PTree object at 0x1555282760a0>
 <ptreeopt.tree.PTree object at 0x155528276fd0>]",3,0,10,3,10
1500,14,0.69,"[<ptreeopt.tree.PTree object at 0x155528276bb0>
 <ptreeopt.tree.PTree object at 0x1555282760a0>
 <ptreeopt.tree.PTree object at 0x155528276fd0>]",3,0,10,3,10
